Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. Back to the Future Part III,1990,1h 58m,PG,7.5,498K,55.0,"Stranded in 1955, Marty McFly learns about the death of Doc Brown in 1885 and must travel back in time to save him. With no fuel readily available for the DeLorean, the two must figure how to escape the Old West before Emmett is murdered.",https://www.imdb.com/title/tt0099088/?ref_=sr_i_11,"['Robert Zemeckis', 'Bob Gale']",['Robert Zemeckis'],"['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen', 'Tom Wilson', 'Lea Thompson', 'Elisabeth Shue', 'Matt Clark', 'Richard Dysart', 'Pat Buttram', 'Harry Carey Jr.']","$40,000,000 (estimated)","$19,089,645","$245,077,583","$88,277,583","May 25, 1990",['United States'],"['Sierra Railroad, Jamestown, California, USA']","['Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions']","Awards, 5 wins & 11 nominations total","['Car Action', 'Desert Adventure', 'High-Concept Comedy', 'Steampunk', 'Teen Adventure', 'Teen Comedy', 'Time Travel', 'Adventure', 'Comedy', 'Sci-Fi']",['English']
12. Presumed Innocent,1990,2h 7m,R,6.9,50K,72.0,"As a lawyer investigates the murder of a colleague, he finds himself more connected to the crime than anyone else.",https://www.imdb.com/title/tt0100404/?ref_=sr_i_12,"['Scott Turow', 'Frank Pierson', 'Alan J. Pakula']",['Alan J. Pakula'],"['Harrison Ford', 'Raul Julia', 'Greta Scacchi', 'Brian Dennehy', 'Bonnie Bedelia', 'Paul Winfield', 'John Spencer', 'Joe Grifasi', 'Tom Mardirosian', 'Anna Maria Horsford']","$20,000,000 (estimated)","$11,718,981","$221,303,188","$86,303,188","July 27, 1990",['United States'],"['Windsor, Ontario, Canada']","['Warner Bros.', 'Mirage Enterprises']","Awards, 1 win & 3 nominations total","['Legal Thriller', 'Mystery', 'Thriller']",['English']
13. Days of Thunder,1990,1h 47m,PG-13,6.1,99K,60.0,A young hot-shot stock car driver gets his chance to compete at the top level.,https://www.imdb.com/title/tt0099371/?ref_=sr_i_13,"['Robert Towne', 'Tom Cruise']",['Tony Scott'],"['Tom Cruise', 'Nicole Kidman', 'Robert Duvall', 'Randy Quaid', 'Cary Elwes', 'Michael Rooker', 'Fred Thompson', 'John C. Reilly', 'J.C. Quinn', 'Don Simpson']","$60,000,000 (estimated)","$15,490,445","$157,920,733","$82,670,733","June 27, 1990",['United States'],"['Charlotte, North Carolina, USA (Lowes Motor Speedway)']","['Paramount Pictures', 'Don Simpson/Jerry Bruckheimer Films']","Nominated for 1 Oscar, 1 win & 2 nominations total","['Car Action', 'Motorsport', 'Action', 'Drama', 'Sport']","['English', 'French']"
14. Another 48 Hrs.,1990,1h 35m,R,5.9,46K,23.0,"Jack Cates once again enlists the aid of ex-con Reggie Hammond - this time to take down The Iceman, a ruthless drug lord operating in the San Francisco bay area.",https://www.imdb.com/title/tt0099044/?ref_=sr_i_14,"['John Fasano', 'Roger Spottiswoode', 'Jeb Stuart']",['Walter Hill'],"['Eddie Murphy', 'Nick Nolte', 'Brion James', 'Kevin Tighe', ""Ed O'Ross"", 'David Anthony Marshall', 'Andrew Divoff', 'Bernie Casey', 'Brent Jennings', 'Ted Markland']","$45,000,000 (estimated)","$19,475,559","$153,518,974","$80,818,974","June 8, 1990",['United States'],"['Folsom, California, USA (Prison and environ scenes.)']","['Lawrence Gordon Productions', 'Eddie Murphy Productions']",,"['Buddy Cop', 'Action', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","['English', 'Cantonese']"
15. Three Men and a Little Lady,1990,1h 44m,PG,5.5,28K,51.0,"Three ex-dads quickly discover how empty life is without their little lady, and go to outrageous lengths in their efforts to win their daughter back in this critically acclaimed and equally charming sequel.",https://www.imdb.com/title/tt0098966/?ref_=sr_i_15,"['Coline Serreau', 'Sara Parriott', 'Josann McGibbon']",['Emile Ardolino'],"['Tom Selleck', 'Steve Guttenberg', 'Ted Danson', 'Nancy Travis', 'Robin Weisman', 'Christopher Cazenove', 'Sheila Hancock', 'Fiona Shaw', 'John Boswall', 'Jonathan Lynn']",,"$13,774,642","$71,609,321","$71,609,321","November 21, 1990",['United States'],"['Broughton Castle, Broughton, Banbury, Oxfordshire, England, UK (on location)']","['Touchstone Pictures', 'Interscope Communications', 'Silver Screen Partners IV']","Awards, 1 win & 1 nomination total","['Comedy', 'Drama', 'Family', 'Romance']",['English']
16. Bird on a Wire,1990,1h 50m,PG-13,6.0,49K,36.0,An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys.,https://www.imdb.com/title/tt0099141/?ref_=sr_i_16,"['Louis Venosta', 'Eric Lerner', 'David Seltzer']",['John Badham'],"['Mel Gibson', 'Goldie Hawn', 'David Carradine', 'Bill Duke', 'Stephen Tobolowsky', 'Joan Severance', 'Harry Caesar', 'Jeff Corey', 'Alex Bruhanski', 'John Pyper-Ferguson']","$20,000,000 (estimated)","$15,338,160","$138,697,012","$70,978,012","May 18, 1990",['United States'],"['Vancouver, British Columbia, Canada']","['Interscope Communications', 'The Badham-Cohen Group']",,"['Action', 'Comedy', 'Crime']",['English']
17. The Godfather Part III,1990,2h 42m,R,7.6,438K,60.0,"Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.",https://www.imdb.com/title/tt0099674/?ref_=sr_i_17,"['Mario Puzo', 'Francis Ford Coppola']",['Francis Ford Coppola'],"['Al Pacino', 'Diane Keaton', 'Andy Garcia', 'Talia Shire', 'Eli Wallach', 'Joe Mantegna', 'George Hamilton', 'Bridget Fonda', 'Sofia Coppola', 'Raf Vallone']","$54,000,000 (estimated)","$6,387,271","$136,861,392","$66,761,392","December 25, 1990",['United States'],"['Mare Chiaro bar ""Toni\'s nut house"" - 179 Mulberry Street, Little Italy, Manhattan, New York City, New York, USA (Actual owner Toni sat in background smoking cigar as always..)']","['Paramount Pictures', 'Zoetrope Studios']","Nominated for 7 Oscars, 6 wins & 23 nominations total","['Epic', 'Gangster', 'Crime', 'Drama']","['English', 'Italian', 'German', 'Latin', 'Persian']"
18. Flatliners,1990,1h 55m,R,6.6,96K,55.0,"Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.",https://www.imdb.com/title/tt0099582/?ref_=sr_i_18,['Peter Filardi'],['Joel Schumacher'],"['Kiefer Sutherland', 'Kevin Bacon', 'Julia Roberts', 'William Baldwin', 'Oliver Platt', 'Kimberly Scott', 'Joshua Rudoy', 'Benjamin Mouton', 'Aeryk Egan', 'Kesha Reed']","$26,000,000 (estimated)","$10,034,685","$61,489,638","$61,489,265","August 10, 1990",['United States'],"['Museum of Science & Industry - 57th & Lake Shore Drive, Jackson Park, Hyde Park, Chicago, Illinois, USA (exteriors: Tait Building)']","['Columbia Pictures', 'Stonebridge Entertainment']","Nominated for 1 Oscar, 3 nominations total","['Psychological Horror', 'Psychological Thriller', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",['English']
19. Misery,1990,1h 47m,R,7.8,248K,75.0,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.",https://www.imdb.com/title/tt0100157/?ref_=sr_i_19,"['Stephen King', 'William Goldman']",['Rob Reiner'],"['James Caan', 'Kathy Bates', 'Richard Farnsworth', 'Frances Sternhagen', 'Lauren Bacall', 'Graham Jarvis', 'Jerry Potter', 'Thomas Brunelle', 'June Christopher', 'Julie Payne']","$20,000,000 (estimated)","$10,076,834","$61,277,597","$61,276,872","November 30, 1990",['United States'],"['Genoa, Nevada, USA']","['Castle Rock Entertainment', 'Nelson Entertainment', 'Nelson Entertainment']","Won 1 Oscar, 6 wins & 10 nominations total","['Psychological Drama', 'Psychological Thriller', 'Drama', 'Thriller']",['English']
20. Edward Scissorhands,1990,1h 45m,PG-13,7.9,544K,74.0,The solitary life of an artificial man - who was incompletely constructed and has scissors for hands - is upended when he is taken in by a suburban family.,https://www.imdb.com/title/tt0099487/?ref_=sr_i_20,"['Tim Burton', 'Caroline Thompson']",['Tim Burton'],"['Johnny Depp', 'Winona Ryder', 'Dianne Wiest', 'Anthony Michael Hall', 'Kathy Baker', 'Robert Oliveri', 'Conchata Ferrell', 'Caroline Aaron', 'Dick Anthony Williams', 'O-Lan Jones']","$20,000,000 (estimated)","$159,622","$86,024,005","$56,362,352","December 14, 1990",['United States'],"['Southgate Shopping Center - 2515 Florida Ave S, Lakeland, Florida, USA']","['Twentieth Century Fox', 'Tim Burton Productions']","Nominated for 1 Oscar, 11 wins & 25 nominations total","['Dark Fantasy', 'Dark Romance', 'Fairy Tale', 'Drama', 'Fantasy', 'Holiday', 'Romance']",['English']
21. Problem Child,1990,1h 21m,PG,5.5,34K,27.0,A young boy just short of a monster is adopted by a loving man and his wacky wife. The laughs keep coming as he pushes them to the limits.,https://www.imdb.com/title/tt0100419/?ref_=sr_i_21,"['Scott Alexander', 'Larry Karaszewski']",['Dennis Dugan'],"['Michael Oliver', 'John Ritter', 'Jack Warden', 'Gilbert Gottfried', 'Amy Yasbeck', 'Michael Richards', 'Peter Jurasik', 'Charlotte Akin', 'Anna Marie Allred', 'Adam Anderly']","$11,000,000 (estimated)","$10,026,900","$72,270,891","$53,470,891","July 27, 1990",['United States'],"['South Crowdus Street & Commerce Street, Dallas, Texas, USA (Martin puts Flo in the trunk)']","['Universal Pictures', 'Imagine Entertainment']","Awards, 1 nomination total","['Dark Comedy', 'Slapstick', 'Comedy', 'Family']",['English']
22. Arachnophobia,1990,1h 49m,PG-13,6.5,78K,67.0,"A new species of South American killer spider hitches a lift to a California town in a coffin and starts to breed, leaving a trail of deaths that puzzle and terrify young Dr. Ross Jennings, who is newly arrived in town with his family.",https://www.imdb.com/title/tt0099052/?ref_=sr_i_22,"['Don Jakoby', 'Al Williams', 'Wesley Strick']",['Frank Marshall'],"['Jeff Daniels', 'Julian Sands', 'John Goodman', 'Harley Jane Kozak', 'Stuart Pankin', 'Brian McNamara', 'Mark L. Taylor', 'Henry Jones', 'Peter Jason', 'James Handy']","$22,000,000 (estimated)","$8,045,760","$53,208,180","$53,208,180","July 18, 1990","['United States', 'Venezuela']","['Angel Falls, Canaima National Park, Estado Bolívar, Venezuela']","['Hollywood Pictures', 'Amblin Entertainment', 'Interscope Communications']","Awards, 2 wins & 5 nominations total","['Dark Comedy', 'Comedy', 'Horror', 'Thriller']","['English', 'Spanish']"
23. Awakenings,1990,2h 1m,PG-13,7.8,168K,74.0,Dr. Sayer is a pioneering neurologist who wants to take a risk and give his patients who suffer from encephalitis a drug used for Parkinson's Disease. He tries it out on one man who miraculously wakes from his perpetual catatonic state.,https://www.imdb.com/title/tt0099077/?ref_=sr_i_23,"['Oliver Sacks', 'Steven Zaillian']",['Penny Marshall'],"['Robert De Niro', 'Robin Williams', 'Julie Kavner', 'Ruth Nelson', 'John Heard', 'Penelope Ann Miller', 'Alice Drummond', 'Judith Malina', 'Barton Heyman', 'George Martin']","$31,000,000 (estimated)","$417,076","$52,096,475","$52,096,475","January 11, 1991",['United States'],"['Enid A Haupt Conservatory, New York Botanical Gardens - 200th Street & Southern Boulevard, Bronx, New York City, New York, USA (Botanical Gardens)']","['Columbia Pictures', 'Parkes/Lasker productions']","Nominated for 3 Oscars, 6 wins & 11 nominations total","['Medical Drama', 'Biography', 'Drama']",['English']
24. Look Who's Talking Too,1990,1h 21m,PG-13,4.7,50K,,"This time, a new baby is on the way, and it's a girl. Wrapped together with the standard conflict between mother and father, Mikey engages in a bit of sibling rivalry with his new sister.",https://www.imdb.com/title/tt0100050/?ref_=sr_i_24,"['Amy Heckerling', 'Neal Israel']",['Amy Heckerling'],"['John Travolta', 'Kirstie Alley', 'Olympia Dukakis', 'Elias Koteas', 'Twink Caplan', 'Bruce Willis', 'Roseanne Barr', 'Damon Wayans', 'Gilbert Gottfried', 'Mel Brooks']",,"$8,100,640","$47,789,074","$47,789,074","December 14, 1990",['United States'],"['North Shore Studios, North Vancouver, British Columbia, Canada (Studio)']","['TriStar Pictures', 'Big Mouth Production', 'Hollywood Licensing Group']","Awards, 3 nominations total","['Comedy', 'Family', 'Romance']",['English']
25. Hard to Kill,1990,1h 36m,R,5.8,33K,41.0,"Targeted by the mob and its political supporters, hired assassins leave LAPD Detective Mason Storm for dead. Seven years later, he recovers from a deep coma, demanding justice and the opportunity to get even.",https://www.imdb.com/title/tt0099739/?ref_=sr_i_25,['Steven McKay'],['Bruce Malmuth'],"['Steven Seagal', 'Kelly LeBrock', 'William Sadler', 'Frederick Coffin', 'Bonnie Burroughs', 'Andrew Bloch', 'Branscombe Richmond', 'Charles Boswell', 'Zachary Rosencrantz', 'Lou Beatty Jr.']","$11,500,000 (estimated)","$9,213,631","$47,410,827","$47,410,827","February 9, 1990",['United States'],"['Saddlerock Ranch - 32111 Mulholland Highway, Malibu, California, USA']","['Warner Bros.', 'Lee Rich Productions', 'Adelson / Todman / Simon Productions']",,"['Martial Arts', 'Action', 'Crime', 'Drama', 'Thriller']","['English', 'Japanese']"
26. Goodfellas,1990,2h 25m,R,8.7,1.3M,92.0,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",https://www.imdb.com/title/tt0099685/?ref_=sr_i_26,"['Nicholas Pileggi', 'Martin Scorsese']",['Martin Scorsese'],"['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino', 'Frank Sivero', 'Tony Darrow', 'Mike Starr', 'Frank Vincent', 'Chuck Low']","$25,000,000 (estimated)","$6,368,901","$47,058,317","$46,909,721","September 21, 1990",['United States'],"[""The Oriental Manor, 1818 86th St, Brooklyn, New York City, New York, USA (Henry and Karen's wedding reception)""]",['Warner Bros.'],"Won 1 Oscar, 45 wins & 38 nominations total","['Docudrama', 'Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']","['English', 'Italian', 'Hebrew', 'Yiddish']"
27. Marked for Death,1990,1h 33m,R,5.9,25K,49.0,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,https://www.imdb.com/title/tt0100114/?ref_=sr_i_27,"['Michael Grais', 'Mark Victor']",['Dwight H. Little'],"['Steven Seagal', 'Joanna Pacula', 'Basil Wallace', 'Keith David', 'Tom Wright', 'Elizabeth Gracen', 'Bette Ford', 'Danielle Harris', 'Al Israel', 'Arlen Dean Snyder']","$12,000,000 (estimated)","$11,790,047","$57,968,936","$46,044,396","October 5, 1990",['United States'],"['Chicago, Illinois, USA']","['Victor & Grais', 'Steamroller Productions', 'Twentieth Century Fox']",,"['B-Action', 'Dark Comedy', 'Martial Arts', 'One-Person Army Action', 'Action', 'Crime', 'Drama', 'Thriller']",['English']
28. RoboCop 2,1990,1h 57m,R,5.8,96K,42.0,"RoboCop returns to protect the citizens of old Detroit but faces a deadly challenge when a rogue OCP member secretly creates a new, evil RoboCop 2.",https://www.imdb.com/title/tt0100502/?ref_=sr_i_28,"['Edward Neumeier', 'Michael Miner', 'Frank Miller']",['Irvin Kershner'],"['Peter Weller', 'Nancy Allen', 'Belinda Bauer', ""Dan O'Herlihy"", 'Felton Perry', 'Tom Noonan', 'Willard E. Pugh', 'Gabriel Damon', 'Galyn Görg', 'Stephen Lee']","$25,000,000 (estimated)","$14,145,411","$45,681,173","$45,681,173","June 22, 1990",['United States'],"['1811 McDuffie St, Houston, Texas, USA (Murphy Home)']","['Orion Pictures', 'Tobor Productions']","Awards, 3 nominations total","['Cyberpunk', 'Superhero', 'Action', 'Crime', 'Sci-Fi', 'Thriller']",['English']
29. Young Guns II,1990,1h 44m,PG-13,6.5,40K,47.0,"Billy the Kid and his band of outlaws are pursued across New Mexico territory by Sheriff Pat Garrett, who the young gunslingers must face-off with if they are to reach the safety of the border.",https://www.imdb.com/title/tt0100994/?ref_=sr_i_29,['John Fusco'],['Geoff Murphy'],"['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips', 'Christian Slater', 'William Petersen', 'Alan Ruck', 'R.D. Call', 'James Coburn', 'Balthazar Getty', 'Jack Kehoe']","$20,000,000 (estimated)","$8,017,438","$44,143,410","$44,143,410","August 1, 1990",['United States'],"['White Sands National Monument, New Mexico, USA']","['Morgan Creek Entertainment', 'Eaves Movie Ranch', 'Film Partners 1']","Nominated for 1 Oscar, 3 wins & 4 nominations total","['Dark Comedy', 'Action', 'Drama', 'Western']","['English', 'Spanish', 'Navajo', 'Latin']"
30. Gremlins 2: The New Batch,1990,1h 46m,PG-13,6.4,117K,69.0,"The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper.",https://www.imdb.com/title/tt0099700/?ref_=sr_i_30,"['Charles S. Haas', 'Chris Columbus']",['Joe Dante'],"['Zach Galligan', 'Phoebe Cates', 'Howie Mandel', 'Tony Randall', 'John Glover', 'Robert Prosky', 'Robert Picardo', 'Christopher Lee', 'Haviland Morris', 'Dick Miller']","$50,000,000 (estimated)","$9,702,804","$41,483,050","$41,482,207","June 15, 1990",['United States'],"['101 Park Avenue, Manhattan, New York City, New York, USA (Clamp Tower)']","['Warner Bros.', 'Amblin Entertainment']","Awards, 6 nominations total","['Satire', 'Slapstick', 'Comedy', 'Fantasy', 'Horror']",['English']
31. Rocky V,1990,1h 44m,PG-13,5.4,155K,55.0,"Reluctantly retired from fighting, Rocky takes charge of Mickey's gym and agrees to train a young protégé who's hungry for success.",https://www.imdb.com/title/tt0100507/?ref_=sr_i_31,['Sylvester Stallone'],['John G. Avildsen'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Sage Stallone', 'Burgess Meredith', 'Tommy Morrison', 'Richard Gant', 'Tony Burton', 'Jimmy Gambina', 'Delia Sheppard']","$42,000,000 (estimated)","$14,073,170","$119,946,358","$40,946,358","November 16, 1990",['United States'],"[""Max Busch House - 160 S San Rafael Avenue, Pasadena, California, USA (interiors: Rocky's mansion, burned down on October 5, 2005)""]","['United Artists', 'Chartoff-Winkler Productions', 'Star Partners III Ltd.']","Awards, 9 nominations total","['Boxing', 'Drama', 'Sport']","['English', 'Italian']"
