Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. The Ten Commandments,1956,3h 40m,G,7.9,80K,,"Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery.",https://www.imdb.com/title/tt0049833/?ref_=sr_i_1,"['Dorothy Clarke Wilson', 'J.H. Ingraham', 'A.E. Southon']",['Cecil B. DeMille'],"['Charlton Heston', 'Yul Brynner', 'Anne Baxter', 'Edward G. Robinson', 'Yvonne De Carlo', 'Debra Paget', 'John Derek', 'Cedric Hardwicke', 'Nina Foch', 'Martha Scott']","$13,282,712 (estimated)",,"$65,500,755","$65,500,000","October 5, 1956",['United States'],"['Ras Safsafa, South Sinai Governorate, Egypt (Mount Sinai)']",['Motion Picture Associates (II)'],"Won 1 Oscar, 13 wins & 12 nominations total","['Adventure Epic', 'Desert Adventure', 'Epic', 'Period Drama', 'Adventure', 'Drama', 'Family', 'History']",['English']
2. Around the World in 80 Days,1956,2h 55m,G,6.7,31K,69.0,A Victorian Englishman bets that with the new steamships and railways he can circumnavigate the globe in eighty days.,https://www.imdb.com/title/tt0048960/?ref_=sr_i_2,"['James Poe', 'John Farrow', 'S.J. Perelman']","['Michael Anderson', 'John Farrow']","['David Niven', 'Cantinflas', 'Finlay Currie', 'Robert Morley', 'Ronald Squire', 'Basil Sydney', 'Noël Coward', 'John Gielgud', 'Trevor Howard', 'Harcourt Williams']","$6,000,000 (estimated)",,"$42,009,549","$42,000,000","October 17, 1956",['United States'],"['Sylhet, Bangladesh (train trip)']",['Michael Todd Company'],"Won 5 Oscars, 15 wins & 5 nominations total","['Adventure Epic', 'Globetrotting Adventure', 'Adventure', 'Comedy', 'Family', 'Romance']","['English', 'Spanish', 'French', 'Cantonese']"
3. Giant,1956,3h 21m,G,7.6,44K,84.0,Sprawling epic covering the life of a Texas cattle rancher and his family and associates.,https://www.imdb.com/title/tt0049261/?ref_=sr_i_3,"['Edna Ferber', 'Fred Guiol', 'Ivan Moffat']",['George Stevens'],"['Elizabeth Taylor', 'Rock Hudson', 'James Dean', 'Carroll Baker', 'Jane Withers', 'Chill Wills', 'Mercedes McCambridge', 'Dennis Hopper', 'Sal Mineo', 'Rod Taylor']","$5,400,000 (estimated)",,"$32,857,066","$32,855,818","November 24, 1956",['United States'],"['Marfa, Texas, USA (Reata house/exteriors)']",['George Stevens Productions'],"Won 1 Oscar, 8 wins & 17 nominations total","['Epic', 'Western Epic', 'Drama', 'Western']","['English', 'Spanish']"
4. The King and I,1956,2h 13m,G,7.4,29K,72.0,A widow accepts a job as a live-in governess to the King of Siam's children.,https://www.imdb.com/title/tt0049408/?ref_=sr_i_4,"['Ernest Lehman', 'Oscar Hammerstein II', 'Margaret Landon']",['Walter Lang'],"['Yul Brynner', 'Deborah Kerr', 'Rita Moreno', 'Martin Benson', 'Terry Saunders', 'Rex Thompson', 'Carlos Rivas', 'Patrick Adiarte', 'Alan Mowbray', 'Geoffrey Toone']","$4,550,000 (estimated)",,"$21,321,141","$21,300,000","June 29, 1956",['United States'],"['Stage 15, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (palace courtyard; schoolroom; pool)']",['Twentieth Century Fox'],"Won 5 Oscars, 11 wins & 13 nominations total","['Classic Musical', 'Period Drama', 'Biography', 'Drama', 'Musical', 'Romance']","['English', 'Thai']"
5. Aparajito,1956,1h 50m,Not Rated,8.2,17K,,"Following his father's death, a boy leaves home to study in Calcutta, while his mother must face a life alone.",https://www.imdb.com/title/tt0048956/?ref_=sr_i_5,"['Bibhutibhushan Bandyopadhyay', 'Satyajit Ray', 'Kanailal Basu']",['Satyajit Ray'],"['Pinaki Sengupta', 'Smaran Ghosal', 'Kamala Adhikari', 'Rani Bala', 'Lalchand Banerjee', 'Kali Bannerjee', 'Kanu Bannerjee', 'Karuna Bannerjee', 'Panchanan Bhattacharya', 'Debabrata Chakraborty']",,"$16,064","$134,241","$134,241","October 11, 1956",['India'],"['Calcutta, West Bengal, India']",['Epic Productions'],"Nominated for 2 BAFTA Awards, 6 wins & 2 nominations total","['Coming-of-Age', 'Tragedy', 'Drama']",['Bengali']
6. On the Bowery,1956,1h 5m,Not Rated,7.3,1.2K,,"By focusing on the lives of three down-and-out alcoholic transients, the film creates a wrenching portrait of the tragic hopelessness of life on ""The Bowery"" in New York City.",https://www.imdb.com/title/tt0050800/?ref_=sr_i_6,"['Richard Bagley', 'Lionel Rogosin', 'Mark Sufrin']",['Lionel Rogosin'],"['Ray Salyer', 'Gorman Hendricks', 'Frank Matthews', 'George L. Bolton']",,"$13,236","$41,802","$41,802","July 19, 1962",['United States'],"['Bowery, Manhattan, New York City, New York, USA']",['Rogosin Films'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Documentary', 'Drama']",['English']
7. The Burmese Harp,1956,1h 56m,Not Rated,8.0,6.8K,,A conscience-driven Japanese soldier traumatized by the events of WWII adopts the lifestyle of a Buddhist monk.,https://www.imdb.com/title/tt0049012/?ref_=sr_i_7,"['Michio Takeyama', 'Natto Wada']",['Kon Ichikawa'],"['Rentarô Mikuni', 'Shôji Yasui', 'Tatsuya Mihashi', 'Jun Hamamura', 'Taketoshi Naitô', 'Shunji Kasuga', 'Kô Nishimura', 'Keishichi Nakahara', 'Toshiaki Itô', 'Hiroshi Hijikata']",,"$4,569","$33,763","$20,015","April 26, 1957",['Japan'],['Burma'],['Nikkatsu'],"Nominated for 1 Oscar, 4 wins & 3 nominations total","['Drama', 'Music', 'War']","['Japanese', 'English', 'Burmese']"
8. The Crossing of Paris,1956,1h 25m,,7.3,4.5K,,Two men carry at night four suitcases of contraband meat across German-occupied Paris during WWII. Their opposite personalities and strange encounters provoke different adventures - until they are arrested by the police.,https://www.imdb.com/title/tt0049877/?ref_=sr_i_8,"['Marcel Aymé', 'Jean Aurenche', 'Pierre Bost']",['Claude Autant-Lara'],"['Jean Gabin', 'Bourvil', 'Jeannette Batti', 'Georgette Anys', 'Robert Arnoux', 'Laurence Badie', 'Myno Burney', 'Germaine Delbat', 'Monette Dinay', 'Jean Dunot']",,"$9,997","$18,297","$18,297","October 26, 1956","['France', 'Italy']","['Rue Poliveau, Paris, France']","['Franco London Films', 'Continental Produzione']","Nominated for 1 BAFTA Award, 2 wins & 2 nominations total","['Comedy', 'Drama', 'War']","['French', 'German']"
9. Bob le Flambeur,1956,1h 42m,PG,7.6,14K,80.0,"After losing big, an aging gambler decides to assemble a team to rob a casino.",https://www.imdb.com/title/tt0047892/?ref_=sr_i_9,"['Jean-Pierre Melville', 'Auguste Le Breton']",['Jean-Pierre Melville'],"['Roger Duchesne', 'Isabelle Corey', 'Daniel Cauchy', 'Guy Decomble', 'André Garet', 'Gérard Buhr', 'Claude Cerval', 'Colette Fleury', 'René Havard', 'Simone Paris']","FRF17,500,000 (estimated)","$4,623","$16,152","$15,586",1959,['France'],"['Rue Carpeaux, Paris 18, Paris, France']","['Organisation Générale Cinématographique', 'Play Art', 'Productions Cyme']",,"['Caper', 'Gangster', 'Heist', 'Crime', 'Drama', 'Thriller']","['French', 'English']"
10. Crime of Passion,1956,1h 26m,Approved,6.4,3.2K,,Kathy leaves the newspaper business to marry homicide detective Bill but is frustrated by his lack of ambition and the banality of life in the suburbs. Her drive to advance Bill's career soon takes her down a dangerous path.,https://www.imdb.com/title/tt0050271/?ref_=sr_i_10,['Jo Eisinger'],['Gerd Oswald'],"['Barbara Stanwyck', 'Sterling Hayden', 'Raymond Burr', 'Fay Wray', 'Virginia Grey', 'Royal Dano', 'Robert Griffin', 'Dennis Cross', 'Jay Adler', 'Stuart Whitman']",,,,,"November 8, 1957",['United States'],"['Parker Center - 150 North Los Angeles Street, Downtown, Los Angeles, California, USA (Los Angeles Police Department headquarters, called Police Administration Building when filmed)']",['Robert Goldstein Productions'],,"['Film Noir', 'Crime', 'Drama', 'Thriller']",['English']
11. Forbidden Planet,1956,1h 38m,G,7.5,55K,80.0,"A starship crew in the 23rd century goes to investigate the silence of a distant planet's colony, only to find just two survivors, a powerful robot, and the deadly secret of a lost civilization.",https://www.imdb.com/title/tt0049223/?ref_=sr_i_11,"['Cyril Hume', 'Irving Block', 'Allen Adler']",['Fred M. Wilcox'],"['Walter Pidgeon', 'Anne Francis', 'Leslie Nielsen', 'Warren Stevens', 'Jack Kelly', 'Richard Anderson', 'Earl Holliman', 'George D. Wallace', 'Robert Dix', 'Jimmy Thompson']","$1,900,000 (estimated)",,,,"June 13, 1958",['United States'],"['Sony Pictures Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","[""Loew's""]","Nominated for 1 Oscar, 2 wins & 3 nominations total","['Space Sci-Fi', 'Adventure', 'Sci-Fi']",['English']
12. The Searchers,1956,1h 59m,Approved,7.8,100K,94.0,An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.,https://www.imdb.com/title/tt0049730/?ref_=sr_i_12,"['Frank S. Nugent', 'Alan Le May', 'Charles Dorat']",['John Ford'],"['John Wayne', 'Jeffrey Hunter', 'Vera Miles', 'Ward Bond', 'Natalie Wood', 'John Qualen', 'Olive Carey', 'Henry Brandon', 'Ken Curtis', 'Harry Carey Jr.']","$3,750,000 (estimated)",,"$1,071",,"May 26, 1956",['United States'],"['Monument Valley, Arizona, USA']",['C.V. Whitney Pictures'],"Awards, 4 wins & 4 nominations total","['Classical Western', 'Desert Adventure', 'Epic', 'Quest', 'Western Epic', 'Adventure', 'Western']","['English', 'Navajo', 'Spanish']"
13. The Wrong Man,1956,1h 45m,Approved,7.4,33K,83.0,"In 1953, an innocent man named Christopher Emanuel ""Manny"" Balestrero is arrested after being mistaken for an armed robber.",https://www.imdb.com/title/tt0051207/?ref_=sr_i_13,"['Maxwell Anderson', 'Angus MacPhail', 'Edmond S. Albout']",['Alfred Hitchcock'],"['Henry Fonda', 'Vera Miles', 'Anthony Quayle', 'Harold J. Stone', 'Charles Cooper', 'John Heldabrand', 'Esther Minciotti', 'Doreen Lang', 'Laurinda Barrett', 'Norma Connolly']","$1,200,000 (estimated)",,$494,,"January 26, 1957",['United States'],"['5th Avenue subway station, New York City, New York, USA']",['Warner Bros.'],"Awards, 1 win & 1 nomination total","['Film Noir', 'Drama']","['English', 'Italian', 'Spanish']"
14. The Opposite Sex,1956,1h 57m,Approved,6.1,2.1K,,"Former nightclub singer Kay Hilliard, married 10 years and mother of a young daughter, is informed that her husband Steven is having an affair with chorus girl Crystal Allen, so she goes to Reno for a divorce.",https://www.imdb.com/title/tt0049578/?ref_=sr_i_14,"['Fay Kanin', 'Michael Kanin', 'Clare Boothe Luce']",['David Miller'],"['June Allyson', 'Joan Collins', 'Dolores Gray', 'Ann Sheridan', 'Ann Miller', 'Leslie Nielsen', 'Jeff Richards', 'Agnes Moorehead', 'Charlotte Greenwood', 'Joan Blondell']","$2,834,000 (estimated)",,,,"April 29, 1957",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","[""Loew's""]","Awards, 2 nominations total","['Jukebox Musical', 'Comedy', 'Drama', 'Musical', 'Romance']",['English']
