Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. The Avengers,2012,2h 23m,PG-13,8.0,1.5M,69.0,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,https://www.imdb.com/title/tt0848228/?ref_=sr_i_1,"['Joss Whedon', 'Zak Penn']",['Joss Whedon'],"['Robert Downey Jr.', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'Mark Ruffalo', 'Chris Hemsworth', 'Tom Hiddleston', 'Clark Gregg', 'Cobie Smulders', 'Stellan Skarsgård']","$220,000,000 (estimated)","$207,438,708","$1,520,538,536","$623,357,910","May 4, 2012",['United States'],"['East 9th St, Cleveland, Ohio, USA (Explosions/fights on New York City street scenes and fights with aliens and Captain America/Thor)']","['Marvel Studios', 'Paramount Pictures']","Nominated for 1 Oscar, 39 wins & 81 nominations total","['Action Epic', 'Alien Invasion', 'Superhero', 'Action', 'Sci-Fi']","['English', 'Russian']"
2. The Dark Knight Rises,2012,2h 44m,PG-13,8.4,1.9M,78.0,"Bane, an imposing terrorist, attacks Gotham City and disrupts its eight-year-long period of peace. This forces Bruce Wayne to come out of hiding and don the cape and cowl of Batman again.",https://www.imdb.com/title/tt1345836/?ref_=sr_i_2,"['Jonathan Nolan', 'Christopher Nolan', 'David S. Goyer']",['Christopher Nolan'],"['Christian Bale', 'Tom Hardy', 'Anne Hathaway', 'Gary Oldman', 'Joseph Gordon-Levitt', 'Marion Cotillard', 'Morgan Freeman', 'Michael Caine', 'Matthew Modine', 'Alon Aboutboul']","$250,000,000 (estimated)","$160,887,295","$1,114,976,407","$448,149,584","July 20, 2012","['United States', 'United Kingdom']","['Mehrangarh Fort, Jodhpur, Rajasthan, India (The Pit exterior)']","['Warner Bros.', 'Legendary Entertainment', 'DC Entertainment']","Nominated for 1 BAFTA Award, 45 wins & 103 nominations total","['Action Epic', 'Epic', 'Superhero', 'Action', 'Drama', 'Thriller']","['English', 'Arabic']"
3. The Hunger Games,2012,2h 22m,PG-13,7.2,1M,68.0,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,https://www.imdb.com/title/tt1392170/?ref_=sr_i_3,"['Gary Ross', 'Suzanne Collins', 'Billy Ray']",['Gary Ross'],"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Stanley Tucci', 'Wes Bentley', 'Willow Shields', 'Elizabeth Banks', 'Sandra Ellis Lafferty', 'Paula Malcomson', 'Rhoda Griffis']","$78,000,000 (estimated)","$152,535,747","$695,220,619","$408,010,692","March 23, 2012",['United States'],"['Shelby, North Carolina, USA (District 12 reaping ceremony)']","['Lionsgate', 'Color Force']","Won 1 BAFTA Award, 34 wins & 49 nominations total","['Dystopian Sci-Fi', 'Teen Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['English']
4. Skyfall,2012,2h 23m,PG-13,7.8,748K,81.0,"James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",https://www.imdb.com/title/tt1074638/?ref_=sr_i_4,"['Neal Purvis', 'Robert Wade', 'John Logan']",['Sam Mendes'],"['Daniel Craig', 'Javier Bardem', 'Naomie Harris', 'Judi Dench', 'Ralph Fiennes', 'Bérénice Marlohe', 'Albert Finney', 'Ben Whishaw', 'Rory Kinnear', 'Ola Rapace']","$200,000,000 (estimated)","$88,364,714","$1,108,594,137","$304,360,277","November 9, 2012","['United Kingdom', 'United States', 'Turkey', 'China']","['Eminönü Square, Istanbul, Turkey (opening sequence)']","['Metro-Goldwyn-Mayer (MGM)', 'Columbia Pictures', 'Danjaq']","Won 2 Oscars, 69 wins & 125 nominations total","['Globetrotting Adventure', 'Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Turkish', 'Shanghainese', 'Portuguese', 'Japanese']"
5. The Hobbit: An Unexpected Journey,2012,2h 49m,PG-13,7.8,899K,58.0,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home and the gold within it from the dragon Smaug.",https://www.imdb.com/title/tt0903624/?ref_=sr_i_5,"['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']",['Peter Jackson'],"['Martin Freeman', 'Ian McKellen', 'Richard Armitage', 'Andy Serkis', 'Ken Stott', 'Graham McTavish', 'William Kircher', 'James Nesbitt', 'Stephen Hunter', ""Dean O'Gorman""]","$180,000,000 (estimated)","$84,617,303","$1,017,107,150","$303,030,651","December 14, 2012","['New Zealand', 'United States']","['Mangaotaki, Waikato, New Zealand']","['Metro-Goldwyn-Mayer (MGM)', 'New Line Cinema', 'WingNut Films']","Nominated for 3 Oscars, 11 wins & 76 nominations total","['Adventure Epic', 'Fantasy Epic', 'Mountain Adventure', 'Quest', 'Sword & Sorcery', 'Adventure', 'Fantasy']",['English']
6. The Twilight Saga: Breaking Dawn - Part 2,2012,1h 55m,PG-13,5.6,271K,52.0,"After the birth of Renesmee/Nessie, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",https://www.imdb.com/title/tt1673434/?ref_=sr_i_6,"['Stephenie Meyer', 'Melissa Rosenberg']",['Bill Condon'],"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Peter Facinelli', 'Elizabeth Reaser', 'Ashley Greene', 'Jackson Rathbone', 'Kellan Lutz', 'Nikki Reed', 'Billy Burke']","$120,000,000 (estimated)","$141,067,634","$848,593,948","$292,324,737","November 16, 2012",['United States'],"['Vancouver, British Columbia, Canada']","['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment']","Nominated for 1 BAFTA Award, 22 wins & 17 nominations total","['Teen Drama', 'Teen Fantasy', 'Adventure', 'Drama', 'Fantasy', 'Romance']",['English']
7. The Amazing Spider-Man,2012,2h 16m,PG-13,6.9,729K,66.0,"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe.",https://www.imdb.com/title/tt0948470/?ref_=sr_i_7,"['James Vanderbilt', 'Alvin Sargent', 'Steve Kloves']",['Marc Webb'],"['Andrew Garfield', 'Emma Stone', 'Rhys Ifans', 'Irrfan Khan', 'Denis Leary', 'Martin Sheen', 'Sally Field', 'Campbell Scott', 'Embeth Davidtz', 'Chris Zylka']","$230,000,000 (estimated)","$62,004,688","$758,707,722","$262,782,352","July 3, 2012",['United States'],"['Universal Studios Hollywood - 1000 Universal Studios Blvd, Universal City, California, USA (New York Street)']","['Columbia Pictures', 'Marvel Entertainment', 'Laura Ziskin Productions']","Awards, 2 wins & 33 nominations total","['Superhero', 'Action', 'Sci-Fi']",['English']
8. Brave,2012,1h 33m,PG,7.1,460K,69.0,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",https://www.imdb.com/title/tt1217209/?ref_=sr_i_8,"['Brenda Chapman', 'Mark Andrews', 'Steve Purcell']","['Mark Andrews', 'Brenda Chapman', 'Steve Purcell']","['Kelly Macdonald', 'Billy Connolly', 'Emma Thompson', 'Julie Walters', 'Robbie Coltrane', 'Kevin McKidd', 'Craig Ferguson', 'Sally Kinghorn', 'Eilidh Fraser', 'Peigi Barker']","$185,000,000 (estimated)","$66,323,594","$538,983,207","$237,283,207","June 22, 2012","['United States', 'Japan', 'United Kingdom']","['Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']","Won 1 Oscar, 20 wins & 48 nominations total","['Coming-of-Age', 'Computer Animation', 'Fairy Tale', 'Quest', 'Sword & Sorcery', 'Teen Adventure', 'Teen Fantasy', 'Action', 'Adventure', 'Animation']",['English']
9. Ted,2012,1h 46m,R,6.9,680K,62.0,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear, Ted or his girlfriend, Lori.",https://www.imdb.com/title/tt1637725/?ref_=sr_i_9,"['Seth MacFarlane', 'Alec Sulkin', 'Wellesley Wild']",['Seth MacFarlane'],"['Mark Wahlberg', 'Mila Kunis', 'Seth MacFarlane', 'Joel McHale', 'Giovanni Ribisi', 'Patrick Warburton', 'Matt Walsh', 'Jessica Barth', 'Aedin Mincks', 'Bill Smitrovich']","$50,000,000 (estimated)","$54,415,205","$549,368,315","$218,815,487","June 29, 2012",['United States'],"['Esplanade, Boston, Massachusetts, USA (Norah Jones concert)']","['Universal Pictures', 'Media Rights Capital (MRC)', 'Fuzzy Door Productions']","Nominated for 1 Oscar, 13 wins & 28 nominations total","['Buddy Comedy', 'High-Concept Comedy', 'Raunchy Comedy', 'Satire', 'Slapstick', 'Comedy']","['English', 'Japanese', 'Ukrainian']"
10. Madagascar 3: Europe's Most Wanted,2012,1h 33m,PG,6.8,207K,60.0,"The Madagascar animals join a struggling European circus to get back to New York, but find themselves being pursued by a psychotic animal-control officer.",https://www.imdb.com/title/tt1277953/?ref_=sr_i_10,"['Eric Darnell', 'Noah Baumbach', 'Alejandro Bien-Willner']","['Eric Darnell', 'Tom McGrath', 'Conrad Vernon']","['Ben Stiller', 'Jada Pinkett Smith', 'Chris Rock', 'David Schwimmer', 'Sacha Baron Cohen', 'Cedric The Entertainer', 'Andy Richter', 'Tom McGrath', 'Frances McDormand', 'Jessica Chastain']","$145,000,000 (estimated)","$60,316,738","$746,921,274","$216,391,482","June 8, 2012","['United States', 'India', 'United Kingdom']","['Glendale, California, USA (principal animation)']","['DreamWorks Animation', 'Pacific Data Images (PDI)']","Awards, 3 wins & 20 nominations total","['Animal Adventure', 'Computer Animation', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']","['English', 'Spanish']"
11. The Lorax,2012,1h 26m,PG,6.4,136K,46.0,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",https://www.imdb.com/title/tt1482459/?ref_=sr_i_11,"['Dr. Seuss', 'Cinco Paul', 'Ken Daurio']","['Chris Renaud', 'Kyle Balda']","['Zac Efron', 'Taylor Swift', 'Danny DeVito', 'Ed Helms', 'Betty White', 'Rob Riggle', 'Jenny Slate', 'Nasim Pedrad', 'Joel Swetow', 'Michael Beattie']","$70,000,000 (estimated)","$70,217,070","$349,305,397","$214,494,550","March 2, 2012","['United States', 'France']",,"['Universal Pictures', 'Illumination Entertainment', 'Dr. Seuss Enterprises']","Awards, 4 wins & 8 nominations total","['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']",['English']
12. Wreck-It Ralph,2012,1h 41m,PG,7.7,477K,72.0,Ralph is tired of playing the role of a bad guy and embarks on a journey to become a video game hero. But he accidentally lets loose a deadly enemy that threatens the entire arcade.,https://www.imdb.com/title/tt1772341/?ref_=sr_i_12,"['Rich Moore', 'Phil Johnston', 'Jim Reardon']",['Rich Moore'],"['John C. Reilly', 'Jack McBrayer', 'Jane Lynch', 'Sarah Silverman', 'Alan Tudyk', 'Mindy Kaling', 'Joe Lo Truglio', ""Ed O'Neill"", 'Dennis Haysbert', 'Edie McClurg']","$165,000,000 (estimated)","$49,038,712","$471,222,950","$189,422,889","November 2, 2012",['United States'],"['Walt Disney Animation Studios - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Animation Studios', 'Walt Disney Pictures']","Nominated for 1 Oscar, 33 wins & 42 nominations total","['Buddy Comedy', 'Computer Animation', 'High-Concept Comedy', 'Motorsport', 'Quest', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']",['English']
13. Lincoln,2012,2h 30m,PG-13,7.3,278K,87.0,"As the Civil War rages on, U.S President Abraham Lincoln struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on his decision to emancipate the slaves.",https://www.imdb.com/title/tt0443272/?ref_=sr_i_13,"['Tony Kushner', 'Doris Kearns Goodwin']",['Steven Spielberg'],"['Daniel Day-Lewis', 'Sally Field', 'David Strathairn', 'Joseph Gordon-Levitt', 'James Spader', 'Hal Holbrook', 'Tommy Lee Jones', 'John Hawkes', 'Jackie Earle Haley', 'Bruce McGill']","$65,000,000 (estimated)","$944,308","$275,293,450","$182,207,973","November 16, 2012","['United States', 'India']","['State Capitol, Capitol Square - Ninth & Grace Streets, Richmond, Virginia, USA (U.S. Capitol scenes)']","['Dreamworks Pictures', 'Twentieth Century Fox', 'Reliance Entertainment']","Won 2 Oscars, 107 wins & 251 nominations total","['Docudrama', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History', 'War']",['English']
14. Men in Black³,2012,1h 46m,PG-13,6.8,399K,58.0,Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.,https://www.imdb.com/title/tt1409024/?ref_=sr_i_14,"['Etan Cohen', 'Lowell Cunningham']",['Barry Sonnenfeld'],"['Will Smith', 'Tommy Lee Jones', 'Josh Brolin', 'Jemaine Clement', 'Emma Thompson', 'Michael Stuhlbarg', 'Mike Colter', 'Nicole Scherzinger', 'Michael Chernus', 'Alice Eve']","$225,000,000 (estimated)","$54,592,779","$654,213,485","$179,020,854","May 25, 2012","['United Arab Emirates', 'United States']","['Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens, New York City, New York, USA (Studio)']","['Columbia Pictures', 'Hemisphere Media Capital', 'Amblin Entertainment']","Awards, 2 wins & 13 nominations total","['Buddy Cop', 'Time Travel', 'Action', 'Adventure', 'Comedy', 'Sci-Fi']","['English', 'Ukrainian']"
15. Django Unchained,2012,2h 45m,R,8.5,1.8M,81.0,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",https://www.imdb.com/title/tt1853728/?ref_=sr_i_15,['Quentin Tarantino'],['Quentin Tarantino'],"['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington', 'Samuel L. Jackson', 'Walton Goggins', 'Dennis Christopher', 'James Remar', 'David Steen', 'Dana Gourrier']","$100,000,000 (estimated)","$30,122,888","$426,076,293","$162,805,434","December 25, 2012",['United States'],"['Evergreen Plantation - 4677 Highway 18, Edgard, Louisiana, USA']","['The Weinstein Company', 'Columbia Pictures']","Won 2 Oscars, 58 wins & 158 nominations total","['Dark Comedy', 'Epic', 'One-Person Army Action', 'Period Drama', 'Western Epic', 'Western']","['English', 'German', 'French', 'Italian']"
16. Ice Age: Continental Drift,2012,1h 28m,PG,6.5,234K,49.0,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",https://www.imdb.com/title/tt1667889/?ref_=sr_i_16,"['Michael Berg', 'Jason Fuchs', 'Lori Forte']","['Steve Martino', 'Michael Thurmeier']","['Ray Romano', 'Denis Leary', 'John Leguizamo', 'Aziz Ansari', 'Joy Behar', 'Christopher Campbell', 'Alain Chabat', 'Ester Dean', 'Peter Dinklage', 'Karen Disher']","$95,000,000 (estimated)","$46,629,259","$877,244,782","$161,321,843","July 13, 2012","['United States', 'United Kingdom', 'Canada']","['Greenwich, Connecticut, USA (principal animation)']","['Twentieth Century Fox Animation', 'Blue Sky Studios', 'FortyFour Studios']","Awards, 2 wins & 11 nominations total","['Animal Adventure', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family']",['English']
