Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Mary Poppins,1964,2h 19m,G,7.8,192K,88.0,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",https://www.imdb.com/title/tt0058331/?ref_=sr_i_1,"['Bill Walsh', 'Don DaGradi', 'P.L. Travers']",['Robert Stevenson'],"['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns', 'Hermione Baddeley', 'Reta Shaw', 'Karen Dotrice', 'Matthew Garber', 'Elsa Lanchester', 'Arthur Treacher']","$6,000,000 (estimated)",,"$103,125,597","$102,272,727","June 18, 1965",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA (Studio)']",['Walt Disney Productions'],"Won 5 Oscars, 23 wins & 17 nominations total","['Classic Musical', 'Comedy', 'Family', 'Fantasy', 'Musical']",['English']
2. My Fair Lady,1964,2h 50m,G,7.7,105K,95.0,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make a crude flower girl, Eliza Doolittle, presentable in high society.",https://www.imdb.com/title/tt0058385/?ref_=sr_i_2,"['Alan Jay Lerner', 'George Bernard Shaw']",['George Cukor'],"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White', 'Gladys Cooper', 'Jeremy Brett', 'Theodore Bikel', 'Mona Washbourne', 'Isobel Elsom', 'John Holland']","$17,000,000 (estimated)","$354,764","$72,685,970","$72,560,711","December 25, 1964",['United States'],"['Stage 16, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Ascot & Ballroom scenes)']",['Warner Bros.'],"Won 8 Oscars, 26 wins & 13 nominations total","['Classic Musical', 'Drama', 'Family', 'Musical', 'Romance']",['English']
3. Goldfinger,1964,1h 50m,Approved,7.7,208K,87.0,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",https://www.imdb.com/title/tt0058150/?ref_=sr_i_3,"['Richard Maibaum', 'Paul Dehn', 'Ian Fleming']",['Guy Hamilton'],"['Sean Connery', 'Gert Fröbe', 'Honor Blackman', 'Shirley Eaton', 'Tania Mallet', 'Harold Sakata', 'Bernard Lee', 'Martin Benson', 'Cec Linder', 'Austin Willis']","$3,000,000 (estimated)",,"$51,220,312","$51,081,062","January 9, 1965",['United States'],"['Goldfinger Avenue, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK (Bond infiltrates Auric Enterprises)']",['Eon Productions'],"Won 1 Oscar, 7 wins & 6 nominations total","['Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Chinese', 'Spanish']"
4. A Fistful of Dollars,1964,1h 39m,R,7.9,242K,65.0,"A wandering gunfighter plays two rival families against each other in a town torn apart by greed, pride, and revenge.",https://www.imdb.com/title/tt0058461/?ref_=sr_i_4,"['Adriano Bolzoni', 'Mark Lowell', 'Víctor Andrés Catena']",['Sergio Leone'],"['Clint Eastwood', 'Gian Maria Volontè', 'Marianne Koch', 'Wolfgang Lukschy', 'Sieghardt Rupp', 'Joseph Egger', 'Antonio Prieto', 'José Calvo', 'Margarita Lozano', 'Daniel Martín']","$200,000 (estimated)",,"$14,516,248","$14,500,000","January 18, 1967","['Italy', 'Spain', 'West Germany']","['Cabo de Gata, Almería, Andalucía, Spain']","['Jolly Film', 'Constantin Film', 'Ocean Films']","Awards, 1 win & 5 nominations total","['Spaghetti Western', 'Drama', 'Western']","['Italian', 'English']"
5. A Shot in the Dark,1964,1h 42m,Approved,7.3,32K,70.0,Bumbling Inspector Jacques Clouseau falls in love with murder suspect Maria Gambrelli and tries to clear her name.,https://www.imdb.com/title/tt0058586/?ref_=sr_i_5,"['Blake Edwards', 'William Peter Blatty', 'Harry Kurnitz']",['Blake Edwards'],"['Peter Sellers', 'Elke Sommer', 'George Sanders', 'Herbert Lom', 'Tracy Reed', 'Graham Stark', 'Moira Redmond', 'Vanda Godsell', 'Maurice Kaufmann', 'Ann Lynn']",,,"$12,368,817","$12,368,234","January 29, 1965","['United Kingdom', 'United States']","['Luton Hoo Estate, Luton, Bedfordshire, England, UK (Ballon Estate general views)']","['The Mirisch Corporation', 'Mirisch Films']","Nominated for 1 BAFTA Award, 3 nominations total","['Bumbling Detective', 'Farce', 'Whodunnit', 'Comedy', 'Crime', 'Mystery']","['English', 'Spanish']"
6. Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1h 35m,PG,8.3,536K,97.0,"A mentally unstable American general orders a hydrogen bomb attack on the Soviet Union, triggering a path to global nuclear holocaust that a war room full of politicians and generals frantically tries to stop.",https://www.imdb.com/title/tt0057012/?ref_=sr_i_6,"['Stanley Kubrick', 'Terry Southern', 'Peter George']",['Stanley Kubrick'],"['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn', 'Slim Pickens', 'Peter Bull', 'James Earl Jones', 'Tracy Reed', 'Jack Creley', 'Frank Berry']","$1,800,000 (estimated)","$11,751","$9,631,984","$9,440,272","January 29, 1964","['United Kingdom', 'United States']","['Banff National Park, Alberta, Canada (aerial photography - outside bomber views at end of flight)']",['Stanley Kubrick Productions'],"Nominated for 4 Oscars, 14 wins & 11 nominations total","['Dark Comedy', 'Farce', 'Political Drama', 'Satire', 'Tragedy', 'Comedy', 'War']","['English', 'Russian']"
"7. Hey There, It's Yogi Bear",1964,1h 29m,G,6.5,1.2K,,"In the end, Ranger Smith on the helicopter take Yogi, Boo Boo and Cindy home from the tallest building.",https://www.imdb.com/title/tt0154587/?ref_=sr_i_7,"['Joseph Barbera', 'Warren Foster', 'William Hanna']","['Joseph Barbera', 'William Hanna']","['Daws Butler', 'Don Messick', 'Julie Bennett', 'James Darren', 'Mel Blanc', ""J. Pat O'Malley"", 'Hal Smith', 'Jean Vander Pyl', 'Jonah and the Wailers', 'Bill Lee']",,"$414,552","$2,438,233","$2,438,233","June 3, 1964",['United States'],,"['Columbia Pictures', 'Hanna-Barbera Productions']",,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Romance']",['English']
8. A Hard Day's Night,1964,1h 27m,G,7.5,50K,96.0,"Over two ""typical"" days in the life of The Beatles, the boys struggle to keep themselves and Sir Paul McCartney's mischievous grandfather in check while preparing for a live TV performance.",https://www.imdb.com/title/tt0058182/?ref_=sr_i_8,['Alun Owen'],['Richard Lester'],"['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr', 'Wilfrid Brambell', 'Norman Rossington', 'John Junkin', 'Victor Spinetti', 'Anna Quayle', 'Deryck Guyler']","$560,000 (estimated)","$50,445","$2,368,408","$1,480,356","July 7, 1964","['United Kingdom', 'United States']","['Notting Hill Gate, Notting Hill, London, England, UK (chase scenes)']","['Walter Shenson Films', 'Proscenium Films']","Nominated for 2 Oscars, 2 wins & 7 nominations total","['Jukebox Musical', 'Pop Musical', 'Rock Musical', 'Comedy', 'Musical']","['English', 'German', 'French']"
9. I Am Cuba,1964,2h 21m,Not Rated,8.2,11K,91.0,Four vignettes about the lives of the Cuban people set during the pre-revolutionary era.,https://www.imdb.com/title/tt0058604/?ref_=sr_i_9,"['Enrique Pineda Barnet', 'Yevgeniy Yevtushenko']",['Mikhail Kalatozov'],"['Sergio Corrieri', 'Salvador Wood', 'José Gallardo', 'Raúl García', 'Luz María Collazo', 'Jean Bouise', 'Alberto Morgan', 'Zilia Rodriguez', 'Fausto Mirabal', 'Roberto García York']",,,"$274,098","$168,100",December 1995,"['Cuba', 'Soviet Union']","['Calle M & 23 Ave, Havana, Cuba (rooftop scene: Enrique as a sniper)']","['Mosfilm', 'Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC)']","Awards, 2 wins & 1 nomination total",['Drama'],"['Spanish', 'English']"
10. Becket,1964,2h 28m,PG-13,7.7,16K,68.0,"King Henry II of England comes to terms with his affection for his close friend and confidant Thomas Becket, who finds his true honor by observing God's divine will rather than the King's.",https://www.imdb.com/title/tt0057877/?ref_=sr_i_10,"['Jean Anouilh', 'Lucienne Hill', 'Edward Anhalt']",['Peter Glenville'],"['Richard Burton', ""Peter O'Toole"", 'John Gielgud', 'Gino Cervi', 'Paolo Stoppa', 'Donald Wolfit', 'David Weston', 'Martita Hunt', 'Pamela Brown', 'Percy Herbert']","$3,000,000 (estimated)","$7,912","$149,327","$149,327","March 11, 1964","['United Kingdom', 'United States']","['Alnwick Castle, Alnwick, Northumberland, England, UK']","['Wallis-Hazen', 'Keep Films']","Won 1 Oscar, 14 wins & 23 nominations total","['Epic', 'Historical Epic', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']","['English', 'Latin', 'Welsh']"
