Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Raiders of the Lost Ark,1981,1h 55m,PG,8.4,1.1M,86.0,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers.",https://www.imdb.com/title/tt0082971/?ref_=sr_i_1,"['Lawrence Kasdan', 'George Lucas', 'Philip Kaufman']",['Steven Spielberg'],"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'John Rhys-Davies', 'Ronald Lacey', 'Denholm Elliott', 'Alfred Molina', 'Wolf Kahler', 'Anthony Higgins', 'Vic Tablian']","$18,000,000 (estimated)","$8,305,823","$389,925,971","$248,159,971","June 12, 1981",['United States'],"['Sidi Bouhlel, Tozeur, Tunisia (city of Cairo)']","['Paramount Pictures', 'Lucasfilm']","Won 4 Oscars, 38 wins & 25 nominations total","['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']","['English', 'German', 'Spanish', 'Nepali', 'Hebrew', 'Arabic']"
2. On Golden Pond,1981,1h 49m,PG,7.6,36K,68.0,"Curmudgeon Norman is estranged from his daughter Chelsea. Nevertheless, at Golden Pond he and his wife agree to look after Billy, the son of Chelsea's new boyfriend, and a most unexpected relationship blooms.",https://www.imdb.com/title/tt0082846/?ref_=sr_i_2,['Ernest Thompson'],['Mark Rydell'],"['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda', 'Doug McKeon', 'Dabney Coleman', 'William Lanteau', 'Christopher Rydell', 'Troy Garity']","$7,500,000 (estimated)","$89,213","$119,285,810","$119,285,432","February 12, 1982",['United States'],"['Squam Lake, New Hampshire, USA (Main lake)']","['Incorporated Television Company (ITC)', 'IPC Films']","Won 3 Oscars, 14 wins & 24 nominations total",['Drama'],['English']
3. Porky's,1981,1h 34m,R,6.2,47K,40.0,"In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",https://www.imdb.com/title/tt0084522/?ref_=sr_i_3,['Bob Clark'],['Bob Clark'],"['Dan Monahan', 'Mark Herrier', 'Wyatt Knight', 'Roger Wilson', ""Cyril O'Reilly"", 'Tony Ganios', 'Kaki Hunter', 'Kim Cattrall', 'Nancy Parsons', 'Scott Colomby']","$2,500,000 (estimated)","$7,623,988","$111,289,673","$111,289,673","March 19, 1982",['Canada'],"[""Oleta River State Park - 3400 N.E. 163rd Street, North Miami, Florida, USA (Porky's Exterior)""]",['Astral Bellevue Pathé'],"Awards, 1 win & 1 nomination total","['Raunchy Comedy', 'Teen Comedy', 'Comedy']",['English']
4. Arthur,1981,1h 37m,PG,6.9,32K,69.0,"Alcoholic billionaire playboy Arthur Bach must marry a woman he does not love, or he will be cut off from his $750,000,000 fortune. But when Arthur falls in love with a poor waitress, he must decide if he wants to choose love or money.",https://www.imdb.com/title/tt0082031/?ref_=sr_i_4,['Steve Gordon'],['Steve Gordon'],"['Dudley Moore', 'Liza Minnelli', 'John Gielgud', 'Geraldine Fitzgerald', 'Jill Eikenberry', 'Stephen Elliott', 'Ted Ross', 'Barney Martin', 'Thomas Barbour', 'Anne DeSalvo']","$7,000,000 (estimated)","$2,719,534","$95,461,682","$95,461,682","July 17, 1981",['United States'],"['St. Bartholomew\'s Episcopal Church ""St. Bart\'s""- 325 Park Avenue, Park Avenue at 51st Street, Midtown, Manhattan, New York City, New York, USA (Arthur\'s Wedding-not)']","['Orion Pictures', 'Jack Rollins & Charles H. Joffe Productions']","Won 2 Oscars, 12 wins & 6 nominations total","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']",['English']
5. Stripes,1981,1h 46m,R,6.8,82K,68.0,Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.,https://www.imdb.com/title/tt0083131/?ref_=sr_i_5,"['Len Blum', 'Daniel Goldberg', 'Harold Ramis']",['Ivan Reitman'],"['Bill Murray', 'John Candy', 'Harold Ramis', 'Warren Oates', 'P.J. Soles', 'Sean Young', 'John Larroquette', 'John Voldstad', 'John Diehl', 'Lance LeGault']","$10,000,000 (estimated)","$6,130,197","$85,297,000","$85,297,000","June 26, 1981",['United States'],"['James B. Beam Distilling Co. - 149 Happy Hollow Road, Clermont, Kentucky, USA (Russian outpost)']",['Columbia Pictures'],,"['Buddy Comedy', 'Comedy', 'War']","['English', 'Russian', 'Polish']"
6. The Cannonball Run,1981,1h 35m,PG,6.2,42K,28.0,"A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.",https://www.imdb.com/title/tt0082136/?ref_=sr_i_6,['Brock Yates'],['Hal Needham'],"['Burt Reynolds', 'Roger Moore', 'Farrah Fawcett', 'Dom DeLuise', 'Dean Martin', 'Sammy Davis Jr.', 'Jack Elam', 'Adrienne Barbeau', 'Terry Bradshaw', 'Jackie Chan']","$18,000,000 (estimated)","$11,765,654","$72,179,579","$72,179,579","June 19, 1981","['Hong Kong', 'United States']","['Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA']","['Golden Harvest Company', 'Eurasia Investments', 'Paragon Films Ltd.']","Awards, 1 win & 4 nominations total","['Car Action', 'Motorsport', 'Road Trip', 'Slapstick', 'Action', 'Comedy', 'Sport']","['English', 'Cantonese', 'Japanese', 'Arabic']"
7. The Fox and the Hound,1981,1h 23m,G,7.2,106K,65.0,"A fox named Tod and a hound named Copper vow to be best friends forever. But as Copper grows into a hunting dog, their unlikely friendship faces the ultimate test.",https://www.imdb.com/title/tt0082406/?ref_=sr_i_7,"['Daniel P. Mannix', 'Larry Clemmons', 'Ted Berman']","['Ted Berman', 'Richard Rich', 'Art Stevens']","['Mickey Rooney', 'Kurt Russell', 'Pearl Bailey', 'Jack Albertson', 'Sandy Duncan', 'Jeanette Nolan', 'Pat Buttram', 'John Fiedler', 'John McIntire', 'Richard Bakalyan']","$12,000,000 (estimated)","$4,819,215","$63,456,988","$63,456,988","July 10, 1981",['United States'],,"['Walt Disney Animation Studios', 'Walt Disney Productions']","Awards, 1 win & 3 nominations total","['Animal Adventure', 'Adventure', 'Animation', 'Drama', 'Family']",['English']
8. Chariots of Fire,1981,2h 5m,PG,7.1,69K,78.0,"Two British track athletes, one a determined Jew and the other a devout Christian, are driven to win in the 1924 Olympics as they wrestle with issues of pride and conscience.",https://www.imdb.com/title/tt0082158/?ref_=sr_i_8,['Colin Welland'],['Hugh Hudson'],"['Ben Cross', 'Ian Charleson', 'Nicholas Farrell', 'Nigel Havers', 'Daniel Gerroll', 'Ian Holm', 'John Gielgud', 'Lindsay Anderson', 'Nigel Davenport', 'Cheryl Campbell']","$5,500,000 (estimated)","$68,907","$59,317,376","$58,972,904","April 9, 1982",['United Kingdom'],"['The Oval Sports Centre, Bebington, Merseyside, England, UK (Olympic Stadium)']","['Enigma Productions', 'Allied Stars Ltd.']","Won 4 Oscars, 18 wins & 19 nominations total","['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']","['English', 'French']"
9. For Your Eyes Only,1981,2h 7m,PG,6.7,112K,54.0,Secret service agent James Bond is assigned to find a missing British vessel equipped with a weapons encryption device and prevent it from falling into enemy hands.,https://www.imdb.com/title/tt0082398/?ref_=sr_i_9,"['Richard Maibaum', 'Michael G. Wilson', 'Ian Fleming']",['John Glen'],"['Roger Moore', 'Carole Bouquet', 'Topol', 'Lynn-Holly Johnson', 'Julian Glover', 'Cassandra Harris', 'Jill Bennett', 'Michael Gothard', 'John Wyman', 'Jack Hedley']","$28,000,000 (estimated)","$6,834,967","$54,837,696","$54,812,802","June 26, 1981","['United Kingdom', 'United States']","[""Agia Triada Monastery, Meteora, Greece (Kristatos' St. Cyrils hideout, Monastery of the Holy Trinity)""]",['Eon Productions'],"Nominated for 1 Oscar, 2 wins & 9 nominations total","['Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Greek', 'Italian', 'Spanish']"
10. The Four Seasons,1981,1h 47m,PG,6.8,5.8K,55.0,"Witty character study of three couples who vacation together each season. After one divorces, feelings of betrayal and more spawn criticisms of one another, but things that unite them are stronger than those which might pull them apart.",https://www.imdb.com/title/tt0082405/?ref_=sr_i_10,['Alan Alda'],['Alan Alda'],"['Alan Alda', 'Carol Burnett', 'Len Cariou', 'Sandy Dennis', 'Rita Moreno', 'Jack Weston', 'Bess Armstrong', 'Elizabeth Alda', 'Beatrice Alda', 'Robert Hitt']",,"$4,365,643","$50,427,646","$50,427,646","May 22, 1981",['United States'],"['Charlottesville, Virginia, USA (near, environs, fall scenes, autumn scenes)']",['Universal Pictures'],"Awards, 1 win & 5 nominations total","['Comedy', 'Drama']",['English']
11. Time Bandits,1981,1h 50m,PG,6.9,71K,79.0,"A young boy accidentally joins a band of time travelling dwarves, as they jump from era to era looking for treasure to steal.",https://www.imdb.com/title/tt0081633/?ref_=sr_i_11,"['Michael Palin', 'Terry Gilliam']",['Terry Gilliam'],"['Sean Connery', 'Shelley Duvall', 'John Cleese', 'Katherine Helmond', 'Ian Holm', 'Michael Palin', 'Ralph Richardson', 'Peter Vaughan', 'David Warner', 'David Rappaport']","$5,000,000 (estimated)","$6,507,356","$42,368,025","$42,365,581","November 6, 1981",['United Kingdom'],"[""Haywood, Birch Hill, Bracknell, Berkshire, England, UK (Kevin's street in the final scene)""]",['HandMade Films'],"Awards, 1 win & 8 nominations total","['Dark Fantasy', 'Fantasy Epic', 'Farce', 'Globetrotting Adventure', 'Quest', 'Satire', 'Steampunk', 'Time Travel', 'Adventure', 'Comedy']",['English']
12. Clash of the Titans,1981,1h 58m,PG,6.9,49K,59.0,Perseus must battle Medusa and the Kraken to save the Princess Andromeda.,https://www.imdb.com/title/tt0082186/?ref_=sr_i_12,['Beverley Cross'],['Desmond Davis'],"['Laurence Olivier', 'Harry Hamlin', 'Claire Bloom', 'Maggie Smith', 'Ursula Andress', 'Jack Gwillim', 'Susan Fleetwood', 'Pat Roach', 'Judi Bowker', 'Burgess Meredith']","$15,000,000 (estimated)",,"$41,092,328","$41,092,328","June 12, 1981","['United Kingdom', 'United States']","['Azure Window, Gozo Island, Malta (final scene with the Kraken)']","['Charles H. Schneer Productions', 'Peerford Ltd.']","Awards, 2 wins & 6 nominations total","['Sword & Sandal', 'Action', 'Adventure', 'Fantasy']",['English']
13. Absence of Malice,1981,1h 56m,PG,6.9,16K,64.0,"When prosecutor Elliot Rosen leaks to naive but well-meaning Miami reporter Megan Carter that liquor wholesaler Mike Gallagher is suspected in the murder of local longshoreman union president Joey Diaz, Gallagher's life begins to unravel.",https://www.imdb.com/title/tt0081974/?ref_=sr_i_13,['Kurt Luedtke'],['Sydney Pollack'],"['Paul Newman', 'Sally Field', 'Bob Balaban', 'Melinda Dillon', 'Luther Adler', 'Barry Primus', 'Josef Sommer', 'John Harkins', 'Don Hood', 'Wilford Brimley']","$12,000,000 (estimated)","$97,667","$40,716,963","$40,716,963","December 18, 1981",['United States'],"['Coral Gables, Florida, USA']","['Columbia Pictures', 'Mirage Enterprises']","Nominated for 3 Oscars, 3 wins & 8 nominations total","['Legal Drama', 'Tragedy', 'Drama', 'Romance', 'Thriller']","['English', 'Spanish']"
14. Reds,1981,3h 15m,PG,7.3,26K,76.0,"A radical American journalist becomes involved with the Communist revolution in Russia, and hopes to bring its spirit and idealism to the United States.",https://www.imdb.com/title/tt0082979/?ref_=sr_i_14,"['Warren Beatty', 'Trevor Griffiths']",['Warren Beatty'],"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosinski', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton', 'Nicolas Coster', 'M. Emmet Walsh', 'Ian Wolfe']","$32,000,000 (estimated)","$2,325,029","$40,382,788","$40,382,659","December 25, 1981",['United States'],"['Senate Square, Helsinki, Finland (on location)']","['Barclays Mercantile Industrial Finance', 'JRS Productions']","Won 3 Oscars, 22 wins & 37 nominations total","['Epic', 'Historical Epic', 'Romantic Epic', 'Biography', 'Drama', 'History', 'Romance']","['English', 'Russian', 'German', 'French', 'Finnish', 'Italian']"
