Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Top Gun: Maverick,2022,2h 10m,PG-13,8.2,764K,78.0,"The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.",https://www.imdb.com/title/tt1745960/?ref_=sr_i_1,"['Jim Cash', 'Jack Epps Jr.', 'Peter Craig']",['Joseph Kosinski'],"['Tom Cruise', 'Jennifer Connelly', 'Miles Teller', 'Val Kilmer', 'Bashir Salahuddin', 'Jon Hamm', 'Charles Parnell', 'Monica Barbaro', 'Lewis Pullman', 'Jay Ellis']","$170,000,000 (estimated)","$126,707,459","$1,495,696,292","$718,732,821","May 27, 2022",['United States'],"['Eldorado National Forest, California, USA (Forested mountain aircraft staging area)']","['Paramount Pictures', 'Skydance Media', 'Jerry Bruckheimer Films']","Won 1 Oscar, 112 wins & 242 nominations total","['Action Epic', 'Epic', 'Action', 'Drama']",['English']
2. Avatar: The Way of Water,2022,3h 12m,PG-13,7.5,530K,67.0,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.",https://www.imdb.com/title/tt1630029/?ref_=sr_i_2,"['James Cameron', 'Rick Jaffa', 'Amanda Silver']",['James Cameron'],"['Sam Worthington', 'Zoe Saldaña', 'Sigourney Weaver', 'Stephen Lang', 'Kate Winslet', 'Cliff Curtis', 'Joel David Moore', 'CCH Pounder', 'Edie Falco', 'Brendan Cowell']","$350,000,000 (estimated)","$134,100,226","$2,320,250,281","$684,075,767","December 16, 2022",['United States'],"['Stone Street Studios, Wellington, New Zealand']","['20th Century Studios', 'TSG Entertainment', 'Lightstorm Entertainment']","Won 1 Oscar, 76 wins & 153 nominations total","['Action Epic', 'Adventure Epic', 'Sci-Fi Epic', 'Sea Adventure', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['English']
3. Black Panther: Wakanda Forever,2022,2h 41m,PG-13,6.6,327K,67.0,The people of Wakanda fight to protect their home from intervening world powers as they mourn the death of King T'Challa.,https://www.imdb.com/title/tt9114286/?ref_=sr_i_3,"['Ryan Coogler', 'Joe Robert Cole', 'Stan Lee']",['Ryan Coogler'],"['Letitia Wright', ""Lupita Nyong'o"", 'Danai Gurira', 'Winston Duke', 'Angela Bassett', 'Tenoch Huerta', 'Martin Freeman', 'Julia Louis-Dreyfus', 'Dominique Thorne', 'Florence Kasumba']","$250,000,000 (estimated)","$181,339,761","$859,208,836","$453,829,060","November 11, 2022",['United States'],"['Cambridge, Massachusetts, USA (Massachusetts Institute of Technology)']",['Marvel Studios'],"Won 1 Oscar, 50 wins & 175 nominations total","['Superhero', 'Action', 'Adventure', 'Drama', 'Sci-Fi']","['English', 'Xhosa', 'Maya', 'Spanish', 'Haitian', 'French']"
4. Doctor Strange in the Multiverse of Madness,2022,2h 6m,PG-13,6.9,510K,60.0,"Doctor Strange teams up with a mysterious teenage girl who can travel across multiverses, to battle other-universe versions of himself which threaten to wipe out the multiverse. They seek help from the Scarlet Witch, Wong and others.",https://www.imdb.com/title/tt9419884/?ref_=sr_i_4,"['Michael Waldron', 'Stan Lee', 'Steve Ditko']",['Sam Raimi'],"['Benedict Cumberbatch', 'Elizabeth Olsen', 'Chiwetel Ejiofor', 'Benedict Wong', 'Xochitl Gomez', 'Rachel McAdams', 'Jett Klyne', 'Julian Hilliard', 'Michael Stuhlbarg', 'Hayley Atwell']","$414,900,000 (estimated)","$187,420,998","$955,775,804","$411,331,607","May 6, 2022",['United States'],['Norway (on location)'],['Marvel Studios'],"Awards, 10 wins & 30 nominations total","['Dark Fantasy', 'Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['English', 'Spanish', 'Chinese']"
5. Jurassic World: Dominion,2022,2h 27m,PG-13,5.6,221K,38.0,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",https://www.imdb.com/title/tt8041270/?ref_=sr_i_5,"['Emily Carmichael', 'Colin Trevorrow', 'Derek Connolly']",['Colin Trevorrow'],"['Chris Pratt', 'Bryce Dallas Howard', 'Laura Dern', 'Sam Neill', 'Jeff Goldblum', 'DeWanda Wise', 'Mamoudou Athie', 'Isabella Sermon', 'Campbell Scott', 'BD Wong']","$165,000,000 (estimated)","$145,075,625","$1,001,978,080","$376,851,080","June 10, 2022","['United States', 'China', 'Malta']","[""Valletta, Malta (St George's Square)""]","['Universal Pictures', 'Amblin Entertainment', 'Perfect World Pictures']","Awards, 1 win & 26 nominations total","['Dinosaur Adventure', 'Globetrotting Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['English', 'Maltese', 'French']"
6. Minions: The Rise of Gru,2022,1h 27m,PG,6.5,97K,56.0,The untold story of one twelve-year-old's dream to become the world's greatest supervillain.,https://www.imdb.com/title/tt5113044/?ref_=sr_i_6,"['Matthew Fogel', 'Brian Lynch']","['Kyle Balda', 'Brad Ableson', 'Jonathan del Val']","['Steve Carell', 'Pierre Coffin', 'Alan Arkin', 'Taraji P. Henson', 'Michelle Yeoh', 'Julie Andrews', 'Russell Brand', 'Jean-Claude Van Damme', 'Dolph Lundgren', 'Danny Trejo']","$80,000,000 (estimated)","$107,010,140","$940,482,695","$370,549,695","July 1, 2022","['United States', 'France']","['New York City, New York, USA']","['Universal Pictures', 'Illumination Entertainment']","Awards, 1 win & 18 nominations total","['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']","['English', 'Vietnamese']"
7. The Batman,2022,2h 56m,PG-13,7.8,864K,72.0,"When a sadistic serial killer begins murdering key political figures in Gotham, the Batman is forced to investigate the city's hidden corruption and question his family's involvement.",https://www.imdb.com/title/tt1877830/?ref_=sr_i_7,"['Matt Reeves', 'Peter Craig', 'Bob Kane']",['Matt Reeves'],"['Robert Pattinson', 'Zoë Kravitz', 'Jeffrey Wright', 'Colin Farrell', 'Paul Dano', 'John Turturro', 'Andy Serkis', 'Peter Sarsgaard', 'Barry Keoghan', 'Jayme Lawson']","$185,000,000 (estimated)","$134,008,624","$772,319,315","$369,345,583","March 4, 2022",['United States'],"['Necropolis Cemetery, Glasgow, Scotland, UK (Batman and Selina leaving the cemetery)']","['Warner Bros.', 'DC Entertainment', '6th & Idaho Productions']","Nominated for 3 Oscars, 39 wins & 185 nominations total","['Action Epic', 'Epic', 'Serial Killer', 'Superhero', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['English', 'Spanish', 'Latin', 'Italian']"
8. Thor: Love and Thunder,2022,1h 58m,PG-13,6.2,429K,57.0,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",https://www.imdb.com/title/tt10648342/?ref_=sr_i_8,"['Taika Waititi', 'Jennifer Kaytin Robinson', 'Stan Lee']",['Taika Waititi'],"['Chris Hemsworth', 'Natalie Portman', 'Christian Bale', 'Tessa Thompson', 'Taika Waititi', 'Russell Crowe', 'Jaimie Alexander', 'Idris Elba', 'Chris Pratt', 'Dave Bautista']","$250,000,000 (estimated)","$144,165,107","$760,928,081","$343,256,830","July 8, 2022","['Australia', 'United States']","['Little Bay, Sydney, New South Wales, Australia']",['Marvel Studios'],"Awards, 3 wins & 22 nominations total","['Superhero', 'Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",['English']
9. Sonic the Hedgehog 2,2022,2h 2m,PG,6.5,105K,47.0,"When Dr. Robotnik returns with a new partner, Knuckles, in search of an emerald that has the power to destroy civilizations, Sonic teams up with his own sidekick, Tails, on a journey across the world to find the emerald first.",https://www.imdb.com/title/tt12412888/?ref_=sr_i_9,"['Pat Casey', 'Josh Miller', 'John Whittington']",['Jeff Fowler'],"['James Marsden', 'Jim Carrey', 'Ben Schwartz', 'Tika Sumpter', 'Idris Elba', 'Natasha Rothwell', 'Adam Pally', 'Shemar Moore', 'Lee Majdoub', ""Colleen O'Shaughnessey""]","$110,000,000 (estimated)","$72,105,176","$405,421,518","$190,872,904","April 8, 2022","['United States', 'Japan', 'United Kingdom']","['Port Coquitlam, British Columbia, Canada']","['Paramount Pictures', 'Sega Sammy Group', 'Original Film']","Awards, 2 wins & 3 nominations total","['Animal Adventure', 'Globetrotting Adventure', 'Superhero', 'Supernatural Fantasy', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","['English', 'Russian', 'French', 'Latin', 'Hawaiian', 'Greek']"
10. Puss in Boots: The Last Wish,2022,1h 42m,PG,7.8,201K,73.0,"When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish.",https://www.imdb.com/title/tt3915174/?ref_=sr_i_10,"['Paul Fisher', 'Tommy Swerdlow', 'Tom Wheeler']","['Joel Crawford', 'Januel Mercado']","['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén', 'Florence Pugh', 'Olivia Colman', 'Ray Winstone', 'Samson Kayo', 'John Mulaney', 'Wagner Moura', ""Da'Vine Joy Randolph""]","$90,000,000 (estimated)","$12,429,515","$481,757,663","$186,090,535","December 21, 2022","['United States', 'Japan']",,"['DreamWorks Animation', 'Dentsu']","Nominated for 1 Oscar, 8 wins & 58 nominations total","['Animal Adventure', 'Computer Animation', 'Fairy Tale', 'Quest', 'Swashbuckler', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['English', 'Spanish']"
