Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Star Wars: Episode VIII - The Last Jedi,2017,2h 32m,PG-13,6.9,692K,84.0,Rey develops her abilities with the help of Luke Skywalker as the Resistance prepares for battle against the First Order.,https://www.imdb.com/title/tt2527336/?ref_=sr_i_1,"['Rian Johnson', 'George Lucas']",['Rian Johnson'],"['Daisy Ridley', 'John Boyega', 'Mark Hamill', 'Carrie Fisher', 'Adam Driver', 'Oscar Isaac', 'Andy Serkis', ""Lupita Nyong'o"", 'Domhnall Gleeson', 'Anthony Daniels']","$317,000,000 (estimated)","$220,009,584","$1,334,407,706","$620,181,382","December 15, 2017",['United States'],"['Salar de Uyuni, Bolivia (Ending battle exterior scenes)']","['Lucasfilm', 'Ram Bergman Productions', 'Bad Robot']","Nominated for 4 Oscars, 26 wins & 99 nominations total","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['English']
2. Beauty and the Beast,2017,2h 9m,PG,7.1,346K,65.0,"A brave, beautiful, and brilliant young woman is imprisoned by a beast in his castle. Despite her fears, she learns to see beyond the beast's hideous exterior and realize the gentle heart of the true prince within him.",https://www.imdb.com/title/tt2771200/?ref_=sr_i_2,"['Stephen Chbosky', 'Evan Spiliotopoulos', 'Linda Woolverton']",['Bill Condon'],"['Emma Watson', 'Dan Stevens', 'Luke Evans', 'Josh Gad', 'Kevin Kline', 'Hattie Morahan', 'Haydn Gwynne', 'Gerard Horan', 'Ray Fearon', 'Ewan McGregor']","$160,000,000 (estimated)","$174,750,616","$1,356,081,801","$504,481,165","March 17, 2017",['United States'],"['Shepperton Studios, Shepperton, Surrey, England, UK (Studio)']","['Walt Disney Pictures', 'Mandeville Films']","Nominated for 2 Oscars, 16 wins & 81 nominations total","['Dark Fantasy', 'Fairy Tale', 'Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",['English']
3. Wonder Woman,2017,2h 21m,PG-13,7.3,717K,76.0,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",https://www.imdb.com/title/tt0451279/?ref_=sr_i_3,"['Allan Heinberg', 'Zack Snyder', 'Jason Fuchs']",['Patty Jenkins'],"['Gal Gadot', 'Chris Pine', 'Robin Wright', 'Lucy Davis', 'Connie Nielsen', 'Danny Huston', 'David Thewlis', 'Saïd Taghmaoui', 'Ewen Bremner', 'Eugene Brave Rock']","$149,000,000 (estimated)","$103,251,471","$823,970,682","$412,845,172","June 2, 2017","['United States', 'China', 'Hong Kong']","['Castel del Monte, Andria, Bari, Apulia, Italy (Diana retrieves Godkiller sword in Themyscira)']","['Warner Bros.', 'Atlas Entertainment', 'Cruel & Unusual Films']","Awards, 38 wins & 75 nominations total","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'War']","['English', 'German', 'Dutch', 'Flemish', 'French', 'Spanish', 'Chinese', 'Greek, Ancient (to 1453)', 'North American Indian']"
4. Jumanji: Welcome to the Jungle,2017,1h 59m,PG-13,7.0,475K,58.0,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",https://www.imdb.com/title/tt2283362/?ref_=sr_i_4,"['Chris McKenna', 'Erik Sommers', 'Scott Rosenberg']",['Jake Kasdan'],"['Dwayne Johnson', 'Karen Gillan', 'Kevin Hart', 'Jack Black', 'Rhys Darby', 'Bobby Cannavale', 'Nick Jonas', 'Alex Wolff', ""Ser'Darius Blain"", 'Madison Iseman']","$90,000,000 (estimated)","$36,169,328","$962,544,585","$404,540,171","December 20, 2017","['United States', 'Australia', 'Canada', 'Mexico', 'India', 'United Kingdom']","['Honolulu, Hawaii, USA']","['Columbia Pictures', 'Matt Tolmach Productions', 'Radar Pictures']","Awards, 5 wins & 15 nominations total","['Body Swap Comedy', 'High-Concept Comedy', 'Jungle Adventure', 'Quest', 'Supernatural Fantasy', 'Action', 'Adventure', 'Comedy', 'Fantasy']",['English']
5. Guardians of the Galaxy Vol. 2,2017,2h 16m,PG-13,7.6,790K,67.0,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father, the ambitious celestial being Ego.",https://www.imdb.com/title/tt3896198/?ref_=sr_i_5,"['James Gunn', 'Dan Abnett', 'Andy Lanning']",['James Gunn'],"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Michael Rooker', 'Karen Gillan', 'Pom Klementieff', 'Sylvester Stallone', 'Kurt Russell']","$200,000,000 (estimated)","$146,510,104","$863,756,903","$389,813,101","May 5, 2017",['United States'],"[""Cartersville, Georgia, USA (street scenes: Ego's spawn invading town)""]",['Marvel Studios'],"Nominated for 1 Oscar, 15 wins & 60 nominations total","['Space Sci-Fi', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Sci-Fi']",['English']
6. Spider-Man: Homecoming,2017,2h 13m,PG-13,7.4,752K,73.0,Peter Parker tries to stop Adrian 'The Vulture' Toomes from selling weapons made with advanced Chitauri technology while trying to balance his life as an ordinary high school student.,https://www.imdb.com/title/tt2250912/?ref_=sr_i_6,"['Jonathan Goldstein', 'John Francis Daley', 'Jon Watts']",['Jon Watts'],"['Tom Holland', 'Michael Keaton', 'Robert Downey Jr.', 'Marisa Tomei', 'Jon Favreau', 'Gwyneth Paltrow', 'Zendaya', 'Donald Glover', 'Jacob Batalon', 'Laura Harrier']","$175,000,000 (estimated)","$117,027,503","$880,960,014","$334,952,829","July 7, 2017",['United States'],"['Berlin, Germany']","['Columbia Pictures', 'Marvel Studios', 'Pascal Pictures']","Awards, 8 wins & 10 nominations total","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['English', 'Spanish']"
7. It,2017,2h 15m,R,7.3,640K,69.0,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",https://www.imdb.com/title/tt1396484/?ref_=sr_i_7,"['Chase Palmer', 'Cary Joji Fukunaga', 'Gary Dauberman']",['Andy Muschietti'],"['Bill Skarsgård', 'Jaeden Martell', 'Finn Wolfhard', 'Sophia Lillis', 'Jeremy Ray Taylor', 'Chosen Jacobs', 'Jack Dylan Grazer', 'Wyatt Oleff', 'Nicholas Hamilton', 'Jake Sim']","$35,000,000 (estimated)","$123,403,419","$704,242,888","$328,874,981","September 8, 2017","['United States', 'Canada']","['Bangor, Maine, USA (on location)']","['New Line Cinema', 'RatPac-Dune Entertainment', 'Vertigo Entertainment']","Awards, 12 wins & 49 nominations total","['Monster Horror', 'Supernatural Horror', 'Horror']","['English', 'Hebrew']"
8. Thor: Ragnarok,2017,2h 10m,PG-13,7.9,850K,74.0,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",https://www.imdb.com/title/tt3501632/?ref_=sr_i_8,"['Eric Pearson', 'Craig Kyle', 'Christopher L. Yost']",['Taika Waititi'],"['Chris Hemsworth', 'Tom Hiddleston', 'Cate Blanchett', 'Mark Ruffalo', 'Idris Elba', 'Jeff Goldblum', 'Tessa Thompson', 'Karl Urban', 'Anthony Hopkins', 'Benedict Cumberbatch']","$180,000,000 (estimated)","$122,744,989","$855,301,806","$315,058,289","November 3, 2017",['United States'],"['Mount Tamborine, Queensland, Australia']",['Marvel Studios'],"Awards, 6 wins & 50 nominations total","['Superhero', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",['English']
9. Despicable Me 3,2017,1h 29m,PG,6.3,168K,49.0,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist.",https://www.imdb.com/title/tt3469046/?ref_=sr_i_9,"['Cinco Paul', 'Ken Daurio']","['Kyle Balda', 'Pierre Coffin', 'Eric Guillon']","['Steve Carell', 'Kristen Wiig', 'Trey Parker', 'Miranda Cosgrove', 'Dana Gaier', 'Nhev Scharrel', 'Pierre Coffin', 'Steve Coogan', 'Julie Andrews', 'Jenny Slate']","$80,000,000 (estimated)","$72,434,025","$1,034,800,131","$264,624,300","June 30, 2017","['United States', 'France']",,"['Illumination Entertainment', 'Universal Pictures']","Awards, 33 nominations total","['Buddy Comedy', 'Computer Animation', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']",['English']
10. Justice League,2017,2h,PG-13,6.0,490K,45.0,"Steppenwolf and his Parademons return after eons to capture Earth. However, Batman seeks the help of Wonder Woman to recruit and assemble Flash, Cyborg and Aquaman to fight the powerful new enemy.",https://www.imdb.com/title/tt0974015/?ref_=sr_i_10,"['Jerry Siegel', 'Joe Shuster', 'Chris Terrio']",['Zack Snyder'],"['Ben Affleck', 'Gal Gadot', 'Jason Momoa', 'Ezra Miller', 'Henry Cavill', 'Amy Adams', 'Ray Fisher', 'Jeremy Irons', 'Diane Lane', 'Connie Nielsen']","$300,000,000 (estimated)","$93,842,239","$661,326,987","$229,024,295","November 17, 2017","['United States', 'Canada', 'United Kingdom']","['Djúpavík, Westfjords, Iceland (Bruce Wayne at top of waterfall above village where he meets Aquaman)']","['Warner Bros.', 'RatPac Entertainment', 'DC Entertainment']","Awards, 2 wins & 15 nominations total","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['English', 'Irish Gaelic', 'Russian', 'Icelandic']"
