Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Saving Private Ryan,1998,2h 49m,R,8.6,1.6M,91.0,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",https://www.imdb.com/title/tt0120815/?ref_=sr_i_1,['Robert Rodat'],['Steven Spielberg'],"['Tom Hanks', 'Matt Damon', 'Tom Sizemore', 'Edward Burns', 'Barry Pepper', 'Adam Goldberg', 'Vin Diesel', 'Giovanni Ribisi', 'Jeremy Davies', 'Ted Danson']","$70,000,000 (estimated)","$30,576,104","$482,352,390","$217,049,603","July 24, 1998",['United States'],"['Curracloe Beach, Ballinesker, County Wexford, Ireland (Omaha Beach)']","['Dreamworks Pictures', 'Paramount Pictures', 'Amblin Entertainment']","Won 5 Oscars, 79 wins & 75 nominations total","['Epic', 'Period Drama', 'War Epic', 'Drama', 'War']","['English', 'French', 'German', 'Czech']"
2. Armageddon,1998,2h 31m,PG-13,6.7,464K,42.0,"After discovering that an asteroid the size of Texas will impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.",https://www.imdb.com/title/tt0120591/?ref_=sr_i_2,"['Jonathan Hensleigh', 'J.J. Abrams', 'Tony Gilroy']",['Michael Bay'],"['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck', 'Liv Tyler', 'Will Patton', 'Steve Buscemi', 'William Fichtner', 'Owen Wilson', 'Michael Clarke Duncan', 'Peter Stormare']","$140,000,000 (estimated)","$36,089,972","$553,712,773","$201,578,182","July 1, 1998",['United States'],"['Edwards Air Force Base, California, USA']","['Touchstone Pictures', 'Jerry Bruckheimer Films', 'Valhalla Motion Pictures']","Nominated for 4 Oscars, 15 wins & 40 nominations total","['Disaster', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['English', 'Russian', 'Indonesian']"
3. There's Something About Mary,1998,1h 59m,R,7.1,338K,69.0,"A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.",https://www.imdb.com/title/tt0129387/?ref_=sr_i_3,"['Ed Decter', 'John J. Strauss', 'Peter Farrelly']","['Bobby Farrelly', 'Peter Farrelly']","['Cameron Diaz', 'Matt Dillon', 'Ben Stiller', 'Lee Evans', 'Chris Elliott', 'Lin Shaye', 'Jeffrey Tambor', 'Markie Post', 'Keith David', 'W. Earl Brown']","$23,000,000 (estimated)","$13,740,644","$369,884,651","$176,484,651","July 15, 1998",['United States'],"['Baltimore, Maryland, USA']",['Twentieth Century Fox'],"Awards, 17 wins & 17 nominations total","['Romantic Comedy', 'Slapstick', 'Comedy', 'Romance']",['English']
4. A Bug's Life,1998,1h 35m,G,7.2,325K,78.0,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",https://www.imdb.com/title/tt0120623/?ref_=sr_i_4,"['John Lasseter', 'Andrew Stanton', 'Joe Ranft']","['John Lasseter', 'Andrew Stanton']","['Kevin Spacey', 'Dave Foley', 'Julia Louis-Dreyfus', 'Hayden Panettiere', 'Phyllis Diller', 'Richard Kind', 'David Hyde Pierce', 'Joe Ranft', 'Denis Leary', 'Jonathan Harris']","$120,000,000 (estimated)","$291,121","$363,258,859","$162,798,565","November 25, 1998",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']","Nominated for 1 Oscar, 14 wins & 21 nominations total","['Animal Adventure', 'Computer Animation', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family']",['English']
5. The Waterboy,1998,1h 30m,PG-13,6.2,185K,41.0,A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.,https://www.imdb.com/title/tt0120484/?ref_=sr_i_5,"['Tim Herlihy', 'Adam Sandler']",['Frank Coraci'],"['Adam Sandler', 'Kathy Bates', 'Henry Winkler', 'Fairuza Balk', 'Jerry Reed', 'Lawrence Gilliard Jr.', 'Blake Clark', 'Peter Dante', 'Jonathan Loughran', 'Al Whiting']","$23,000,000 (estimated)","$39,414,071","$185,991,646","$161,491,646","November 6, 1998",['United States'],"['Stetson University - 421 N. Woodland Boulevard, DeLand, Florida, USA (Inside and outside shots)']","['Touchstone Pictures', 'Robert Simonds Productions', 'Waterboy Productions']","Awards, 6 wins & 6 nominations total","['Football', 'Slapstick', 'Comedy', 'Sport']",['English']
6. Doctor Dolittle,1998,1h 25m,PG-13,5.4,105K,46.0,A doctor discovers that he can communicate with animals.,https://www.imdb.com/title/tt0118998/?ref_=sr_i_6,"['Hugh Lofting', 'Nat Mauldin', 'Larry Levin']",['Betty Thomas'],"['Eddie Murphy', 'Peter Boyle', 'Ossie Davis', 'Oliver Platt', 'Richard Schiff', 'Kristen Wilson', 'Jeffrey Tambor', 'Kyla Pratt', 'Raven-Symoné', 'Steven Gilborn']","$71,500,000 (estimated)","$29,014,324","$294,456,605","$144,156,605","June 26, 1998",['United States'],"['Century City, Los Angeles, California, USA']","['Twentieth Century Fox', 'Davis Entertainment', 'Joseph M. Singer Entertainment']","Awards, 4 wins & 10 nominations total","['Animal Adventure', 'Comedy', 'Family', 'Fantasy']",['English']
7. Rush Hour,1998,1h 38m,PG-13,7.0,309K,61.0,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",https://www.imdb.com/title/tt0120812/?ref_=sr_i_7,"['Ross LaManna', 'Jim Kouf']",['Brett Ratner'],"['Jackie Chan', 'Chris Tucker', 'Ken Leung', 'Tom Wilkinson', 'Tzi Ma', 'Robert Littman', 'Michael Chow', 'Julia Hsu', 'Chris Penn', 'Kai Lennox']","$33,000,000 (estimated)","$33,001,803","$244,721,064","$141,186,864","September 18, 1998",['United States'],"['Foo-Chow Restaurant - 949 N Hill Street, Chinatown, Los Angeles, California, USA']","['New Line Cinema', 'Roger Birnbaum Productions']","Awards, 6 wins & 9 nominations total","['Buddy Cop', 'Martial Arts', 'Action', 'Comedy', 'Crime', 'Thriller']","['English', 'Cantonese', 'Mandarin', 'Japanese', 'Chinese']"
8. Deep Impact,1998,2h,PG-13,6.3,196K,40.0,"A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.",https://www.imdb.com/title/tt0120647/?ref_=sr_i_8,"['Bruce Joel Rubin', 'Michael Tolkin']",['Mimi Leder'],"['Robert Duvall', 'Téa Leoni', 'Elijah Wood', 'Morgan Freeman', 'Vanessa Redgrave', 'Maximilian Schell', 'James Cromwell', 'Ron Eldard', 'Jon Favreau', 'Laura Innes']","$75,000,000 (estimated)","$41,152,375","$349,464,664","$140,464,664","May 8, 1998",['United States'],"['Prince William Pkwy SR 234, Manassas, Virginia, USA (packed freeway scene)']","['Paramount Pictures', 'Dreamworks Pictures', 'Zanuck/Brown Productions']","Awards, 5 wins & 14 nominations total","['Disaster', 'Space Sci-Fi', 'Action', 'Drama', 'Sci-Fi', 'Thriller']","['English', 'Russian']"
9. Godzilla,1998,2h 19m,PG-13,5.5,208K,32.0,French nuclear tests irradiate an iguana into a giant monster that heads off to New York City. The American military must chase the monster across the city to stop it before it reproduces.,https://www.imdb.com/title/tt0120685/?ref_=sr_i_9,"['Dean Devlin', 'Roland Emmerich', 'Ted Elliott']",['Roland Emmerich'],"['Matthew Broderick', 'Jean Reno', 'Maria Pitillo', 'Hank Azaria', 'Kevin Dunn', 'Michael Lerner', 'Harry Shearer', 'Arabella Field', 'Vicki Lewis', 'Doug Savant']","$130,000,000 (estimated)","$44,047,541","$379,014,294","$136,314,294","May 20, 1998","['United States', 'Japan']","[""Kualoa Ranch - 49560 Kamehameha Highway, Ka'a'awa, O'ahu, Hawaii, USA""]","['TriStar Pictures', 'Centropolis Entertainment', 'Centropolis Film Productions']","Awards, 10 wins & 13 nominations total","['Dinosaur Adventure', 'Disaster', 'Kaiju', 'Action', 'Sci-Fi', 'Thriller']","['English', 'French', 'Japanese', 'Russian', 'Spanish']"
10. Patch Adams,1998,1h 55m,PG-13,6.8,126K,26.0,"The true story of a heroic man, Hunter ""Patch"" Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos.",https://www.imdb.com/title/tt0129290/?ref_=sr_i_10,"['Patch Adams', 'Maureen Mylander', 'Steve Oedekerk']",['Tom Shadyac'],"['Robin Williams', 'Daniel London', 'Monica Potter', 'Philip Seymour Hoffman', 'Bob Gunton', 'Josef Sommer', 'Irma P. Hall', 'Frances Lee McCain', 'Harve Presnell', 'Daniella Kuhn']","$90,000,000 (estimated)","$25,262,280","$202,292,902","$135,026,902","December 25, 1998",['United States'],"['St. Helena, Napa Valley, California, USA (Funeral Scene)']","['Universal Pictures', 'Blue Wolf Productions', 'Farrell/Minoff']","Nominated for 1 Oscar, 1 win & 7 nominations total","['Docudrama', 'Medical Drama', 'Biography', 'Comedy', 'Drama', 'Romance']",['English']
