Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Jaws,1975,2h 4m,PG,8.1,690K,87.0,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",https://www.imdb.com/title/tt0073195/?ref_=sr_i_1,"['Peter Benchley', 'Carl Gottlieb']",['Steven Spielberg'],"['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss', 'Lorraine Gary', 'Murray Hamilton', 'Carl Gottlieb', 'Jeffrey Kramer', 'Susan Backlinie', 'Jonathan Filley', 'Ted Grossman']","$7,000,000 (estimated)","$7,061,513","$477,916,625","$267,263,625","June 20, 1975",['United States'],"[""Water Street, Edgartown, Martha's Vineyard, Massachusetts, USA""]","['Zanuck/Brown Productions', 'Universal Pictures']","Won 3 Oscars, 16 wins & 20 nominations total","['Monster Horror', 'Sea Adventure', 'Survival', 'Adventure', 'Drama', 'Horror', 'Thriller']",['English']
2. The Rocky Horror Picture Show,1975,1h 40m,R,7.4,174K,65.0,A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.,https://www.imdb.com/title/tt0073629/?ref_=sr_i_2,"[""Richard O'Brien"", 'Jim Sharman']",['Jim Sharman'],"['Tim Curry', 'Susan Sarandon', 'Barry Bostwick', ""Richard O'Brien"", 'Patricia Quinn', 'Nell Campbell', 'Jonathan Adams', 'Peter Hinwood', 'Meat Loaf', 'Charles Gray']","$1,200,000 (estimated)",,"$115,827,018","$112,892,319","December 18, 1975","['United Kingdom', 'United States']","[""Oakley Court, Windsor Road, Oakley Green, Windsor, Berkshire, England, UK (castle exterior, criminologist's study, Brad's room, Janet's room, dining room, Columbia's room, entrance hall and stairs)""]","['Twentieth Century Fox', 'Michael White Productions']","Awards, 3 wins & 4 nominations total","['B-Horror', 'Dark Comedy', 'Parody', 'Raunchy Comedy', 'Rock Musical', 'Supernatural Horror', 'Comedy', 'Horror', 'Musical']",['English']
3. One Flew Over the Cuckoo's Nest,1975,2h 13m,R,8.7,1.1M,84.0,"In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse.",https://www.imdb.com/title/tt0073486/?ref_=sr_i_3,"['Lawrence Hauben', 'Bo Goldman', 'Ken Kesey']",['Milos Forman'],"['Jack Nicholson', 'Louise Fletcher', 'Michael Berryman', 'Peter Brocco', 'Dean R. Brooks', 'Alonzo Brown', 'Scatman Crothers', 'Mwako Cumbuka', 'Danny DeVito', 'William Duell']","$3,000,000 (estimated)",,"$109,115,366","$108,981,275","November 19, 1975",['United States'],"['Oregon State Mental Hospital - 2600 Center Street NE, Salem, Oregon, USA']","['Fantasy Films', 'N.V. Zvaluw']","Won 5 Oscars, 38 wins & 15 nominations total","['Medical Drama', 'Psychological Drama', 'Drama']",['English']
4. Dog Day Afternoon,1975,2h 5m,R,8.0,281K,86.0,"Three amateur robbers plan to hold up a Brooklyn bank. A nice, simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.",https://www.imdb.com/title/tt0072890/?ref_=sr_i_4,"['Frank Pierson', 'P.F. Kluge', 'Thomas Moore']",['Sidney Lumet'],"['Al Pacino', 'John Cazale', 'Penelope Allen', 'Sully Boyar', 'Beulah Garrick', 'Carol Kane', 'Sandra Kazan', 'Marcia Jean Kurtz', 'Amy Levitt', 'John Marriott']","$1,800,000 (estimated)",,"$50,004,527","$50,000,000","December 25, 1975",['United States'],"['285 Prospect Park West, Brooklyn, New York City, New York, USA (Bank exterior)']","['Warner Bros.', 'Artists Entertainment Complex']","Won 1 Oscar, 14 wins & 20 nominations total","['Dark Comedy', 'Heist', 'True Crime', 'Biography', 'Crime', 'Drama', 'Thriller']",['English']
5. Shampoo,1975,1h 50m,R,6.4,15K,65.0,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie.",https://www.imdb.com/title/tt0073692/?ref_=sr_i_5,"['Robert Towne', 'Warren Beatty']",['Hal Ashby'],"['Warren Beatty', 'Julie Christie', 'Goldie Hawn', 'Lee Grant', 'Jack Warden', 'Tony Bill', 'George Furth', 'Jay Robinson', 'Ann Weldon', 'Luana Anders']","$4,000,000 (estimated)",,"$49,407,734","$49,407,734","March 13, 1975",['United States'],"[""2270 Bowmont Drive, Beverly Hills, California, USA (Jackie's House at Bowmont & Hazen)""]","['Persky-Bright / Vista', 'Columbia Pictures', 'Rubeeker Films']","Won 1 Oscar, 3 wins & 11 nominations total","['Satire', 'Comedy', 'Drama']",['English']
6. The Return of the Pink Panther,1975,1h 53m,G,7.0,31K,61.0,"Inspector Jacques Clouseau is put on the case when the Pink Panther diamond is stolen, with the Phantom's trademark glove the only clue.",https://www.imdb.com/title/tt0072081/?ref_=sr_i_6,"['Frank Waldman', 'Blake Edwards']",['Blake Edwards'],"['Peter Sellers', 'Christopher Plummer', 'Catherine Schell', 'Herbert Lom', 'Peter Arne', 'Peter Jeffrey', 'Grégoire Aslan', 'David Lodge', 'Graham Stark', 'Eric Pohlmann']","$5,000,000 (estimated)",,"$41,833,423","$41,833,347","May 21, 1975","['United Kingdom', 'United States']","['Palace Hotel, Gstaad, Switzerland (lobby scenes)']","['ITC Films', 'Jewel Productions', 'Pimlico Films']","Awards, 2 wins & 5 nominations total","['Farce', 'Slapstick', 'Comedy', 'Crime', 'Mystery']",['English']
7. Funny Lady,1975,2h 16m,PG,6.2,6.1K,,Story of singer Fanny Brice's stormy relationship with showman Billy Rose.,https://www.imdb.com/title/tt0073026/?ref_=sr_i_7,"['Jay Presson Allen', 'Arnold Schulman']",['Herbert Ross'],"['Barbra Streisand', 'James Caan', 'Omar Sharif', 'Roddy McDowall', 'Ben Vereen', 'Carole Wells', 'Larry Gates', 'Eugene Troobnick', ""Heidi O'Rourke"", 'Royce Wallace']",,,"$39,000,000","$39,000,000","March 15, 1975",['United States'],"['Central Station, Oakland, California, USA (Cleveland station Fanny & Billy Jack talk)']","['Columbia Pictures', 'Rastar Pictures', 'Vista']","Nominated for 5 Oscars, 11 nominations total","['Biography', 'Comedy', 'Drama', 'Musical', 'Romance']",['English']
8. The Apple Dumpling Gang,1975,1h 40m,G,6.4,6.8K,59.0,Three orphan children strike gold in 1878 California.,https://www.imdb.com/title/tt0072653/?ref_=sr_i_8,"['Don Tait', 'Jack M. Bickham']",['Norman Tokar'],"['Bill Bixby', 'Susan Clark', 'Don Knotts', 'Tim Conway', 'David Wayne', 'Slim Pickens', 'Harry Morgan', 'John McGiver', 'Don Knight', ""Clay O'Brien""]",,,"$36,853,000","$36,853,000","July 1, 1975",['United States'],"['Bend, Oregon, USA']",['Walt Disney Productions'],,"['Slapstick', 'Comedy', 'Family', 'Western']",['English']
9. Tommy,1975,1h 51m,PG,6.6,23K,66.0,"A psychosomatically blind, deaf, and mute boy becomes a master pinball player and, subsequently, the figurehead of a cult.",https://www.imdb.com/title/tt0073812/?ref_=sr_i_9,"['The Who', 'Ken Russell', 'Pete Townshend']",['Ken Russell'],"['Roger Daltrey', 'Ann-Margret', 'Oliver Reed', 'Elton John', 'Eric Clapton', 'John Entwistle', 'Keith Moon', 'Paul Nicholas', 'Jack Nicholson', 'Robert Powell']","$5,000,000 (estimated)",,"$34,279,846","$34,251,525","March 26, 1975",['United Kingdom'],"['Kings Theatre, 20-24 Albert Road, Southsea, Portsmouth, Hampshire, England, UK (Pinball Wizard scene)']","['Robert Stigwood Organisation Ltd.', 'Hemdale']","Nominated for 2 Oscars, 2 wins & 5 nominations total","['Jukebox Musical', 'Rock Musical', 'Drama', 'Musical']",['English']
10. Three Days of the Condor,1975,1h 57m,R,7.4,65K,63.0,"A bookish CIA researcher in Manhattan finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.",https://www.imdb.com/title/tt0073802/?ref_=sr_i_10,"['James Grady', 'Lorenzo Semple Jr.', 'David Rayfiel']",['Sydney Pollack'],"['Robert Redford', 'Faye Dunaway', 'Cliff Robertson', 'Max von Sydow', 'John Houseman', 'Addison Powell', 'Walter McGinn', 'Tina Chen', 'Michael Kane', 'Don McHenry']","$20,000,000 (estimated)",,"$27,476,252","$27,476,252","September 25, 1975",['United States'],"['55 East 77th Street, Manhattan, New York City, New York, USA (American Literary Historical Society)']","['Wildwood Enterprises', 'Dino De Laurentiis Company']","Nominated for 1 Oscar, 6 wins & 4 nominations total","['Political Thriller', 'Spy', 'Crime', 'Mystery', 'Thriller']","['English', 'French']"
