Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. Clash by Night,1952,1h 45m,Approved,7.0,7.8K,,"Mae Doyle comes back to her hometown a cynical woman. Her brother Joe fears that his love, fish cannery worker Peggy, may wind up like Mae. Mae marries Jerry and has a baby; she is happy but restless, drawn to Jerry's friend Earl.",https://www.imdb.com/title/tt0044502/?ref_=sr_i_11,"['Alfred Hayes', 'Clifford Odets']",['Fritz Lang'],"['Barbara Stanwyck', 'Robert Ryan', 'Paul Douglas', 'Marilyn Monroe', 'J. Carrol Naish', 'Silvio Minciotti', 'Keith Andes', 'William Bailey', 'Harry Baum', 'Dan Bernaducci']",,,$62,,"June 6, 1952",['United States'],"['Monterey, California, USA']",['Wald/Krasna Productions'],"Awards, 3 wins total","['Film Noir', 'Drama', 'Romance']","['English', 'Italian']"
12. The Iron Mistress,1952,1h 50m,Approved,6.2,1K,,The exploits of nineteenth-century pioneer Jim Bowie after settling in New Orleans.,https://www.imdb.com/title/tt0044753/?ref_=sr_i_12,"['James R. Webb', 'Paul Wellman']",['Gordon Douglas'],"['Alan Ladd', 'Virginia Mayo', 'Joseph Calleia', 'Phyllis Kirk', 'Alf Kjellin', 'Douglas Dick', 'Anthony Caruso', 'Nedrick Young', 'George Voskovec', 'John Alban']",,,,,"March 12, 1953",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Classical Western', 'Action', 'Adventure', 'Biography', 'Drama', 'History', 'Western']","['English', 'Spanish']"
13. Bend of the River,1952,1h 31m,Approved,7.2,10K,,"When a town boss confiscates homesteaders' supplies after gold is discovered nearby, a tough cowboy risks his life to try and get it to them.",https://www.imdb.com/title/tt0044413/?ref_=sr_i_13,"['Borden Chase', 'William Gulick']",['Anthony Mann'],"['James Stewart', 'Rock Hudson', 'Arthur Kennedy', 'Julie Adams', 'Jay C. Flippen', 'Lori Nelson', 'Chubby Johnson', 'Stepin Fetchit', 'Harry Morgan', 'Howard Petrie']",,,"$5,194",,"January 29, 1952",['United States'],"['Mount Hood, Oregon, USA']",['Universal International Pictures (UI)'],"Awards, 3 wins & 3 nominations total","['Classical Western', 'Mountain Adventure', 'Quest', 'Action', 'Adventure', 'Drama', 'Romance', 'Western']",['English']
14. The Bad and the Beautiful,1952,1h 58m,Approved,7.8,17K,86.0,"An unscrupulous movie producer uses an actress, a director and a writer to achieve success.",https://www.imdb.com/title/tt0044391/?ref_=sr_i_14,"['Charles Schnee', 'George Bradshaw']",['Vincente Minnelli'],"['Lana Turner', 'Kirk Douglas', 'Walter Pidgeon', 'Dick Powell', 'Barry Sullivan', 'Gloria Grahame', 'Gilbert Roland', 'Leo G. Carroll', 'Vanessa Brown', 'Paul Stewart']","$1,558,000 (estimated)",,"$2,025",,"February 9, 1953",['United States'],"['Beverly Hills Hotel & Bungalows - 9641 Sunset Blvd., Beverly Hills, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Won 5 Oscars, 7 wins & 7 nominations total","['Drama', 'Romance']",['English']
15. Ivanhoe,1952,1h 46m,Approved,6.7,11K,75.0,A knight seeks to free the captive King Richard and put him back on the throne.,https://www.imdb.com/title/tt0044760/?ref_=sr_i_15,"['Noel Langley', 'Æneas MacKenzie', 'Marguerite Roberts']",['Richard Thorpe'],"['Robert Taylor', 'Elizabeth Taylor', 'Joan Fontaine', 'George Sanders', 'Emlyn Williams', 'Robert Douglas', 'Finlay Currie', 'Felix Aylmer', 'Francis De Wolff', 'Norman Wooland']","$3,842,000 (estimated)",,,,"February 20, 1953","['United Kingdom', 'United States']","['MGM British Studios, Borehamwood, Hertfordshire, England, UK (studio: interiors and exteriors: Torquilstone Castle and lists at Ashby La Zouche)']","[""Loew's""]","Nominated for 3 Oscars, 2 wins & 9 nominations total","['Swashbuckler', 'Action', 'Adventure', 'Drama', 'Romance']",['English']
16. Limelight,1952,2h 17m,G,8.0,23K,84.0,A fading comedian and a suicidally despondent ballet dancer must look to each other to find purpose and hope in their lives.,https://www.imdb.com/title/tt0044837/?ref_=sr_i_16,['Charles Chaplin'],['Charles Chaplin'],"['Charles Chaplin', 'Claire Bloom', 'Nigel Bruce', 'Buster Keaton', 'Sydney Chaplin', 'Norman Lloyd', 'Andre Eglevsky', 'Melissa Hayden', 'Marjorie Bennett', 'Wheeler Dryden']",,,"$9,291",,"October 31, 1952",['United States'],"['RKO-Pathé Studios - 9336 Washington Blvd., Culver City, California, USA (Studio)']",['Charles Chaplin Productions'],"Won 1 Oscar, 7 wins & 4 nominations total","['Drama', 'Music', 'Romance']",['English']
17. Moulin Rouge,1952,1h 59m,Approved,7.0,6.9K,,Fictional account of French artist Henri de Toulouse-Lautrec.,https://www.imdb.com/title/tt0044926/?ref_=sr_i_17,"['Pierre La Mure', 'Anthony Veiller', 'John Huston']",['John Huston'],"['José Ferrer', 'Zsa Zsa Gabor', 'Suzanne Flon', 'Claude Nollier', 'Katherine Kath', 'Muriel Smith', 'Mary Clare', 'Walter Crisham', 'Harold Kasket', 'Georges Lannes']","$1,500,000 (estimated)",,"$3,188",,"April 10, 1953",['United Kingdom'],"['Montmartre, Paris 18, Paris, France']","['Romulus Films', 'Moulin Productions Inc.']","Won 2 Oscars, 6 wins & 10 nominations total","['Period Drama', 'Tragic Romance', 'Biography', 'Drama', 'Music', 'Romance']","['English', 'French']"
18. Angels One Five,1952,1h 38m,TV-G,6.5,1.4K,,The story of an RAF fighter squadron at the height of the Battle of Britain.,https://www.imdb.com/title/tt0046714/?ref_=sr_i_18,"['Derek N. Twist', 'Pelham Groom']","[""George More O'Ferrall""]","['Jack Hawkins', 'Michael Denison', 'Andrew Osborn', 'Cyril Raymond', 'Humphrey Lestocq', 'John Gregson', 'Ronald Adam', 'Dulcie Gray', 'Veronica Hurst', 'Amy Veness']",,,,,"April 30, 1954",['United Kingdom'],"['RAF Kenley, Kenley, Surrey, England, UK']",['Templar Film Studios'],"Nominated for 2 BAFTA Awards, 2 nominations total","['Drama', 'War']",['English']
19. Angel Face,1952,1h 31m,Approved,7.2,9.6K,,Ambulance driver Frank Jessup is ensnared in the schemes of the sensuous but dangerous Diane Tremayne.,https://www.imdb.com/title/tt0044357/?ref_=sr_i_19,"['Frank S. Nugent', 'Oscar Millard', 'Chester Erskine']",['Otto Preminger'],"['Robert Mitchum', 'Jean Simmons', 'Mona Freeman', 'Herbert Marshall', 'Leon Ames', ""Barbara O'Neil"", 'Kenneth Tobey', 'Raymond Greenleaf', 'Griff Barnett', 'Robert Gist']","$1,039,000 (estimated)",,,,"February 11, 1953",['United States'],"['Beverly Hills Fire Department, Beverly Hills, California, USA']",['RKO Radio Pictures'],,"['Film Noir', 'Crime', 'Drama', 'Romance', 'Thriller']","['English', 'Japanese']"
20. The Importance of Being Earnest,1952,1h 35m,Approved,7.4,6.6K,,"After Algernon discovers that his friend Ernest, has created a fictional brother for whenever he needs a reason to escape dull country life, Algernon poses as the brother, resulting in ever-increasing confusion.",https://www.imdb.com/title/tt0044744/?ref_=sr_i_20,"['Oscar Wilde', 'Anthony Asquith']",['Anthony Asquith'],"['Michael Redgrave', 'Richard Wattis', 'Michael Denison', 'Joan Greenwood', 'Dorothy Tutin', 'Edith Evans', 'Margaret Rutherford', 'Miles Malleson', 'Walter Hudd', 'Aubrey Mather']",,,,,"August 15, 1952",['United Kingdom'],"['Pinewood Studios, Iver Heath, Buckinghamshire, England, UK (Studio)']","['Javelin Films', 'British Film-Makers']","Nominated for 1 BAFTA Award, 1 win & 2 nominations total","['Period Drama', 'Comedy', 'Drama']","['English', 'French']"
21. Hangman's Knot,1952,1h 21m,Approved,6.7,1.9K,,"A Confederate Major and his troops are falsely led to believe the Civil War is not over, and become wanted men after they attack a Union Army wagon train in Nevada.",https://www.imdb.com/title/tt0044683/?ref_=sr_i_21,['Roy Huggins'],['Roy Huggins'],"['Randolph Scott', 'Donna Reed', 'Claude Jarman Jr.', 'Frank Faylen', 'Glenn Langan', 'Richard Denning', 'Lee Marvin', 'Jeanette Nolan', 'Clem Bevans', 'Ray Teal']",,,,"$1,250,000","November 15, 1952",['United States'],"['Alabama Hills, Lone Pine, California, USA']","['Producers-Actors Corporation', 'Scott-Brown Productions']",,['Western'],['English']
22. Deadline - U.S.A.,1952,1h 27m,Approved,7.2,4.5K,,"With his newspaper about to be sold, crusading editor Ed Hutcheson tries to complete an exposé on gangster Rienzi.",https://www.imdb.com/title/tt0044533/?ref_=sr_i_22,"['Richard Brooks', 'Jacques Monteux']",['Richard Brooks'],"['Humphrey Bogart', 'Ethel Barrymore', 'Kim Hunter', 'Ed Begley', 'Warren Stevens', 'Paul Stewart', 'Martin Gabel', 'Joe De Santis', 'Joyce Mackenzie', 'Audrey Christie']",,,"$5,228",,"May 10, 1952",['United States'],"['New York Daily News Building - 42nd Street, Manhattan, New York City, New York, USA']",['Twentieth Century Fox'],"Awards, 2 wins total","['Film Noir', 'Crime', 'Drama']","['English', 'Latin']"
23. Fear and Desire,1952,1h 2m,Not Rated,5.3,14K,,Four soldiers trapped behind enemy lines must confront their fears and desires.,https://www.imdb.com/title/tt0045758/?ref_=sr_i_23,['Howard Sackler'],['Stanley Kubrick'],"['Frank Silvera', 'Kenneth Harp', 'Paul Mazursky', 'Stephen Coit', 'Virginia Leith', 'David Allen', 'Toba Kubrick']","$33,000 (estimated)",,$953,,"April 1, 1953",['United States'],"['San Gabriel Mountains, California, USA']",['Kubrick Family'],"Awards, 1 nomination total","['Drama', 'Thriller', 'War']","['English', 'Spanish']"
24. Monkey Business,1952,1h 37m,Approved,6.9,16K,,A chemist finds his personal and professional life turned upside down when one of his chimpanzees finds the fountain of youth.,https://www.imdb.com/title/tt0044916/?ref_=sr_i_24,"['Ben Hecht', 'Charles Lederer', 'I.A.L. Diamond']",['Howard Hawks'],"['Cary Grant', 'Ginger Rogers', 'Marilyn Monroe', 'Charles Coburn', 'Hugh Marlowe', 'Henri Letondal', 'Robert Cornthwaite', 'Larry Keating', 'Douglas Spencer', 'Esther Dale']",,,$265,,"September 5, 1952",['United States'],"['Old Executive Building, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Oxley Chemical Co. exteriors)']",['Twentieth Century Fox'],"Awards, 1 nomination total","['Screwball Comedy', 'Comedy', 'Sci-Fi']",['English']
25. Viva Zapata!,1952,1h 53m,Approved,7.2,13K,,"The story of Mexican revolutionary Emiliano Zapata, who led a rebellion against the corrupt, oppressive dictatorship of President Porfirio Díaz in the early 20th century.",https://www.imdb.com/title/tt0045296/?ref_=sr_i_25,"['John Steinbeck', 'Edgecumb Pinchon']",['Elia Kazan'],"['Marlon Brando', 'Jean Peters', 'Anthony Quinn', 'Joseph Wiseman', 'Arnold Moss', 'Alan Reed', 'Margo', 'Harold Gordon', 'Lou Gilbert', 'Frank Silvera']","$1,800,000 (estimated)",,,,"February 13, 1952","['United States', 'Mexico']","['Denver & Rio Grande Western Railroad, Durango, Colorado, USA']","['Twentieth Century Fox', 'Estudios Churubusco Azteca S.A.']","Won 1 Oscar, 5 wins & 9 nominations total","['Biography', 'Drama', 'History', 'Western']","['English', 'Spanish']"
26. Kansas City Confidential,1952,1h 39m,Approved,7.3,8.6K,,An ex-con trying to go straight is framed for a million dollar armored car robbery and must go to Mexico in order to unmask the real culprits.,https://www.imdb.com/title/tt0044789/?ref_=sr_i_26,"['George Bruce', 'Harry Essex', 'Harold Greene']",['Phil Karlson'],"['John Payne', 'Coleen Gray', 'Preston Foster', 'Neville Brand', 'Lee Van Cleef', 'Jack Elam', 'Dona Drake', 'Mario Siletti', 'Howard Negley', 'Carleton Young']",,,,,"November 11, 1952",['United States'],"['Two Harbors, Santa Catalina Island, Channel Islands, California, USA (scenes in ""Borados"")']","['Associated Players & Producers', 'Edward Small Productions']",,"['Conspiracy Thriller', 'Film Noir', 'Heist', 'Crime', 'Drama', 'Thriller']","['English', 'Spanish']"
27. The Big Trees,1952,1h 29m,Approved,5.7,1.9K,,A Quaker colony tries to save the giant sequoias from a timber baron.,https://www.imdb.com/title/tt0044420/?ref_=sr_i_27,"['John Twist', 'James R. Webb', 'Kenneth Earl']",['Felix E. Feist'],"['Kirk Douglas', 'Eve Miller', 'Patrice Wymore', 'Edgar Buchanan', 'John Archer', 'Alan Hale Jr.', 'Roy Roberts', 'Charles Meredith', 'Harry Cording', 'Ellen Corby']",,,,,"March 30, 1952",['United States'],"['Eureka, California, USA']",['Warner Bros.'],,"['Classical Western', 'Legal Drama', 'Period Drama', 'Western Epic', 'Drama', 'Western']",['English']
28. The Snows of Kilimanjaro,1952,1h 54m,Approved,6.1,6.2K,62.0,Writer Harry Street reflects on his life as he lies dying from an infection while on safari in the shadow of Mount Kilamanjaro.,https://www.imdb.com/title/tt0045162/?ref_=sr_i_28,"['Casey Robinson', 'Ernest Hemingway']","['Henry King', 'Roy Ward Baker']","['Gregory Peck', 'Susan Hayward', 'Ava Gardner', 'Hildegard Knef', 'Leo G. Carroll', 'Torin Thatcher', 'Ava Norring', 'Helene Stanley', 'Marcel Dalio', 'Vicente Gómez']",,,"$16,620",,"December 25, 1952",['United States'],"['Paris, France']",['Twentieth Century Fox'],"Nominated for 2 Oscars, 1 win & 4 nominations total","['Adventure', 'Drama', 'Romance', 'War']","['English', 'French', 'Spanish', 'Swahili']"
29. The Narrow Margin,1952,1h 11m,Approved,7.6,9.1K,,A woman planning to testify against the mob must be protected against potential assassins on the train trip from Chicago to Los Angeles.,https://www.imdb.com/title/tt0044954/?ref_=sr_i_29,"['Earl Felton', 'Martin Goldsmith', 'Jack Leonard']","['Richard Fleischer', 'William Cameron Menzies']","['Charles McGraw', 'Marie Windsor', 'Jacqueline White', 'Gordon Gebert', 'Queenie Leonard', 'David Clarke', 'Peter Virgo', 'Don Beddoe', 'Paul Maxey', 'Harry Harvey']","$188,000 (estimated)",,,,"June 27, 1952",['United States'],"['Santa Fe Railroad Depot - 1170 W. 3rd Street, San Bernardino, California, USA']",['RKO Radio Pictures'],"Nominated for 1 Oscar, 1 nomination total","['Film Noir', 'Gangster', 'Crime', 'Drama', 'Thriller']",['English']
30. Scaramouche,1952,1h 55m,Approved,7.5,6.6K,,"In France during the late 18th Century, a man sets out to avenge the death of his friend at the hands of a master swordsman.",https://www.imdb.com/title/tt0045125/?ref_=sr_i_30,"['Ronald Millar', 'George Froeschel', 'Rafael Sabatini']",['George Sidney'],"['Stewart Granger', 'Janet Leigh', 'Eleanor Parker', 'Mel Ferrer', 'Henry Wilcoxon', 'Nina Foch', 'Richard Anderson', 'Robert Coote', 'Lewis Stone', 'Elisabeth Risdon']","$3,500,000 (estimated)",,,,"June 27, 1952",['United States'],"['Golden Gate Park, San Francisco, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 nominations total","['Slapstick', 'Swashbuckler', 'Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",['English']
31. Hans Christian Andersen,1952,1h 52m,Approved,6.9,4.4K,,"The opening scene of the movie describes it best: ""Once upon a time there lived in Denmark a great storyteller named Hans Christian Andersen. This is not the story of his life, but a fairy tale about the great spinner of fairy tales.""",https://www.imdb.com/title/tt0044685/?ref_=sr_i_31,"['Moss Hart', 'Myles Connolly', 'Ben Hecht']",['Charles Vidor'],"['Danny Kaye', 'Farley Granger', 'Zizi Jeanmaire', 'Joseph Walsh', 'Philip Tonge', 'Erik Bruhn', 'Roland Petit', 'John Brown', 'John Qualen', 'Jeanne Lafayette']","$4,000,000 (estimated)",,,,"August 14, 1953",['United States'],"['Samuel Goldwyn Studios - 7200 Santa Monica Boulevard, West Hollywood, California, USA (Studio)']",['The Samuel Goldwyn Company'],"Nominated for 6 Oscars, 10 nominations total","['Biography', 'Family', 'Musical', 'Romance']",['English']
32. The Marrying Kind,1952,1h 32m,Approved,6.9,1.7K,,"Florence and Chet Keefer have had a troublesome marriage. Whilst in the middle of a divorce hearing, the judge encourages them to remember the good times they have had, hoping that the marriage can be saved.",https://www.imdb.com/title/tt0044888/?ref_=sr_i_32,"['Ruth Gordon', 'Garson Kanin']",['George Cukor'],"['Judy Holliday', 'Aldo Ray', 'Madge Kennedy', 'Sheila Bond', 'John Alexander', 'Rex Williams', 'Phyllis Povah', 'Mickey Shaughnessy', 'Griff Barnett', 'Wallace Acton']",,,,,April 1952,['United States'],"['339 Greenwich St, New York City, New York, USA (A.L. Bazzini Co. - where Flo goes back to work)']",['Columbia Pictures'],"Nominated for 1 BAFTA Award, 3 wins & 2 nominations total","['Comedy', 'Drama']",['English']
33. So Little Time,1952,1h 28m,,6.8,292,,"During World War II, German soldiers occupy the home of a beautiful Belgian girl and her mother.",https://www.imdb.com/title/tt0045163/?ref_=sr_i_33,"['Noelle Henry', 'John Cresswell']",['Compton Bennett'],"['Maria Schell', 'Marius Goring', 'Lucie Mannheim', 'Gabrielle Dorziat', 'Barbara Mullen', 'John Bailey', 'David Hurst', 'Stanley Van Beers', 'Oscar Quitak', 'Andree Melly']",,,,,"August 14, 1953",['United Kingdom'],"['Léau, Belgium (Town near the Château de Malvines)']",['Mayflower Productions'],,"['Drama', 'Romance', 'War']","['English', 'German']"
34. Rancho Notorious,1952,1h 29m,Approved,6.8,5.8K,,"After the murder of his fiancée, a Wyoming ranch hand sets out to find her killer.",https://www.imdb.com/title/tt0045070/?ref_=sr_i_34,"['Daniel Taradash', 'Silvia Richards']",['Fritz Lang'],"['Marlene Dietrich', 'Arthur Kennedy', 'Mel Ferrer', 'Gloria Henry', 'William Frawley', 'Lisa Ferraday', 'John Raven', 'Jack Elam', 'George Reeves', 'Frank Ferguson']","$900,000 (estimated)",,$63,,"May 12, 1952",['United States'],"['Republic Studios - 4024 Radford Avenue, North Hollywood, Los Angeles, California, USA (Studio)']",['Fidelity Pictures Corporation'],,"['Classical Western', 'Western']",['English']
35. Don't Bother to Knock,1952,1h 16m,Approved,6.9,9K,61.0,"After being dumped by his girlfriend, an airline pilot pursues a babysitter in his hotel and gradually realizes that she is dangerous.",https://www.imdb.com/title/tt0044557/?ref_=sr_i_35,"['Daniel Taradash', 'Charlotte Armstrong']",['Roy Ward Baker'],"['Richard Widmark', 'Marilyn Monroe', 'Anne Bancroft', 'Donna Corcoran', 'Jeanne Cagney', 'Lurene Tuttle', 'Elisha Cook Jr.', 'Jim Backus', 'Verna Felton', 'Willis Bouchey']",,,,,August 1952,['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],,"['Film Noir', 'Drama', 'Mystery', 'Thriller']",['English']
