Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. Cover Up,1949,1h 23m,Approved,6.6,1.6K,,"An insurance company investigator goes to a small town to probe into a case of supposed suicide. The natives are not very cooperative and some turn hostile, leading to suspicion of foul play.",https://www.imdb.com/title/tt0041263/?ref_=sr_i_11,"['Jerome Odlum', ""Dennis O'Keefe"", 'Francis Swann']",['Alfred E. Green'],"['William Bendix', ""Dennis O'Keefe"", 'Barbara Britton', 'Art Baker', 'Helen Spring', 'Ann E. Todd', 'Doro Merande', 'Virginia Christine', 'Russell Arms', 'Dan White']",,,,,"February 25, 1949",['United States'],"['General Service Studios - 1040 N. Las Palmas, Hollywood, Los Angeles, California, USA (Studio)']",['Strand Productions'],,"['Film Noir', 'Suspense Mystery', 'Crime', 'Drama', 'Mystery']",['English']
12. The Heiress,1949,1h 55m,Approved,8.1,18K,,A naive young woman falls for a handsome young man her emotionally abusive father suspects is only a fortune hunter.,https://www.imdb.com/title/tt0041452/?ref_=sr_i_12,"['Ruth Goetz', 'Augustus Goetz', 'Henry James']",['William Wyler'],"['Olivia de Havilland', 'Montgomery Clift', 'Ralph Richardson', 'Miriam Hopkins', 'Vanessa Brown', 'Betty Linley', 'Ray Collins', 'Mona Freeman', 'Selena Royle', 'Paul Lees']","$2,600,000 (estimated)",,$158,,"December 28, 1949",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],"Won 4 Oscars, 13 wins & 9 nominations total","['Coming-of-Age', 'Dark Romance', 'Psychological Drama', 'Drama', 'Romance']","['English', 'French']"
13. Little Women,1949,2h 2m,Approved,7.2,8.6K,61.0,The four daughters of a New England family fight for happiness during and after the Civil War.,https://www.imdb.com/title/tt0041594/?ref_=sr_i_13,"['Andrew Solt', 'Sarah Y. Mason', 'Victor Heerman']",['Mervyn LeRoy'],"['June Allyson', 'Peter Lawford', ""Margaret O'Brien"", 'Elizabeth Taylor', 'Janet Leigh', 'Rossano Brazzi', 'Mary Astor', 'Lucile Watson', 'C. Aubrey Smith', 'Elizabeth Patterson']",,,"$12,905,600","$7,466,500","April 1, 1949",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","[""Loew's""]","Won 1 Oscar, 2 wins & 3 nominations total","['Holiday Romance', 'Drama', 'Family', 'Romance']","['English', 'German']"
14. All the King's Men,1949,1h 50m,Approved,7.4,17K,,The rise and fall of a grass-roots rural politician who eventually becomes mired in the sort of political corruption he vehemently railed against on his way to the governor's mansion.,https://www.imdb.com/title/tt0041113/?ref_=sr_i_14,"['Robert Penn Warren', 'Robert Rossen']",['Robert Rossen'],"['Broderick Crawford', 'John Ireland', 'Joanne Dru', 'John Derek', 'Mercedes McCambridge', 'Shepperd Strudwick', 'Ralph Dumke', 'Anne Seymour', 'Katherine Warren', 'Raymond Greenleaf']","$2,000,000 (estimated)",,,,January 1950,['United States'],"['Stockton, California, USA']",['Columbia Pictures'],"Won 3 Oscars, 16 wins & 10 nominations total","['Film Noir', 'Political Drama', 'Drama']",['English']
15. White Heat,1949,1h 54m,Approved,8.1,37K,89.0,A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.,https://www.imdb.com/title/tt0042041/?ref_=sr_i_15,"['Ivan Goff', 'Ben Roberts', 'Virginia Kellogg']",['Raoul Walsh'],"['James Cagney', 'Virginia Mayo', ""Edmond O'Brien"", 'Margaret Wycherly', 'Steve Cochran', 'John Archer', 'Wally Cassell', 'Fred Clark', 'Joel Allen', 'Claudia Barrett']","$1,300,000 (estimated)",,"$5,534",,"September 3, 1949",['United States'],"['198th Street and Figueroa, Torrance, California, USA (final scene at Shell Oil plant)']",['Warner Bros.'],"Nominated for 1 Oscar, 1 win & 2 nominations total","['Caper', 'Film Noir', 'Action', 'Crime', 'Drama']",['English']
16. The Fountainhead,1949,1h 54m,Approved,7.0,11K,,"An uncompromising, visionary architect struggles to maintain his integrity and individualism despite personal, professional and economic pressures to conform to popular standards.",https://www.imdb.com/title/tt0041386/?ref_=sr_i_16,['Ayn Rand'],['King Vidor'],"['Gary Cooper', 'Patricia Neal', 'Raymond Massey', 'Kent Smith', 'Robert Douglas', 'Henry Hull', 'Ray Collins', 'Moroni Olsen', 'Jerome Cowan', 'Ed Agresti']","$2,375,000 (estimated)",,,,"July 2, 1949",['United States'],"['Fresno, California, USA']",['Warner Bros.'],,"['Drama', 'Romance']",['English']
17. The Blue Lagoon,1949,1h 41m,Approved,6.4,680,,"During the Victorian period, two children are shipwrecked on a tropical island in the South Pacific and fall in love while growing up together.",https://www.imdb.com/title/tt0041190/?ref_=sr_i_17,"['Henry De Vere Stacpoole', 'John Baines', 'Michael Hogan']",['Frank Launder'],"['Jean Simmons', 'Donald Houston', 'Susan Stranks', 'Peter Rudolph Jones', 'Noel Purcell', 'James Hayter', 'Cyril Cusack', 'Maurice Denham', 'Philip Stainton', 'Patrick Barr']",,,,,"May 6, 1949",['United Kingdom'],"['Vitu Levu, Fiji (island north of)']",['Individual Pictures'],"Awards, 1 win & 1 nomination total","['Survival', 'Adventure', 'Drama', 'Romance']",['English']
18. Shockproof,1949,1h 19m,Approved,6.5,2.6K,,"A parole officer falls in love with his client, a ravishing blonde who served time for murder, and he's determined to help her go straight despite her interfering criminal boyfriend.",https://www.imdb.com/title/tt0041871/?ref_=sr_i_18,"['Helen Deutsch', 'Samuel Fuller']",['Douglas Sirk'],"['Cornel Wilde', 'Patricia Knight', 'John Baragrey', 'Esther Minciotti', 'Howard St. John', 'Russell Collins', 'Charles Bates', 'Shirley Adams', 'Gilbert Barnett', 'Richard Benedict']",,,,,"January 20, 1949",['United States'],"['Bradbury Building - 304 S. Broadway, Downtown, Los Angeles, California, USA']",['Columbia Pictures'],,"['Film Noir', 'Crime', 'Drama', 'Romance']","['English', 'Spanish']"
19. Temptations,1949,1h 8m,,5.2,42,,"A psychic goes to the home of a woman who wants him to contact her dead fiancée, even though she has already remarried. Later, she ends up murdered. Soon the psychic points the finger at her jealous husband. Intriguing British thriller that leans a bit toward horror themes. [From 16mm print]",https://www.imdb.com/title/tt0041626/?ref_=sr_i_19,['John Gilling'],['Oswald Mitchell'],"['John Stuart', 'Henry Oscar', 'Marie Burke', 'Gwyneth Vaughan', 'Laurence Harvey', 'Grace Arnold', 'Lisa Davis', 'Keith Shepherd', 'Pauline Winter', 'Charles Paton']",,,,,May 1949,['United Kingdom'],,['Harry Reynolds Productions'],,['Thriller'],['English']
20. On the Town,1949,1h 38m,Approved,7.3,19K,71.0,Three sailors wreak havoc as they search for love during a whirlwind 24-hour leave in New York City.,https://www.imdb.com/title/tt0041716/?ref_=sr_i_20,"['Adolph Green', 'Betty Comden', 'Jerome Robbins']","['Stanley Donen', 'Gene Kelly']","['Gene Kelly', 'Frank Sinatra', 'Betty Garrett', 'Ann Miller', 'Jules Munshin', 'Vera-Ellen', 'Florence Bates', 'Alice Pearce', 'George Meader', 'Murray Alper']","$2,111,250 (estimated)",,"$3,657",,"December 30, 1949",['United States'],"['Brooklyn Navy Yard, Brooklyn, New York City, New York, USA (opening and closing scenes)']",['Metro-Goldwyn-Mayer (MGM)'],"Won 1 Oscar, 4 wins & 2 nominations total","['Classic Musical', 'Romantic Comedy', 'Comedy', 'Musical', 'Romance']",['English']
21. Adam's Rib,1949,1h 41m,Approved,7.4,24K,87.0,Domestic and professional tensions mount when a husband and wife work as opposing lawyers in a case involving a woman who shot her husband.,https://www.imdb.com/title/tt0041090/?ref_=sr_i_21,"['Ruth Gordon', 'Garson Kanin', 'Pierre-François Caillé']",['George Cukor'],"['Spencer Tracy', 'Katharine Hepburn', 'Judy Holliday', 'Tom Ewell', 'David Wayne', 'Jean Hagen', 'Hope Emerson', 'Eve March', 'Clarence Kolb', 'Emerson Treacy']",,,,,"November 17, 1949",['United States'],"['Franklin D. Roosevelt Drive, Manhattan, New York City, New York, USA']","[""Loew's""]","Nominated for 1 Oscar, 3 wins & 5 nominations total","['Screwball Comedy', 'Comedy', 'Romance']",['English']
22. Too Late for Tears,1949,1h 39m,Approved,7.3,6.2K,,"Through a fluke circumstance, a ruthless woman stumbles across a suitcase filled with $60,000, and is determined to hold onto it even if it means murder.",https://www.imdb.com/title/tt0041968/?ref_=sr_i_22,['Roy Huggins'],['Byron Haskin'],"['Lizabeth Scott', 'Don DeFore', 'Dan Duryea', 'Arthur Kennedy', 'Kristine Miller', 'Barry Kelley', 'Jimmy Ames', 'Georgia Backus', 'Robert Bice', 'Paul Bradley']",,,,,"August 13, 1949",['United States'],"['MacArthur Park, Los Angeles, California, USA']",['Hunt Stromberg Productions'],"Awards, 2 wins total","['Film Noir', 'Crime', 'Drama']","['English', 'Spanish']"
23. Sands of Iwo Jima,1949,1h 40m,Approved,7.0,12K,75.0,"Haunted by personal demons, Marine Sgt. John Stryker is hated and feared by his men, who see him as a cold-hearted sadist. But when their boots hit the beaches, they begin to understand the reason for Stryker's rigid form of discipline.",https://www.imdb.com/title/tt0041841/?ref_=sr_i_23,"['Harry Brown', 'James Edward Grant']",['Allan Dwan'],"['John Wayne', 'John Agar', 'Adele Mara', 'Forrest Tucker', 'Wally Cassell', 'James Brown', 'Richard Webb', 'Arthur Franz', 'Julie Bishop', 'James Holden']","$1,000,000 (estimated)",,,,"March 1, 1950",['United States'],"['Marine Corps Base Camp Pendleton, California, USA']",['Republic Pictures (I)'],"Nominated for 4 Oscars, 1 win & 5 nominations total","['Action', 'Drama', 'Romance', 'War']",['English']
24. D.O.A.,1949,1h 23m,Approved,7.2,14K,,"Frank Bigelow, told he's been poisoned and has only a few days to live, tries to find out who killed him and why.",https://www.imdb.com/title/tt0042369/?ref_=sr_i_24,"['Russell Rouse', 'Clarence Greene']",['Rudolph Maté'],"[""Edmond O'Brien"", 'Pamela Britton', 'Luther Adler', 'Beverly Garland', 'Lynn Baggett', 'William Ching', 'Henry Hart', 'Neville Brand', 'Laurette Luez', 'Jess Kirkpatrick']",,,,,"April 21, 1950",['United States'],"['Bradbury Building - 304 S. Broadway, Downtown, Los Angeles, California, USA']","['Harry Popkin Productions', 'Cardinal Pictures Inc.']","Awards, 2 wins total","['Film Noir', 'Whodunnit', 'Crime', 'Drama', 'Mystery']",['English']
25. The Adventures of Ichabod and Mr. Toad,1949,1h 8m,Approved,6.8,19K,74.0,"An animated adaptation of ""The Wind in the Willows"" followed by an adaptation of ""The Legend of Sleepy Hollow"".",https://www.imdb.com/title/tt0041094/?ref_=sr_i_25,"['Washington Irving', 'Kenneth Grahame', 'Erdman Penner']","['James Algar', 'Clyde Geronimi', 'Jack Kinney']","['Bing Crosby', 'Basil Rathbone', 'Eric Blore', 'John McLeish', ""J. Pat O'Malley"", 'Colin Campbell', 'Campbell Grant', 'Claud Allister', ""Jud Conlon's Rhythmaires"", 'Pinto Colvig']",,,"$3,542,500","$2,616,000","January 6, 1950",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Animation Studios', 'Walt Disney Productions']","Awards, 1 win total","['Hand-Drawn Animation', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Horror']",['English']
26. A Letter to Three Wives,1949,1h 43m,Approved,7.7,11K,,"A letter is addressed to three wives from their ""best friend"" Addie Ross, announcing that she is running away with one of their husbands - but she does not say which one.",https://www.imdb.com/title/tt0041587/?ref_=sr_i_26,"['Vera Caspary', 'John Klempner', 'Joseph L. Mankiewicz']",['Joseph L. Mankiewicz'],"['Jeanne Crain', 'Linda Darnell', 'Ann Sothern', 'Kirk Douglas', 'Paul Douglas', 'Barbara Lawrence', 'Jeffrey Lynn', 'Connie Gilchrist', 'Florence Bates', 'Hobart Cavanaugh']",,,"$14,768",,"February 3, 1949",['United States'],"['Lake Mahopac, New York, USA']",['Twentieth Century Fox'],"Won 2 Oscars, 5 wins & 1 nomination total","['Comedy', 'Drama', 'Romance']","['English', 'Spanish']"
27. Mighty Joe Young,1949,1h 34m,Approved,7.0,6K,61.0,A young woman who has raised a giant gorilla from an infant brings him to Hollywood years later seeking her fortune.,https://www.imdb.com/title/tt0041650/?ref_=sr_i_27,"['Ruth Rose', 'Merian C. Cooper']",['Ernest B. Schoedsack'],"['Terry Moore', 'Ben Johnson', 'Robert Armstrong', 'Mr. Joseph Young', 'Frank McHugh', 'Douglas Fowley', 'Denis Green', 'Paul Guilfoyle', 'Nestor Paiva', 'Regis Toomey']","$1,800,000 (estimated)",,,,"August 29, 1949",['United States'],"['Thousand Oaks, California, USA (nightclub sequence with lions)']",['Argosy Pictures'],"Won 1 Oscar, 1 win & 3 nominations total","['Jungle Adventure', 'Showbiz Drama', 'Supernatural Fantasy', 'Adventure', 'Drama', 'Fantasy']","['English', 'Swahili']"
28. Impact,1949,1h 51m,Approved,7.0,5.1K,,"A unfaithful wife plots with her lover to kill her husband, but the lover is accidentally killed instead. The husband stays in hiding and lets his wife be charged with conspiracy.",https://www.imdb.com/title/tt0041503/?ref_=sr_i_28,"['Dorothy Davenport', 'Jay Dratler']",['Arthur Lubin'],"['Brian Donlevy', 'Ella Raines', 'Charles Coburn', 'Helen Walker', 'Anna May Wong', 'Robert Warwick', 'Clarence Kolb', 'Art Baker', 'William Wright', 'Mae Marsh']","$900,000 (estimated)",,,,"April 1, 1949",['United States'],"['Larkspur, California, USA (Larkspur, Idaho)']","['Harry Popkin Productions', 'Cardinal Pictures Inc.']",,"['Film Noir', 'Legal Drama', 'Crime', 'Drama', 'Thriller']","['English', 'Cantonese']"
29. Criss Cross,1949,1h 24m,Approved,7.4,10K,,An armored truck driver and his ex-wife conspire with a gang to have his own truck robbed on the route.,https://www.imdb.com/title/tt0041268/?ref_=sr_i_29,"['Daniel Fuchs', 'Don Tracy', 'William Bowers']",['Robert Siodmak'],"['Burt Lancaster', 'Yvonne De Carlo', 'Dan Duryea', 'Stephen McNally', 'Esy Morales', 'Tom Pedi', 'Percy Helton', 'Alan Napier', 'Griff Barnett', 'Meg Randall']",,,,,"February 4, 1949",['United States'],"['Angels Flight Railway - 351 S Hill St, Los Angeles, California, USA']",['Universal International Pictures (UI)'],"Awards, 1 nomination total","['Film Noir', 'Heist', 'Crime', 'Drama', 'Thriller']",['English']
30. Batman and Robin,1949,4h 23m,Approved,5.9,2.2K,,"Second serial featuring the comic book character Batman. In it, Batman, together with his sidekick Robin, face off against the Wizard, a hooded villain with an electronic device that remotely controls vehicles.",https://www.imdb.com/title/tt0041162/?ref_=sr_i_30,"['Bob Kane', 'George H. Plympton', 'Joseph F. Poland']",['Spencer Gordon Bennet'],"['Robert Lowery', 'Johnny Duncan', 'Jane Adams', 'Lyle Talbot', 'Ralph Graves', 'Don C. Harvey', 'William Fawcett', 'Leonard Penn', 'Rick Vallin', 'Michael Whalen']",,,,,"May 26, 1949",['United States'],"['George Lewis Mansion - Benedict Canyon Drive, Bel Air, Los Angeles, California, USA']","['Sam Katzman Productions', 'Columbia Pictures', 'DC Comics']",,"['Superhero', 'Action', 'Adventure', 'Family', 'Sci-Fi']",['English']
31. Battleground,1949,1h 58m,Approved,7.4,8.2K,,"True tale about a squad of the 101st Airborne Division coping with being trapped by the Germans in the besieged city of Bastogne, Belgium during the Battle of the Bulge in December of 1944.",https://www.imdb.com/title/tt0041163/?ref_=sr_i_31,['Robert Pirosh'],['William A. Wellman'],"['Van Johnson', 'John Hodiak', 'Ricardo Montalban', 'George Murphy', 'Marshall Thompson', 'Jerome Courtland', 'Don Taylor', 'Bruce Cowling', 'James Whitmore', 'Douglas Fowley']","$1,631,000 (estimated)",,,,"January 20, 1950",['United States'],"['Fort Lewis, Washington, USA (tank sequence)']","[""Loew's""]","Won 2 Oscars, 8 wins & 5 nominations total","['Action', 'Drama', 'History', 'War']","['English', 'French', 'German']"
32. The Great Gatsby,1949,1h 31m,Approved,6.5,948,,A Jazz Age bootlegger learns the hard way about the wages of sin.,https://www.imdb.com/title/tt0041428/?ref_=sr_i_32,"['F. Scott Fitzgerald', 'Owen Davis', 'Cyril Hume']",['Elliott Nugent'],"['Alan Ladd', 'Betty Field', 'Macdonald Carey', 'Ruth Hussey', 'Barry Sullivan', 'Howard Da Silva', 'Shelley Winters', 'Henry Hull', 'Ed Begley', 'Elisha Cook Jr.']",,,,"$4,360,000","July 13, 1949",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,"['Tragedy', 'Drama', 'Mystery', 'Romance']",['English']
33. The Secret Garden,1949,1h 32m,Approved,7.5,3.4K,,"A girl is sent to live with her uncle on his estate when her parents die. There she discovers much intrigue, family history and secrets and personal baggage. In particular, a screaming child and...a secret garden.",https://www.imdb.com/title/tt0041855/?ref_=sr_i_33,"['Robert Ardrey', 'Frances Hodgson Burnett']",['Fred M. Wilcox'],"[""Margaret O'Brien"", 'Herbert Marshall', 'Dean Stockwell', 'Gladys Cooper', 'Elsa Lanchester', 'Brian Roper', 'Reginald Owen', 'Aubrey Mather', 'George Zucco', 'Lowell Gilmore']",,,,,"July 22, 1949",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","[""Loew's""]","Awards, 2 wins total","['Drama', 'Family']",['English']
34. The Undercover Man,1949,1h 25m,Approved,6.6,1.5K,,Treasury Department agent Frank Warren takes on the case of a mob leader who has evaded paying taxes on his ill-gotten gains.,https://www.imdb.com/title/tt0042006/?ref_=sr_i_34,"['Frank J. Wilson', 'Jack Rubin', 'Sydney Boehm']",['Joseph H. Lewis'],"['Glenn Ford', 'Nina Foch', 'James Whitmore', 'Barry Kelley', 'David Bauer', 'Frank Tweddell', 'Howard St. John', 'John F. Hamilton', 'Leo Penn', 'Joan Lazer']","$1,000,000 (estimated)",,,,June 1949,['United States'],"['Union Station - 800 N. Alameda Street, Downtown, Los Angeles, California, USA (Train station scenes.)']",['Columbia Pictures'],,"['Film Noir', 'Police Procedural', 'Crime', 'Drama', 'Romance']","['English', 'Italian']"
35. It Happens Every Spring,1949,1h 27m,Approved,6.8,2K,,A scientist discovers a formula that makes a baseball which is repelled by wood. He promptly sets out to exploit his discovery.,https://www.imdb.com/title/tt0041514/?ref_=sr_i_35,"['Valentine Davies', 'Shirley W. Smith']",['Lloyd Bacon'],"['Ray Milland', 'Jean Peters', 'Paul Douglas', 'Ed Begley', 'Ted de Corsia', 'Ray Collins', 'Jessie Royce Landis', 'Alan Hale Jr.', 'William Murphy', 'Robert Adler']",,,,,June 1949,['United States'],"['Wrigley Field - 1060 W. Addison St., Lake View, Chicago, Illinois, USA (Stock Footage)']",['Twentieth Century Fox'],"Nominated for 1 Oscar, 2 nominations total","['Comedy', 'Family', 'Sci-Fi', 'Sport']",['English']
36. My Friend Irma,1949,1h 43m,Approved,6.4,1.3K,,A scatterbrained Brooklynite and her wheeler-dealer fiancé interfere in her level-headed roommate's love life.,https://www.imdb.com/title/tt0041673/?ref_=sr_i_36,"['Cy Howard', 'Parke Levy']",['George Marshall'],"['John Lund', 'Diana Lynn', 'Don DeFore', 'Marie Wilson', 'Dean Martin', 'Jerry Lewis', 'Hans Conried', 'Kathryn Givney', 'Percy Helton', 'Gloria Gordon']",,,,"$6,160,000","October 14, 1949",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Wallis-Hazen'],,"['Slapstick', 'Comedy', 'Musical', 'Romance']",['English']
