Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. The Hunchback of Notre Dame,1939,1h 56m,Approved,7.8,13K,,"In 15th-century France, a gypsy girl is framed for murder by the infatuated Chief Justice, and only the deformed bellringer of Notre Dame Cathedral can save her.",https://www.imdb.com/title/tt0031455/?ref_=sr_i_11,"['Sonya Levien', 'Bruno Frank', 'Victor Hugo']",['William Dieterle'],"['Charles Laughton', ""Maureen O'Hara"", 'Cedric Hardwicke', 'Thomas Mitchell', ""Edmond O'Brien"", 'Alan Marshal', 'Walter Hampden', 'Harry Davenport', 'Katharine Alexander', 'George Zucco']","$1,800,000 (estimated)",,,,"December 29, 1939",['United States'],"['RKO Encino Ranch - Balboa Boulevard & Burbank Boulevard, Encino, Los Angeles, California, USA']",['RKO Radio Pictures'],"Nominated for 2 Oscars, 1 win & 2 nominations total","['Period Drama', 'Drama', 'Romance']",['English']
12. Young Mr. Lincoln,1939,1h 40m,Approved,7.5,9.5K,91.0,A fictionalized account of the early life of the American president as a young lawyer facing his greatest court case.,https://www.imdb.com/title/tt0032155/?ref_=sr_i_12,"['Lamar Trotti', 'Rosemary Benét']",['John Ford'],"['Henry Fonda', 'Alice Brady', 'Marjorie Weaver', 'Arleen Whelan', 'Eddie Collins', 'Pauline Moore', 'Richard Cromwell', 'Donald Meek', 'Judith Dickens', 'Eddie Quillan']","$1,500,000 (estimated)",,,,"June 9, 1939",['United States'],"['Sacramento, California, USA (river scenes)']","['Cosmopolitan Productions', 'Twentieth Century Fox']","Nominated for 1 Oscar, 6 wins & 2 nominations total","['Legal Drama', 'Political Drama', 'Biography', 'Drama']",['English']
13. Gunga Din,1939,1h 57m,Approved,7.2,13K,,"In 19th century India, three British soldiers and a native waterbearer must stop a secret mass revival of the murderous Thuggee cult before it can rampage across the land.",https://www.imdb.com/title/tt0031398/?ref_=sr_i_13,"['Joel Sayre', 'Fred Guiol', 'Ben Hecht']",['George Stevens'],"['Cary Grant', 'Joan Fontaine', 'Victor McLaglen', 'Douglas Fairbanks Jr.', 'Sam Jaffe', 'Eduardo Ciannelli', 'Montagu Love', 'Robert Coote', 'Abner Biberman', 'Lumsden Hare']","$1,910,000 (estimated)",,,,"February 17, 1939",['United States'],"['Indian Springs Road, Alabama Hills, Lone Pine, California, USA (English fort)']",['RKO Radio Pictures'],"Awards, 4 wins total","['Adventure', 'Comedy', 'War']",['English']
14. Ninotchka,1939,1h 50m,Approved,7.8,24K,,A stern Soviet woman sent to Paris to supervise the sale of jewels seized from Russian nobles finds herself attracted to a man who represents everything she is supposed to detest.,https://www.imdb.com/title/tt0031725/?ref_=sr_i_14,"['Charles Brackett', 'Billy Wilder', 'Walter Reisch']",['Ernst Lubitsch'],"['Greta Garbo', 'Melvyn Douglas', 'Ina Claire', 'Bela Lugosi', 'Sig Ruman', 'Felix Bressart', 'Alexander Granach', 'Gregory Gaye', 'Rolfe Sedan', 'Edwin Maxwell']","$1,365,000 (estimated)",,"$2,477",,"November 23, 1939",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","[""Loew's""]","Nominated for 4 Oscars, 5 wins & 6 nominations total","['Romantic Comedy', 'Satire', 'Screwball Comedy', 'Comedy', 'Romance']","['English', 'Russian', 'French']"
15. Son of Frankenstein,1939,1h 39m,Approved,7.1,12K,,"Returning to the ancestral castle long after the death of the monster, the son of Dr. Frankenstein meets a mad shepherd who is hiding the comatose creature. To clear the family name, he revives the creature and tries to rehabilitate him.",https://www.imdb.com/title/tt0031951/?ref_=sr_i_15,"['Mary Shelley', 'Wyllis Cooper']",['Rowland V. Lee'],"['Boris Karloff', 'Basil Rathbone', 'Bela Lugosi', 'Lionel Atwill', 'Josephine Hutchinson', 'Donnie Dunagan', 'Emma Dunn', 'Edgar Norton', 'Perry Ivins', 'Lawrence Grant']",,,$127,,"January 13, 1939",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],"Awards, 1 win & 1 nomination total","['Monster Horror', 'Drama', 'Horror', 'Sci-Fi']",['English']
16. Dodge City,1939,1h 44m,Approved,7.1,6K,,"A Texas cattle agent witnesses first hand, the brutal lawlessness of Dodge City and takes the job of sheriff to clean the town up.",https://www.imdb.com/title/tt0031235/?ref_=sr_i_16,['Robert Buckner'],['Michael Curtiz'],"['Errol Flynn', 'Olivia de Havilland', 'Ann Sheridan', 'Bruce Cabot', 'Frank McHugh', 'Alan Hale', 'John Litel', 'Henry Travers', ""Henry O'Neill"", 'Victor Jory']","$1,000,000 (estimated)",,,,"April 8, 1939",['United States'],"['Jamestown, California, USA (Railtown 1897 State Historic Park)']",['Warner Bros.'],"Awards, 2 wins total","['Classical Western', 'Western']",['English']
17. Midnight,1939,1h 34m,Approved,7.8,5.9K,,"A chorus girl stranded in Paris is set up by a millionaire to break up his wife's affair with another man, while being romantically pursued by a cab driver.",https://www.imdb.com/title/tt0031647/?ref_=sr_i_17,"['Charles Brackett', 'Billy Wilder', 'Edwin Justus Mayer']",['Mitchell Leisen'],"['Claudette Colbert', 'Don Ameche', 'John Barrymore', 'Francis Lederer', 'Mary Astor', 'Elaine Barrie', 'Hedda Hopper', ""Rex O'Malley"", 'Monty Woolley', 'Armand Kaliz']",,,"$13,833",,"March 24, 1939",['United States'],"['Paris, France']",['Paramount Pictures'],"Awards, 3 wins total","['Screwball Comedy', 'Comedy', 'Romance']","['English', 'French']"
18. The Hound of the Baskervilles,1939,1h 20m,Approved,7.4,12K,,"Sherlock Holmes and Dr Watson investigate the legend of a supernatural hound, a beast that may be stalking a young heir on the fog-shrouded moorland that makes up his estate.",https://www.imdb.com/title/tt0031448/?ref_=sr_i_18,"['Ernest Pascal', 'Arthur Conan Doyle']",['Sidney Lanfield'],"['Basil Rathbone', 'Nigel Bruce', 'Richard Greene', 'Wendy Barrie', 'Lionel Atwill', 'John Carradine', 'Barlowe Borland', 'Beryl Mercer', 'Morton Lowry', 'Ralph Forbes']",,,,,"March 31, 1939",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],"Awards, 1 win total","['Crime', 'Mystery', 'Thriller']",['English']
19. Of Mice and Men,1939,1h 46m,Approved,7.8,7.2K,89.0,A mentally disabled giant and his level headed guardian find work at a sadistic cowboy's ranch in depression era America.,https://www.imdb.com/title/tt0031742/?ref_=sr_i_19,"['John Steinbeck', 'Eugene Solow']",['Lewis Milestone'],"['Lon Chaney Jr.', 'Burgess Meredith', 'Betty Field', 'Charles Bickford', 'Roman Bohnen', 'Bob Steele', 'Noah Beery Jr.', ""Oscar O'Shea"", 'Granville Bates', 'Leigh Whipper']",,,,,"January 12, 1940",['United States'],"['Hearst Ranch, San Simeon, California, USA']",['Hal Roach Studios'],"Nominated for 4 Oscars, 5 wins & 4 nominations total","['Period Drama', 'Road Trip', 'Adventure', 'Drama']",['English']
20. The Roaring Twenties,1939,1h 46m,Approved,7.9,17K,80.0,Three men attempt to make a living in Prohibitionist America after returning home from fighting together in World War I.,https://www.imdb.com/title/tt0031867/?ref_=sr_i_20,"['Jerry Wald', 'Richard Macaulay', 'Robert Rossen']",['Raoul Walsh'],"['James Cagney', 'Humphrey Bogart', 'Priscilla Lane', 'Gladys George', 'Jeffrey Lynn', 'Frank McHugh', 'Paul Kelly', 'Elisabeth Risdon', 'Edward Keane', 'Joe Sawyer']",,,,,"October 28, 1939",['United States'],"['Stage 19, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],"Awards, 4 wins total","['Gangster', 'Tragedy', 'Crime', 'Drama', 'Thriller']",['English']
21. Jamaica Inn,1939,1h 38m,Approved,6.3,12K,,"In Cornwall, 1819, a young woman discovers she's living near a gang of criminals who arrange shipwrecks for profit.",https://www.imdb.com/title/tt0031505/?ref_=sr_i_21,"['Daphne Du Maurier', 'Sidney Gilliat', 'Joan Harrison']",['Alfred Hitchcock'],"[""Maureen O'Hara"", 'Robert Newton', 'Charles Laughton', 'Horace Hodges', 'Hay Petrie', 'Frederick Piper', 'Herbert Lomas', 'Clare Greet', 'William Devlin', 'Jeanne De Casalis']",,,,,"October 13, 1939",['United Kingdom'],"['Jamaica Inn, Bolventor, Bodmin Moor, Cornwall, England, UK (Exterior)']","['Renown Pictures Corporation', 'Mayflower Pictures Corporation']",,"['Adventure', 'Crime', 'Drama']",['English']
22. Destry Rides Again,1939,1h 35m,Approved,7.6,13K,81.0,"Deputy sheriff Destry tames the town of Bottle Neck, including saloon singer Frenchy.",https://www.imdb.com/title/tt0031225/?ref_=sr_i_22,"['Felix Jackson', 'Gertrude Purcell', 'Henry Myers']",['George Marshall'],"['Marlene Dietrich', 'James Stewart', 'Mischa Auer', 'Charles Winninger', 'Brian Donlevy', 'Allen Jenkins', 'Warren Hymer', 'Irene Hervey', 'Una Merkel', 'Billy Gilbert']",,,,"$345,000","December 29, 1939",['United States'],"['Kernville, California, USA']",['Universal Pictures'],"Awards, 5 wins total","['Classical Western', 'Screwball Comedy', 'Comedy', 'Western']","['English', 'Russian']"
23. Only Angels Have Wings,1939,2h 1m,Approved,7.6,16K,86.0,"At a remote South American trading port, the manager of an air-freight company is compelled to risk the lives of his pilots in order to win an important contract as a traveling American showgirl stops in town.",https://www.imdb.com/title/tt0031762/?ref_=sr_i_23,"['Jules Furthman', 'Howard Hawks', 'Eleanore Griffin']",['Howard Hawks'],"['Cary Grant', 'Jean Arthur', 'Rita Hayworth', 'Richard Barthelmess', 'Thomas Mitchell', 'Allyn Joslyn', 'Sig Ruman', 'Victor Kilian', 'John Carroll', ""Don 'Red' Barry""]",,,"$8,554",,"May 25, 1939",['United States'],"['Columbia/Warner Bros. Ranch - 411 North Hollywood Way, Burbank, California, USA']",['Columbia Pictures'],"Nominated for 1 Oscar, 5 wins & 1 nomination total","['Adventure', 'Drama', 'Romance']","['English', 'Spanish']"
24. Remember the Night,1939,1h 34m,Approved,7.6,7.7K,78.0,Love blooms between a sympathetic attorney and the comely shoplifter he has taken home for the Christmas holiday.,https://www.imdb.com/title/tt0032981/?ref_=sr_i_24,['Preston Sturges'],['Mitchell Leisen'],"['Barbara Stanwyck', 'Fred MacMurray', 'Beulah Bondi', 'Elizabeth Patterson', 'Willard Robertson', 'Sterling Holloway', 'Charles Waldron', 'Paul Guilfoyle', 'Charles Arnt', 'John Wray']",,,,"$167,800","January 19, 1940",['United States'],"['Windsor, Ontario, Canada (Lee and Jim enter Canada)']",['Paramount Pictures'],,"['Holiday Romance', 'Romantic Comedy', 'Screwball Comedy', 'Comedy', 'Drama', 'Romance']",['English']
25. The Little Princess,1939,1h 33m,G,7.1,7K,,"A little girl is left by her father in an exclusive seminary for girls while he fights in the Second Boer War. Later, after he is presumed dead, she is forced to become a servant.",https://www.imdb.com/title/tt0031580/?ref_=sr_i_25,"['Ethel Hill', 'Walter Ferris', 'Frances Hodgson Burnett']","['Walter Lang', 'William A. Seiter']","['Shirley Temple', 'Richard Greene', 'Anita Louise', 'Ian Hunter', 'Cesar Romero', 'Arthur Treacher', 'Mary Nash', 'Sybil Jason', 'Miles Mander', 'Marcia Mae Jones']","$1,000,000 (estimated)",,,,"March 17, 1939",['United States'],"['Stage 8, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],"Awards, 3 wins total","['Costume Drama', 'Comedy', 'Drama', 'Family', 'Musical']","['English', 'Hindi']"
26. Aldeia da Roupa Branca,1939,1h 32m,,6.5,391,,"The story of how Gracinda, a young washerwoman, tries to revitalize her decadent business with the help of Chico, for whom she's in love, and her uncle, who has a fiery rivalry with Quitéria, owner of another laundry business.",https://www.imdb.com/title/tt0029849/?ref_=sr_i_26,"['Ramada Curto', 'José Gomes Ferreira', 'Chianca de Garcia']",['Chianca de Garcia'],"['Beatriz Costa', 'Manuel Santos Carvalho', 'José Amaro', 'Óscar de Lemos', 'Elvira Velez', 'Armando Machado', 'Octávio de Matos', 'Jorge Gentil', 'Mário Santos', 'Maria Salomé']",,,,,"January 2, 1939",['Portugal'],"['Tobis Portuguesa, Lumiar, Lisbon, Portugal (Studio)']","[""Espectáculos d'Arte""]",,['Comedy'],['Portuguese']
27. Gulliver's Travels,1939,1h 16m,Approved,6.6,5.1K,,A doctor washes ashore on an island inhabited by little people.,https://www.imdb.com/title/tt0031397/?ref_=sr_i_27,"['Jonathan Swift', 'Edmond Seward', 'Dan Gordon']","['Dave Fleischer', 'Willard Bowsky', 'Orestes Calpini']","['Jessica Dragonette', 'Lanny Ross', 'Pinto Colvig', 'Cal Howard', 'Jack Mercer', 'Joseph Oriolo', 'Sam Parker', 'Tedd Pierce', 'Livonia Warren']","$700,000 (estimated)",,,,"December 22, 1939",['United States'],,['Fleischer Studios'],"Nominated for 2 Oscars, 2 wins & 2 nominations total","['Hand-Drawn Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",['English']
28. Love Affair,1939,1h 28m,Approved,7.3,6.8K,91.0,A French playboy and an American former nightclub singer fall in love aboard a ship.,https://www.imdb.com/title/tt0031593/?ref_=sr_i_28,"['Delmer Daves', 'Donald Ogden Stewart', 'Mildred Cram']",['Leo McCarey'],"['Irene Dunne', 'Charles Boyer', 'Maria Ouspenskaya', 'Lee Bowman', 'Astrid Allwyn', 'Maurice Moscovitch', 'Mary Bayless', 'Scotty Beckett', 'Ferike Boros', 'Mary Bovard']",,,,,"April 7, 1939",['United States'],"['5th Avenue, Manhattan, New York City, New York, USA']",['RKO Radio Pictures'],"Nominated for 6 Oscars, 3 wins & 6 nominations total","['Holiday Romance', 'Comedy', 'Drama', 'Romance']","['English', 'French']"
29. The Adventures of Sherlock Holmes,1939,1h 25m,Approved,7.2,7.8K,,"The master sleuth hunts his archenemy, Professor Moriarty, who is planning the crime of the century.",https://www.imdb.com/title/tt0031022/?ref_=sr_i_29,"['Edwin Blum', 'William Absalom Drake', 'William Gillette']",['Alfred L. Werker'],"['Basil Rathbone', 'Nigel Bruce', 'Ida Lupino', 'Alan Marshal', 'Terry Kilburn', 'George Zucco', 'Henry Stephenson', 'E.E. Clive', 'Arthur Hohl', 'May Beatty']",,,,,"September 1, 1939",['United States'],"['Stage 9, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],,"['Crime', 'Mystery', 'Thriller']",['English']
30. Beau Geste,1939,1h 52m,Approved,7.5,6.8K,69.0,Three adopted English brothers join the French Foreign Legion in North Africa after one of them steals their adoptive family's famous heirloom sapphire.,https://www.imdb.com/title/tt0031088/?ref_=sr_i_30,"['Robert Carson', 'Percival Christopher Wren']",['William A. Wellman'],"['Gary Cooper', 'Ray Milland', 'Robert Preston', 'Brian Donlevy', 'Susan Hayward', 'J. Carrol Naish', 'Albert Dekker', 'Broderick Crawford', 'Charles Barton', 'James Stephenson']",,,,,"July 24, 1939",['United States'],"['Yuma, Arizona, USA']",['Paramount Pictures'],"Nominated for 2 Oscars, 2 wins & 2 nominations total","['Action', 'Adventure', 'Drama', 'War']","['English', 'Arabic']"
31. In Name Only,1939,1h 34m,Approved,7.0,3.8K,,"After a wealthy man finds out his wife is a gold digger, he meets and falls for a widowed mother, and complications ensue.",https://www.imdb.com/title/tt0031477/?ref_=sr_i_31,"['Richard Sherman', 'Bessie Breuer', 'André Rigaud']",['John Cromwell'],"['Cary Grant', 'Carole Lombard', 'Kay Francis', 'Charles Coburn', 'Helen Vinson', 'Katharine Alexander', 'Jonathan Hale', 'Nella Walker', 'Alan Baxter', 'Maurice Moscovitch']","$722,000 (estimated)",,,,"August 18, 1939",['United States'],"['Ridgefield, Connecticut, USA (Main Street Opening shot)']",['RKO Radio Pictures'],"Awards, 2 wins total","['Drama', 'Romance']",['English']
32. Each Dawn I Die,1939,1h 32m,Approved,7.2,4K,,A corrupt D.A. (Thurston Hall) with political ambitions is angered by news stories implicating him in criminal activity and decides to frame the reporter (James Cagney) for manslaughter in order to silence him.,https://www.imdb.com/title/tt0031260/?ref_=sr_i_32,"['Norman Reilly Raine', 'Warren Duff', 'Jerome Odlum']",['William Keighley'],"['James Cagney', 'George Raft', 'Jane Bryan', 'George Bancroft', 'Maxie Rosenbloom', 'Stanley Ridges', 'Alan Baxter', 'Victor Jory', 'John Wray', 'Edward Pawley']","$735,000 (estimated)",,,,"August 19, 1939",['United States'],"['Sing Sing Penitentiary - 354 Hunter Street, Ossining, New York, USA']","['First National Pictures', 'Warner Bros.']","Awards, 3 wins total","['Film Noir', 'Prison Drama', 'Psychological Drama', 'Crime', 'Drama', 'Thriller']",['English']
33. The Four Feathers,1939,2h 9m,Approved,7.4,6.8K,,"A British Army officer resigns, burning his last-day summons to war in the Sudan. Accusing him of cowardice, his girlfriend and three friends give him white feathers. To gain redemption, he shadows his friends to save their lives.",https://www.imdb.com/title/tt0031334/?ref_=sr_i_33,"['R.C. Sherriff', 'Lajos Biró', 'Arthur Wimperis']",['Zoltan Korda'],"['John Clements', 'Ralph Richardson', 'C. Aubrey Smith', 'June Duprez', 'Allan Jeayes', 'Jack Allen', 'Donald Gray', 'Frederick Culley', 'Clive Baxter', 'Robert Rendel']",,,,,"August 4, 1939",['United Kingdom'],['Sudan'],['London Film Productions'],"Awards, 1 win & 2 nominations total","['Adventure Epic', 'Desert Adventure', 'Period Drama', 'Quest', 'Romantic Epic', 'Adventure', 'Drama', 'Romance', 'War']",['English']
34. Babes in Arms,1939,1h 34m,Approved,6.3,3K,,"A group of vaudevillians struggling to compete with talkies hits the road hoping for a comeback. Frustrated to be left behind, all of their kids put on a show themselves to raise money for the families and to prove they've got talent, too.",https://www.imdb.com/title/tt0031066/?ref_=sr_i_34,"['Jack McGowan', 'Kay Van Riper', 'Richard Rodgers']",['Busby Berkeley'],"['Mickey Rooney', 'Judy Garland', 'Charles Winninger', 'Guy Kibbee', 'June Preisser', 'Grace Hayes', 'Betty Jaynes', 'Douglas McPhail', 'Rand Brooks', 'Leni Lynn']","$748,000 (estimated)",,,,"October 13, 1939",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","[""Loew's""]","Nominated for 2 Oscars, 2 wins & 2 nominations total","['Comedy', 'Musical']",['English']
35. The Man in the Iron Mask,1939,1h 53m,Approved,7.0,2K,,"Despotic King Louis XIV discovers he has a twin brother who has grown up under the tutelage of his foster father, the patriotic musketeer D'Artagnan.",https://www.imdb.com/title/tt0031619/?ref_=sr_i_35,"['Alexandre Dumas', 'George Bruce']",['James Whale'],"['Louis Hayward', 'Joan Bennett', 'Warren William', 'Joseph Schildkraut', 'Alan Hale', 'Walter Kingsford', 'Miles Mander', 'Bert Roach', 'Marion Martin', 'Montagu Love']",,,,,"July 13, 1939",['United States'],"['Los Angeles County Arboretum & Botanic Garden - 301 N. Baldwin Avenue, Arcadia, California, USA']",['Edward Small Productions'],"Nominated for 1 Oscar, 1 win & 1 nomination total","['Swashbuckler', 'Adventure', 'History', 'Romance']",['English']
