Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Swiss Family Robinson,1960,2h 6m,Approved,7.1,19K,61.0,A Swiss family must survive being shipwrecked on a deserted island.,https://www.imdb.com/title/tt0054357/?ref_=sr_i_1,"['Lowell S. Hawley', 'Johann David Wyss']",['Ken Annakin'],"['John Mills', 'Dorothy McGuire', 'James MacArthur', 'Janet Munro', 'Sessue Hayakawa', 'Tommy Kirk', 'Kevin Corcoran', 'Cecil Parker', 'Andy Ho', 'Milton Reid']","$5,000,000 (estimated)",,"$40,357,287","$40,356,000","December 21, 1960",['United States'],"['Tobago, Trinidad and Tobago (this picture was filmed on the Island of Tobago, The West Indies)']",['Walt Disney Productions'],,"['Survival', 'Adventure', 'Family']","['English', 'Malay']"
2. Psycho,1960,1h 49m,R,8.5,748K,97.0,A secretary on the run for embezzlement takes refuge at a secluded California motel owned by a repressed man and his overbearing mother.,https://www.imdb.com/title/tt0054215/?ref_=sr_i_2,"['Joseph Stefano', 'Robert Bloch']",['Alfred Hitchcock'],"['Anthony Perkins', 'Janet Leigh', 'Vera Miles', 'John Gavin', 'Martin Balsam', 'John McIntire', 'Simon Oakland', 'Frank Albertson', 'Patricia Hitchcock', 'Vaughn Taylor']","$806,947 (estimated)",,"$32,248,065","$32,181,230","September 8, 1960",['United States'],"['Psycho House and Bates Motel, Backlot Universal Studios, Universal City, California, USA (exterior of Bates Motel and house)']","['Alfred J. Hitchcock Productions', 'Shamley Productions']","Nominated for 4 Oscars, 8 wins & 14 nominations total","['Dark Comedy', 'Psychological Horror', 'Psychological Thriller', 'Slasher Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']",['English']
3. The Apartment,1960,2h 5m,Approved,8.3,208K,94.0,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but office politics and his own romantic hopes complicate matters.",https://www.imdb.com/title/tt0053604/?ref_=sr_i_3,"['Billy Wilder', 'I.A.L. Diamond']",['Billy Wilder'],"['Jack Lemmon', 'Shirley MacLaine', 'Fred MacMurray', 'Ray Walston', 'Jack Kruschen', 'David Lewis', 'Hope Holiday', 'Joan Shawlee', 'Naomi Stevens', 'Johnny Seven']","$3,000,000 (estimated)",,"$18,783,770","$18,600,000","June 29, 1960",['United States'],"['Majestic Theater, 247 West 44th Street, Manhattan, New York City, New York, USA']",['The Mirisch Corporation'],"Won 5 Oscars, 25 wins & 8 nominations total","['Farce', 'Holiday Comedy', 'Holiday Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Holiday', 'Romance']",['English']
4. Spartacus,1960,3h 17m,PG-13,7.9,147K,87.0,"The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.",https://www.imdb.com/title/tt0054331/?ref_=sr_i_4,"['Dalton Trumbo', 'Howard Fast', 'Peter Ustinov']","['Stanley Kubrick', 'Anthony Mann']","['Kirk Douglas', 'Laurence Olivier', 'Tony Curtis', 'Jean Simmons', 'Charles Laughton', 'Peter Ustinov', 'John Gavin', 'Nina Foch', 'John Ireland', 'Herbert Lom']","$12,000,000 (estimated)","$92,162","$1,846,975","$1,830,650","November 17, 1960",['United States'],"[""Hearst Castle, San Simeon, California, USA (Crassus' villa)""]",['Bryna Productions'],"Won 4 Oscars, 12 wins & 11 nominations total","['Adventure Epic', 'Epic', 'Historical Epic', 'Sword & Sandal', 'War Epic', 'Adventure', 'Biography', 'Drama', 'History', 'War']",['English']
5. Breathless,1960,1h 30m,Not Rated,7.7,91K,,"A small-time crook, hunted by the authorities for a car theft and the murder of a police officer, attempts to persuade a hip American journalism student to run away with him to Italy.",https://www.imdb.com/title/tt0053472/?ref_=sr_i_5,"['François Truffaut', 'Jean-Luc Godard', 'Claude Chabrol']",['Jean-Luc Godard'],"['Jean-Paul Belmondo', 'Jean Seberg', 'Van Doude', 'Jean-Luc Godard', 'Richard Balducci', 'Daniel Boulanger', 'Gérard Brach', 'Philippe de Broca', 'José Bénazéraf', 'Jean Domarchi']","FRF400,000 (estimated)","$32,424","$594,039","$414,173","February 7, 1961",['France'],"['11 rue Campagne Première, Paris 14, Paris, France (on location)']","['Les Films Impéria', 'Les Productions Georges de Beauregard', 'Société Nouvelle de Cinématographie (SNC)']","Nominated for 1 BAFTA Award, 5 wins & 4 nominations total","['Caper', 'Crime', 'Drama']","['French', 'English']"
6. Mughal-E-Azam,1960,3h 17m,Not Rated,8.1,9.2K,,A 16th century prince falls in love with a court dancer and battles with his emperor father.,https://www.imdb.com/title/tt0054098/?ref_=sr_i_6,"['K. Asif', 'Aman', 'Kamal Amrohi']",['K. Asif'],"['Prithviraj Kapoor', 'Madhubala', 'Dilip Kumar', 'Durga Khote', 'Nigar Sultana', 'Ajit Khan', 'M. Kumar', 'Murad', 'Jillo', 'Vijayalaxmi']","₹15,000,000 (estimated)","$60,258","$161,434","$161,434","August 5, 1960",['India'],,['Sterling Investment Corp.'],"Awards, 3 wins & 3 nominations total","['Period Drama', 'Tragic Romance', 'Drama', 'Romance', 'War']","['Hindi', 'Urdu']"
7. The Big Risk,1960,1h 43m,Not Rated,7.5,4.7K,84.0,"A ruthless criminal flees from the pursuit, involving more and more casualties.",https://www.imdb.com/title/tt0052698/?ref_=sr_i_7,"['José Giovanni', 'Claude Sautet', 'Pascal Jardin']",['Claude Sautet'],"['Lino Ventura', 'Sandra Milo', 'Jean-Paul Belmondo', 'Marcel Dalio', 'Michel Ardan', 'Simone Desmaison', 'Michèle Méritz', 'Stan Krol', 'Evelyne Ker', 'Betty Schneider']",,"$11,945","$132,928","$132,928","April 1, 1960","['France', 'Italy']","['Nice, Alpes-Maritimes, France']","['Mondex Films', 'Les Films Odéon', 'Filmsonor']",,"['Crime', 'Drama', 'Romance', 'Thriller']","['French', 'Italian']"
8. Eyes Without a Face,1960,1h 30m,Approved,7.6,37K,90.0,A surgeon causes an accident which leaves his daughter disfigured and goes to extreme lengths to give her a new face.,https://www.imdb.com/title/tt0053459/?ref_=sr_i_8,"['Jean Redon', 'Pierre Boileau', 'Thomas Narcejac']",['Georges Franju'],"['Pierre Brasseur', 'Alida Valli', 'Juliette Mayniel', 'Alexandre Rignault', 'Béatrice Altariba', 'Charles Blavette', 'Edith Scob', 'Claude Brasseur', 'Michel Etcheverry', 'Yvette Etiévant']",,"$19,628","$61,453","$58,565","October 24, 1962","['France', 'Italy']","['Studios de Boulogne, Avenue Jean-Baptiste Clément, Boulogne-Billancourt, Hauts-de-Seine, France (Studio)']","['Champs-Élysées Productions', 'Lux Film']",,"['Body Horror', 'Drama', 'Horror']",['French']
9. The Bad Sleep Well,1960,2h 31m,Not Rated,8.0,15K,,A vengeful young man marries the daughter of a corrupt industrialist in order to seek justice for his father's suicide.,https://www.imdb.com/title/tt0054460/?ref_=sr_i_9,"['Hideo Oguni', 'Eijirô Hisaita', 'Akira Kurosawa']",['Akira Kurosawa'],"['Toshirô Mifune', 'Masayuki Mori', 'Kyôko Kagawa', 'Tatsuya Mihashi', 'Takashi Shimura', 'Kô Nishimura', 'Takeshi Katô', 'Kamatari Fujiwara', 'Chishû Ryû', 'Seiji Miyaguchi']","¥82,540,000 (estimated)","$15,942","$47,023","$46,808","January 22, 1963",['Japan'],"['Aso Kuju National Park, Kyushu, Japan (volcanic area)']","['Toho', 'Kurosawa Production Co.']","Awards, 3 wins & 1 nomination total","['Tragedy', 'Crime', 'Drama', 'Thriller']",['Japanese']
10. Peeping Tom,1960,1h 41m,Not Rated,7.6,42K,,"A young man murders women, using a movie camera to film their dying expressions of terror.",https://www.imdb.com/title/tt0054167/?ref_=sr_i_10,['Leo Marks'],['Michael Powell'],"['Karlheinz Böhm', 'Anna Massey', 'Moira Shearer', 'Maxine Audley', 'Brenda Bruce', 'Miles Malleson', 'Esmond Knight', 'Martin Miller', 'Michael Goodliffe', 'Jack Watson']","£135,000 (estimated)",,"$99,129","$36,598","May 16, 1960",['United Kingdom'],"[""Newman Arms - 23 Rathbone Street, Fitzrovia, London, England, UK (Pub below Dora's flat)""]",['Michael Powell (Theatre)'],"Awards, 1 win total","['Slasher Horror', 'Drama', 'Horror', 'Thriller']",['English']
11. The Hole,1960,2h 11m,Not Rated,8.5,22K,,Distrust and uncertainty arise when four long-term inmates cautiously induct a new prisoner into their elaborate prison-break scheme.,https://www.imdb.com/title/tt0054407/?ref_=sr_i_11,"['José Giovanni', 'Jacques Becker', 'Jean Aurel']",['Jacques Becker'],"['André Bervil', 'Jean Keraudy', 'Michel Constantin', 'Philippe Leroy', 'Raymond Meunier', 'Marc Michel', 'Jean-Paul Coquelin', 'Eddy Rasimi', 'Albert Augier', 'Jean Becker']",,"$6,756","$34,588","$34,588","February 14, 1997","['France', 'Italy']",,"['Filmsonor', 'Play Art', 'Titanus']","Nominated for 2 BAFTA Awards, 2 wins & 4 nominations total","['Crime', 'Drama', 'Thriller']",['French']
12. The Passionate Thief,1960,1h 46m,,7.3,976,,"Tortorella tries to spend New Year's Eve with her wealthy friends, but ends up with an actor in decay and a pickpocket.",https://www.imdb.com/title/tt0054242/?ref_=sr_i_12,"[""Suso Cecchi D'Amico"", 'Agenore Incrocci', 'Furio Scarpelli']",['Mario Monicelli'],"['Anna Magnani', 'Totò', 'Ben Gazzara', 'Fred Clark', 'Edy Vessel', 'Gina Rovere', 'Toni Ucci', 'Kurt Polter', 'Mac Ronay', 'Alberto De Amicis']",,"$8,677","$31,539","$31,539","October 13, 1960",['Italy'],"[""Via Marsala, Rome, Lazio, Italy (Umberto's apartment)""]",['Titanus'],,"['Comedy', 'Drama']",['Italian']
13. Shoot the Piano Player,1960,1h 32m,Not Rated,7.4,21K,,"A pianist helps his brother escape from two gangsters, who retaliate by abducting their kid brother.",https://www.imdb.com/title/tt0054389/?ref_=sr_i_13,"['David Goodis', 'François Truffaut', 'Marcel Moussy']",['François Truffaut'],"['Charles Aznavour', 'Marie Dubois', 'Nicole Berger', 'Michèle Mercier', 'Serge Davri', 'Claude Mansard', 'Richard Kanayan', 'Albert Rémy', 'Jean-Jacques Aslanian', 'Daniel Boulanger']","FRF890,063 (estimated)","$11,206","$21,124","$21,124","July 23, 1962",['France'],"['Garage du Dauphiné, 53 route de Lyon, Grenoble, Isère, France (Ernest and Momo push the broken down car to a gas station, now disused)']",['Les Films de la Pléiade'],"Awards, 1 nomination total","['Crime', 'Drama', 'Thriller']","['French', 'English']"
14. The Pusher,1960,1h 21m,Not Rated,6.2,173,,"A detective investigating the murder of a heroin addict discovers that there is a connection between the junkie and his fiancee, who is his boss' daughter.",https://www.imdb.com/title/tt0054219/?ref_=sr_i_14,"['Harold Robbins', 'Evan Hunter']",['Gene Milford'],"['Kathy Carlyle', 'Robert Lansing', 'Felice Orlandi', 'Douglas Rodgers', 'Sloan Simpson', 'Sara Amman', 'Jim Boles', 'Beatrice Pons', 'John Astin', 'Eli Boraks']",,"$1,656","$1,656","$1,656",February 1960,['United States'],"[""113 East 115 Street, New York City, New York, USA (Location where Anibal Hernandez's Body was found by Police)""]",['Milford/Carlyle Productions'],,"['Crime', 'Drama']",['English']
15. The Lost World,1960,1h 37m,Approved,5.5,4.8K,,Professor Challenger leads an expedition of scientists and adventurers to a remote plateau deep in the Amazonian jungle to verify his claim that dinosaurs still live there.,https://www.imdb.com/title/tt0054038/?ref_=sr_i_15,"['Charles Bennett', 'Irwin Allen', 'Arthur Conan Doyle']",['Irwin Allen'],"['Michael Rennie', 'Jill St. John', 'David Hedison', 'Claude Rains', 'Fernando Lamas', 'Richard Haydn', 'Ray Stricklyn', 'Jay Novello', 'Vitina Marcus', 'Ian Wolfe']","$1,515,000 (estimated)",,,,"July 13, 1960",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']","['Irwin Allen Productions', 'Saratoga Productions']","Awards, 1 nomination total","['Dinosaur Adventure', 'Jungle Adventure', 'Quest', 'Adventure', 'Fantasy', 'Sci-Fi']","['English', 'Spanish']"
16. The Magnificent Seven,1960,2h 8m,Approved,7.7,106K,74.0,Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,https://www.imdb.com/title/tt0054047/?ref_=sr_i_16,"['William Roberts', 'Akira Kurosawa', 'Walter Bernstein']",['John Sturges'],"['Yul Brynner', 'Steve McQueen', 'Charles Bronson', 'Eli Wallach', 'Horst Buchholz', 'Robert Vaughn', 'Brad Dexter', 'James Coburn', 'Jorge Martínez de Hoyos', 'Vladimir Sokoloff']","$2,000,000 (estimated)",,$416,,"October 12, 1960",['United States'],"['Cuernavaca, Morelos, Mexico (desert, sets)']","['The Mirisch Company', 'Alpha Productions']","Nominated for 1 Oscar, 2 wins & 6 nominations total","['Classical Western', 'Action', 'Adventure', 'Drama', 'Western']","['English', 'Spanish']"
17. La Dolce Vita,1960,2h 54m,Not Rated,8.0,82K,95.0,A series of stories following a week in the life of a philandering tabloid journalist living in Rome.,https://www.imdb.com/title/tt0053779/?ref_=sr_i_17,"['Federico Fellini', 'Ennio Flaiano', 'Tullio Pinelli']",['Federico Fellini'],"['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée', 'Yvonne Furneaux', 'Magali Noël', 'Alain Cuny', 'Annibale Ninchi', 'Walter Santesso', 'Valeria Ciangottini', 'Riccardo Garrone']",,,"$217,420",,"April 19, 1961","['Italy', 'France']","['Villa Giustiniani-Odescalchi, Bassano Romano, Viterbo, Lazio, Italy (abandoned castle scenes)']","['Riama Film', 'Gray-Film', 'Société Nouvelle Pathé Cinéma']","Won 1 Oscar, 11 wins & 12 nominations total","['Comedy', 'Drama']","['Italian', 'English', 'French', 'German']"
18. The Alamo,1960,2h 42m,Approved,6.8,19K,,"In 1836, a small band of soldiers sacrifice their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.",https://www.imdb.com/title/tt0053580/?ref_=sr_i_18,['James Edward Grant'],['John Wayne'],"['John Wayne', 'Richard Widmark', 'Laurence Harvey', 'Frankie Avalon', 'Patrick Wayne', 'Linda Cristal', ""Joan O'Brien"", 'Chill Wills', 'Joseph Calleia', 'Ken Curtis']","$12,000,000 (estimated)",,"$6,334",,"October 27, 1960",['United States'],"['Alamo Village - Highway 674, Brackettville, Texas, USA (the Alamo)']","['Batjac Productions', 'The Alamo Company']","Won 1 Oscar, 7 wins & 8 nominations total","['Classical Western', 'Desert Adventure', 'Historical Epic', 'War Epic', 'Western Epic', 'Adventure', 'Drama', 'History', 'War', 'Western']","['English', 'Spanish']"
19. The Time Machine,1960,1h 43m,G,7.5,46K,67.0,A man's vision for a utopian society is disillusioned when travelling forward into time reveals a dark and dangerous society.,https://www.imdb.com/title/tt0054387/?ref_=sr_i_19,"['David Duncan', 'H.G. Wells']",['George Pal'],"['Rod Taylor', 'Alan Young', 'Yvette Mimieux', 'Sebastian Cabot', 'Tom Helmore', 'Whit Bissell', 'Doris Lloyd', 'Bob Barran', 'Paul Frees', 'Mike Hitlner']","$750,000 (estimated)",,"$5,902",,"August 25, 1960",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","['George Pal Productions', 'Galaxy Films Inc.']","Won 1 Oscar, 1 win & 1 nomination total","['Dystopian Sci-Fi', 'Quest', 'Steampunk', 'Time Travel', 'Adventure', 'Romance', 'Sci-Fi', 'Thriller']",['English']
20. Ocean's Eleven,1960,2h 7m,Approved,6.5,26K,57.0,Danny Ocean gathers a group of his World War II compatriots to pull off the ultimate Las Vegas heist. Together the eleven friends plan to rob five Las Vegas casinos in one night.,https://www.imdb.com/title/tt0054135/?ref_=sr_i_20,"['Harry Brown', 'Charles Lederer', 'George Clayton Johnson']",['Lewis Milestone'],"['Frank Sinatra', 'Dean Martin', 'Sammy Davis Jr.', 'Peter Lawford', 'Angie Dickinson', 'Richard Conte', 'Cesar Romero', 'Patrice Wymore', 'Joey Bishop', 'Akim Tamiroff']","$2,800,000 (estimated)",,,,"August 4, 1960",['United States'],"['Desert Inn - 3145 Las Vegas Boulevard South, Las Vegas, Nevada, USA']","['Warner Bros.', 'Dorchester Productions']","Awards, 2 nominations total","['Caper', 'Comedy', 'Crime', 'Music', 'Thriller']",['English']
21. Purple Noon,1960,1h 58m,PG-13,7.7,22K,,"Tom Ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to Tom Ripley than even he can guess.",https://www.imdb.com/title/tt0054189/?ref_=sr_i_21,"['Patricia Highsmith', 'René Clément', 'Paul Gégauff']",['René Clément'],"['Alain Delon', 'Maurice Ronet', 'Marie Laforêt', 'Erno Crisa', 'Frank Latimore', 'Billy Kearns', 'Ave Ninchi', 'Viviane Chantel', 'Nerio Bernardi', 'Barbel Fanger']",,,"$108,821",,"March 10, 1960","['France', 'Italy']","['Ischia Ponte, Ischia Island, Naples, Campania, Italy (as Mongibello)']","['Robert et Raymond Hakim', 'Paris Film', 'Paritalia']","Awards, 1 win total","['Crime', 'Drama', 'Thriller']","['French', 'Italian', 'English']"
22. The Little Shop of Horrors,1960,1h 13m,Not Rated,6.2,20K,,"A clumsy young man working at an impoverished flower shop discovers that the strange plant he has been nurturing has an insatiable appetite for blood, forcing him to kill to feed it.",https://www.imdb.com/title/tt0054033/?ref_=sr_i_22,"['Charles B. Griffith', 'Roger Corman']",['Roger Corman'],"['Jonathan Haze', 'Jackie Joseph', 'Mel Welles', 'Dick Miller', 'Myrtle Vail', 'Karyn Kupcinet', 'Toby Michaels', 'Leola Wendorff', 'Lynn Storey', 'Wally Campo']","$27,000 (estimated)",,,,"August 5, 1960",['United States'],"['Bunker Hill, Downtown, Los Angeles, California, USA (Location)']","['The Filmgroup', 'Santa Clara Productions']",,"['B-Horror', 'Dark Comedy', 'Farce', 'Monster Horror', 'Comedy', 'Horror']",['English']
23. Inherit the Wind,1960,2h 8m,Approved,8.1,34K,75.0,"Based on a real-life case in 1925; two great lawyers argue the case for, and against, a Tennessee science teacher accused of the crime of teaching Darwin's theory of evolution.",https://www.imdb.com/title/tt0053946/?ref_=sr_i_23,"['Nedrick Young', 'Harold Jacob Smith', 'Jerome Lawrence']",['Stanley Kramer'],"['Spencer Tracy', 'Fredric March', 'Gene Kelly', 'Dick York', 'Donna Anderson', 'Harry Morgan', 'Claude Akins', 'Elliott Reid', 'Paul Hartman', 'Philip Coolidge']","$2,000,000 (estimated)",,,,"August 30, 1960",['United States'],"['Courthouse Square, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Stanley Kramer Productions'],"Nominated for 4 Oscars, 3 wins & 11 nominations total","['Legal Drama', 'Period Drama', 'Biography', 'Drama', 'History']",['English']
