Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Jurassic Park,1993,2h 7m,PG-13,8.2,1.1M,68.0,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger.",https://www.imdb.com/title/tt0107290/?ref_=sr_i_1,"['Michael Crichton', 'David Koepp']",['Steven Spielberg'],"['Sam Neill', 'Laura Dern', 'Jeff Goldblum', 'Richard Attenborough', 'Bob Peck', 'Martin Ferrero', 'BD Wong', 'Joseph Mazzello', 'Ariana Richards', 'Samuel L. Jackson']","$63,000,000 (estimated)","$47,026,828","$1,104,379,926","$407,185,075","June 11, 1993",['United States'],"['Tehachapi Pass, California, USA (archaeological dig)']","['Universal Pictures', 'Amblin Entertainment']","Won 3 Oscars, 44 wins & 28 nominations total","['Dinosaur Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['English', 'Spanish']"
2. Mrs. Doubtfire,1993,2h 5m,PG-13,7.1,303K,54.0,"After a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife.",https://www.imdb.com/title/tt0107614/?ref_=sr_i_2,"['Anne Fine', 'Randi Mayem Singer', 'Leslie Dixon']",['Chris Columbus'],"['Robin Williams', 'Sally Field', 'Pierce Brosnan', 'Harvey Fierstein', 'Polly Holliday', 'Lisa Jakub', 'Matthew Lawrence', 'Mara Wilson', 'Robert Prosky', 'Anne Haney']","$25,000,000 (estimated)","$20,468,847","$441,286,195","$219,195,243","November 24, 1993",['United States'],"['2640 Steiner Street, San Francisco, California, USA (Hillard house)']","['Twentieth Century Fox', 'Blue Wolf Productions']","Won 1 Oscar, 11 wins & 10 nominations total","['High-Concept Comedy', 'Comedy', 'Drama']",['English']
3. The Fugitive,1993,2h 10m,PG-13,7.8,331K,87.0,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.",https://www.imdb.com/title/tt0106977/?ref_=sr_i_3,"['Jeb Stuart', 'David Twohy', 'Roy Huggins']",['Andrew Davis'],"['Harrison Ford', 'Tommy Lee Jones', 'Sela Ward', 'Julianne Moore', 'Joe Pantoliano', 'Andreas Katsulas', 'Jeroen Krabbé', 'Daniel Roebuck', 'L. Scott Caldwell', 'Tom Wood']","$44,000,000 (estimated)","$23,758,855","$368,875,760","$183,875,760","August 6, 1993",['United States'],"['Bryson City, North Carolina, USA']","['Warner Bros.', 'Kopelson Entertainment']","Won 1 Oscar, 13 wins & 37 nominations total","['Conspiracy Thriller', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['English', 'Polish', 'Spanish']"
4. The Firm,1993,2h 34m,R,6.9,154K,58.0,A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.,https://www.imdb.com/title/tt0106918/?ref_=sr_i_4,"['John Grisham', 'David Rabe', 'Robert Towne']",['Sydney Pollack'],"['Tom Cruise', 'Jeanne Tripplehorn', 'Gene Hackman', 'Hal Holbrook', 'Terry Kinney', 'Wilford Brimley', 'Ed Harris', 'Holly Hunter', 'David Strathairn', 'Gary Busey']","$42,000,000 (estimated)","$25,400,000","$270,248,367","$158,348,367","June 30, 1993",['United States'],"['Mount Baker, Washington, USA']","['Davis Entertainment', 'Mirage Enterprises', 'Paramount Pictures']","Nominated for 2 Oscars, 3 wins & 7 nominations total","['Legal Thriller', 'Drama', 'Mystery', 'Thriller']",['English']
5. Sleepless in Seattle,1993,1h 45m,PG,6.8,198K,72.0,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,https://www.imdb.com/title/tt0108160/?ref_=sr_i_5,"['Jeff Arch', 'Nora Ephron', 'David S. Ward']",['Nora Ephron'],"['Tom Hanks', 'Meg Ryan', 'Ross Malinger', 'Rita Wilson', 'Victor Garber', 'Tom Riis Farrell', 'Carey Lowell', 'Bill Pullman', 'Le Clanché du Rand', ""Kevin O'Morrison""]","$21,000,000 (estimated)","$17,253,733","$227,927,165","$126,808,165","June 25, 1993",['United States'],"['1517 Pike Place, Seattle, Washington, USA (Athenian Seafood Restaurant and Bar)']",['TriStar Pictures'],"Nominated for 2 Oscars, 4 wins & 19 nominations total","['Feel-Good Romance', 'Romantic Comedy', 'Romantic Epic', 'Comedy', 'Drama', 'Romance']",['English']
6. Indecent Proposal,1993,1h 57m,R,6.0,82K,45.0,"A billionaire offers $1,000,000 to a young married couple for one night with the wife.",https://www.imdb.com/title/tt0107211/?ref_=sr_i_6,"['Jack Engelhard', 'Amy Holden Jones']",['Adrian Lyne'],"['Robert Redford', 'Demi Moore', 'Woody Harrelson', 'Seymour Cassel', 'Oliver Platt', 'Billy Bob Thornton', 'Rip Taylor', 'Billy Connolly', 'Joel Brooks', 'Pierre Epstein']","$38,000,000 (estimated)","$18,387,632","$266,614,059","$106,614,059","April 7, 1993",['United States'],"[""The Huntington Library, Art Collections, and Botanical Gardens - 1151 Oxford Rd, San Marino, California, USA (John Gage's residence)""]",['Paramount Pictures'],"Awards, 7 wins & 8 nominations total","['Dark Romance', 'Steamy Romance', 'Drama', 'Romance']",['English']
7. In the Line of Fire,1993,2h 8m,R,7.2,118K,74.0,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.",https://www.imdb.com/title/tt0107206/?ref_=sr_i_7,['Jeff Maguire'],['Wolfgang Petersen'],"['Clint Eastwood', 'John Malkovich', 'Rene Russo', 'Dylan McDermott', 'Gary Cole', 'Fred Thompson', 'John Mahoney', 'Gregory Alan Williams', 'Jim Curley', 'Sally Hughes']","$40,000,000 (estimated)","$15,269,388","$176,997,168","$102,314,823","July 9, 1993",['United States'],"['Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA (as hotel in Denver)']","['Columbia Pictures', 'Castle Rock Entertainment']","Nominated for 3 Oscars, 2 wins & 17 nominations total","['Conspiracy Thriller', 'Political Thriller', 'Action', 'Crime', 'Drama', 'Thriller']",['English']
8. The Pelican Brief,1993,2h 21m,PG-13,6.6,100K,51.0,"A law student uncovers a conspiracy, putting herself and others in danger.",https://www.imdb.com/title/tt0107798/?ref_=sr_i_8,"['John Grisham', 'Alan J. Pakula']",['Alan J. Pakula'],"['Julia Roberts', 'Denzel Washington', 'Sam Shepard', 'John Heard', 'Tony Goldwyn', 'James Sikking', 'William Atherton', 'Robert Culp', 'Stanley Tucci', 'Hume Cronyn']","$45,000,000 (estimated)","$16,864,404","$195,268,056","$100,768,056","December 17, 1993",['United States'],"['New Orleans, Louisiana, USA (on location)']",['Warner Bros.'],"Awards, 1 win & 2 nominations total","['Conspiracy Thriller', 'Dark Comedy', 'Legal Thriller', 'Political Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
9. Schindler's List,1993,3h 15m,R,9.0,1.5M,95.0,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",https://www.imdb.com/title/tt0108052/?ref_=sr_i_9,"['Thomas Keneally', 'Steven Zaillian']",['Steven Spielberg'],"['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall', 'Jonathan Sagall', 'Embeth Davidtz', 'Malgorzata Gebel', 'Shmuel Levy', 'Mark Ivanir', 'Béatrice Macola']","$22,000,000 (estimated)","$656,636","$322,161,245","$96,898,818","February 4, 1994",['United States'],"['Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland']","['Universal Pictures', 'Amblin Entertainment']","Won 7 Oscars, 91 wins & 49 nominations total","['Docudrama', 'Epic', 'Historical Epic', 'Period Drama', 'Prison Drama', 'Tragedy', 'Biography', 'Drama', 'History']","['English', 'Hebrew', 'German', 'Polish', 'Latin']"
10. The Nightmare Before Christmas,1993,1h 16m,PG,7.9,394K,82.0,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.",https://www.imdb.com/title/tt0107688/?ref_=sr_i_10,"['Tim Burton', 'Michael McDowell', 'Caroline Thompson']",['Henry Selick'],"['Danny Elfman', 'Chris Sarandon', ""Catherine O'Hara"", 'William Hickey', 'Glenn Shadix', 'Paul Reubens', 'Ken Page', 'Edward Ivory', 'Susan McBride', 'Debi Durst']","$18,000,000 (estimated)","$191,232","$107,800,040","$93,745,329","October 29, 1993",['United States'],"['Skellington Productions - 375 7th Street, San Francisco, California, USA (Studio, demolished in 1998)']","['Walt Disney Pictures', 'Touchstone Pictures', 'Tim Burton Productions']","Nominated for 1 Oscar, 7 wins & 17 nominations total","['Dark Fantasy', 'Holiday Animation', 'Holiday Family', 'Stop Motion Animation', 'Supernatural Fantasy', 'Animation', 'Family', 'Fantasy', 'Holiday', 'Musical']",['English']
