Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Top Gun,1986,1h 49m,PG,7.0,523K,50.0,"The Top Gun Naval Fighter Weapons School is where the best of the best train to refine their elite flying skills. When hotshot fighter pilot Maverick is sent to the school, his reckless attitude and cocky demeanor put him at odds with the other pilots, especially the cool and collected Iceman.",https://www.imdb.com/title/tt0092099/?ref_=sr_i_1,"['Jim Cash', 'Jack Epps Jr.', 'Ehud Yonay']",['Tony Scott'],"['Tom Cruise', 'Tim Robbins', 'Kelly McGillis', 'Val Kilmer', 'Anthony Edwards', 'Tom Skerritt', 'Michael Ironside', 'John Stockwell', 'Barry Tubb', 'Rick Rossovich']","$15,000,000 (estimated)","$8,193,052","$357,288,178","$180,258,178","May 16, 1986",['United States'],"[""102 Pacific Street, Oceanside, California, USA (Charlie's house)""]","['Paramount Pictures', 'Don Simpson/Jerry Bruckheimer Films']","Won 1 Oscar, 11 wins & 9 nominations total","['Action Epic', 'Action', 'Drama']",['English']
2. Crocodile Dundee,1986,1h 37m,PG-13,6.6,120K,62.0,"American reporter Sue Charlton travels to the Australian outback to meet eccentric poacher Mick ""Crocodile"" Dundee and invites him to New York City, where he comes face-to-face with the complexities of modern life. Can this bushman adapt?",https://www.imdb.com/title/tt0090555/?ref_=sr_i_2,"['Paul Hogan', 'Ken Shadie', 'John Cornell']",['Peter Faiman'],"['Paul Hogan', 'Linda Kozlowski', 'John Meillon', 'David Gulpilil', 'Ritchie Singer', 'Maggie Blinco', 'Steve Rackman', 'Gerry Skilton', 'Terry Gill', 'Peter Turnbull']","$8,800,000 (estimated)","$8,038,855","$328,203,506","$174,803,506","September 26, 1986",['Australia'],"['Federal Hotel, McKinlay, Queensland, Australia (Walkabout Creek Bar)']",['Rimfire Films'],"Nominated for 1 Oscar, 3 wins & 12 nominations total","['Adventure', 'Comedy']",['English']
3. Platoon,1986,2h,R,8.1,454K,92.0,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",https://www.imdb.com/title/tt0091763/?ref_=sr_i_3,['Oliver Stone'],['Oliver Stone'],"['Charlie Sheen', 'Tom Berenger', 'Willem Dafoe', 'Keith David', 'Forest Whitaker', 'Francesco Quinn', 'Kevin Dillon', 'John C. McGinley', 'Reggie Johnson', 'Mark Moses']","$6,000,000 (estimated)","$241,080","$138,545,632","$138,530,565","February 6, 1987","['United States', 'United Kingdom']",['Philippines'],"['Hemdale', ""Cinema '84"", 'Cinema 86']","Won 4 Oscars, 24 wins & 16 nominations total","['Drama', 'War']","['English', 'Vietnamese']"
4. The Karate Kid Part II,1986,1h 53m,PG,6.1,104K,55.0,"Daniel accompanies his mentor, Mr. Miyagi, to Miyagi's childhood home in Okinawa. Miyagi visits his dying father and confronts his old rival, while Daniel falls in love and inadvertently makes a new rival of his own.",https://www.imdb.com/title/tt0091326/?ref_=sr_i_4,['Robert Mark Kamen'],['John G. Avildsen'],"['Pat Morita', 'Ralph Macchio', 'Pat E. Johnson', 'Bruce Malmuth', 'Eddie Smith', 'Martin Kove', 'Garth Johnson', 'Brett Johnson', 'Will Hunt', 'Evan James']",,"$12,652,336","$115,103,979","$115,103,979","June 20, 1986",['United States'],"[""O'ahu, Hawaii, USA""]","['Columbia Pictures', 'Delphi V Productions']","Nominated for 1 Oscar, 4 wins & 3 nominations total","['Action', 'Family', 'Sport']",['English']
5. Star Trek IV: The Voyage Home,1986,1h 59m,PG,7.3,94K,71.0,"To save Earth from an alien probe, Admiral James T. Kirk and his fugitive crew go back in time to San Francisco in 1986 to retrieve the only beings who can communicate with it: humpback whales.",https://www.imdb.com/title/tt0092007/?ref_=sr_i_5,"['Gene Roddenberry', 'Leonard Nimoy', 'Harve Bennett']",['Leonard Nimoy'],"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei', 'Walter Koenig', 'Nichelle Nichols', 'Jane Wyatt', 'Catherine Hicks', 'Mark Lenard']","$25,000,000 (estimated)","$16,881,888","$109,713,132","$109,713,132","November 26, 1986",['United States'],"['Monterey Bay Aquarium - 886 Cannery Row, Monterey, California, USA']",['Paramount Pictures'],"Nominated for 4 Oscars, 4 wins & 19 nominations total","['Dark Comedy', 'Space Sci-Fi', 'Time Travel', 'Adventure', 'Comedy', 'Sci-Fi']","['English', 'Finnish']"
6. Back to School,1986,1h 36m,PG-13,6.7,38K,68.0,"To help his discouraged son get through college, a funloving and obnoxious rich businessman decides to enter the school as a student himself.",https://www.imdb.com/title/tt0090685/?ref_=sr_i_6,"['Steven Kampmann', 'William Porter', 'PJ Torokvei']",['Alan Metter'],"['Rodney Dangerfield', 'Sally Kellerman', 'Burt Young', 'Keith Gordon', 'Robert Downey Jr.', 'Paxton Whitehead', 'Terry Farrell', 'M. Emmet Walsh', 'Adrienne Barbeau', 'William Zabka']","$11,000,000 (estimated)","$8,881,035","$91,258,000","$91,258,000","June 13, 1986",['United States'],"['University of Wisconsin-Madison, Madison, Wisconsin, USA']","['Orion Pictures', 'Paper Clip Productions']","Awards, 1 win & 2 nominations total","['Comedy', 'Romance', 'Sport']",['English']
7. Aliens,1986,2h 17m,R,8.4,805K,84.0,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.",https://www.imdb.com/title/tt0090605/?ref_=sr_i_7,"['James Cameron', 'David Giler', 'Walter Hill']",['James Cameron'],"['Sigourney Weaver', 'Michael Biehn', 'Carrie Henn', 'Paul Reiser', 'Lance Henriksen', 'Bill Paxton', 'William Hope', 'Jenette Goldstein', 'Al Matthews', 'Mark Rolston']","$18,500,000 (estimated)","$10,052,042","$131,060,248","$85,160,248","July 18, 1986","['United Kingdom', 'United States']","['Acton Lane Power Station, Acton Lane, Acton, London, England, UK (exterior of atmosphere processing station; interior of alien structure; cocoon chamber, now demolished)']","['Twentieth Century Fox', 'Brandywine Productions', 'Pinewood Studios']","Won 2 Oscars, 20 wins & 25 nominations total","['Alien Invasion', 'Cyberpunk', 'Monster Horror', 'Space Sci-Fi', 'Survival', 'Tragedy', 'Action', 'Adventure', 'Horror', 'Sci-Fi']","['English', 'Spanish']"
8. The Golden Child,1986,1h 34m,PG-13,6.0,61K,37.0,A private detective specializing in missing children is charged with the task of finding a special child whom dark forces want to eliminate.,https://www.imdb.com/title/tt0091129/?ref_=sr_i_8,['Dennis Feldman'],['Michael Ritchie'],"['Eddie Murphy', 'J.L. Reate', 'Charles Dance', 'Charlotte Lewis', 'Victor Wong', ""Randall 'Tex' Cobb"", 'James Hong', 'Shakti Chen', 'Tau Logo', 'Tiger Chung Lee']","$25,000,000 (estimated)","$11,549,711","$79,817,937","$79,817,937","December 12, 1986",['United States'],['Nepal'],"['Paramount Pictures', 'Eddie Murphy Productions', 'Industrial Light & Magic (ILM)']","Awards, 2 nominations total","['Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']",['English']
9. Ruthless People,1986,1h 33m,R,6.9,31K,78.0,"A couple cheated by a vile businessman kidnaps his wife in retaliation, not knowing that their enemy is delighted that they did.",https://www.imdb.com/title/tt0091877/?ref_=sr_i_9,"['Dale Launer', 'O. Henry']","['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Bette Midler', 'Danny DeVito', 'Judge Reinhold', 'Helen Slater', 'Anita Morris', 'Bill Pullman', 'William G. Schilling', 'Art Evans', 'Clarence Felder', 'J.E. Freeman']","$13,000,000 (estimated)","$5,274,306","$71,624,879","$71,624,879","June 27, 1986",['United States'],"[""10690 Somma Way, Los Angeles, California, USA (Sam Stone's House)""]","['Touchstone Films', 'Touchstone Pictures', 'Silver Screen Partners II']","Awards, 1 win & 3 nominations total","['Dark Comedy', 'Satire', 'Comedy', 'Crime']",['English']
10. Ferris Bueller's Day Off,1986,1h 43m,PG-13,7.8,401K,61.0,"A brash, cocky high school senior, tired of skipping school to spend a boring day at home, is determined to enjoy an epic day roaring around his favorite Chicago sites, enlisting his best friend and girlfriend to join him on the adventure.",https://www.imdb.com/title/tt0091042/?ref_=sr_i_10,['John Hughes'],['John Hughes'],"['Matthew Broderick', 'Alan Ruck', 'Mia Sara', 'Jeffrey Jones', 'Jennifer Grey', 'Cindy Pickett', 'Lyman Ward', 'Edie McClurg', 'Charlie Sheen', 'Ben Stein']","$6,000,000 (estimated)","$6,275,647","$70,740,043","$70,136,369","June 11, 1986",['United States'],"[""Ben Rose Auto Museum - 370 Beach Street, Highland Park, Illinois, USA (Cameron's house and Ferrari garage)""]",['Paramount Pictures'],"Awards, 3 wins & 1 nomination total","['Buddy Comedy', 'Satire', 'Teen Comedy', 'Comedy']","['English', 'German']"
