Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
62. A Child Is Waiting,1963,1h 42m,Approved,7.2,3.6K,,A teacher and a psychologist work with children at an institute for the mentally-imparied.,https://www.imdb.com/title/tt0056930/?ref_=sr_i_62,['Abby Mann'],['John Cassavetes'],"['Burt Lancaster', 'Judy Garland', 'Gena Rowlands', 'Steven Hill', 'Paul Stewart', 'Gloria McGehee', 'Lawrence Tierney', 'Bruce Ritchey', 'John Marley', 'Bill Mumy']","$2,000,000 (estimated)",,"$1,675",,"January 11, 1963",['United States'],"['Lanterman Development Center - 3530 W Pomona Blvd, Pomona, California, USA (known as Pacific State Hospital at the time - closed 2015)']",['Stanley Kramer Productions'],"Awards, 1 nomination total",['Drama'],['English']
63. A Gathering of Eagles,1963,1h 55m,Approved,6.1,1.2K,,"During the Cold War, Air Force Colonel Jim Caldwell shapes up his Strategic Air Command B-52 wing to pass a nuclear war readiness test.",https://www.imdb.com/title/tt0057090/?ref_=sr_i_63,"['Robert Pirosh', 'Sy Bartlett']",['Delbert Mann'],"['Rock Hudson', 'Rod Taylor', 'Mary Peach', 'Barry Sullivan', 'Kevin McCarthy', 'Henry Silva', 'Leora Dana', 'Robert Lansing', 'Richard Anderson', 'Richard LePore']","$3,346,500 (estimated)",,,,"June 21, 1963",['United States'],"['Beale Air Force Base, Marysville, California, USA']",['Universal Pictures'],"Nominated for 1 Oscar, 1 nomination total","['Drama', 'Romance', 'War']",['English']
64. 4 for Texas,1963,2h 4m,Approved,5.5,3.8K,,Zack Thomas is a tough guy who hooks up with Joe Jarrett to open a casino.,https://www.imdb.com/title/tt0057071/?ref_=sr_i_64,"['Teddi Sherman', 'Robert Aldrich', 'W.R. Burnett']",['Robert Aldrich'],"['Frank Sinatra', 'Dean Martin', 'Anita Ekberg', 'Ursula Andress', 'Charles Bronson', 'Victor Buono', 'Edric Connor', 'Nick Dennis', 'Richard Jaeckel', 'Mike Mazurki']","$4,520,000 (estimated)",,,,"December 25, 1963",['United States'],"['Red Rock Canyon State Park - Highway 14, Cantil, California, USA']",['The Sam Company'],"Awards, 1 nomination total","['Comedy', 'Western']","['English', 'French', 'Italian']"
65. The Executioner,1963,1h 30m,Not Rated,7.9,7.7K,,"An undertaker marries an old executioner's daughter and must continue his father-in-law's profession after his retirement, although he doesn't like it.",https://www.imdb.com/title/tt0057643/?ref_=sr_i_65,"['Luis García Berlanga', 'Rafael Azcona', 'Ennio Flaiano']",['Luis García Berlanga'],"['Nino Manfredi', 'Emma Penella', 'José Isbert', 'José Luis López Vázquez', 'Ángel Álvarez', 'Guido Alberti', 'Julia Caba Alba', 'María Luisa Ponte', 'María Isbert', 'Erasmo Pascual']",,,,,"March 13, 1964","['Spain', 'Italy']","['Mallorca, Balearic Islands, Spain']","['Naga Films', 'Zebra Films']","Awards, 4 wins & 2 nominations total","['Dark Comedy', 'Satire', 'Comedy', 'Drama']",['Spanish']
66. Beach Party,1963,1h 41m,Approved,5.7,2.4K,,"A bearded anthropologist studies the habits of swingin' American teens while they enjoy the summer surfing, loving, and partying at the beach.",https://www.imdb.com/title/tt0056860/?ref_=sr_i_66,"['Lou Rusoff', 'William Asher', 'Robert Dillon']",['William Asher'],"['Robert Cummings', 'Dorothy Malone', 'Frankie Avalon', 'Annette Funicello', 'Morey Amsterdam', 'Harvey Lembeck', 'Eva Six', 'John Ashley', 'Jody McCrea', 'Dick Dale & His Del-Tones']","$350,000 (estimated)",,,,"August 7, 1963",['United States'],"['Paradise Cove - 28128 Pacific Coast Highway, Malibu, California, USA']","['American International Pictures (AIP)', 'Alta Vista Productions']","Awards, 1 win total","['Comedy', 'Musical', 'Romance']",['English']
67. America America,1963,2h 54m,Approved,7.7,6.2K,72.0,A young Greek stops at nothing to secure a passage to America.,https://www.imdb.com/title/tt0056825/?ref_=sr_i_67,['Elia Kazan'],['Elia Kazan'],"['Stathis Giallelis', 'Frank Wolff', 'Elena Karam', 'Harry Davis', 'Estelle Hemsley', 'Gregory Rozakis', 'Lou Antonio', 'Salem Ludwig', 'John Marley', 'Joanna Frank']",,,,,"June 17, 1964",['United States'],"['Istanbul, Turkey']","['Athena Enterprises', 'Warner Bros.']","Won 1 Oscar, 7 wins & 12 nominations total","['Adventure', 'Drama']",['English']
68. PT 109,1963,2h 20m,Approved,6.6,3.1K,,President John F. Kennedy kept a unique inauguration gift on his desk: a plastic-encased coconut. The tale of that coconut is the heroic story of PT 109.,https://www.imdb.com/title/tt0057393/?ref_=sr_i_68,"['Richard L. Breen', 'Howard Sheehan', 'Vincent X. Flaherty']",['Leslie H. Martinson'],"['Cliff Robertson', 'Robert Culp', 'Ty Hardin', 'James Gregory', 'Grant Williams', 'Lew Gallo', 'Errol John', 'Michael Pate', 'Robert Blake', 'William Douglas']","$4,000,000 (estimated)",,,,"July 11, 1963",['United States'],"['Little Palm Island, Florida, USA']",['Warner Bros.'],,"['Biography', 'Drama', 'War']","['English', 'Japanese']"
69. This Sporting Life,1963,2h 14m,Not Rated,7.5,7.4K,,"Despite success on the field, a rising rugby star senses the emerging emptiness of his life as his inner angst begins to materialize through aggression and brutality, so he attempts to woo his landlady in hopes of finding reason to live.",https://www.imdb.com/title/tt0057578/?ref_=sr_i_69,['David Storey'],['Lindsay Anderson'],"['Richard Harris', 'Rachel Roberts', 'Alan Badel', 'William Hartnell', 'Colin Blakely', 'Vanda Godsell', 'Anne Cunningham', 'Jack Watson', 'Arthur Lowe', 'Harry Markham']",,,$813,,"February 22, 1963",['United Kingdom'],"['Bolton Priory, Bolton Abbey, Skipton, North Yorkshire, England, UK (country outing)']","['Independent Artists', 'Julian Wintle/Leslie Parkyn Productions']","Nominated for 2 Oscars, 4 wins & 10 nominations total","['Drama', 'Sport']",['English']
70. The Three Lives of Thomasina,1963,1h 37m,PG,7.2,2.7K,,"Thomasina the cat brings a family together, through her mysterious death and reappearance.",https://www.imdb.com/title/tt0057579/?ref_=sr_i_70,"['Robert Westerby', 'Paul Gallico']",['Don Chaffey'],"['Patrick McGoohan', 'Susan Hampshire', 'Laurence Naismith', 'Jean Anderson', 'Wilfrid Brambell', 'Finlay Currie', 'Alex Mackenzie', 'Vincent Winter', 'Denis Gilmore', 'Charles Carson']",,,,,"June 4, 1964","['United Kingdom', 'United States']","['Inveraray, Argyll and Bute, Scotland, UK']",['Walt Disney Productions'],,"['Drama', 'Family']","['English', 'Gaelic']"
71. The V.I.P.s,1963,1h 59m,Not Rated,6.3,4.4K,51.0,"As fog delays departure for a group of travelers bound for New York City, they wait at the lounge of London's Heathrow airport, each passenger at a moment of crisis in his or her life.",https://www.imdb.com/title/tt0057634/?ref_=sr_i_71,['Terence Rattigan'],['Anthony Asquith'],"['Elizabeth Taylor', 'Richard Burton', 'Louis Jourdan', 'Elsa Martinelli', 'Margaret Rutherford', 'Maggie Smith', 'Rod Taylor', 'Orson Welles', 'Linda Christian', 'Dennis Price']","$4,000,000 (estimated)",,,,"September 19, 1963",['United Kingdom'],"['Heathrow Airport, The Compass Centre, Nelson Road, Hounslow, Greater London, England, UK']","['Metro-Goldwyn-Mayer (MGM)', 'De Grunwald Productions']","Won 1 Oscar, 4 wins & 2 nominations total",['Drama'],"['English', 'Italian']"
