Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. Sex and the City,2008,2h 25m,R,5.7,130K,53.0,"Carrie is finally getting married to her Mr. Big, but heartbreak ensues when an observation by Miranda inadvertently causes him to jilt her.",https://www.imdb.com/title/tt1000774/?ref_=sr_i_11,"['Michael Patrick King', 'Candace Bushnell', 'Darren Star']",['Michael Patrick King'],"['Sarah Jessica Parker', 'Kim Cattrall', 'Cynthia Nixon', 'Kristin Davis', 'Chris Noth', 'Candice Bergen', 'Jennifer Hudson', 'David Eigenberg', 'Evan Handler', 'Jason Lewis']","$65,000,000 (estimated)","$57,038,404","$418,769,972","$152,647,258","May 30, 2008",['United States'],"['Bryant Park, Manhattan, New York City, New York, USA']","['New Line Cinema', 'Home Box Office (HBO)', 'Darren Star Productions']","Awards, 2 wins & 12 nominations total","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['English']
12. Gran Torino,2008,1h 56m,R,8.1,836K,73.0,"After a Hmong teenager tries to steal his prized 1972 Gran Torino, a disgruntled, prejudiced Korean War veteran seeks to redeem both the boy and himself.",https://www.imdb.com/title/tt1205489/?ref_=sr_i_12,"['Nick Schenk', 'Dave Johannson']",['Clint Eastwood'],"['Clint Eastwood', 'Bee Vang', 'Christopher Carley', 'Ahney Her', 'Brian Haley', 'Geraldine Hughes', 'Dreama Walker', 'Brian Howe', 'John Carroll Lynch', 'William Hill']","$33,000,000 (estimated)","$271,720","$269,958,228","$148,095,302","January 9, 2009","['Germany', 'United States']","[""238 Rhode Island Street Highland Park Michigan, USA (Walt Kowalski's house)""]","['Matten Productions', 'Double Nickel Entertainment', 'Gerber Pictures']","Awards, 21 wins & 23 nominations total",['Drama'],"['English', 'Hmong']"
13. Taken,2008,1h 30m,PG-13,7.7,653K,51.0,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.",https://www.imdb.com/title/tt0936501/?ref_=sr_i_13,"['Luc Besson', 'Robert Mark Kamen']",['Pierre Morel'],"['Liam Neeson', 'Maggie Grace', 'Famke Janssen', 'Leland Orser', 'Jon Gries', 'David Warshofsky', 'Holly Valance', 'Katie Cassidy', 'Xander Berkeley', 'Olivier Rabourdin']","$25,000,000 (estimated)","$24,717,037","$226,837,760","$145,000,989","January 30, 2009","['France', 'United Kingdom', 'United States']","['Jardins du Louvre, Paris 1, Paris, France']","['EuropaCorp', 'M6 Films', 'Grive Productions']","Awards, 2 wins & 2 nominations total","['One-Person Army Action', 'Action', 'Crime', 'Thriller']","['English', 'French', 'Albanian', 'Arabic', 'Serbian']"
14. Mamma Mia!,2008,1h 48m,PG-13,6.5,289K,51.0,"Donna, an independent hotelier, is preparing for her daughter's wedding with the help of two old friends. Meanwhile Sophie, the spirited bride, has a plan. She invites three men from her mother's past in hope of meeting her real father.",https://www.imdb.com/title/tt0795421/?ref_=sr_i_14,['Catherine Johnson'],['Phyllida Lloyd'],"['Meryl Streep', 'Pierce Brosnan', 'Amanda Seyfried', 'Stellan Skarsgård', 'Nancy Baldwin', 'Colin Firth', 'Heather Emmanuel', 'Colin Davis', 'Rachel McDowall', 'Ashley Lilley']","$52,000,000 (estimated)","$27,751,240","$611,452,132","$144,330,569","July 18, 2008","['United States', 'United Kingdom', 'Germany']","['Skopelos, Greece']","['Universal Pictures', 'Relativity Media', 'Littlestar']","Nominated for 3 BAFTA Awards, 16 wins & 27 nominations total","['Feel-Good Romance', 'Jukebox Musical', 'Pop Musical', 'Romantic Comedy', 'Comedy', 'Musical', 'Romance']","['English', 'Greek']"
15. Marley & Me,2008,1h 55m,PG,7.0,172K,53.0,"A family learns important life lessons from their adorable, but naughty and neurotic dog.",https://www.imdb.com/title/tt0822832/?ref_=sr_i_15,"['Scott Frank', 'Don Roos', 'John Grogan']",['David Frankel'],"['Owen Wilson', 'Jennifer Aniston', 'Eric Dane', 'Kathleen Turner', 'Alan Arkin', 'Nathan Gamble', 'Haley Bennett', 'Ann Dowd', 'Clarke Peters', 'Finley Jacobsen']","$60,000,000 (estimated)","$36,357,586","$255,743,968","$143,153,751","December 25, 2008",['United States'],"['West Chester, Pennsylvania, USA']","['Fox 2000 Pictures', 'New Regency Productions', 'Sunswept Entertainment']","Awards, 2 wins & 4 nominations total","['Animal Adventure', 'Drama', 'Family']",['English']
16. The Chronicles of Narnia: Prince Caspian,2008,2h 30m,PG,6.5,232K,62.0,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",https://www.imdb.com/title/tt0499448/?ref_=sr_i_16,"['Andrew Adamson', 'Christopher Markus', 'Stephen McFeely']",['Andrew Adamson'],"['Ben Barnes', 'Skandar Keynes', 'Georgie Henley', 'William Moseley', 'Anna Popplewell', 'Sergio Castellitto', 'Peter Dinklage', 'Warwick Davis', 'Vincent Grass', 'Pierfrancesco Favino']","$225,000,000 (estimated)","$55,034,805","$419,665,568","$141,621,490","May 16, 2008","['United States', 'Poland', 'Slovenia', 'Czech Republic', 'United Kingdom', 'Australia', 'Germany', 'New Zealand']","['Hereherataura Peninsula, Hahei, Coromandel, New Zealand (ruins of Cair Paravel)']","['Walt Disney Pictures', 'Walden Media', 'Ozumi Films']","Awards, 4 wins & 21 nominations total","['Adventure Epic', 'Fantasy Epic', 'Action', 'Adventure', 'Family', 'Fantasy']",['English']
17. Slumdog Millionaire,2008,2h,R,8.0,893K,84.0,"A teenager from the slums of Mumbai becomes a contestant on the show 'Kaun Banega Crorepati?' When interrogated under suspicion of cheating, he revisits his past, revealing how he had all the answers.",https://www.imdb.com/title/tt1010048/?ref_=sr_i_17,"['Simon Beaufoy', 'Vikas Swarup']","['Danny Boyle', 'Loveleen Tandan']","['Dev Patel', 'Freida Pinto', 'Saurabh Shukla', 'Anil Kapoor', 'Raj Zutshi', 'Jeneva Talwar', 'Irrfan Khan', 'Azharuddin Mohammed Ismail', 'Ayush Mahesh Khedekar', 'Jira Banjara']","$15,000,000 (estimated)","$360,018","$378,411,362","$141,319,928","December 25, 2008","['United Kingdom', 'France', 'United States', 'India']","['ND Studios, Karjat, Mumbai, Maharashtra, India (Studio)']","['Searchlight Pictures', 'Warner Bros.', 'Film4']","Won 8 Oscars, 153 wins & 133 nominations total","['Coming-of-Age', 'Teen Drama', 'Crime', 'Drama', 'Romance']","['English', 'Hindi']"
18. The Incredible Hulk,2008,1h 52m,PG-13,6.6,541K,61.0,"Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into whenever he loses his temper.",https://www.imdb.com/title/tt0800080/?ref_=sr_i_18,"['Zak Penn', 'Stan Lee', 'Jack Kirby']",['Louis Leterrier'],"['Edward Norton', 'Liv Tyler', 'Tim Roth', 'William Hurt', 'Tim Blake Nelson', 'Ty Burrell', 'Christina Cabot', 'Peter Mensah', 'Lou Ferrigno', 'Paul Soles']","$150,000,000 (estimated)","$55,414,050","$264,770,996","$134,806,913","June 13, 2008","['United States', 'Canada', 'Japan']","['Favela da Rocinha, Rio de Janeiro, Rio de Janeiro, Brazil (aerial shots)']","['Universal Pictures', 'Marvel Entertainment', 'Marvel Studios']","Awards, 2 wins & 10 nominations total","['Kaiju', 'One-Person Army Action', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['English', 'Portuguese', 'Spanish']"
19. Wanted,2008,1h 50m,R,6.7,419K,64.0,"A frustrated office worker discovers that he is the son of a professional assassin, and that he shares his father's superhuman killing abilities.",https://www.imdb.com/title/tt0493464/?ref_=sr_i_19,"['Michael Brandt', 'Derek Haas', 'Chris Morgan']",['Timur Bekmambetov'],"['Angelina Jolie', 'James McAvoy', 'Morgan Freeman', 'Terence Stamp', 'Thomas Kretschmann', 'Common', 'Kristen Hager', 'Marc Warren', ""David O'Hara"", 'Konstantin Khabensky']","$75,000,000 (estimated)","$50,927,085","$342,463,063","$134,508,551","June 27, 2008","['United States', 'Germany', 'Russia']","['Pernstejn Castle, Nedvedice pod Perstejnem, Czech Republic']","['Universal Pictures', 'Spyglass Entertainment', 'Relativity Media']","Nominated for 2 Oscars, 4 wins & 28 nominations total","['Gun Fu', 'Superhero', 'Action', 'Crime', 'Thriller']",['English']
20. Get Smart,2008,1h 50m,PG-13,6.5,233K,54.0,"Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, is tasked with preventing a terrorist attack from rival spy agency KAOS.",https://www.imdb.com/title/tt0425061/?ref_=sr_i_20,"['Tom J. Astle', 'Matt Ember', 'Mel Brooks']",['Peter Segal'],"['Steve Carell', 'Anne Hathaway', 'Alan Arkin', 'Dwayne Johnson', 'Terence Stamp', 'Terry Crews', 'David Koechner', 'James Caan', 'Bill Murray', 'Patrick Warburton']","$80,000,000 (estimated)","$38,683,480","$230,685,453","$130,319,208","June 20, 2008",['United States'],"['McGill University, Montréal, Québec, Canada (car breakout scene)']","['Warner Bros.', 'Village Roadshow Pictures', 'Mosaic']","Awards, 3 wins & 6 nominations total","['Dark Comedy', 'Parody', 'Satire', 'Action', 'Adventure', 'Comedy']","['English', 'Russian', 'Punjabi', 'Arabic']"
21. The Curious Case of Benjamin Button,2008,2h 46m,PG-13,7.8,718K,70.0,"Benjamin Button, born in 1918 with the physical state of an elderly man, ages in reverse. He experiences love and break-ups, ecstasy and sorrow, and timelessness by the time he dies in 2003 as a baby.",https://www.imdb.com/title/tt0421715/?ref_=sr_i_21,"['Eric Roth', 'Robin Swicord', 'F. Scott Fitzgerald']",['David Fincher'],"['Brad Pitt', 'Cate Blanchett', 'Tilda Swinton', 'Julia Ormond', 'Faune Chambers Watkins', 'Elias Koteas', 'Donna Duplantier', 'Jacob Tolano', 'Earl Maddox', 'Ed Metzger']","$150,000,000 (estimated)","$26,853,816","$335,802,786","$127,509,326","December 25, 2008",['United States'],"['Varanasi, India']","['Warner Bros.', 'Paramount Pictures', 'The Kennedy/Marshall Company']","Won 3 Oscars, 85 wins & 160 nominations total","['Epic', 'Period Drama', 'Romantic Epic', 'Drama', 'Fantasy', 'Romance']","['English', 'Russian', 'French']"
22. Four Christmases,2008,1h 28m,PG-13,5.7,85K,41.0,A couple struggles to visit all four of their divorced parents on Christmas.,https://www.imdb.com/title/tt0369436/?ref_=sr_i_22,"['Matt Allen', 'Caleb Wilson', 'Jon Lucas']",['Seth Gordon'],"['Reese Witherspoon', 'Vince Vaughn', 'Mary Steenburgen', 'Robert Duvall', 'Sissy Spacek', 'Jon Voight', 'Jon Favreau', 'Dwight Yoakam', 'Tim McGraw', 'Kristin Chenoweth']","$80,000,000 (estimated)","$31,069,826","$164,112,721","$120,146,040","November 26, 2008","['Germany', 'United States']","['Santa Clarita, California, USA']","['New Line Cinema', 'Spyglass Entertainment', 'Wild West Picture Show Productions']","Awards, 1 win & 1 nomination total","['Holiday Comedy', 'Holiday Romance', 'Comedy', 'Drama', 'Holiday', 'Romance']",['English']
23. Bolt,2008,1h 36m,PG,6.8,238K,67.0,The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,https://www.imdb.com/title/tt0397892/?ref_=sr_i_23,"['Dan Fogelman', 'Chris Williams']","['Byron Howard', 'Chris Williams']","['John Travolta', 'Miley Cyrus', 'Susie Essman', 'Mark Walton', 'Malcolm McDowell', 'James Lipton', 'Greg Germann', 'Diedrich Bader', 'Nick Swardson', 'J.P. Manoux']","$150,000,000 (estimated)","$26,223,128","$309,979,994","$114,053,579","November 21, 2008","['United States', 'Japan']","['Walt Disney Animation Studios - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios']","Nominated for 1 Oscar, 1 win & 32 nominations total","['Animal Adventure', 'Computer Animation', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Drama', 'Family', 'Sci-Fi']",['English']
24. Tropic Thunder,2008,1h 47m,R,7.1,465K,71.0,"Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",https://www.imdb.com/title/tt0942385/?ref_=sr_i_24,"['Justin Theroux', 'Ben Stiller', 'Etan Cohen']",['Ben Stiller'],"['Ben Stiller', 'Jack Black', 'Robert Downey Jr.', 'Jeff Kahn', 'Anthony Ruivivar', 'Jay Baruchel', 'Brandon T. Jackson', 'Eric Winzenried', 'Steve Coogan', 'Valerie Azlynn']","$92,000,000 (estimated)","$25,812,796","$195,703,351","$110,515,313","August 13, 2008","['United States', 'United Kingdom', 'Germany']","[""Kaua'i, Hawaii, USA""]","['Dreamworks Pictures', 'Red Hour Films', 'Goldcrest Pictures']","Nominated for 1 Oscar, 10 wins & 47 nominations total","['High-Concept Comedy', 'Jungle Adventure', 'Parody', 'Satire', 'Action', 'Comedy', 'War']","['English', 'Mandarin']"
25. Bedtime Stories,2008,1h 39m,PG,6.0,104K,33.0,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,https://www.imdb.com/title/tt0960731/?ref_=sr_i_25,"['Matt Lopez', 'Tim Herlihy']",['Adam Shankman'],"['Adam Sandler', 'Keri Russell', 'Courteney Cox', 'Guy Pearce', 'Russell Brand', 'Richard Griffiths', 'Teresa Palmer', 'Lucy Lawless', 'Jonathan Morgan Heit', 'Laura Ann Kesling']","$80,000,000 (estimated)","$27,450,296","$212,874,864","$110,101,975","December 25, 2008","['United States', 'United Kingdom', 'Australia']","['Castello Di Amorosa Winery, California, USA']","['Walt Disney Pictures', 'Happy Madison Productions', 'Gunn Films']","Awards, 3 wins & 5 nominations total","['Fairy Tale', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sci-Fi']",['English']
26. The Mummy: Tomb of the Dragon Emperor,2008,1h 52m,PG-13,5.2,175K,31.0,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.",https://www.imdb.com/title/tt0859163/?ref_=sr_i_26,"['Alfred Gough', 'Miles Millar', 'John L. Balderston']",['Rob Cohen'],"['Brendan Fraser', 'Jet Li', 'Maria Bello', 'Michelle Yeoh', 'John Hannah', 'Luke Ford', 'Isabella Leong', 'Anthony Chau-Sang Wong', 'Russell Wong', 'Liam Cunningham']","$145,000,000 (estimated)","$40,457,770","$403,449,830","$102,491,776","August 1, 2008","['United States', 'Germany', 'China', 'Canada', 'United Kingdom', 'Hong Kong']","['Waddesdon Manor, Waddesdon, Aylesbury, Buckinghamshire, England, UK (on location)']","['Universal Pictures', 'Relativity Media', 'The Sommers Company']","Awards, 2 wins & 6 nominations total","['Desert Adventure', 'Martial Arts', 'Supernatural Fantasy', 'Supernatural Horror', 'Action', 'Adventure', 'Fantasy', 'Horror']","['English', 'Mandarin', 'Sanskrit']"
27. Journey to the Center of the Earth,2008,1h 33m,PG,5.8,136K,57.0,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",https://www.imdb.com/title/tt0373051/?ref_=sr_i_27,"['Michael D. Weiss', 'Jennifer Flackett', 'Mark Levin']",['Eric Brevig'],"['Brendan Fraser', 'Josh Hutcherson', 'Aníta Briem', 'Seth Meyers', 'Jean Michel Paré', 'Jane Wheeler', 'Frank Fontaine', 'Giancarlo Caltabiano', 'Kaniehtiio Horn', 'Garth Gilker']","$60,000,000 (estimated)","$21,018,141","$244,232,688","$101,704,370","July 11, 2008",['United States'],['Iceland'],"['New Line Cinema', 'Walden Media']","Awards, 3 wins & 4 nominations total","['Dinosaur Adventure', 'Quest', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']","['English', 'Icelandic', 'Italian']"
28. Eagle Eye,2008,1h 58m,PG-13,6.6,198K,43.0,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.",https://www.imdb.com/title/tt1059786/?ref_=sr_i_28,"['John Glenn', 'Travis Wright', 'Hillary Seitz']",['D.J. Caruso'],"['Shia LaBeouf', 'Michelle Monaghan', 'Rosario Dawson', 'Michael Chiklis', 'Anthony Mackie', 'Ethan Embry', 'Billy Bob Thornton', 'Anthony Azizi', 'Cameron Boyce', 'Lynn Cohen']","$80,000,000 (estimated)","$29,150,721","$178,767,383","$101,440,743","September 26, 2008","['Germany', 'United States']","['March Air Reserve Base, California, USA (DHL facility)']","['Dreamworks Pictures', 'K/O Paper Products', 'Goldcrest Pictures']","Awards, 3 wins & 8 nominations total","['Cyber Thriller', 'Action', 'Mystery', 'Thriller']",['English']
29. Step Brothers,2008,1h 38m,R,6.9,330K,51.0,Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,https://www.imdb.com/title/tt0838283/?ref_=sr_i_29,"['Will Ferrell', 'Adam McKay', 'John C. Reilly']",['Adam McKay'],"['Will Ferrell', 'John C. Reilly', 'Mary Steenburgen', 'Richard Jenkins', 'Adam Scott', 'Kathryn Hahn', 'Andrea Savage', 'Lurie Poston', 'Elizabeth Yozamp', 'Logan Manus']","$65,000,000 (estimated)","$30,940,732","$128,110,667","$100,468,793","July 25, 2008",['United States'],"['Meridian Avenue & Mission Street, South Pasadena, California, USA (Scene where Dale and Brennan are walking home after interviews.)']","['Columbia Pictures', 'Relativity Media', 'Apatow Productions']","Awards, 3 wins & 2 nominations total","['Buddy Comedy', 'Comedy']","['English', 'Spanish']"
