Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Bad Boys for Life,2020,2h 4m,R,6.5,190K,59.0,Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,https://www.imdb.com/title/tt1502397/?ref_=sr_i_1,"['Peter Craig', 'Joe Carnahan', 'Chris Bremner']","['Adil El Arbi', 'Bilall Fallah']","['Will Smith', 'Martin Lawrence', 'Vanessa Hudgens', 'Alexander Ludwig', 'Charles Melton', 'Paola Núñez', 'Kate del Castillo', 'Nicky Jam', 'Joe Pantoliano', 'Jacob Scipio']","$90,000,000 (estimated)","$62,504,105","$426,505,244","$206,305,244","January 17, 2020",['United States'],"['Yautepec, Morelos, Mexico']","['Columbia Pictures', '2.0 Entertainment', 'Don Simpson/Jerry Bruckheimer Films']","Awards, 3 wins & 15 nominations total","['Buddy Cop', 'Cop Drama', 'Action', 'Comedy', 'Crime', 'Thriller']","['English', 'Spanish']"
2. A Quiet Place Part II,2020,1h 37m,PG-13,7.2,302K,71.0,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.",https://www.imdb.com/title/tt8332922/?ref_=sr_i_2,"['John Krasinski', 'Bryan Woods', 'Scott Beck']",['John Krasinski'],"['Emily Blunt', 'Millicent Simmonds', 'Cillian Murphy', 'John Krasinski', 'Noah Jupe', 'Djimon Hounsou', 'Okieriete Onaodowan', 'Scoot McNairy', 'Zachary Golinger', 'Blake DeLong']","$61,000,000 (estimated)","$47,547,231","$297,372,261","$160,072,261","May 28, 2021",['United States'],"['Buffalo, New York, USA (Studio)']","['Paramount Pictures', 'Platinum Dunes', 'Sunday Night']","Nominated for 1 BAFTA Award, 14 wins & 44 nominations total","['Alien Invasion', 'Monster Horror', 'Supernatural Horror', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']","['English', 'American Sign Language']"
3. Sonic the Hedgehog,2020,1h 39m,PG,6.5,179K,47.0,"Taking refuge on Earth, when Sonic uses his incredible speed and accidentally knock out the power in part of the United States, he catches the attention of Dr. Robotnik and must stop him from using his unique power for world domination.",https://www.imdb.com/title/tt3794354/?ref_=sr_i_3,"['Pat Casey', 'Josh Miller', 'Yuji Naka']",['Jeff Fowler'],"['Ben Schwartz', 'James Marsden', 'Jim Carrey', 'Tika Sumpter', 'Natasha Rothwell', 'Adam Pally', 'Lee Majdoub', 'Neal McDonough', 'Tom Butler', 'Frank C. Turner']","$85,000,000 (estimated)","$58,018,348","$319,715,683","$148,974,665","February 14, 2020","['United States', 'Japan', 'Canada', 'United Kingdom']","['Ladysmith, British Columbia, Canada']","['Paramount Pictures', 'Sega Sammy Group', 'Original Film']","Awards, 3 wins & 12 nominations total","['Animal Adventure', 'Buddy Comedy', 'Road Trip', 'Slapstick', 'Superhero', 'Supernatural Fantasy', 'Action', 'Adventure', 'Comedy', 'Family']","['English', 'French', 'Persian']"
4. Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,2020,1h 49m,R,6.1,273K,60.0,"After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress, and Renee Montoya to save a young girl from an evil crime lord.",https://www.imdb.com/title/tt7713068/?ref_=sr_i_4,"['Christina Hodson', 'Paul Dini', 'Bruce Timm']",['Cathy Yan'],"['Margot Robbie', 'Rosie Perez', 'Mary Elizabeth Winstead', 'Jurnee Smollett', 'Ewan McGregor', 'Ella Jay Basco', 'Chris Messina', 'Ali Wong', 'David Ury', 'Sara Montez']","$84,500,000 (estimated)","$33,010,017","$205,537,933","$84,172,791","February 7, 2020","['United States', 'United Kingdom']","['Los Angeles, California, USA']","['Clubhouse Pictures (II)', 'DC Entertainment', 'Kroll & Co. Entertainment']","Awards, 18 wins & 83 nominations total","['Dark Comedy', 'Superhero', 'Action', 'Comedy', 'Crime']","['English', 'Chinese']"
5. Dolittle,2020,1h 41m,PG,5.6,74K,26.0,A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,https://www.imdb.com/title/tt6673612/?ref_=sr_i_5,"['Stephen Gaghan', 'Dan Gregor', 'Doug Mand']",['Stephen Gaghan'],"['Robert Downey Jr.', 'Antonio Banderas', 'Michael Sheen', 'Jim Broadbent', 'Jessie Buckley', 'Harry Collett', 'Emma Thompson', 'Rami Malek', 'John Cena', 'Kumail Nanjiani']","$175,000,000 (estimated)","$21,844,045","$251,410,631","$77,047,065","January 17, 2020","['United States', 'China', 'United Kingdom', 'Japan']","['Menai Suspension Bridge, Anglesey, Wales, UK (on location)']","['Universal Pictures', 'Perfect World Pictures', 'Roth/Kirschenbaum Films']","Awards, 4 wins & 9 nominations total","['Animal Adventure', 'Quest', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['English', 'French']"
6. The Invisible Man,2020,2h 4m,R,7.1,270K,72.0,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",https://www.imdb.com/title/tt1051906/?ref_=sr_i_6,"['Leigh Whannell', 'H.G. Wells']",['Leigh Whannell'],"['Elisabeth Moss', 'Oliver Jackson-Cohen', 'Harriet Dyer', 'Aldis Hodge', 'Storm Reid', 'Michael Dorman', 'Benedict Hardie', 'Renee Lim', 'Brian Meegan', 'Nick Kici']","$7,000,000 (estimated)","$28,205,665","$144,492,724","$70,410,000","February 28, 2020","['Australia', 'United States']","['Headland House, Gerringong, New South Wales, Australia']","['Universal Pictures', 'Blumhouse Productions', 'Goalpost Pictures']","Awards, 43 wins & 85 nominations total","['Psychological Horror', 'Psychological Thriller', 'Suspense Mystery', 'Whodunnit', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",['English']
7. The Call of the Wild,2020,1h 40m,PG,6.7,61K,48.0,A sled dog struggles for survival in the wilds of the Yukon.,https://www.imdb.com/title/tt7504726/?ref_=sr_i_7,"['Michael Green', 'Jack London']",['Chris Sanders'],"['Harrison Ford', 'Omar Sy', 'Cara Gee', 'Dan Stevens', 'Bradley Whitford', 'Jean Louisa Kelly', 'Michael Horse', 'Karen Gillan', 'Colin Woodell', 'Micah Fitzgerald']","$135,000,000 (estimated)","$24,791,624","$111,166,669","$62,342,368","February 21, 2020","['United States', 'Canada']","['Yukon, Canada (Klondike Gold Rush)']","['20th Century Studios', 'TSG Entertainment', '3 Arts Entertainment']","Awards, 1 win & 8 nominations total","['Adventure Epic', 'Animal Adventure', 'Mountain Adventure', 'Quest', 'Survival', 'Adventure', 'Drama', 'Family']","['English', 'French']"
8. Onward,2020,1h 42m,PG,7.4,178K,61.0,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",https://www.imdb.com/title/tt7146812/?ref_=sr_i_8,"['Dan Scanlon', 'Keith Bunin', 'Jason Headley']",['Dan Scanlon'],"['Tom Holland', 'Chris Pratt', 'Julia Louis-Dreyfus', 'Octavia Spencer', 'Mel Rodriguez', 'Kyle Bornheimer', 'Lena Waithe', 'Ali Wong', 'Grey Griffin', 'Tracey Ullman']","$175,000,000 (estimated)","$39,119,861","$141,940,042","$61,555,145","January 7, 2020","['United States', 'Japan']","['Los Angeles, California, USA (location)']","['Walt Disney Pictures', 'Pixar Animation Studios']","Nominated for 1 Oscar, 4 wins & 66 nominations total","['Adventure Epic', 'Computer Animation', 'Epic', 'Fantasy Epic', 'Quest', 'Supernatural Fantasy', 'Sword & Sorcery', 'Adventure', 'Animation', 'Comedy']",['English']
9. The Croods: A New Age,2020,1h 35m,PG,6.9,57K,56.0,"The prehistoric family the Croods are challenged by a rival family the Bettermans, who claim to be better and more evolved.",https://www.imdb.com/title/tt2850386/?ref_=sr_i_9,"['Kevin Hageman', 'Dan Hageman', 'Paul Fisher']",['Joel Crawford'],"['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Cloris Leachman', 'Clark Duke', 'Leslie Mann', 'Peter Dinklage', 'Kelly Marie Tran', 'Kailey Crawford']","$65,000,000 (estimated)","$9,724,200","$215,905,815","$58,568,815","November 25, 2020","['United States', 'Japan']",,"['DreamWorks Animation', 'Dentsu']","Awards, 31 nominations total","['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['English']
10. Tenet,2020,2h 30m,PG-13,7.3,626K,69.0,"Armed with only the word ""Tenet,"" and fighting for the survival of the entire world, CIA operative, The Protagonist, journeys through a twilight world of international espionage on a global mission that unfolds beyond real time.",https://www.imdb.com/title/tt6723592/?ref_=sr_i_10,['Christopher Nolan'],['Christopher Nolan'],"['John David Washington', 'Robert Pattinson', 'Elizabeth Debicki', 'Juhan Ulfsak', 'Jefferson Hall', 'Ivo Uukkivi', 'Andrew Howard', 'Rich Ceraulo Ko', 'Jonathan Camp', 'Wes Chatham']","$205,000,000 (estimated)","$9,353,090","$365,304,105","$58,504,105","September 3, 2020","['United States', 'United Kingdom']","['Linnahall, Tallinn, Estonia (national opera house Kyiv)']","['Warner Bros.', 'Syncopy', 'Warner Bros.']","Won 1 Oscar, 49 wins & 139 nominations total","['Time Travel', 'Action', 'Sci-Fi', 'Thriller']",['English']
