Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Star Wars: Episode I - The Phantom Menace,1999,2h 16m,PG,6.5,886K,51.0,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long-dormant Sith resurface to claim their former glory.",https://www.imdb.com/title/tt0120915/?ref_=sr_i_1,['George Lucas'],['George Lucas'],"['Ewan McGregor', 'Liam Neeson', 'Natalie Portman', 'Jake Lloyd', 'Ian McDiarmid', 'Pernilla August', 'Oliver Ford Davies', 'Hugh Quarshie', 'Ahmed Best', 'Anthony Daniels']","$115,000,000 (estimated)","$64,820,970","$1,046,515,409","$487,576,624","May 19, 1999","['United States', 'United Kingdom']","['Sidi Bouhlel, Bouhlel Sdada, Tunisia (Podrace, Tatooine)']",['Lucasfilm'],"Nominated for 3 Oscars, 28 wins & 71 nominations total","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['English', 'Sanskrit']"
2. The Sixth Sense,1999,1h 47m,PG-13,8.2,1.1M,64.0,"After being shot by a resentful former patient whom he failed to help, a Philadelphia child psychologist seeks redemption by treating a young boy with a disturbing secret.",https://www.imdb.com/title/tt0167404/?ref_=sr_i_2,['M. Night Shyamalan'],['M. Night Shyamalan'],"['Bruce Willis', 'Haley Joel Osment', 'Toni Collette', 'Olivia Williams', 'Trevor Morgan', 'Donnie Wahlberg', 'Peter Anthony Tambakis', 'Jeffrey Zubernis', 'Bruce Norris', 'Glenn Fitzgerald']","$40,000,000 (estimated)","$26,681,262","$672,806,432","$293,506,292","August 6, 1999",['United States'],"['Striped Bass - 1500 Walnut Street, Philadelphia, Pennsylvania, USA (missed anniversary date restaurant scene)']","['Hollywood Pictures', 'Spyglass Entertainment', 'The Kennedy/Marshall Company']","Nominated for 6 Oscars, 37 wins & 56 nominations total","['Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Thriller']","['English', 'Latin', 'Spanish']"
3. Toy Story 2,1999,1h 32m,G,7.9,642K,88.0,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",https://www.imdb.com/title/tt0120363/?ref_=sr_i_3,"['John Lasseter', 'Pete Docter', 'Ash Brannon']","['John Lasseter', 'Ash Brannon', 'Lee Unkrich']","['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Kelsey Grammer', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'Wayne Knight']","$90,000,000 (estimated)","$300,163","$497,375,381","$245,852,179","November 24, 1999",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']","Nominated for 1 Oscar, 21 wins & 27 nominations total","['Computer Animation', 'Quest', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['English']
4. Austin Powers: The Spy Who Shagged Me,1999,1h 35m,PG-13,6.7,255K,59.0,"Dr. Evil is back and has invented a new time machine that allows him to go back to the 1960s and steal Austin Powers' mojo, inadvertently leaving him ""shagless"".",https://www.imdb.com/title/tt0145660/?ref_=sr_i_4,"['Mike Myers', 'Michael McCullers']",['Jay Roach'],"['Mike Myers', 'Heather Graham', 'Michael York', 'Robert Wagner', 'Rob Lowe', 'Seth Green', 'Mindy Sterling', 'Verne Troyer', 'Elizabeth Hurley', 'Gia Carides']","$33,000,000 (estimated)","$54,917,604","$313,701,294","$206,040,086","June 11, 1999",['United States'],"['Space Needle - 400 Broad Street, Seattle Center, Seattle, Washington, USA']","['New Line Cinema', 'Gratitude', 'Moving Pictures (I)']","Nominated for 1 Oscar, 18 wins & 31 nominations total","['Parody', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Crime']","['English', 'German']"
5. The Matrix,1999,2h 16m,R,8.7,2.1M,73.0,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",https://www.imdb.com/title/tt0133093/?ref_=sr_i_5,"['Lilly Wachowski', 'Lana Wachowski']","['Lana Wachowski', 'Lilly Wachowski']","['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Gloria Foster', 'Joe Pantoliano', 'Marcus Chong', 'Julian Arahanga', 'Matt Doran', 'Belinda McClory']","$63,000,000 (estimated)","$27,788,331","$467,841,735","$172,076,928","March 31, 1999","['United States', 'Australia']","['Nashville, Tennessee, USA (exterior scenes: skyline in opening Trinity rooftop chase)']","['Warner Bros.', 'Village Roadshow Pictures', 'Groucho Film Partnership']","Won 4 Oscars, 42 wins & 52 nominations total","['Action Epic', 'Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Gun Fu', 'Martial Arts', 'Sci-Fi Epic', 'Action', 'Sci-Fi']",['English']
6. Tarzan,1999,1h 28m,G,7.3,258K,80.0,A man raised by gorillas must decide where he really belongs when he discovers he is a human.,https://www.imdb.com/title/tt0120855/?ref_=sr_i_6,"['Edgar Rice Burroughs', 'Tab Murphy', 'Bob Tzudiker']","['Chris Buck', 'Kevin Lima']","['Tony Goldwyn', 'Minnie Driver', 'Brian Blessed', 'Glenn Close', 'Nigel Hawthorne', 'Lance Henriksen', 'Wayne Knight', 'Alex D. Linz', ""Rosie O'Donnell"", 'Beth Anderson']","$130,000,000 (estimated)","$34,221,968","$448,191,819","$171,091,819","June 18, 1999","['United States', 'Japan']","['Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation']","Won 1 Oscar, 11 wins & 23 nominations total","['Hand-Drawn Animation', 'Jungle Adventure', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Music']",['English']
7. Big Daddy,1999,1h 33m,PG-13,6.4,242K,42.0,"A lazy law school graduate adopts a kid to impress his girlfriend, but everything doesn't go as planned.",https://www.imdb.com/title/tt0142342/?ref_=sr_i_7,"['Steve Franks', 'Tim Herlihy', 'Adam Sandler']",['Dennis Dugan'],"['Adam Sandler', 'Joey Lauren Adams', 'Jon Stewart', 'Cole Sprouse', 'Dylan Sprouse', 'Josh Mostel', 'Leslie Mann', 'Allen Covert', 'Rob Schneider', 'Kristy Swanson']","$34,200,000 (estimated)","$41,536,370","$234,801,895","$163,479,795","June 25, 1999",['United States'],"['Staten Island, New York City, New York, USA (Hooters)']","['Jack Giarraputo Productions', 'Out of the Blue... Entertainment']","Awards, 8 wins & 14 nominations total","['Comedy', 'Drama']","['English', 'Italian']"
8. The Mummy,1999,2h 4m,PG-13,7.1,480K,48.0,"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love.",https://www.imdb.com/title/tt0120616/?ref_=sr_i_8,"['Stephen Sommers', 'Lloyd Fonvielle', 'Kevin Jarre']",['Stephen Sommers'],"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', ""Kevin J. O'Connor"", 'Jonathan Hyde', 'Oded Fehr', 'Erick Avari', 'Stephen Dunham', 'Corey Johnson']","$80,000,000 (estimated)","$43,369,635","$417,643,286","$157,095,368","May 7, 1999",['United States'],"['Djemaa el Fna, Marrakech, Morocco']","['Alphaville Films', 'Universal Studios']","Nominated for 1 Oscar, 5 wins & 24 nominations total","['Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Supernatural Fantasy', 'Action', 'Adventure', 'Fantasy']","['English', 'Egyptian (Ancient)', 'Arabic', 'Chinese', 'Hebrew', 'Hungarian']"
9. Runaway Bride,1999,1h 56m,PG,5.6,107K,39.0,"For his latest column in USA Today, Ike Graham writes about Maggie, who always leaves all her fiances standing at the altar. He is fired as she complains to the newspaper for inaccuracies in her story.",https://www.imdb.com/title/tt0163187/?ref_=sr_i_9,"['Josann McGibbon', 'Sara Parriott']",['Garry Marshall'],"['Julia Roberts', 'Richard Gere', 'Joan Cusack', 'Hector Elizondo', 'Rita Wilson', 'Paul Dooley', 'Christopher Meloni', 'Donal Logue', 'Reg Rogers', 'Yul Vazquez']","$70,000,000 (estimated)","$35,055,556","$309,460,292","$152,257,509","July 30, 1999",['United States'],"['Berlin, Maryland, USA (Main Street, exteriors, Peninsula Bank, Bank Scenes)']","['Paramount Pictures', 'Touchstone Pictures', 'Interscope Communications']","Awards, 6 wins & 11 nominations total","['Romantic Comedy', 'Comedy', 'Romance']",['English']
10. The Blair Witch Project,1999,1h 21m,R,6.5,300K,80.0,"Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind.",https://www.imdb.com/title/tt0185937/?ref_=sr_i_10,"['Daniel Myrick', 'Eduardo Sánchez', 'Heather Donahue']","['Daniel Myrick', 'Eduardo Sánchez']","['Heather Donahue', 'Michael C. Williams', 'Joshua Leonard', 'Bob Griffin', 'Jim King', 'Sandra Sánchez', 'Ed Swanson', 'Patricia DeCou', 'Mark Mason', 'Susie Gooch']","$60,000 (estimated)","$1,512,054","$248,639,099","$140,539,099","July 30, 1999",['United States'],"['Patapsco Valley State Park - 8020 Baltimore National Pike, Ellicott City, Maryland, USA (house in final scene)']",['Haxan Films'],"Awards, 23 wins & 26 nominations total","['B-Horror', 'Folk Horror', 'Found Footage Horror', 'Psychological Horror', 'Supernatural Horror', 'Tragedy', 'Witch Horror', 'Horror', 'Mystery']",['English']
