Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,710K,65.0,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",https://www.imdb.com/title/tt3748528/?ref_=sr_i_1,"['Chris Weitz', 'Tony Gilroy', 'John Knoll']",['Gareth Edwards'],"['Felicity Jones', 'Diego Luna', 'Alan Tudyk', 'Donnie Yen', 'Wen Jiang', 'Ben Mendelsohn', 'Guy Henry', 'Forest Whitaker', 'Riz Ahmed', 'Mads Mikkelsen']","$200,000,000 (estimated)","$155,081,681","$1,058,684,742","$533,539,991","December 16, 2016",['United States'],"[""Reynisfjara, Iceland (Planet Lah'mu - opening scene)""]","['Lucasfilm', 'Allison Shearmur Productions']","Nominated for 2 Oscars, 24 wins & 85 nominations total","['Action Epic', 'Adventure Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Tragedy', 'Action', 'Adventure', 'Sci-Fi']",['English']
2. Finding Dory,2016,1h 37m,PG,7.2,318K,77.0,Friendly but forgetful blue tang Dory begins a search for her long-lost parents and everyone learns a few things about the real meaning of family along the way.,https://www.imdb.com/title/tt2277860/?ref_=sr_i_2,"['Andrew Stanton', 'Victoria Strouse']","['Andrew Stanton', 'Angus MacLane']","['Ellen DeGeneres', 'Albert Brooks', ""Ed O'Neill"", 'Kaitlin Olson', 'Hayden Rolence', 'Ty Burrell', 'Diane Keaton', 'Eugene Levy', 'Sloane Murray', 'Idris Elba']","$200,000,000 (estimated)","$135,060,273","$1,029,266,989","$486,295,561","June 17, 2016",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Pixar Animation Studios', 'Walt Disney Pictures']","Nominated for 1 BAFTA Award, 17 wins & 48 nominations total","['Animal Adventure', 'Computer Animation', 'Sea Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Mystery']","['English', 'Indonesian']"
3. Captain America: Civil War,2016,2h 27m,PG-13,7.8,883K,75.0,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,https://www.imdb.com/title/tt3498820/?ref_=sr_i_3,"['Christopher Markus', 'Stephen McFeely', 'Joe Simon']","['Anthony Russo', 'Joe Russo']","['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson', 'Sebastian Stan', 'Anthony Mackie', 'Don Cheadle', 'Jeremy Renner', 'Chadwick Boseman', 'Paul Bettany', 'Elizabeth Olsen']","$250,000,000 (estimated)","$179,139,142","$1,155,046,416","$408,084,349","May 6, 2016","['United States', 'Germany', 'Puerto Rico']",['Puerto Rico (as Lagos)'],"['Marvel Studios', 'Vita-Ray Dutch Productions (III)', 'Studio Babelsberg']","Awards, 16 wins & 73 nominations total","['Superhero', 'Action', 'Sci-Fi']","['English', 'German', 'Xhosa', 'Russian', 'Romanian']"
4. The Secret Life of Pets,2016,1h 26m,PG,6.5,226K,61.0,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",https://www.imdb.com/title/tt2709768/?ref_=sr_i_4,"['Cinco Paul', 'Ken Daurio', 'Brian Lynch']",['Chris Renaud'],"['Louis C.K.', 'Eric Stonestreet', 'Kevin Hart', 'Lake Bell', 'Jenny Slate', 'Ellie Kemper', 'Albert Brooks', 'Dana Carvey', 'Hannibal Buress', 'Bobby Moynihan']","$75,000,000 (estimated)","$104,352,905","$875,698,161","$368,623,860","July 8, 2016","['United States', 'France', 'Japan']","['New York City, New York, USA (All the action of the film)']","['Universal Pictures', 'Illumination Entertainment', 'Dentsu']","Awards, 4 wins & 15 nominations total","['Animal Adventure', 'Computer Animation', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']",['English']
5. The Jungle Book,2016,1h 46m,PG,7.3,298K,77.0,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",https://www.imdb.com/title/tt3040964/?ref_=sr_i_5,"['Justin Marks', 'Rudyard Kipling']",['Jon Favreau'],"['Neel Sethi', 'Bill Murray', 'Ben Kingsley', 'Idris Elba', ""Lupita Nyong'o"", 'Scarlett Johansson', 'Giancarlo Esposito', 'Christopher Walken', 'Garry Shandling', 'Brighton Rose Favreau']","$175,000,000 (estimated)","$103,261,464","$967,724,775","$364,001,123","April 15, 2016","['United Kingdom', 'United States', 'New Zealand', 'France', 'Canada', 'India']","['Los Angeles, California, USA']","['Walt Disney Pictures', 'Fairview Entertainment', 'Moving Picture Company (MPC)']","Won 1 Oscar, 33 wins & 56 nominations total","['Animal Adventure', 'Computer Animation', 'Jungle Adventure', 'Quest', 'Action', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy']",['English']
6. Deadpool,2016,1h 48m,R,8.0,1.2M,65.0,"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",https://www.imdb.com/title/tt1431045/?ref_=sr_i_6,"['Rhett Reese', 'Paul Wernick']",['Tim Miller'],"['Ryan Reynolds', 'Morena Baccarin', 'T.J. Miller', 'Ed Skrein', 'Karan Soni', 'Michael Benyaer', 'Stefan Kapicic', 'Brianna Hildebrand', 'Style Dayne', 'Kyle Cassie']","$58,000,000 (estimated)","$132,434,639","$782,837,347","$363,070,709","February 12, 2016",['United States'],"['Vancouver, British Columbia, Canada']","['Twentieth Century Fox', 'Marvel Entertainment', 'Kinberg Genre']","Awards, 29 wins & 78 nominations total","['Dark Comedy', 'Gun Fu', 'Raunchy Comedy', 'Superhero', 'Action', 'Comedy', 'Sci-Fi']",['English']
7. Zootopia,2016,1h 48m,PG,8.0,576K,78.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",https://www.imdb.com/title/tt2948356/?ref_=sr_i_7,"['Byron Howard', 'Rich Moore', 'Jared Bush']","['Byron Howard', 'Rich Moore', 'Jared Bush']","['Ginnifer Goodwin', 'Jason Bateman', 'Idris Elba', 'Jenny Slate', 'Nate Torrence', 'Bonnie Hunt', 'Don Lake', 'Tommy Chong', 'J.K. Simmons', 'Octavia Spencer']","$150,000,000 (estimated)","$75,063,401","$1,025,521,689","$341,268,248","March 4, 2016",['United States'],"['Walt Disney Animation Studios - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios']","Won 1 Oscar, 49 wins & 75 nominations total","['Animal Adventure', 'Buddy Comedy', 'Computer Animation', 'Urban Adventure', 'Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family']",['English']
8. Batman v Superman: Dawn of Justice,2016,2h 31m,R,6.5,769K,44.0,Batman is manipulated by Lex Luthor to fear Superman. Superman´s existence is meanwhile dividing the world and he is framed for murder during an international crisis. The heroes clash and force the neutral Wonder Woman to reemerge.,https://www.imdb.com/title/tt2975590/?ref_=sr_i_8,"['Bob Kane', 'Bill Finger', 'Jerry Siegel']",['Zack Snyder'],"['Ben Affleck', 'Henry Cavill', 'Amy Adams', 'Jesse Eisenberg', 'Diane Lane', 'Laurence Fishburne', 'Jeremy Irons', 'Holly Hunter', 'Gal Gadot', 'Scoot McNairy']","$250,000,000 (estimated)","$166,007,347","$874,362,803","$330,360,194","March 25, 2016","['United States', 'Morocco']","['Detroit, Michigan, USA (Metropolis)']","['Warner Bros.', 'Atlas Entertainment', 'RatPac-Dune Entertainment']","Awards, 14 wins & 33 nominations total","['Superhero', 'Action', 'Adventure', 'Sci-Fi']",['English']
9. Suicide Squad,2016,2h 3m,PG-13,5.9,739K,40.0,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,https://www.imdb.com/title/tt1386697/?ref_=sr_i_9,"['David Ayer', 'John Ostrander']",['David Ayer'],"['Will Smith', 'Jared Leto', 'Margot Robbie', 'Viola Davis', 'Jaime FitzSimons', 'Ike Barinholtz', 'Christopher Dyson', 'Bambadjan Bamba', 'Ted Whittall', 'David Harbour']","$175,000,000 (estimated)","$133,682,248","$749,200,054","$325,100,054","August 5, 2016",['United States'],"['Toronto, Ontario, Canada']","['Atlas Entertainment', 'DC Comics', 'DC Entertainment']","Won 1 Oscar, 18 wins & 41 nominations total","['Dark Comedy', 'Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['English', 'Japanese', 'Spanish']"
10. Sing,2016,1h 48m,PG,7.1,202K,59.0,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.",https://www.imdb.com/title/tt3470600/?ref_=sr_i_10,['Garth Jennings'],"['Garth Jennings', 'Christophe Lourdelet']","['Matthew McConaughey', 'Reese Witherspoon', 'Seth MacFarlane', 'Scarlett Johansson', 'John C. Reilly', 'Taron Egerton', 'Tori Kelly', 'Jennifer Saunders', 'Jennifer Hudson', 'Garth Jennings']","$75,000,000 (estimated)","$35,258,145","$634,338,409","$270,578,425","December 21, 2016","['Japan', 'United States', 'France']","['Illumination Entertainment - 1805 Colorado Avenue, Santa Monica, California, USA']","['Universal Pictures', 'Illumination Entertainment', 'Dentsu']","Awards, 3 wins & 25 nominations total","['Animal Adventure', 'Computer Animation', 'Jukebox Musical', 'Animation', 'Comedy', 'Family', 'Musical']","['English', 'Japanese']"
