Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Song of the South,1946,1h 34m,Approved,6.9,16K,54.0,"The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit, who outwits Br'er Fox and slow-witted Br'er Bear.",https://www.imdb.com/title/tt0038969/?ref_=sr_i_1,"['Dalton S. Reymond', 'Morton Grant', 'Maurice Rapf']","['Harve Foster', 'Wilfred Jackson']","['Ruth Warrick', 'Bobby Driscoll', 'James Baskett', 'Luana Patten', 'Lucile Watson', 'Hattie McDaniel', 'Erik Rolf', 'Glenn Leedy', 'Mary Field', 'Anita Brown']",,"$4,203,111","$37,459,346","$37,459,346","November 20, 1946",['United States'],"['4747 W Buckeye Road, Phoenix, Arizona, USA (plantation scenes, now VPX Phoenix)']",['Walt Disney Productions'],"Won 1 Oscar, 2 wins & 1 nomination total","['Animal Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",['English']
2. The Best Years of Our Lives,1946,2h 50m,Approved,8.1,74K,93.0,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.",https://www.imdb.com/title/tt0036868/?ref_=sr_i_2,"['Robert E. Sherwood', 'MacKinlay Kantor']",['William Wyler'],"['Myrna Loy', 'Dana Andrews', 'Fredric March', 'Teresa Wright', 'Virginia Mayo', ""Cathy O'Donnell"", 'Hoagy Carmichael', 'Harold Russell', 'Gladys George', 'Roman Bohnen']","$2,100,000 (estimated)",,"$23,667,133","$23,650,000","May 29, 1947",['United States'],"['Ontario International Airport - 2900 E. Airport Drive, Ontario, California, USA (Airplane graveyard)']",['The Samuel Goldwyn Company'],"Won 7 Oscars, 25 wins & 4 nominations total","['Epic', 'Feel-Good Romance', 'Drama', 'Romance', 'War']",['English']
3. Duel in the Sun,1946,2h 9m,Approved,6.7,9.9K,,"Beautiful, biracial Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between two brothers, one good and the other bad.",https://www.imdb.com/title/tt0038499/?ref_=sr_i_3,"['David O. Selznick', 'Niven Busch', 'Oliver H.P. Garrett']","['King Vidor', 'Otto Brower', 'William Dieterle']","['Jennifer Jones', 'Joseph Cotten', 'Gregory Peck', 'Lionel Barrymore', 'Herbert Marshall', 'Lillian Gish', 'Walter Huston', 'Charles Bickford', 'Harry Carey', 'Joan Tetzel']","$8,000,000 (estimated)",,"$20,428,771","$20,408,163","November 21, 1947",['United States'],"['Tucson Mountain Park, Tucson, Arizona, USA (final duel)']","['Selznick International Pictures', 'Vanguard Films']","Nominated for 2 Oscars, 3 wins & 4 nominations total","['Classical Western', 'Western Epic', 'Drama', 'Romance', 'Western']",['English']
4. Cloak and Dagger,1946,1h 46m,Approved,6.6,3.7K,,"In WW2, the Allies race against time to persuade two nuclear scientists working for the Germans to switch sides.",https://www.imdb.com/title/tt0038417/?ref_=sr_i_4,"['Albert Maltz', 'Ring Lardner Jr.', 'Boris Ingster']",['Fritz Lang'],"['Gary Cooper', 'Robert Alda', 'Lilli Palmer', 'Vladimir Sokoloff', 'J. Edward Bromberg', 'Marjorie Hoshelle', 'Ludwig Stössel', 'Helene Thimig', 'Dan Seymour', 'Marc Lawrence']",,"$2,862,025","$9,719,952","$9,719,952","September 28, 1946",['United States'],"['Providencia Ranch, Hollywood Hills, Los Angeles, California, USA']",['United States Pictures'],"Awards, 1 win total","['Film Noir', 'Adventure', 'Romance', 'Thriller', 'War']","['English', 'German', 'Italian', 'French']"
5. It's a Wonderful Life,1946,2h 10m,PG,8.6,525K,89.0,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,https://www.imdb.com/title/tt0038650/?ref_=sr_i_5,"['Frances Goodrich', 'Albert Hackett', 'Frank Capra']",['Frank Capra'],"['James Stewart', 'Donna Reed', 'Lionel Barrymore', 'Thomas Mitchell', 'Henry Travers', 'Beulah Bondi', 'Frank Faylen', 'Ward Bond', 'Gloria Grahame', 'H.B. Warner']","$3,180,000 (estimated)","$44,000","$10,635,461","$1,483,643","January 7, 1947",['United States'],"[""4587 Viro Road, La Cañada Flintridge, California, USA (exterior of Martini's house)""]",['Liberty Films (II)'],"Nominated for 5 Oscars, 11 wins & 7 nominations total","['Feel-Good Romance', 'Holiday Family', 'Holiday Romance', 'Psychological Drama', 'Supernatural Fantasy', 'Drama', 'Family', 'Fantasy', 'Holiday', 'Romance']","['English', 'French']"
6. Beauty and the Beast,1946,1h 33m,Not Rated,7.9,29K,92.0,"A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her.",https://www.imdb.com/title/tt0038348/?ref_=sr_i_6,"['Jean Cocteau', 'Jeanne-Marie Leprince de Beaumont']","['Jean Cocteau', 'René Clément']","['Jean Marais', 'Josette Day', 'Mila Parély', 'Nane Germon', 'Michel Auclair', 'Raoul Marco', 'Marcel André', 'Janice Felty', 'John Kuether', 'Jacques Marbeuf']",,"$3,708","$298,718","$298,718","December 23, 1947",['France'],"['Château de Raray, Senlis, Oise, France']",['Les Films André Paulvé'],"Awards, 1 win & 2 nominations total","['Costume Drama', 'Dark Fantasy', 'Dark Romance', 'Fairy Tale', 'Drama', 'Fantasy', 'Romance']",['French']
7. Panique,1946,1h 39m,Not Rated,7.9,2.7K,,"After an elderly maid is murdered, opinions are manipulated, evidence is planted, violence erupts, and panic ensues.",https://www.imdb.com/title/tt0038824/?ref_=sr_i_7,"['Charles Spaak', 'Julien Duvivier', 'Georges Simenon']",['Julien Duvivier'],"['Viviane Romance', 'Michel Simon', 'Max Dalban', 'Émile Drain', 'Guy Favières', 'Louis Florencie', 'Charles Dorat', 'Lucas Gridoux', 'Marcel Pérès', 'Lita Recio']",,"$7,062","$46,041","$46,041","November 26, 1947",['France'],"['Studios de la Victorine - 16 avenue Edoard Grinda, Nice, Alpes-Maritimes, France (Studio)']",['Filmsonor'],"Awards, 1 win & 1 nomination total","['Crime', 'Drama']",['French']
8. Shoeshine,1946,1h 31m,Not Rated,8.0,8.5K,,"Two shoeshine boys in postwar Rome, Italy save up to buy a horse, but their involvement as dupes in a burglary lands them in juvenile prison; the experience take a devastating toll on their friendship.",https://www.imdb.com/title/tt0038913/?ref_=sr_i_8,"['Sergio Amidei', 'Adolfo Franci', 'Cesare Giulio Viola']",['Vittorio De Sica'],"['Rinaldo Smordoni', 'Franco Interlenghi', 'Annielo Mele', 'Bruno Ortensi', 'Emilio Cigoli', 'Pacifico Astrologo', 'Maria Campi', 'Antonio Carlino', ""Angelo D'Amico"", 'Francesco De Nicola']","$1,000,000 (estimated)","$5,977","$34,677","$34,677","August 26, 1947",['Italy'],"['Palazzo di Giustizia, Rome, Lazio, Italy']",['Societa Cooperativa Alfa Cinematografica'],"Nominated for 1 Oscar, 3 wins & 2 nominations total",['Drama'],"['Italian', 'English']"
9. The Big Sleep,1946,1h 54m,Approved,7.9,93K,86.0,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail--and what might be love.",https://www.imdb.com/title/tt0038355/?ref_=sr_i_9,"['William Faulkner', 'Leigh Brackett', 'Jules Furthman']",['Howard Hawks'],"['Humphrey Bogart', 'Lauren Bacall', 'John Ridgely', 'Martha Vickers', 'Dorothy Malone', 'Peggy Knudsen', 'Regis Toomey', 'Charles Waldron', 'Charles D. Brown', 'Bob Steele']","$250,000 (estimated)",,"$51,050","$25,556","August 31, 1946",['United States'],"['New York Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],"Awards, 2 wins total","['Film Noir', 'Hard-boiled Detective', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
10. Notorious,1946,1h 42m,Approved,7.9,111K,100.0,The daughter of a convicted German spy is asked by American agents to gather information on a ring of German scientists in South America. How far will she have to go to ingratiate herself with them?,https://www.imdb.com/title/tt0038787/?ref_=sr_i_10,"['Ben Hecht', 'Alfred Hitchcock', 'John Taintor Foote']",['Alfred Hitchcock'],"['Cary Grant', 'Ingrid Bergman', 'Claude Rains', 'Louis Calhern', 'Leopoldine Konstantin', 'Reinhold Schünzel', 'Moroni Olsen', 'Ivan Triesault', 'Alexis Minotis', 'Wally Brown']","$2,000,000 (estimated)",,"$117,060",,"September 6, 1946",['United States'],"['Rio de Janeiro, Rio de Janeiro, Brazil (establishing shots of Rio- specifically racetrack, office building where secret agency located, cafe and park, pedestrians and streets, aerial footage of Rio)']","['RKO Radio Pictures', 'Vanguard Films']","Nominated for 2 Oscars, 4 wins & 3 nominations total","['Film Noir', 'Spy', 'Drama', 'Mystery', 'Romance', 'Thriller']","['English', 'Portuguese', 'French']"
11. A Scandal in Paris,1946,1h 40m,Approved,6.5,1.3K,,"Born in a French prison in 1775, François Eugène Vidocq becomes a professional thief and is later appointed chief of Parisian police.",https://www.imdb.com/title/tt0038908/?ref_=sr_i_11,"['Ellis St. Joseph', 'Eugène-François Vidocq']",['Douglas Sirk'],"['George Sanders', 'Signe Hasso', 'Carole Landis', 'Akim Tamiroff', 'Gene Lockhart', 'Alma Kruger', 'Alan Napier', 'Jo Ann Marlowe', 'Vladimir Sokoloff', 'Pedro de Cordoba']",,,,,"July 19, 1946",['United States'],"['Hollywood, California, USA']",['Arnold Pressburger Films'],,"['Adventure', 'Comedy', 'Crime', 'Romance']",['English']
12. The Strange Love of Martha Ivers,1946,1h 56m,Approved,7.4,12K,,A man is reunited with his childhood friend and her husband who believes he knows the truth about the death of her rich aunt years earlier.,https://www.imdb.com/title/tt0038988/?ref_=sr_i_12,"['Robert Rossen', 'John Patrick', 'Robert Riskin']",['Lewis Milestone'],"['Barbara Stanwyck', 'Van Heflin', 'Lizabeth Scott', 'Kirk Douglas', 'Judith Anderson', 'Roman Bohnen', 'Darryl Hickman', 'Janis Wilson', 'Ann Doran', 'Frank Orth']",,,,,"September 13, 1946",['United States'],"['Los Angeles, California, USA (Southern Pacific Railroad yard)']",['Hal Wallis Productions'],"Nominated for 1 Oscar, 2 wins & 2 nominations total","['Film Noir', 'Drama', 'Romance']",['English']
