Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. The Exorcist,1973,2h 2m,R,8.1,475K,83.0,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",https://www.imdb.com/title/tt0070047/?ref_=sr_i_1,['William Peter Blatty'],['William Friedkin'],"['Ellen Burstyn', 'Max von Sydow', 'Linda Blair', 'Lee J. Cobb', 'Kitty Winn', 'Jack MacGowran', 'Jason Miller', ""William O'Malley"", 'Barton Heyman', 'Peter Masterson']","$11,000,000 (estimated)","$8,175,666","$430,872,776","$233,005,644","December 26, 1973",['United States'],"['Mosul, Iraq']","['Warner Bros.', 'Hoya Productions']","Won 2 Oscars, 18 wins & 21 nominations total","['Body Horror', 'Supernatural Horror', 'Horror']","['English', 'Latin', 'Greek', 'French', 'German', 'Arabic', 'Kurdish']"
2. The Sting,1973,2h 9m,PG,8.3,289K,83.0,Two grifters team up to pull off the ultimate con.,https://www.imdb.com/title/tt0070735/?ref_=sr_i_2,['David S. Ward'],['George Roy Hill'],"['Paul Newman', 'Robert Redford', 'Robert Shaw', 'Charles Durning', 'Ray Walston', 'Eileen Brennan', 'Harold Gould', 'John Heffernan', 'Dana Elcar', 'Jack Kehoe']","$5,500,000 (estimated)",,"$156,000,000","$156,000,000","December 25, 1973",['United States'],"['Union Station - Canal St. & Jackson Blvd., Near West Side, Chicago, Illinois, USA']","['Zanuck/Brown Productions', 'Universal Pictures']","Won 7 Oscars, 18 wins & 6 nominations total","['Caper', 'Comedy', 'Crime', 'Drama']",['English']
3. American Graffiti,1973,1h 50m,PG,7.4,102K,97.0,A group of teenagers in California's central valley spend one final night after their 1962 high school graduation cruising the strip with their buddies before they pursue their varying goals.,https://www.imdb.com/title/tt0069704/?ref_=sr_i_3,"['George Lucas', 'Gloria Katz', 'Willard Huyck']",['George Lucas'],"['Richard Dreyfuss', 'Ron Howard', 'Paul Le Mat', 'Charles Martin Smith', 'Cindy Williams', 'Candy Clark', 'Mackenzie Phillips', 'Wolfman Jack', 'Bo Hopkins', 'Manuel Padilla Jr.']","$750,000 (estimated)",,"$115,006,578","$115,000,000","August 11, 1973",['United States'],"[""Mel's Drive-in - 140 South Van Ness Ave., San Francisco, California, USA (demolished)""]","['Universal Pictures', 'Lucasfilm', 'The Coppola Company']","Nominated for 5 Oscars, 9 wins & 13 nominations total","['Coming-of-Age', 'Teen Comedy', 'Teen Drama', 'Comedy', 'Drama']",['English']
4. Papillon,1973,2h 31m,R,8.0,142K,58.0,"A French convict in the 1930s befriends a fellow criminal as the two of them begin serving their sentence in the South American penal colony on Devil's Island, which inspires the man to plot his escape.",https://www.imdb.com/title/tt0070511/?ref_=sr_i_4,"['Dalton Trumbo', 'Lorenzo Semple Jr.', 'Henri Charrière']",['Franklin J. Schaffner'],"['Steve McQueen', 'Dustin Hoffman', 'Victor Jory', 'Don Gordon', 'Anthony Zerbe', 'Robert Deman', 'Woodrow Parfrey', 'Bill Mumy', 'George Coulouris', 'Ratna Assan']","$12,000,000 (estimated)",,"$53,267,000","$53,267,000","December 19, 1973","['France', 'United States']","[""St Laurent du Maroni, Guyane, Départements d'Outre-Mer, France (Camp de la Transportation, closing sequence)""]","['Les Films Corona', 'General Production Company', 'Solar Productions']","Nominated for 1 Oscar, 2 wins & 2 nominations total","['Prison Drama', 'Biography', 'Crime', 'Drama']","['English', 'Spanish']"
5. The Way We Were,1973,1h 58m,PG,7.0,29K,61.0,"During post-WWII McCarthyism, a diametrically opposed couple come together only to find out that genuine friendship and physical attraction is not enough to overcome fundamental societal beliefs.",https://www.imdb.com/title/tt0070903/?ref_=sr_i_5,"['Arthur Laurents', 'Francis Ford Coppola', 'Paddy Chayefsky']",['Sydney Pollack'],"['Barbra Streisand', 'Robert Redford', 'Bradford Dillman', 'Lois Chiles', ""Patrick O'Neal"", 'Viveca Lindfors', 'Allyn Ann McLerie', 'Murray Hamilton', 'Herb Edelman', 'Diana Ewing']","$5,000,000 (estimated)",,"$45,000,493","$45,000,000","October 19, 1973",['United States'],"['Union College, Schenectady, New York, USA']","['Columbia Pictures', 'Rastar Productions', 'Tom Ward Enterprises']","Won 2 Oscars, 6 wins & 8 nominations total","['Drama', 'Romance']","['English', 'French']"
6. Magnum Force,1973,2h 4m,R,7.2,69K,58.0,"Inspector ""Dirty"" Harry Callahan pursues a conspiracy of vigilante cops, who are not above going beyond the law to kill San Francisco's undesirables.",https://www.imdb.com/title/tt0070355/?ref_=sr_i_6,"['Harry Julian Fink', 'Rita M. Fink', 'John Milius']",['Ted Post'],"['Clint Eastwood', 'Hal Holbrook', 'Mitchell Ryan', 'David Soul', 'Tim Matheson', 'Kip Niven', 'Robert Urich', 'Felton Perry', 'Maurice Argent', 'Margaret Avery']",,,"$39,768,000","$39,768,000","December 25, 1973",['United States'],"[""800 block, Vermont Street, San Francisco, California, USA (Harry's skillfull driving down the crookedest street in San Francisco.)""]","['The Malpaso Company', 'Warner Bros.']","Awards, 2 nominations total","['One-Person Army Action', 'Police Procedural', 'Action', 'Crime', 'Mystery', 'Thriller']",['English']
7. Live and Let Die,1973,2h 1m,PG,6.7,119K,55.0,James Bond is sent to stop a diabolically brilliant heroin magnate armed with a complex organisation and a reliable psychic tarot card reader.,https://www.imdb.com/title/tt0070328/?ref_=sr_i_7,"['Tom Mankiewicz', 'Ian Fleming']",['Guy Hamilton'],"['Roger Moore', 'Yaphet Kotto', 'Jane Seymour', 'Clifton James', 'Julius Harris', 'Geoffrey Holder', 'David Hedison', 'Gloria Hendry', 'Bernard Lee', 'Lois Maxwell']","$7,000,000 (estimated)",,"$35,384,098","$35,377,836","June 27, 1973",['United Kingdom'],"[""Runaway Caves, Runaway Bay, Jamaica (cave scenes - Kananga's underground lair)""]",['Eon Productions'],"Nominated for 1 Oscar, 3 wins & 3 nominations total","['Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Hungarian', 'Italian']"
8. Serpico,1973,2h 10m,R,7.7,140K,83.0,An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.,https://www.imdb.com/title/tt0070666/?ref_=sr_i_8,"['Peter Maas', 'Waldo Salt', 'Norman Wexler']",['Sidney Lumet'],"['Al Pacino', 'John Randolph', 'Jack Kehoe', 'Biff McGuire', 'Barbara Eda-Young', 'Cornelia Sharpe', 'Tony Roberts', 'John Medici', 'Allan Rich', 'Norman Ornellas']","$3,000,000 (estimated)",,"$29,857,918","$29,800,000","December 5, 1973","['United States', 'Italy']","['Lewisohn Stadium, Amsterdam Avenue, Manhattan, New York City, New York, USA (Meeting Scene with Bob Blair)']","['Artists Entertainment Complex', 'Produzioni De Laurentiis International Manufacturing Company']","Nominated for 2 Oscars, 8 wins & 13 nominations total","['Cop Drama', 'Docudrama', 'Police Procedural', 'True Crime', 'Biography', 'Crime', 'Drama', 'Thriller']","['English', 'Italian', 'Spanish']"
9. Sleeper,1973,1h 29m,PG,7.1,46K,77.0,A nerdish store owner is revived out of cryostasis into a future world to fight an oppressive government.,https://www.imdb.com/title/tt0070707/?ref_=sr_i_9,"['Woody Allen', 'Marshall Brickman']",['Woody Allen'],"['Woody Allen', 'Diane Keaton', 'John Beck', 'Mary Gregory', 'Don Keefer', 'John McLiam', 'Bartlett Robinson', 'Chris Forbes', 'Mews Small', 'Peter Hobbs']","$2,000,000 (estimated)",,"$18,344,868","$18,344,729","December 17, 1973",['United States'],"['Sculptured House - 24501 Ski Hill Drive, Golden, Colorado, USA (mushroom shaped building, top of mountain on south side of I-70)']","['Jack Rollins & Charles H. Joffe Productions', 'Rollins-Joffe Productions']","Awards, 2 wins & 2 nominations total","['Dystopian Sci-Fi', 'Satire', 'Screwball Comedy', 'Slapstick', 'Time Travel', 'Comedy', 'Sci-Fi']","['English', 'Yiddish']"
10. High Plains Drifter,1973,1h 45m,R,7.4,67K,69.0,A gun-fighting stranger comes to the small settlement of Lago and is hired to bring the townsfolk together in an attempt to hold off three outlaws who are on their way.,https://www.imdb.com/title/tt0068699/?ref_=sr_i_10,['Ernest Tidyman'],['Clint Eastwood'],"['Clint Eastwood', 'Verna Bloom', 'Marianna Hill', 'Mitchell Ryan', 'Jack Ging', 'Stefan Gierasch', 'Ted Hartley', 'Billy Curtis', 'Geoffrey Lewis', 'Scott Walker']","$5,500,000 (estimated)",,"$15,706,540","$15,700,000","April 7, 1973",['United States'],"['Mono Lake, California, USA (town: Lago)']",['The Malpaso Company'],,"['Dark Comedy', 'Period Drama', 'Psychological Drama', 'Drama', 'Mystery', 'Western']",['English']
