Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Star Wars: Episode V - The Empire Strikes Back,1980,2h 4m,PG,8.7,1.4M,82.0,"After the Empire overpowers the Rebel Alliance, Luke Skywalker begins training with Jedi Master Yoda, while Darth Vader and bounty hunter Boba Fett pursue his friends across the galaxy.",https://www.imdb.com/title/tt0080684/?ref_=sr_i_1,"['Leigh Brackett', 'Lawrence Kasdan', 'George Lucas']",['Irvin Kershner'],"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Peter Mayhew', 'Kenny Baker', 'Frank Oz', 'Alec Guinness']","$18,000,000 (estimated)","$4,910,483","$550,016,086","$292,753,960","June 18, 1980",['United States'],"['Hardangerjøkulen Glacier, Finse, Norway (exterior Hoth scenes)']",['Lucasfilm'],"Won 1 Oscar, 27 wins & 20 nominations total","['Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Epic', 'Fantasy Epic', 'Globetrotting Adventure', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery']",['English']
2. Superman II,1980,2h 7m,PG,6.8,118K,83.0,"Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.",https://www.imdb.com/title/tt0081573/?ref_=sr_i_2,"['Jerry Siegel', 'Joe Shuster', 'Mario Puzo']","['Richard Lester', 'Richard Donner']","['Gene Hackman', 'Christopher Reeve', 'Margot Kidder', 'Ned Beatty', 'Jackie Cooper', 'Sarah Douglas', ""Jack O'Halloran"", 'Valerie Perrine', 'Susannah York', 'Clifton James']","$54,000,000 (estimated)","$14,100,523","$216,385,706","$108,185,706","June 19, 1981",['United Kingdom'],"['Calgary, Alberta, Canada (on location)']","['Dovemead Films', 'Film Export A.G.', 'International Film Production']","Awards, 4 wins & 7 nominations total","['Alien Invasion', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['English', 'French', 'Russian']"
3. 9 to 5,1980,1h 49m,PG,6.9,41K,58.0,"Employees Violet, Judy, and Dora Lee of sexist, egotistical, lying, hypocritical bigot Franklin Hart Junior find a way to turn the tables on him. Dolly Parton's film debut was later a short-lived TV sitcom and a Broadway musical.",https://www.imdb.com/title/tt0080319/?ref_=sr_i_3,"['Patricia Resnick', 'Colin Higgins']",['Colin Higgins'],"['Jane Fonda', 'Lily Tomlin', 'Dolly Parton', 'Dabney Coleman', 'Sterling Hayden', 'Elizabeth Wilson', 'Henry Jones', 'Lawrence Pressman', 'Marian Mercer', 'Renn Woods']","$10,000,000 (estimated)","$3,966,832","$103,303,473","$103,290,500","December 19, 1980",['United States'],"[""4370 Ocean View Boulevard, Montrose, California, USA (Judy's apartment)""]","['IPC Films', 'Twentieth Century Fox']","Nominated for 1 Oscar, 4 wins & 8 nominations total","['Farce', 'Comedy']","['English', 'French']"
4. Stir Crazy,1980,1h 51m,R,6.7,31K,56.0,"Set up and wrongfully accused, two best friends are sent to prison for a crime they didn't commit. However, no prison cell can keep them locked in a cage.",https://www.imdb.com/title/tt0081562/?ref_=sr_i_4,"['Bruce Jay Friedman', 'Charles Blackwell']",['Sidney Poitier'],"['Gene Wilder', 'Richard Pryor', 'Georg Stanford Brown', 'JoBeth Williams', 'Miguel Ángel Suárez', 'Craig T. Nelson', 'Barry Corbin', 'Charles Weldon', 'Nicolas Coster', 'Joel Brooks']","$10,000,000 (estimated)","$8,691,886","$101,300,000","$101,300,000","December 12, 1980",['United States'],"['Tucson, Arizona, USA']",['Columbia Pictures'],"Awards, 1 nomination total","['Dark Comedy', 'Comedy', 'Crime']","['English', 'Spanish']"
5. Airplane!,1980,1h 28m,PG,7.7,272K,78.0,"After the crew becomes sick with food poisoning, a neurotic ex-fighter pilot must safely land a commercial airplane full of passengers.",https://www.imdb.com/title/tt0080339/?ref_=sr_i_5,"['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Robert Hays', 'Julie Hagerty', 'Leslie Nielsen', 'Kareem Abdul-Jabbar', 'Lloyd Bridges', 'Peter Graves', 'Lorna Patterson', 'Robert Stack', 'Stephen Stucker', 'Otto']","$3,500,000 (estimated)",,"$83,455,874","$83,453,539","July 2, 1980",['United States'],"['Los Angeles International Airport - 1 World Way, Los Angeles, California, USA']","['Paramount Pictures', 'Howard W. Koch Productions']","Nominated for 1 BAFTA Award, 3 wins & 7 nominations total","['Dark Comedy', 'Farce', 'Parody', 'Satire', 'Slapstick', 'Comedy']",['English']
6. Any Which Way You Can,1980,1h 56m,PG,6.1,22K,51.0,"A trucker turned prize fighter, his brother and their pet orangutan have a series of misadventures involving the mob, corrupt cops, motorcycle gangs and pretty dames.",https://www.imdb.com/title/tt0080377/?ref_=sr_i_6,"['Stanford Sherman', 'Jeremy Joe Kronsberg']",['Buddy Van Horn'],"['Clint Eastwood', 'Sondra Locke', 'Geoffrey Lewis', 'William Smith', 'Harry Guardino', 'Ruth Gordon', 'Michael Cavanaugh', 'Barry Corbin', 'Roy Jenson', 'Bill McKinney']","$15,000,000 (estimated)","$8,024,663","$70,687,344","$70,687,344","December 17, 1980",['United States'],"['Million Dollar Cowboy Bar, 25 North Cache Drive, Jackson, Wyoming, USA (Bar scene after the fight, with Glen Campbell performing)']","['The Malpaso Company', 'Warner Bros.']","Awards, 2 wins & 2 nominations total","['Action', 'Comedy']",['English']
7. Private Benjamin,1980,1h 49m,R,6.2,30K,59.0,A sheltered young high-society woman joins the United States Army on a whim and finds herself in a trickier situation than she ever expected.,https://www.imdb.com/title/tt0081375/?ref_=sr_i_7,"['Nancy Meyers', 'Charles Shyer', 'Harvey Miller']",['Howard Zieff'],"['Goldie Hawn', 'Eileen Brennan', 'Armand Assante', 'Robert Webber', 'Sam Wanamaker', 'Barbara Barrie', 'Mary Kay Place', 'Harry Dean Stanton', 'Albert Brooks', 'Alan Oppenheimer']","$9,500,000 (estimated)","$4,739,769","$69,847,348","$69,847,348","October 10, 1980",['United States'],"['Fort MacArthur, San Pedro, Los Angeles, California, USA']",['Warner Bros.'],"Nominated for 3 Oscars, 1 win & 6 nominations total","['Satire', 'Comedy', 'War']","['French', 'English']"
8. Coal Miner's Daughter,1980,2h 4m,PG,7.5,21K,84.0,"The fictionalized life of singer Loretta Lynn, a girl who rose from humble beginnings to become a country music star in the 1960s/70s.",https://www.imdb.com/title/tt0080549/?ref_=sr_i_8,"['Thomas Rickman', 'Loretta Lynn', 'George Vecsey']",['Michael Apted'],"['Sissy Spacek', 'Tommy Lee Jones', 'Levon Helm', 'Phyllis Boyens', 'Bill Anderson Jr.', 'Foister Dickerson', 'Malla McCown', 'Pamela McCown', 'Kevin Salvilla', 'William Sanderson']",,"$3,366,443","$67,182,787","$67,182,787","March 7, 1980",['United States'],"['Nashville, Tennessee, USA (Ryman Auditorium)']",['Universal Pictures'],"Won 1 Oscar, 11 wins & 13 nominations total","['Biography', 'Drama', 'Music']",['English']
9. Smokey and the Bandit II,1980,1h 40m,PG,5.3,18K,41.0,"The Bandit goes on another cross-country run, transporting an elephant from Florida to Texas. And, once again, Sheriff Buford T. Justice is on his tail.",https://www.imdb.com/title/tt0081529/?ref_=sr_i_9,"['Hal Needham', 'Robert L. Levy', 'Jerry Belson']",['Hal Needham'],"['Burt Reynolds', 'Jackie Gleason', 'Jerry Reed', 'Dom DeLuise', 'Sally Field', 'Paul Williams', 'Pat McCormick', 'David Huddleston', 'Mike Henry', 'John Anderson']",,"$10,883,835","$66,132,626","$66,132,626","August 15, 1980",['United States'],"['Las Vegas, Nevada, USA']","['Universal Pictures', 'Rastar Films']","Awards, 1 win & 5 nominations total","['Road Trip', 'Action', 'Adventure', 'Comedy']","['English', 'Spanish']"
10. The Blue Lagoon,1980,1h 44m,R,5.8,80K,31.0,"During the Victorian period, two preteen cousins are shipwrecked on a tropical island in the South Pacific and enjoy a simple life together until puberty complicates matters.",https://www.imdb.com/title/tt0080453/?ref_=sr_i_10,"['Henry De Vere Stacpoole', 'Douglas Day Stewart']",['Randal Kleiser'],"['Brooke Shields', 'Christopher Atkins', 'Leo McKern', 'William Daniels', 'Elva Josephson', 'Glenn Kohan', 'Alan Hopgood', 'Gus Mercurio', 'Jeffrey Kleiser', 'Bradley Pryce']","$4,500,000 (estimated)",,"$58,853,243","$58,853,106","July 2, 1980",['United States'],"['Turtle Island, Fiji']",['Columbia Pictures'],"Nominated for 1 Oscar, 4 wins & 8 nominations total","['Coming-of-Age', 'Survival', 'Teen Drama', 'Teen Romance', 'Adventure', 'Drama', 'Romance']",['English']
11. The Blues Brothers,1980,2h 13m,R,7.9,221K,60.0,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago.",https://www.imdb.com/title/tt0080455/?ref_=sr_i_11,"['Dan Aykroyd', 'John Landis']",['John Landis'],"['John Belushi', 'Dan Aykroyd', 'Cab Calloway', 'John Candy', 'Tom Erhart', 'Gerald Walling', 'Walter Levine', 'Frank Oz', 'Kathleen Freeman', 'Alonzo Atkins']","$27,500,000 (estimated)","$4,858,152","$115,229,890","$57,229,890","June 20, 1980",['United States'],"['15101 Dixie Highway, Harvey, Illinois, USA ([28:20]Shopping Mall Complex with infamous car chase scene. They broke my watch! Demolished)']","['Universal Pictures', 'Brillstein Company']","Awards, 2 wins & 1 nomination total","['Buddy Comedy', 'Jukebox Musical', 'Quest', 'Road Trip', 'Adventure', 'Comedy', 'Crime', 'Music', 'Musical']",['English']
12. Ordinary People,1980,2h 4m,R,7.7,59K,86.0,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father and the guilt-ridden younger son.",https://www.imdb.com/title/tt0081283/?ref_=sr_i_12,"['Judith Guest', 'Alvin Sargent', 'Nancy Dowd']",['Robert Redford'],"['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch', 'Timothy Hutton', 'M. Emmet Walsh', 'Elizabeth McGovern', 'Dinah Manoff', 'Fredric Lehne', 'James Sikking', 'Basil Hoffman']","$6,000,000 (estimated)","$170,335","$54,766,923","$54,766,923","September 19, 1980",['United States'],"['Lake Forest High School - 1285 N. McKinley Road, Lake Forest, Illinois, USA']","['Paramount Pictures', 'Wildwood Enterprises']","Won 4 Oscars, 21 wins & 14 nominations total","['Psychological Drama', 'Drama']",['English']
13. Popeye,1980,1h 54m,PG,5.4,36K,64.0,The adventures of the famous sailor man and his friends in the seaside town of Sweethaven.,https://www.imdb.com/title/tt0081353/?ref_=sr_i_13,"['Jules Feiffer', 'E.C. Segar']",['Robert Altman'],"['Robin Williams', 'Shelley Duvall', 'Ray Walston', 'Paul Dooley', 'Paul L. Smith', 'Richard Libertini', 'Donald Moffat', 'MacIntyre Dixon', 'Roberta Maxwell', 'Donovan Scott']","$20,000,000 (estimated)","$6,310,520","$49,823,329","$49,823,037","December 12, 1980",['United States'],"['Anchor Bay, Malta']","['Paramount Pictures', 'Walt Disney Productions', 'Robert Evans Company']","Awards, 3 wins & 4 nominations total","['Quirky Comedy', 'Slapstick', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",['English']
14. Urban Cowboy,1980,2h 12m,PG,6.5,18K,61.0,Bud is a young man from the country who learns about life and love in a Houston bar.,https://www.imdb.com/title/tt0081696/?ref_=sr_i_14,"['Aaron Latham', 'James Bridges']",['James Bridges'],"['John Travolta', 'Debra Winger', 'Scott Glenn', 'Madolyn Smith Osborne', 'Barry Corbin', 'Brooke Alderson', 'Cooper Huckabee', 'James Gammon', 'Mickey Gilley', 'Johnny Lee']",,,"$46,918,287","$46,918,287","June 6, 1980",['United States'],"[""2213 Westside Drive, Deer Park, Texas, USA (Uncle Bob and Aunt Corene's house.)""]","['Paramount Pictures', 'Robert Evans Company']","Nominated for 1 BAFTA Award, 7 nominations total","['Contemporary Western', 'Drama', 'Romance', 'Western']","['English', 'Spanish']"
15. The Shining,1980,2h 26m,R,8.4,1.2M,68.0,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",https://www.imdb.com/title/tt0081505/?ref_=sr_i_15,"['Stephen King', 'Stanley Kubrick', 'Diane Johnson']",['Stanley Kubrick'],"['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd', 'Scatman Crothers', 'Barry Nelson', 'Philip Stone', 'Joe Turkel', 'Anne Jackson', 'Tony Burton', 'Lia Beldam']","$19,000,000 (estimated)","$622,337","$47,962,534","$45,634,352","June 13, 1980","['United Kingdom', 'United States']","['Timberline Lodge, 27500 E Timberline Road, Government Camp, Mount Hood, Oregon, USA (Overlook Hotel exterior)']","['Warner Bros.', 'Hawk Films', 'Peregrine']","Awards, 6 wins & 9 nominations total","['Dark Comedy', 'Psychological Drama', 'Psychological Horror', 'Supernatural Horror', 'Drama', 'Horror']",['English']
16. Seems Like Old Times,1980,1h 42m,PG,6.7,11K,58.0,"Wrongfully accused of a bank robbery, a writer seeks the help of his ex-wife, who is now married to the soon-to-be Attorney General of California.",https://www.imdb.com/title/tt0081480/?ref_=sr_i_16,['Neil Simon'],['Jay Sandrich'],"['Goldie Hawn', 'Chevy Chase', 'Charles Grodin', 'Robert Guillaume', 'Harold Gould', 'George Grizzard', 'Yvonne Wilder', 'T.K. Carter', 'Judd Omen', 'Marc Alaimo']",,,"$43,995,918","$43,995,918","December 19, 1980",['United States'],"['Carmel-by-the-Sea, California, USA (bank robbery)']",['Rastar Films'],"Awards, 1 nomination total","['Farce', 'Comedy', 'Romance']","['English', 'Spanish']"
