Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. The African Queen,1951,1h 45m,PG,7.7,87K,91.0,"In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship.",https://www.imdb.com/title/tt0043265/?ref_=sr_i_11,"['C.S. Forester', 'James Agee', 'John Huston']",['John Huston'],"['Humphrey Bogart', 'Katharine Hepburn', 'Robert Morley', 'Peter Bull', 'Theodore Bikel', 'Walter Gotell', 'Peter Swanwick', 'Richard Marner', 'Harry Arbour', 'Errol John']","$1,000,000 (estimated)",,"$46,305",,"March 21, 1952","['United Kingdom', 'United States']","['Lake Albert, Uganda']","['Romulus Films', 'Horizon Pictures']","Won 1 Oscar, 7 wins & 9 nominations total","['Jungle Adventure', 'Adventure', 'Drama', 'Romance', 'War']","['English', 'German', 'Swahili']"
12. A Streetcar Named Desire,1951,2h 2m,Approved,7.9,117K,97.0,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,https://www.imdb.com/title/tt0044081/?ref_=sr_i_12,"['Tennessee Williams', 'Oscar Saul', 'Charles Goldblat']",['Elia Kazan'],"['Vivien Leigh', 'Marlon Brando', 'Kim Hunter', 'Karl Malden', 'Rudy Bond', 'Nick Dennis', 'Peg Hillias', 'Wright King', 'Richard Garrick', 'Ann Dere']","$1,800,000 (estimated)",,"$54,090",,"September 19, 1951",['United States'],"['New Orleans, Louisiana, USA (railway station)']","['Charles K. Feldman Group', 'Warner Bros.']","Won 4 Oscars, 22 wins & 15 nominations total","['Tragedy', 'Drama']","['English', 'Spanish']"
13. Alice in Wonderland,1951,1h 15m,Approved,7.3,160K,68.0,Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.,https://www.imdb.com/title/tt0043274/?ref_=sr_i_13,"['Lewis Carroll', 'Winston Hibler', 'Ted Sears']","['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske']","['Kathryn Beaumont', 'Ed Wynn', 'Richard Haydn', 'Sterling Holloway', 'Jerry Colonna', 'Verna Felton', ""J. Pat O'Malley"", 'Bill Thompson', 'Heather Angel', 'Joseph Kearns']","$3,000,000 (estimated)",,$865,,"July 28, 1951",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA (Studio)']","['Walt Disney Animation Studios', 'Walt Disney Productions']","Nominated for 1 Oscar, 2 wins & 2 nominations total","['Hand-Drawn Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",['English']
14. The Day the Earth Stood Still,1951,1h 32m,G,7.7,88K,83.0,"An alien lands in Washington, D.C. and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.",https://www.imdb.com/title/tt0043456/?ref_=sr_i_14,"['Edmund H. North', 'Harry Bates']",['Robert Wise'],"['Michael Rennie', 'Patricia Neal', 'Hugh Marlowe', 'Sam Jaffe', 'Billy Gray', 'Frances Bavier', 'Lock Martin', 'Patrick Aherne', 'Larry Arnold', 'Walter Bacon']","$1,200,000 (estimated)",,$651,,"September 20, 1951",['United States'],"['The Ellipse, National Mall, Washington, District of Columbia, USA (landing of the flying suacer on the oval)']",['Twentieth Century Fox'],"Awards, 3 wins & 1 nomination total","['Alien Invasion', 'Space Sci-Fi', 'Drama', 'Sci-Fi']","['English', 'French', 'Hindi', 'Russian']"
15. You're in the Navy Now,1951,1h 33m,Unrated,6.3,840,,"When a new commander is assigned to a submarine chaser with an experimental engine, he finds the entire crew has as little experience as he does.",https://www.imdb.com/title/tt0044224/?ref_=sr_i_15,"['John W. Hazard', 'Richard Murphy']",['Henry Hathaway'],"['Gary Cooper', 'Jane Greer', 'Millard Mitchell', 'Eddie Albert', 'John McIntire', 'Ray Collins', 'Harry von Zell', 'Jack Webb', 'Richard Erdman', 'Harvey Lembeck']",,,,,"May 16, 1951",['United States'],"['Newport News, Virginia, USA']",['Twentieth Century Fox'],"Awards, 2 wins & 1 nomination total","['Comedy', 'War']",['English']
16. Quo Vadis,1951,2h 51m,Approved,7.1,17K,65.0,"After fierce Roman commander Marcus Vinicius becomes infatuated with beautiful Christian hostage Lygia, he begins to question the tyrannical leadership of the despotic emperor Nero.",https://www.imdb.com/title/tt0043949/?ref_=sr_i_16,"['John Lee Mahin', 'S.N. Behrman', 'Sonya Levien']","['Mervyn LeRoy', 'Anthony Mann']","['Robert Taylor', 'Deborah Kerr', 'Leo Genn', 'Peter Ustinov', 'Patricia Laffan', 'Finlay Currie', 'Abraham Sofaer', 'Marina Berti', 'Buddy Baer', 'Felix Aylmer']","$7,623,000 (estimated)",,"$101,486",,"December 25, 1951",['United States'],"['Rome, Lazio, Italy']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 8 Oscars, 9 wins & 10 nominations total","['Sword & Sandal', 'Drama', 'Romance']",['English']
17. The Thing from Another World,1951,1h 27m,Approved,7.1,35K,,Scientists and American Air Force officials fend off a bloodthirsty alien organism while at a remote arctic outpost.,https://www.imdb.com/title/tt0044121/?ref_=sr_i_17,"['Charles Lederer', 'John W. Campbell Jr.', 'Howard Hawks']","['Christian Nyby', 'Howard Hawks']","['Kenneth Tobey', 'Margaret Sheridan', 'James Arness', 'Robert Cornthwaite', 'Douglas Spencer', 'James Young', 'Dewey Martin', 'Robert Nichols', 'William Self', 'Eduard Franz']","$1,600,000 (estimated)",,,,"April 7, 1951",['United States'],"['Glacier National Park, Montana, USA (second-unit footage)']",['Winchester Pictures Corporation'],"Awards, 1 win total","['Alien Invasion', 'Monster Horror', 'Supernatural Horror', 'Horror', 'Sci-Fi']",['English']
18. The Man with a Cloak,1951,1h 24m,Approved,6.6,1.4K,,"In 1848 NYC, a Frenchwoman visits exiled former French Marshal Thevenet to ask for his financial help in behalf of his French grandson but Thevenet's house staff schemes to kill him and take his fortune.",https://www.imdb.com/title/tt0043782/?ref_=sr_i_18,"['Frank Fenton', 'John Dickson Carr']",['Fletcher Markle'],"['Joseph Cotten', 'Barbara Stanwyck', 'Louis Calhern', 'Leslie Caron', 'Joe De Santis', 'Jim Backus', 'Margaret Wycherly', 'Richard Hale', 'Nicholas Joy', 'Roy Roberts']","$882,000 (estimated)",,,,"May 14, 1952",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 nomination total","['Crime', 'Drama', 'Mystery']",['English']
19. Red Mountain,1951,1h 24m,Approved,6.1,730,,In 1865 Confederate Capt. Sherwood is heading to Colorado where Confederate Gen. Quantrill is stirring up rebellion using various Indian Nations.,https://www.imdb.com/title/tt0043962/?ref_=sr_i_19,"['John Meredyth Lucas', 'George F. Slavin', 'George W. George']","['William Dieterle', 'John Farrow']","['Alan Ladd', 'Lizabeth Scott', 'Arthur Kennedy', 'John Ireland', 'Jeff Corey', 'James Bell', 'Bert Freed', 'Walter Sande', 'Neville Brand', 'Carleton Young']",,,,,November 1951,['United States'],"['Gallup, New Mexico, USA']",['Hal Wallis Productions'],,"['Drama', 'Western']",['English']
20. A Place in the Sun,1951,2h 2m,Approved,7.7,26K,76.0,A poor boy gets a job working for his rich uncle and ends up falling in love with two women.,https://www.imdb.com/title/tt0043924/?ref_=sr_i_20,"['Theodore Dreiser', 'Patrick Kearney', 'Michael Wilson']",['George Stevens'],"['Montgomery Clift', 'Elizabeth Taylor', 'Shelley Winters', 'Anne Revere', 'Keefe Brasselle', 'Fred Clark', 'Raymond Burr', 'Herbert Heyes', 'Shepperd Strudwick', 'Frieda Inescort']","$2,295,304 (estimated)",,$748,,"November 9, 1951",['United States'],"['Lake Tahoe, California, USA']",['Paramount Pictures'],"Won 6 Oscars, 18 wins & 12 nominations total","['Tragedy', 'Drama', 'Romance']",['English']
21. Inside the Walls of Folsom Prison,1951,1h 27m,Approved,6.6,452,,"At California's Folsom Prison, escape attempts and riots are on the rise due to the old-school sadistic style of management of a brutal warden.",https://www.imdb.com/title/tt0043677/?ref_=sr_i_21,['Crane Wilbur'],['Crane Wilbur'],"['Steve Cochran', 'David Brian', 'Philip Carey', 'Ted de Corsia', 'Scott Forbes', 'Michael Tolan', 'Dick Wesson', 'Paul Picerni', 'William Campbell', 'Edward Norris']",,,,,"May 18, 1951",['United States'],"['Folsom State Prison - 300 Prison Road, Represa, California, USA']",['Warner Bros.'],,"['Film Noir', 'Crime', 'Drama']",['English']
22. Ace in the Hole,1951,1h 51m,Approved,8.1,41K,72.0,"Frustrated former journalist Chuck Tatum now working for an Albuquerque newspaper exploits a story about trading post owner Leo Minosa trapped in a cave to rekindle Chuck's career, but the story soon escalates into a media circus.",https://www.imdb.com/title/tt0043338/?ref_=sr_i_22,"['Billy Wilder', 'Lesser Samuels', 'Walter Newman']",['Billy Wilder'],"['Kirk Douglas', 'Jan Sterling', 'Robert Arthur', 'Porter Hall', 'Frank Cady', 'Richard Benedict', 'Ray Teal', 'Lewis Martin', 'John Berkes', 'Frances Dominguez']","$1,800,000 (estimated)",,"$2,300,000",,"July 4, 1951",['United States'],"['Laguna Pueblo, New Mexico, USA (church exteriors)']",['Paramount Pictures'],"Nominated for 1 Oscar, 5 wins & 3 nominations total","['Film Noir', 'Survival', 'Tragedy', 'Drama']","['English', 'Spanish', 'Latin']"
23. Captain Horatio Hornblower,1951,1h 57m,Not Rated,7.3,7.9K,,"During the Napoleonic wars, a British Navy Captain has adventures in Central American waters.",https://www.imdb.com/title/tt0043379/?ref_=sr_i_23,"['Ivan Goff', 'Ben Roberts', 'Æneas MacKenzie']",['Raoul Walsh'],"['Gregory Peck', 'Virginia Mayo', 'Robert Beatty', 'Moultrie Kelsall', ""Denis O'Dea"", 'James Kenney', 'Terence Morgan', 'James Robertson Justice', 'Richard Hearne', 'Michael Dolan']",,,,,"April 10, 1951","['United Kingdom', 'United States', 'France']","[""Villefranche-sur-Mer, Alpes-Maritimes, France (Witch of Endor docked in Nantes: Quai de l'Amiral Courbet)""]",['Warner Bros.'],"Awards, 1 win & 1 nomination total","['Action', 'Adventure', 'Drama', 'War']","['English', 'French', 'Spanish', 'Dutch']"
24. Fourteen Hours,1951,1h 32m,Approved,7.1,3.2K,,A New York policeman tries to talk a man off a ledge as a crowd gathers below.,https://www.imdb.com/title/tt0043560/?ref_=sr_i_24,"['John Paxton', 'Joel Sayre']",['Henry Hathaway'],"['Paul Douglas', 'Richard Basehart', 'Barbara Bel Geddes', 'Debra Paget', 'Agnes Moorehead', 'Robert Keith', 'Howard Da Silva', 'Jeffrey Hunter', 'Martin Gabel', 'Grace Kelly']",,,,,"May 20, 1951",['United States'],"['23 Wall Street, Manhattan, New York City, New York, USA']",['Twentieth Century Fox'],"Nominated for 1 Oscar, 4 wins & 4 nominations total","['Film Noir', 'Drama', 'Thriller']",['English']
25. Warpath,1951,1h 35m,Approved,6.1,552,,John Vickers joins Custer's cavalry regiment seeking private revenge.,https://www.imdb.com/title/tt0044196/?ref_=sr_i_25,['Frank Gruber'],['Byron Haskin'],"[""Edmond O'Brien"", 'Dean Jagger', 'Forrest Tucker', 'Harry Carey Jr.', 'Polly Bergen', 'James Millican', 'Wallace Ford', 'Paul Fix', 'Louis Jean Heydt', 'Paul Lees']",,,,,August 1951,['United States'],"['Crow Indian Reservation, Montana, USA']",['Nat Holt Productions'],,"['Classical Western', 'Western']",['English']
26. Silver City,1951,1h 30m,Approved,5.9,400,,"After a desperate plot to rob his company office, a mining engineer leaves town humiliated. He takes up work elsewhere, agreeing to help a threatened father and his daughter extract silver ore from their mine before the lease expires.",https://www.imdb.com/title/tt0044036/?ref_=sr_i_26,"['Frank Gruber', 'Luke Short']",['Byron Haskin'],"[""Edmond O'Brien"", 'Yvonne De Carlo', 'Richard Arlen', 'Barry Fitzgerald', 'Gladys George', 'Kasey Rogers', 'Edgar Buchanan', 'Michael Moore', 'John Dierkes', 'Robert Anderson']",,,,,"December 1, 1951",['United States'],"['Sonora, California, USA']",['Nat Holt Productions'],,['Western'],['English']
27. Westward the Women,1951,1h 58m,Approved,7.6,4K,,A trail guide escorts a group of women from Chicago to California to marry men that have recently begun settling there.,https://www.imdb.com/title/tt0044205/?ref_=sr_i_27,"['Charles Schnee', 'Frank Capra']",['William A. Wellman'],"['Robert Taylor', 'Denise Darcel', 'Hope Emerson', 'John McIntire', 'Julie Bishop', 'Lenore Lonergan', 'Henry Nakamura', 'Marilyn Erskine', 'Beverly Dennis', 'Renata Vanni']","$2,203,000 (estimated)",,,,"December 31, 1951",['United States'],"['Kanab Movie Ranch - 5001 Angel Canyon Road, Kanab, Utah, USA']","[""Loew's""]","Awards, 2 wins total","['Classical Western', 'Adventure', 'Drama', 'Western']","['English', 'French', 'Japanese', 'Italian', 'North American Indian']"
28. David and Bathsheba,1951,1h 56m,Approved,6.1,2.8K,,"After King David sees the beautiful Bathsheba bathing from the palace roof, he enters into an adulterous affair which has tragic consequences for his family and Israel.",https://www.imdb.com/title/tt0043455/?ref_=sr_i_28,['Philip Dunne'],['Henry King'],"['Gregory Peck', 'Susan Hayward', 'Raymond Massey', 'Kieron Moore', 'James Robertson Justice', 'Jayne Meadows', 'John Sutton', 'Dennis Hoey', 'Gilbert Barnett', 'Helena Benda']","$2,170,000 (estimated)",,,,"August 10, 1951",['United States'],"['Nogales, Arizona, USA']",['Twentieth Century Fox'],"Nominated for 5 Oscars, 3 wins & 10 nominations total","['Drama', 'Family', 'History', 'Romance']",['English']
29. When Worlds Collide,1951,1h 23m,G,6.6,9.8K,47.0,"As a new star and planet hurtle toward a doomed Earth, a small group of survivalists frantically work to complete the rocket which will take them to their new home.",https://www.imdb.com/title/tt0044207/?ref_=sr_i_29,"['Sydney Boehm', 'Edwin Balmer', 'Philip Wylie']",['Rudolph Maté'],"['Richard Derr', 'Barbara Rush', 'Peter Hansen', 'John Hoyt', 'Larry Keating', 'Rachel Ames', 'Stephen Chase', 'Frank Cady', 'Hayden Rorke', 'Sandro Giglio']","$936,000 (estimated)",,,,"November 15, 1951",['United States'],"['Calabasas, California, USA (Rocket Ship Campsite)']",['Paramount Pictures'],"Won 1 Oscar, 2 wins & 1 nomination total","['Space Sci-Fi', 'Action', 'Sci-Fi', 'Thriller']","['English', 'French', 'Portuguese', 'Spanish', 'Hindi']"
30. Anne of the Indies,1951,1h 21m,Approved,6.6,1.6K,,"In order to recover his ship impounded by the British, former pirate captain LaRochelle agrees to spy on the notorious Caribbean Sea pirates Blackbeard and Anne Providence.",https://www.imdb.com/title/tt0043288/?ref_=sr_i_30,"['Philip Dunne', 'Arthur Caesar', 'Herbert Ravenel Sass']",['Jacques Tourneur'],"['Jean Peters', 'Louis Jourdan', 'Debra Paget', 'Herbert Marshall', 'Thomas Gomez', 'James Robertson Justice', 'Francis Pierlot', 'Sean McClory', 'Holmes Herbert', 'Byron Nelson']",,,,,"October 18, 1951",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],,"['Costume Drama', 'Sea Adventure', 'Swashbuckler', 'Action', 'Adventure', 'Drama', 'Romance']",['English']
31. A Christmas Carol,1951,1h 26m,Approved,8.1,27K,,"Ebenezer Scrooge, a curmudgeonly, miserly businessman, has no time for sentimentality and largely views Christmas as a waste of time. However, this Christmas Eve, he will be visited by three spirits who will show him the error of his ways.",https://www.imdb.com/title/tt0044008/?ref_=sr_i_31,"['Charles Dickens', 'Noel Langley']",['Brian Desmond Hurst'],"['Alastair Sim', 'Jack Warner', 'Kathleen Harrison', 'Mervyn Johns', 'Hermione Baddeley', 'Michael Hordern', 'George Cole', 'John Charlesworth', 'Francis De Wolff', 'Rona Anderson']",,,$24,,"December 2, 1951",['United Kingdom'],"['8 Scandrett Street, London, England, UK (Scrooges House exterior)']",['George Minter Productions'],"Awards, 1 win total","['Holiday Family', 'Drama', 'Family', 'Fantasy', 'Holiday']",['English']
32. Four Days,1951,55m,,5.7,88,,The bored wife of a business man has an affair with one of his employees.,https://www.imdb.com/title/tt0043558/?ref_=sr_i_32,"['Monckton Hoffe', 'Lindsay Galloway', 'J. McLaren Ross']",['John Guillermin'],"['Hugh McDermott', 'Kathleen Byron', 'Peter Reynolds', 'Gordon McLeod', 'John Harvey', 'H.G. Stoker', 'Francis Roberts', 'Charles Richardson', 'Petra Davies']",,,,,October 1951,['United Kingdom'],"['Nettlefold Studios, Walton-on-Thames, Surrey, England, UK (studio: made and recorded at)']","['Vandyke Pictures', 'Roger Proudlock Productions']",,['Drama'],['English']
33. Death of a Salesman,1951,1h 55m,,7.2,1.3K,,An over-the-hill salesman faces a personal turning point when he loses his job and attempts to make peace with his family.,https://www.imdb.com/title/tt0043458/?ref_=sr_i_33,"['Arthur Miller', 'Stanley Roberts']",['Laslo Benedek'],"['Fredric March', 'Mildred Dunnock', 'Kevin McCarthy', 'Cameron Mitchell', 'Howard Smith', 'Royal Beal', 'Don Keefer', 'Jesse White', 'Claire Carleton', 'David Alpert']",,,,,"May 9, 1952",['United States'],,['Stanley Kramer Productions'],"Nominated for 5 Oscars, 8 wins & 11 nominations total",['Drama'],['English']
34. Show Boat,1951,1h 48m,Approved,6.8,5.5K,,"The daughter of a riverboat captain falls in love with a charming gambler, but their fairy tale romance is threatened after his luck turns sour.",https://www.imdb.com/title/tt0044030/?ref_=sr_i_34,"['John Lee Mahin', 'Jerome Kern', 'Oscar Hammerstein II']",['George Sidney'],"['Kathryn Grayson', 'Ava Gardner', 'Howard Keel', 'Joe E. Brown', 'Marge Champion', 'Gower Champion', 'Robert Sterling', 'Agnes Moorehead', 'Leif Erickson', 'William Warfield']","$2,295,429 (estimated)",,$236,,"September 24, 1951",['United States'],"['Dunleith Plantation, Natchez, Mississippi, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 2 Oscars, 6 wins & 6 nominations total","['Drama', 'Family', 'Musical', 'Romance']",['English']
35. Detective Story,1951,1h 43m,Approved,7.5,9.8K,78.0,"On one day in the 21st Precinct squad room, assorted characters form a backdrop for the troubles of hard-nosed Detective Jim McLeod.",https://www.imdb.com/title/tt0043465/?ref_=sr_i_35,"['Philip Yordan', 'Robert Wyler', 'Sidney Kingsley']",['William Wyler'],"['Kirk Douglas', 'Eleanor Parker', 'William Bendix', ""Cathy O'Donnell"", 'George Macready', 'Horace McMahon', 'Gladys George', 'Joseph Wiseman', 'Lee Grant', 'Gerald Mohr']",,,,,"May 19, 1952",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],"Nominated for 4 Oscars, 7 wins & 11 nominations total","['Film Noir', 'Crime', 'Drama', 'Romance']",['English']
