Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Batman,1989,2h 6m,PG-13,7.5,418K,69.0,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being Jack Napier, a criminal who becomes the clownishly homicidal Joker.",https://www.imdb.com/title/tt0096895/?ref_=sr_i_1,"['Bob Kane', 'Sam Hamm', 'Warren Skaaren']",['Tim Burton'],"['Michael Keaton', 'Jack Nicholson', 'Kim Basinger', 'Robert Wuhl', 'Pat Hingle', 'Billy Dee Williams', 'Michael Gough', 'Jack Palance', 'Jerry Hall', 'Tracey Walter']","$35,000,000 (estimated)","$40,489,746","$411,569,241","$251,409,241","June 23, 1989","['United States', 'United Kingdom']","['Knebworth House, Knebworth, Hertfordshire, England, UK (Wayne Manor; exterior)']","['Warner Bros.', 'The Guber-Peters Company', 'Polygram Filmed Entertainment']","Won 1 Oscar, 13 wins & 30 nominations total","['Action Epic', 'Superhero', 'Tragedy', 'Urban Adventure', 'Action', 'Adventure']","['English', 'French', 'Spanish']"
2. Indiana Jones and the Last Crusade,1989,2h 7m,PG-13,8.2,835K,65.0,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",https://www.imdb.com/title/tt0097576/?ref_=sr_i_2,"['Jeffrey Boam', 'George Lucas', 'Menno Meyjes']",['Steven Spielberg'],"['Harrison Ford', 'Sean Connery', 'Alison Doody', 'Denholm Elliott', 'John Rhys-Davies', 'Julian Glover', 'River Phoenix', 'Michael Byrne', 'Kevork Malikyan', 'Robert Eddison']","$48,000,000 (estimated)","$29,355,021","$474,171,806","$197,171,806","May 24, 1989",['United States'],"['Moab, Utah, USA']","['Paramount Pictures', 'Lucasfilm']","Won 1 Oscar, 9 wins & 24 nominations total","['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']","['English', 'German', 'Greek', 'Latin', 'Italian']"
3. Lethal Weapon 2,1989,1h 54m,R,7.3,195K,70.0,Riggs and Murtaugh are on the trail of South African diplomats who are using their immunity to engage in criminal activities.,https://www.imdb.com/title/tt0097733/?ref_=sr_i_3,"['Jeffrey Boam', 'Shane Black', 'Warren Murphy']",['Richard Donner'],"['Mel Gibson', 'Danny Glover', 'Joe Pesci', 'Patsy Kensit', 'Joss Ackland', ""Derrick O'Connor"", 'Darlene Love', 'Traci Wolfe', 'Steve Kahan', 'Mark Rolston']","$28,000,000 (estimated)","$20,388,800","$227,853,986","$147,253,986","July 7, 1989",['United States'],"[""7436 Mulholland Drive, Hollywood Hills, Los Angeles, California, USA (stilt house of Arjen 'Aryan' Rudd)""]","['Warner Bros.', 'Silver Pictures']","Nominated for 1 Oscar, 1 win & 3 nominations total","['Action', 'Crime', 'Thriller']","['English', 'Afrikaans', 'Danish']"
4. Look Who's Talking,1989,1h 33m,PG-13,5.9,89K,51.0,"After a single, career-minded woman is left on her own to give birth to the child of a married man, she finds a new romantic chance in a cab driver. Meanwhile, the point-of-view of the newborn baby is narrated through voice-over.",https://www.imdb.com/title/tt0097778/?ref_=sr_i_4,['Amy Heckerling'],['Amy Heckerling'],"['John Travolta', 'Kirstie Alley', 'Olympia Dukakis', 'George Segal', 'Abe Vigoda', 'Bruce Willis', 'Twink Caplan', 'Jason Schaller', 'Jaryd Waterhouse', 'Jacob Haines']","$7,500,000 (estimated)","$12,107,784","$296,999,813","$140,088,813","October 13, 1989",['United States'],"['Vancouver, British Columbia, Canada']","['TriStar Pictures', 'Management Company Entertainment Group (MCEG)', 'Hollywood Licensing Group']","Awards, 5 wins & 2 nominations total",['Comedy'],['English']
"5. Honey, I Shrunk the Kids",1989,1h 33m,PG,6.4,171K,63.0,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,https://www.imdb.com/title/tt0097523/?ref_=sr_i_5,"['Stuart Gordon', 'Brian Yuzna', 'Ed Naha']",['Joe Johnston'],"['Rick Moranis', 'Matt Frewer', 'Marcia Strassman', 'Kristine Sutherland', 'Thomas Wilson Brown', 'Jared Rushton', ""Amy O'Neill"", 'Robert Oliveri', 'Carl Steven', 'Mark L. Taylor']","$18,000,000 (estimated)","$14,262,961","$222,724,172","$130,724,172","June 23, 1989","['United States', 'Mexico']","['Estudios Churubusco - C. Atletas 2, Country Club Churubusco, Coyoacán, Mexico City, Distrito Federal, Mexico (Studio)']","['Walt Disney Pictures', 'Silver Screen Partners III', 'Doric Productions']","Won 1 BAFTA Award, 2 wins & 10 nominations total","['Farce', 'High-Concept Comedy', 'Teen Adventure', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",['English']
6. Back to the Future Part II,1989,1h 48m,PG,7.8,595K,57.0,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.",https://www.imdb.com/title/tt0096874/?ref_=sr_i_6,"['Robert Zemeckis', 'Bob Gale']",['Robert Zemeckis'],"['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Tom Wilson', 'Elisabeth Shue', 'James Tolkan', 'Jeffrey Weissman', 'Casey Siemaszko', 'Billy Zane', 'J.J. Cohen']","$40,000,000 (estimated)","$27,835,125","$332,861,197","$119,361,197","November 22, 1989",['United States'],"['Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA (Tunnel scenes)']","['Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions']","Nominated for 1 Oscar, 9 wins & 11 nominations total","['Adventure Epic', 'Car Action', 'Cyberpunk', 'Dystopian Sci-Fi', 'High-Concept Comedy', 'Teen Adventure', 'Teen Comedy', 'Time Travel', 'Urban Adventure', 'Adventure']",['English']
7. Ghostbusters II,1989,1h 48m,PG,6.6,233K,56.0,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.,https://www.imdb.com/title/tt0097428/?ref_=sr_i_7,"['Dan Aykroyd', 'Harold Ramis']",['Ivan Reitman'],"['Bill Murray', 'Dan Aykroyd', 'Sigourney Weaver', 'Harold Ramis', 'Rick Moranis', 'Ernie Hudson', 'Annie Potts', 'Peter MacNicol', 'Harris Yulin', 'David Margulies']","$25,000,000 (estimated)","$29,472,894","$215,394,738","$112,494,738","June 16, 1989",['United States'],"['Fire Station 23 - 225 E. 5th Street, Los Angeles, California, USA (interiors: Ghostbusters headquarters)']","['Columbia Pictures', 'Black Rhino Productions']","Awards, 2 wins & 1 nomination total","['Supernatural Fantasy', 'Action', 'Comedy', 'Fantasy', 'Sci-Fi']",['English']
8. The Little Mermaid,1989,1h 23m,G,7.6,300K,88.0,A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.,https://www.imdb.com/title/tt0097757/?ref_=sr_i_8,"['John Musker', 'Ron Clements', 'Hans Christian Andersen']","['Ron Clements', 'John Musker']","['Jodi Benson', 'Samuel E. Wright', 'Rene Auberjonois', 'Christopher Daniel Barnes', 'Pat Carroll', 'Paddi Edwards', 'Buddy Hackett', 'Jason Marin', 'Kenneth Mars', 'Edie McClurg']","$40,000,000 (estimated)","$6,031,914","$211,343,479","$111,543,479","November 17, 1989",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Silver Screen Partners IV', 'Walt Disney Animation Studios']","Won 2 Oscars, 16 wins & 9 nominations total","['Fairy Tale', 'Feel-Good Romance', 'Hand-Drawn Animation', 'Sea Adventure', 'Swashbuckler', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Musical']","['English', 'French']"
9. Driving Miss Daisy,1989,1h 39m,PG,7.3,121K,81.0,An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.,https://www.imdb.com/title/tt0097239/?ref_=sr_i_9,['Alfred Uhry'],['Bruce Beresford'],"['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd', 'Patti LuPone', 'Esther Rolle', 'Jo Ann Havrilla', 'William Hall Jr.', 'Alvin M. Sugarman', 'Clarice F. Geigerman', 'Muriel Moore']","$7,500,000 (estimated)","$73,745","$145,793,296","$106,593,296","January 26, 1990",['United States'],"[""822 Lullwater Road, Druid Hills, Atlanta, Georgia, USA (Miss Daisy's house)""]","['The Zanuck Company', 'Allied Filmmakers', 'Majestic Films International']","Won 4 Oscars, 22 wins & 24 nominations total","['Period Drama', 'Comedy', 'Drama']","['English', 'Hebrew']"
10. Parenthood,1989,2h 4m,PG-13,7.1,57K,82.0,Four Buckman siblings attempt to raise their children - each in their own different style - and deal with the joys and sorrows that the process brings.,https://www.imdb.com/title/tt0098067/?ref_=sr_i_10,"['Lowell Ganz', 'Babaloo Mandel', 'Ron Howard']",['Ron Howard'],"['Steve Martin', 'Mary Steenburgen', 'Dianne Wiest', 'Jason Robards', 'Rick Moranis', 'Tom Hulce', 'Martha Plimpton', 'Keanu Reeves', 'Harley Jane Kozak', 'Dennis Dugan']","$20,000,000 (estimated)","$10,506,450","$126,297,830","$100,047,830","August 2, 1989",['United States'],"['Orlando, Florida, USA']","['Imagine Entertainment', 'Universal Pictures']","Nominated for 2 Oscars, 4 wins & 14 nominations total","['Comedy', 'Drama']","['English', 'Spanish']"
