Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Back to the Future,1985,1h 56m,PG,8.5,1.4M,87.0,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",https://www.imdb.com/title/tt0088763/?ref_=sr_i_1,"['Robert Zemeckis', 'Bob Gale']",['Robert Zemeckis'],"['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Crispin Glover', 'Tom Wilson', 'Claudia Wells', 'Marc McClure', 'Wendie Jo Sperber', 'George DiCenzo', 'Frances Lee McCain']","$19,000,000 (estimated)","$11,152,500","$385,053,307","$214,553,307","July 3, 1985",['United States'],"['Whittier High School - 12417 E. Philadelphia Street, Whittier, California, USA (Hill Valley High School)']","['Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions']","Won 1 Oscar, 27 wins & 25 nominations total","['High-Concept Comedy', 'Teen Adventure', 'Teen Comedy', 'Time Travel', 'Urban Adventure', 'Adventure', 'Comedy', 'Sci-Fi']",['English']
2. Rambo: First Blood Part II,1985,1h 36m,R,6.5,189K,47.0,Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there.,https://www.imdb.com/title/tt0089880/?ref_=sr_i_2,"['David Morrell', 'Kevin Jarre', 'Sylvester Stallone']",['George P. Cosmatos'],"['Sylvester Stallone', 'Richard Crenna', 'Charles Napier', 'Steven Berkoff', 'Julia Nickson', 'Martin Kove', 'George Cheung', 'Andy Wood', 'William Ghent', 'Vojislav Govedarica']","$25,500,000 (estimated)","$20,176,217","$300,400,432","$150,415,432","May 22, 1985","['United States', 'Mexico']","['Acapulco, Guerrero, Mexico (waterfall scene)']","['Estudios Churubusco Azteca S.A.', 'Anabasis N.V.']","Nominated for 1 Oscar, 5 wins & 7 nominations total","['Action', 'Adventure', 'Thriller']","['English', 'Vietnamese', 'Russian']"
3. Rocky IV,1985,1h 31m,PG,6.9,234K,40.0,"Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-six, 261-pound fighter who has the backing of the Soviet Union.",https://www.imdb.com/title/tt0089927/?ref_=sr_i_3,['Sylvester Stallone'],['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Brigitte Nielsen', 'Tony Burton', 'Michael Pataki', 'Dolph Lundgren', 'Stu Nahan', 'R.J. Adams']","$30,000,000 (estimated)","$19,991,537","$300,473,716","$127,873,716","November 27, 1985",['United States'],"['Jackson Hole, Wyoming, USA (Siberian farm site)']","['United Artists', 'Chartoff-Winkler Productions']","Awards, 9 wins & 8 nominations total","['Boxing', 'Political Drama', 'Drama', 'Sport']","['English', 'Russian']"
4. The Color Purple,1985,2h 34m,PG-13,7.7,101K,78.0,"A tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry.",https://www.imdb.com/title/tt0088939/?ref_=sr_i_4,"['Menno Meyjes', 'Alice Walker']",['Steven Spielberg'],"['Danny Glover', 'Whoopi Goldberg', 'Oprah Winfrey', 'Margaret Avery', 'Willard E. Pugh', 'Akosua Busia', 'Desreta Jackson', 'Adolph Caesar', 'Rae Dawn Chong', 'Dana Ivey']","$15,000,000 (estimated)","$1,710,333","$98,468,102","$98,467,863","February 7, 1986",['United States'],"['Six Points Texas, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Warner Bros.', 'Amblin Entertainment', 'The Guber-Peters Company']","Nominated for 11 Oscars, 14 wins & 25 nominations total","['Epic', 'Period Drama', 'Drama']",['English']
5. Out of Africa,1985,2h 41m,PG,7.1,89K,69.0,"In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.",https://www.imdb.com/title/tt0089755/?ref_=sr_i_5,"['Karen Blixen', 'Judith Thurman', 'Errol Trzebinski']",['Sydney Pollack'],"['Meryl Streep', 'Robert Redford', 'Klaus Maria Brandauer', 'Michael Kitchen', 'Malick Bowens', 'Joseph Thiaka', 'Stephen Kinyanjui', 'Michael Gough', 'Suzanna Hamilton', 'Rachel Kempson']","$31,000,000 (estimated)","$3,637,290","$227,514,205","$87,071,205","December 20, 1985",['United States'],"['Shaba National Game Reserve, Kenya']",['Mirage Enterprises'],"Won 7 Oscars, 30 wins & 31 nominations total","['Epic', 'Period Drama', 'Romantic Epic', 'Biography', 'Drama', 'Romance']","['English', 'Swahili', 'Arabic']"
6. Cocoon,1985,1h 57m,PG-13,6.7,71K,65.0,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",https://www.imdb.com/title/tt0088933/?ref_=sr_i_6,"['Tom Benedek', 'David Saperstein']",['Ron Howard'],"['Don Ameche', 'Wilford Brimley', 'Hume Cronyn', 'Brian Dennehy', 'Jack Gilford', 'Steve Guttenberg', 'Maureen Stapleton', 'Jessica Tandy', 'Gwen Verdon', 'Herta Ware']","$17,500,000 (estimated)","$7,936,427","$85,313,124","$76,113,124","June 21, 1985",['United States'],"['St. Petersburg, Florida, USA']","['Twentieth Century Fox', 'Zanuck/Brown Productions', 'SLM Production Group']","Won 2 Oscars, 7 wins & 11 nominations total","['Comedy', 'Drama', 'Sci-Fi']",['English']
7. The Jewel of the Nile,1985,1h 46m,PG,6.1,64K,53.0,"When Joan Wilder is abducted while on a trip along the Nile, her boyfriend, Jack Colton, and pal Ralph rush to rescue her and retrieve a fabled jewel.",https://www.imdb.com/title/tt0089370/?ref_=sr_i_7,"['Mark Rosenthal', 'Lawrence Konner', 'Diane Thomas']",['Lewis Teague'],"['Michael Douglas', 'Kathleen Turner', 'Danny DeVito', 'Spyros Fokas', 'Avner Eisenberg', 'Paul David Magid', 'Howard Jay Patterson', 'Randall Edwin Nelson', 'Samuel Ross Williams', 'Timothy Daniel Furst']","$25,000,000 (estimated)","$6,645,455","$96,773,200","$75,973,200","December 11, 1985",['United States'],"['Ouarzazate, Morocco (desert)']","['SLM Production Group', 'Stone Group Pictures', 'Twentieth Century Fox']","Awards, 1 nomination total","['Buddy Comedy', 'Dark Comedy', 'Desert Adventure', 'Romantic Comedy', 'Action', 'Adventure', 'Comedy', 'Romance']","['English', 'Arabic']"
8. Witness,1985,1h 52m,R,7.4,109K,76.0,"While protecting an Amish boy - who is the sole witness to a brutal murder - and his mother, a detective is forced to seek refuge within their community when his own life is threatened.",https://www.imdb.com/title/tt0090329/?ref_=sr_i_8,"['William Kelley', 'Pamela Wallace', 'Earl W. Wallace']",['Peter Weir'],"['Harrison Ford', 'Kelly McGillis', 'Lukas Haas', 'Josef Sommer', 'Jan Rubes', 'Alexander Godunov', 'Danny Glover', 'Brent Jennings', 'Patti LuPone', 'Angus MacInnes']","$12,000,000 (estimated)","$4,539,990","$68,706,993","$68,706,993","February 8, 1985",['United States'],"['Paul Krantz Farm - 758 Bunker Hill Road, Strasburg, Pennsylvania, USA (Amish farm)']","['Paramount Pictures', 'Edward S. Feldman Production']","Won 2 Oscars, 13 wins & 28 nominations total","['Drama', 'Romance', 'Thriller']","['English', 'German']"
9. The Goonies,1985,1h 54m,PG,7.7,311K,62.0,A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.,https://www.imdb.com/title/tt0089218/?ref_=sr_i_9,"['Chris Columbus', 'Steven Spielberg']",['Richard Donner'],"['Sean Astin', 'Josh Brolin', 'Jeff Cohen', 'Corey Feldman', 'Kerri Green', 'Martha Plimpton', 'Ke Huy Quan', 'John Matuszak', 'Robert Davi', 'Joe Pantoliano']","$19,000,000 (estimated)","$9,105,913","$64,535,652","$63,711,145","June 7, 1985",['United States'],"['Cannon Beach, Oregon, USA (truck rally in the opening)']","['Warner Bros.', 'Amblin Entertainment']","Awards, 4 wins & 7 nominations total","['Quest', 'Teen Adventure', 'Teen Comedy', 'Adventure', 'Comedy', 'Family']","['English', 'Spanish', 'Cantonese', 'Italian']"
10. Spies Like Us,1985,1h 42m,PG,6.4,54K,22.0,"Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for Nuclear War.",https://www.imdb.com/title/tt0090056/?ref_=sr_i_10,"['Dan Aykroyd', 'Dave Thomas', 'Lowell Ganz']",['John Landis'],"['Chevy Chase', 'Dan Aykroyd', 'Mark Stewart', 'Sean Daniel', 'Bruce Davison', 'William Prince', 'Steve Forrest', 'Tom Hatten', 'Ronald Reagan', 'Jeff Harding']","$22,000,000 (estimated)","$8,614,039","$60,106,536","$60,106,536","December 6, 1985",['United States'],"['Sogndal, Norway']","['Warner Bros.', 'AAR Films', 'Brillstein Company']",,"['Buddy Comedy', 'Farce', 'Parody', 'Adventure', 'Comedy']","['English', 'Russian']"
