Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Beauty and the Beast,1991,1h 24m,G,8.0,491K,95.0,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,https://www.imdb.com/title/tt0101414/?ref_=sr_i_1,"['Linda Woolverton', 'Brenda Chapman', 'Chris Sanders']","['Gary Trousdale', 'Kirk Wise']","[""Paige O'Hara"", 'Robby Benson', 'Jesse Corti', 'Rex Everhart', 'Angela Lansbury', 'Jerry Orbach', 'Bradley Pierce', 'David Ogden Stiers', 'Richard White', 'Jo Anne Worley']","$25,000,000 (estimated)","$162,146","$451,291,298","$218,967,620","November 22, 1991","['United States', 'Japan']","['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA (Studio)']","['Walt Disney Pictures', 'Silver Screen Partners IV', 'Walt Disney Animation Studios']","Won 2 Oscars, 33 wins & 32 nominations total","['Dark Fantasy', 'Fairy Tale', 'Fantasy Epic', 'Hand-Drawn Animation', 'Romantic Epic', 'Animation', 'Family', 'Fantasy', 'Musical', 'Romance']","['English', 'French']"
2. Terminator 2: Judgment Day,1991,2h 17m,R,8.6,1.2M,75.0,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten year old son John from an even more advanced and powerful cyborg.",https://www.imdb.com/title/tt0103064/?ref_=sr_i_2,"['James Cameron', 'William Wisher']",['James Cameron'],"['Arnold Schwarzenegger', 'Linda Hamilton', 'Edward Furlong', 'Robert Patrick', 'Earl Boen', 'Joe Morton', 'S. Epatha Merkerson', 'Castulo Guerra', 'Danny Cooksey', 'Jenette Goldstein']","$102,000,000 (estimated)","$31,765,506","$517,778,573","$205,881,154","July 3, 1991","['United States', 'France']","['Bayside Parkway & Gateway Boulevard, Fremont, California, USA (Cyberdyne, Exterior)']","['Carolco Pictures', 'Pacific Western', 'Lightstorm Entertainment']","Won 4 Oscars, 39 wins & 33 nominations total","['Action Epic', 'Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Sci-Fi Epic', 'Time Travel', 'Action', 'Adventure', 'Sci-Fi']","['English', 'Spanish']"
3. Robin Hood: Prince of Thieves,1991,2h 23m,PG-13,6.9,215K,51.0,Robin Hood decides to fight back as an outlaw when faced with the tyranny of the Sheriff of Nottingham.,https://www.imdb.com/title/tt0102798/?ref_=sr_i_3,"['Pen Densham', 'John Watson']",['Kevin Reynolds'],"['Kevin Costner', 'Morgan Freeman', 'Mary Elizabeth Mastrantonio', 'Christian Slater', 'Alan Rickman', 'Geraldine McEwan', 'Michael McShane', 'Brian Blessed', 'Michael Wincott', 'Nick Brimble']","$48,000,000 (estimated)","$25,625,602","$390,493,908","$165,493,908","June 14, 1991",['United States'],"[""Hadrian's Wall, England, UK (Where Robin fights some sheriffs men before arriving at his father's castle)""]","['Warner Bros.', 'Morgan Creek Entertainment']","Nominated for 1 Oscar, 16 wins & 25 nominations total","['Period Drama', 'Swashbuckler', 'Action', 'Adventure', 'Drama', 'Romance']","['English', 'Arabic']"
4. The Silence of the Lambs,1991,1h 58m,R,8.6,1.6M,86.0,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",https://www.imdb.com/title/tt0102926/?ref_=sr_i_4,"['Thomas Harris', 'Ted Tally']",['Jonathan Demme'],"['Jodie Foster', 'Anthony Hopkins', 'Scott Glenn', 'Ted Levine', 'Anthony Heald', 'Brooke Smith', 'Diane Baker', 'Kasi Lemmons', 'Charles Napier', 'Tracey Walter']","$19,000,000 (estimated)","$13,766,814","$272,742,922","$130,742,922","February 14, 1991",['United States'],"['Bimini Airport, South Bimini Island, Bimini Islands, Bahamas']","['Strong Heart/Demme Production', 'Orion Pictures']","Won 5 Oscars, 71 wins & 50 nominations total","['Police Procedural', 'Psychological Drama', 'Psychological Horror', 'Psychological Thriller', 'Serial Killer', 'Slasher Horror', 'Crime', 'Drama', 'Horror', 'Thriller']","['English', 'Latin']"
5. City Slickers,1991,1h 53m,PG-13,6.8,65K,70.0,"On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.",https://www.imdb.com/title/tt0101587/?ref_=sr_i_5,"['Lowell Ganz', 'Babaloo Mandel']",['Ron Underwood'],"['Billy Crystal', 'Jack Palance', 'Daniel Stern', 'Bruno Kirby', 'Patricia Wettig', 'Helen Slater', 'Noble Willingham', 'Tracey Walter', 'Josh Mostel', 'David Paymer']","$27,000,000 (estimated)","$13,032,121","$179,033,791","$124,033,791","June 7, 1991",['United States'],"['Ghost Ranch, Abiquiu, New Mexico, USA']","['Castle Rock Entertainment', 'Nelson Entertainment', 'Face Productions']","Won 1 Oscar, 8 wins & 7 nominations total","['Buddy Comedy', 'Contemporary Western', 'High-Concept Comedy', 'Comedy', 'Western']",['English']
6. Hook,1991,2h 22m,PG,6.8,281K,52.0,"When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.",https://www.imdb.com/title/tt0102057/?ref_=sr_i_6,"['J.M. Barrie', 'James V. Hart', 'Nick Castle']",['Steven Spielberg'],"['Dustin Hoffman', 'Robin Williams', 'Julia Roberts', 'Bob Hoskins', 'Maggie Smith', 'Caroline Goodall', 'Charlie Korsmo', 'Amber Scott', 'Laurel Cronin', 'Phil Collins']","$70,000,000 (estimated)","$13,522,535","$300,854,823","$119,654,823","December 11, 1991",['United States'],"[""Kaua'i, Hawaii, USA (Neverland exteriors)""]","['TriStar Pictures', 'Amblin Entertainment', 'Allied Stars Ltd.']","Nominated for 5 Oscars, 6 wins & 24 nominations total","['Fairy Tale', 'Parody', 'Swashbuckler', 'Adventure', 'Comedy', 'Family', 'Fantasy']",['English']
7. The Addams Family,1991,1h 39m,PG-13,6.9,190K,57.0,Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.,https://www.imdb.com/title/tt0101272/?ref_=sr_i_7,"['Charles Addams', 'Caroline Thompson', 'Larry Wilson']",['Barry Sonnenfeld'],"['Anjelica Huston', 'Raul Julia', 'Christopher Lloyd', 'Dan Hedaya', 'Elizabeth Wilson', 'Judith Malina', 'Carel Struycken', 'Dana Ivey', 'Paul Benedict', 'Christina Ricci']","$30,000,000 (estimated)","$24,203,754","$191,502,426","$113,502,426","November 22, 1991",['United States'],"['Toluca Lake, Los Angeles, California, USA (frontage to Addams Family mansion)']","['Orion Pictures', 'Paramount Pictures', 'Scott Rudin Productions']","Nominated for 1 Oscar, 5 wins & 23 nominations total","['Dark Comedy', 'Satire', 'Supernatural Fantasy', 'Comedy', 'Fantasy']","['English', 'Italian', 'French']"
8. Sleeping with the Enemy,1991,1h 39m,R,6.3,68K,48.0,"A librarian fakes her death to escape her abusive marriage and start a new life elsewhere, but her husband manages to track her down.",https://www.imdb.com/title/tt0102945/?ref_=sr_i_8,"['Nancy Price', 'Ron Bass']",['Joseph Ruben'],"['Julia Roberts', 'Patrick Bergin', 'Kevin Anderson', 'Elizabeth Lawrence', 'Kyle Secor', 'Claudette Nevins', 'Tony Abatemarco', 'Marita Geraghty', 'Harley Venton', 'Nancy Fish']","$19,000,000 (estimated)","$13,777,943","$174,999,005","$101,599,005","February 8, 1991",['United States'],"['Abbeville, South Carolina, USA']",['Twentieth Century Fox'],"Awards, 2 wins & 4 nominations total","['Psychological Thriller', 'Drama', 'Thriller']",['English']
9. Father of the Bride,1991,1h 45m,PG,6.6,88K,51.0,"With his oldest daughter's wedding approaching, a father finds himself reluctant to let go.",https://www.imdb.com/title/tt0101862/?ref_=sr_i_9,"['Frances Goodrich', 'Albert Hackett', 'Nancy Meyers']",['Charles Shyer'],"['Steve Martin', 'Diane Keaton', 'Martin Short', 'Kimberly Williams-Paisley', 'Kieran Culkin', 'George Newbern', 'BD Wong', 'Peter Michael Goetz', 'Kate McGregor-Stewart', 'Carmen Hayward']","$20,000,000 (estimated)","$7,031,146","$89,325,780","$89,325,780","December 20, 1991",['United States'],"['843 S. El Molino Avenue, Pasadena, California, USA (Banks family home)']","['Touchstone Pictures', 'Touchwood Pacific Partners 1', 'Sandollar Productions']","Awards, 1 win & 5 nominations total","['Romantic Comedy', 'Comedy', 'Family', 'Romance']",['English']
10. The Naked Gun 2½: The Smell of Fear,1991,1h 25m,PG-13,6.9,126K,65.0,Lieutenant Frank Drebin discovers that his ex-girlfriend's new beau is involved in a plot to kidnap a scientist who advocates solar energy.,https://www.imdb.com/title/tt0102510/?ref_=sr_i_10,"['Jim Abrahams', 'David Zucker', 'Jerry Zucker']",['David Zucker'],"['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy', 'O.J. Simpson', 'Robert Goulet', 'Richard Griffiths', 'Jacqueline Brookes', 'Anthony James', 'Lloyd Bochner', ""Tim O'Connor""]","$23,000,000 (estimated)","$20,817,139","$86,930,411","$86,930,411","June 28, 1991",['United States'],"['1400 Tower Grove Drive, Beverly Hills, California, USA']",['Paramount Pictures'],"Awards, 2 wins & 1 nomination total","['Parody', 'Slapstick', 'Comedy', 'Crime']","['English', 'Spanish']"
