Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. The Proud Rebel,1958,1h 43m,Approved,6.9,2.5K,,A Confederate veteran living in the Yankee North struggles with his son's shock-induced muteness and the Northerners' hatred.,https://www.imdb.com/title/tt0052097/?ref_=sr_i_11,"['Joseph Petracca', 'Lillie Hayward', 'James Edward Grant']",['Michael Curtiz'],"['Alan Ladd', 'Olivia de Havilland', 'Dean Jagger', 'David Ladd', 'Cecil Kellaway', 'Harry Dean Stanton', 'James Westerfield', 'Henry Hull', 'Tom Pittman', 'Eli Mintz']","$1,600,000 (estimated)",,,,"July 1, 1958",['United States'],"['Kanab, Utah, USA']",['Formosa Productions'],"Awards, 2 wins & 2 nominations total","['Classical Western', 'Drama', 'Western']",['English']
12. The Bravados,1958,1h 38m,Approved,7.0,6.8K,,"A man is chasing four outlaws who killed his wife and finds them in a small town's jail, but they escape to Mexico.",https://www.imdb.com/title/tt0051433/?ref_=sr_i_12,"['Philip Yordan', ""Frank O'Rourke"", 'Maurice Griffe']",['Henry King'],"['Gregory Peck', 'Joan Collins', 'Stephen Boyd', 'Albert Salmi', 'Henry Silva', 'Kathleen Gallant', 'Barry Coe', 'George Voskovec', 'Herbert Rudley', 'Lee Van Cleef']",,,,,"August 1, 1958",['United States'],"['Morelia, Michoacán, Mexico']",['Twentieth Century Fox'],"Awards, 1 win & 1 nomination total","['Classical Western', 'Drama', 'Western']","['English', 'Spanish']"
13. Cat on a Hot Tin Roof,1958,1h 48m,Approved,7.9,55K,84.0,Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminal father jogs a host of memories and revelations for both father and son.,https://www.imdb.com/title/tt0051459/?ref_=sr_i_13,"['Richard Brooks', 'James Poe', 'Tennessee Williams']",['Richard Brooks'],"['Elizabeth Taylor', 'Paul Newman', 'Burl Ives', 'Jack Carson', 'Judith Anderson', 'Madeleine Sherwood', 'Larry Gates', 'Vaughn Taylor', 'Zelda Cleaver', 'Brian Corcoran']","$3,000,000 (estimated)",,"$1,872",,"August 29, 1958",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (studio: made in Hollywood, U.S.A. by)']",['Avon Productions (II)'],"Nominated for 6 Oscars, 3 wins & 16 nominations total",['Drama'],['English']
14. Stage Struck,1958,1h 35m,Approved,5.9,853,,"A young woman arrives in New York City determined to become a great theatrical star, but discovers that her goal may not be as easily attainable as she had hoped.",https://www.imdb.com/title/tt0052235/?ref_=sr_i_14,"['Ruth Goetz', 'Augustus Goetz', 'Zoe Akins']",['Sidney Lumet'],"['Henry Fonda', 'Susan Strasberg', 'Joan Greenwood', 'Herbert Marshall', 'Christopher Plummer', 'Daniel Ocko', 'Pat Harrington Sr.', 'Frank Campanella', 'John Fiedler', 'Pat Englund']",,,,,"April 22, 1958",['United States'],"['New York City, New York, USA']","['William Dozier Productions', 'RKO Radio Pictures']",,"['Drama', 'Romance']",['English']
15. The Blob,1958,1h 26m,Approved,6.3,31K,58.0,An alien lifeform consumes everything in its path as it grows and grows.,https://www.imdb.com/title/tt0051418/?ref_=sr_i_15,"['Theodore Simonson', 'Kay Linaker', 'Irvine H. Millgate']","['Irvin S. Yeaworth Jr.', 'Russell S. Doughten Jr.']","['Steve McQueen', 'Aneta Corsaut', 'Earl Rowe', 'Olin Howland', 'Stephen Chase', 'John Benson', 'George Karas', 'Lee Payton', 'Elbert Smith', 'Hugh Graham']","$240,000 (estimated)",,,,"September 10, 1958",['United States'],"['Downingtown, Pennsylvania, USA (Diner)']","['Tonylyn Productions Inc.', 'Valley Forge Films', 'Fairview Productions']","Awards, 1 nomination total","['Alien Invasion', 'Monster Horror', 'Horror', 'Sci-Fi']","['English', 'Italian']"
16. Gigi,1958,1h 55m,G,6.6,25K,82.0,"Weary of the conventions of Parisian society, a rich playboy and a youthful courtesan-in-training enjoy a platonic friendship which may not stay platonic for long.",https://www.imdb.com/title/tt0051658/?ref_=sr_i_16,"['Alan Jay Lerner', 'Colette', 'Niven Busch']","['Vincente Minnelli', 'Charles Walters']","['Leslie Caron', 'Maurice Chevalier', 'Louis Jourdan', 'Hermione Gingold', 'Eva Gabor', 'Jacques Bergerac', 'Isabel Jeans', 'John Abbott', 'Marie-Hélène Arnaud', 'Jack Ary']","$3,319,355 (estimated)",,,,"June 25, 1958",['United States'],"['Venice Beach, Venice, Los Angeles, California, USA (beach scenes)']",['Metro-Goldwyn-Mayer (MGM)'],"Won 9 Oscars, 22 wins & 9 nominations total","['Classic Musical', 'Comedy', 'Musical', 'Romance']","['English', 'French']"
17. Screaming Mimi,1958,1h 19m,Approved,5.7,824,,"Virginia Wilson saw a man get shot right after he tried to kill her, so she goes to psychiatrist Dr. Greenwood. He falls in love with her and takes over her life, but she insists on continuing her career as a stripper.",https://www.imdb.com/title/tt0052168/?ref_=sr_i_17,"['Robert Blees', 'Fredric Brown']",['Gerd Oswald'],"['Anita Ekberg', 'Philip Carey', 'Gypsy Rose Lee', 'Harry Townes', 'Linda Cherney', 'Romney Brent', 'Red Norvo', 'Red Norvo Trio', 'Al Bain', 'Steve Benton']",,,,,"August 8, 1958",['United States'],,['Sage Productions'],,"['Film Noir', 'Drama', 'Thriller']",['English']
18. A Night to Remember,1958,2h 3m,Not Rated,7.9,18K,,"On her maiden voyage in April 1912, the supposedly unsinkable RMS Titanic strikes an iceberg in the Atlantic Ocean.",https://www.imdb.com/title/tt0051994/?ref_=sr_i_18,"['Walter Lord', 'Eric Ambler']",['Roy Ward Baker'],"['Kenneth More', 'Ronald Allen', 'Robert Ayres', 'Honor Blackman', 'Anthony Bushell', 'John Cairney', 'Jill Dixon', 'Jane Downs', 'James Dyrenforth', 'Michael Goodliffe']","$1,680,000 (estimated)",,,,"December 16, 1958",['United Kingdom'],"['Great Fosters Hotel, Egham, Surrey, England, UK (Sir Richard and Lady Richard set off from their mansion to board the Titanic at Southampton)']",['The Rank Organisation'],"Nominated for 1 BAFTA Award, 2 wins & 3 nominations total","['Period Drama', 'Tragedy', 'Drama', 'History']","['English', 'Russian', 'Polish', 'German', 'Italian']"
19. Horror of Dracula,1958,1h 22m,Approved,7.2,30K,67.0,"When Jonathan Harker rouses the ire of Count Dracula for accepting a job at the vampire's castle under false pretenses, his friend Dr. Van Helsing pursues the predatory villain.",https://www.imdb.com/title/tt0051554/?ref_=sr_i_19,"['Jimmy Sangster', 'Bram Stoker']",['Terence Fisher'],"['Peter Cushing', 'Christopher Lee', 'Michael Gough', 'Melissa Stribling', 'Carol Marsh', 'Olga Dickie', 'John Van Eyssen', 'Valerie Gaunt', 'Janina Faye', 'Barbara Archer']","£81,000 (estimated)",,,,"June 16, 1958",['United Kingdom'],"['Bray Studios, Down Place, Oakley Green, Berkshire, England, UK (Studio, uncredited)']",['Hammer Films'],"Awards, 1 win & 2 nominations total","['Vampire Horror', 'Drama', 'Horror']",['English']
"20. The Long, Hot Summer",1958,1h 55m,Approved,7.3,13K,,"Accused barn burner and conman Ben Quick arrives in a small Mississippi town and quickly ingratiates himself with its richest family, the Varners.",https://www.imdb.com/title/tt0051878/?ref_=sr_i_20,"['William Faulkner', 'Irving Ravetch', 'Harriet Frank Jr.']",['Martin Ritt'],"['Paul Newman', 'Joanne Woodward', 'Anthony Franciosa', 'Orson Welles', 'Lee Remick', 'Angela Lansbury', 'Richard Anderson', 'Sarah Marshall', 'Mabel Albertson', ""J. Pat O'Malley""]","$1,500,000 (estimated)",,,,"May 18, 1958",['United States'],"[""Clinton, Louisiana, USA (town: Frenchman's Bend)""]",['Jerry Wald Productions'],"Awards, 2 wins & 4 nominations total",['Drama'],['English']
21. The Fly,1958,1h 34m,Approved,7.1,27K,62.0,A scientist has a horrific accident when he tries to use his newly invented teleportation device.,https://www.imdb.com/title/tt0051622/?ref_=sr_i_21,"['James Clavell', 'George Langelaan']",['Kurt Neumann'],"['David Hedison', 'Patricia Owens', 'Vincent Price', 'Herbert Marshall', 'Kathleen Freeman', 'Betty Lou Gerson', 'Charles Herbert', 'Eugene Borden', 'George Calliga', 'Harry Carter']","$700,000 (estimated)",,"$1,501",,"July 16, 1958",['United States'],"['Montréal, Québec, Canada']","['Twentieth Century Fox', 'Regal Films']","Awards, 1 nomination total","['Body Horror', 'Drama', 'Horror', 'Sci-Fi']","['English', 'French']"
22. The Young Lions,1958,2h 47m,Approved,7.1,9.2K,,"The lives of three young men, a German and two Americans, during WWII.",https://www.imdb.com/title/tt0052415/?ref_=sr_i_22,"['Edward Anhalt', 'Irwin Shaw', 'Maurice Griffe']",['Edward Dmytryk'],"['Marlon Brando', 'Montgomery Clift', 'Dean Martin', 'Hope Lange', 'Barbara Rush', 'May Britt', 'Maximilian Schell', 'Dora Doll', 'Lee Van Cleef', 'Liliane Montevecchi']","$3,550,000 (estimated)",,"$9,363",,"April 2, 1958",['United States'],"['Natzweiler-Struthof Concentration Camp, Natzwiller, Bas-Rhin, France']",['Twentieth Century Fox'],"Nominated for 3 Oscars, 1 win & 7 nominations total","['Action', 'Drama', 'War']","['English', 'French', 'German']"
23. Bell Book and Candle,1958,1h 46m,Approved,6.8,14K,,"A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead.",https://www.imdb.com/title/tt0051406/?ref_=sr_i_23,"['Daniel Taradash', 'John Van Druten']",['Richard Quine'],"['James Stewart', 'Kim Novak', 'Jack Lemmon', 'Ernie Kovacs', 'Hermione Gingold', 'Elsa Lanchester', 'Janice Rule', 'Philippe Clay', 'Bek Nelson', 'Howard McNear']","$2,450,000 (estimated)",,"$2,492",,"December 19, 1958",['United States'],"['Flatiron Building - 175 Fifth Avenue, Manhattan, New York City, New York, USA']","['Columbia Pictures Corporation', 'Phoenix Productions (III)']","Nominated for 2 Oscars, 4 nominations total","['Holiday Romance', 'Screwball Comedy', 'Comedy', 'Fantasy', 'Romance']","['English', 'French']"
24. The Defiant Ones,1958,1h 36m,Approved,7.6,19K,69.0,"Two chained-together escaped convicts, one white and one black, must learn to get along in order to elude capture.",https://www.imdb.com/title/tt0051525/?ref_=sr_i_24,"['Nedrick Young', 'Harold Jacob Smith']",['Stanley Kramer'],"['Tony Curtis', 'Sidney Poitier', 'Cara Williams', 'Theodore Bikel', 'Charles McGraw', 'Lon Chaney Jr.', 'King Donovan', 'Claude Akins', 'Lawrence Dobkin', 'Whit Bissell']","$778,000 (estimated)",,,,"September 27, 1958",['United States'],"['Kern County, California, USA (crossing the river)']","['Lomitas Productions', 'Curtleigh Productions']","Won 2 Oscars, 16 wins & 21 nominations total","['Crime', 'Drama']",['English']
25. The 7th Voyage of Sinbad,1958,1h 28m,G,7.0,15K,,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",https://www.imdb.com/title/tt0051337/?ref_=sr_i_25,"['Ken Kolb', 'Ray Harryhausen']",['Nathan Juran'],"['Kerwin Mathews', 'Kathryn Grant', 'Richard Eyer', 'Torin Thatcher', 'Alec Mango', 'Danny Green', 'Harold Kasket', 'Alfred Brown', 'Nana de Herrera', 'Nino Falanga']","$650,000 (estimated)",,,,"December 23, 1958",['United States'],"['Caves of Arta, Mallorca, Balearic Islands, Spain (Temple of the Oracle; interior)']","['Columbia Pictures', 'Morningside Productions']","Awards, 1 win & 2 nominations total","['Swashbuckler', 'Action', 'Adventure', 'Family', 'Fantasy']",['English']
26. I Want to Live!,1958,2h,Approved,7.5,7.7K,,A prostitute sentenced to death for murder pleads her innocence.,https://www.imdb.com/title/tt0051758/?ref_=sr_i_26,"['Nelson Gidding', 'Don Mankiewicz', 'Ed Montgomery']",['Robert Wise'],"['Susan Hayward', 'Simon Oakland', 'Virginia Vincent', 'Theodore Bikel', 'Wesley Lau', 'Philip Coolidge', 'Lou Krugman', 'James Philbrook', 'Bartlett Robinson', 'Gage Clarke']","$1,383,578 (estimated)",,,,"December 3, 1958",['United States'],"['San Quentin State Prison, San Quentin, California, USA (prison)']",['Walter Wanger Productions'],"Won 1 Oscar, 6 wins & 16 nominations total","['Film Noir', 'True Crime', 'Biography', 'Crime', 'Drama']",['English']
27. Run Silent Run Deep,1958,1h 33m,Approved,7.3,14K,62.0,A U.S. submarine commander who's obsessed with sinking a particular Japanese ship butts heads with his first officer and crew.,https://www.imdb.com/title/tt0052151/?ref_=sr_i_27,"['John Gay', 'Edward L. Beach']",['Robert Wise'],"['Clark Gable', 'Burt Lancaster', 'Jack Warden', 'Brad Dexter', 'Don Rickles', 'Nick Cravat', 'Joe Maross', 'Mary LaRoche', 'Eddie Foy III', 'Rudy Bond']",,,,,"March 27, 1958",['United States'],"['Salton Sea, California, USA (battle scenes using miniatures and models)']","['Hecht-Hill-Lancaster Productions', 'Jeffrey Productions']","Awards, 1 nomination total","['Action', 'Drama', 'War']","['English', 'Japanese']"
28. My Uncle,1958,1h 56m,Not Rated,7.7,25K,84.0,"Monsieur Hulot visits the technology-driven world of his sister, brother-in-law, and nephew, but he can't quite fit into the surroundings.",https://www.imdb.com/title/tt0050706/?ref_=sr_i_28,"['Jacques Lagrange', ""Jean L'Hôte"", 'Jacques Tati']",['Jacques Tati'],"['Jacques Tati', 'Jean-Pierre Zola', 'Adrienne Servantie', 'Lucien Frégis', 'Betty Schneider', 'Jean-François Martial', 'Dominique Marie', 'Yvonne Arnaud', 'Adelaide Danieli', 'Alain Bécourt']","FRF250,000 (estimated)",,"$87,444",,"November 3, 1958","['France', 'Italy']","[""Place d'Armes, Saint-Maur-des-Fossés, Val-de-Marne, France (street scenes)""]","['Specta Films', 'Gray-Film', 'Alter Films']","Won 1 Oscar, 7 wins & 4 nominations total","['Satire', 'Comedy']",['French']
29. The Thing That Couldn't Die,1958,1h 9m,Approved,4.3,2.1K,,"A psychically gifted young woman discovers a centuries-old crate buried on her aunt's ranch. Opening it, her family discovers the living head of Gideon Drew, a 16th century devil worshiper who was beheaded by Sir Francis Drake.",https://www.imdb.com/title/tt0052289/?ref_=sr_i_29,['David Duncan'],['Will Cowan'],"['William Reynolds', 'Andra Martin', 'Jeffrey Stone', 'Carolyn Kearney', 'Peggy Converse', 'Robin Hughes', 'James Anderson', 'Charles Horvath', 'Forrest Lewis', 'George Alexander']",,,,,"January 16, 1959",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal International Pictures (UI)'],,['Horror'],['English']
30. Love Is My Profession,1958,2h 2m,,6.7,1.6K,,"Married French lawyer Andre defends succesfully the case of Yvette, who committed a robbery. He falls in love with her, but she isn't true to him.",https://www.imdb.com/title/tt0051579/?ref_=sr_i_30,"['Georges Simenon', 'Jean Aurenche', 'Pierre Bost']",['Claude Autant-Lara'],"['Jean Gabin', 'Brigitte Bardot', 'Edwige Feuillère', 'Nicole Berger', 'Madeleine Barbulée', 'Gabrielle Fontan', 'Jacques Clancy', 'Annick Allières', 'Suzanne Grey', 'Edith Cérou']","$750,000 (estimated)",,"$49,454",,"September 17, 1958","['France', 'Italy']","['Préfecture de Police, Boulevard du Palais, Paris 4, Paris, France']","['Union Cinématographique Lyonnaise (UCIL)', 'Iéna Productions', 'CEI Incom']","Awards, 1 nomination total","['Crime', 'Drama', 'Romance']",['French']
31. God's Little Acre,1958,1h 58m,Approved,6.5,2.1K,,"In the 1950s, a poor Georgia cotton farmer and his sons search for the gold presumably buried on the farm by their great-grandfather, but problems related to poverty, infidelity, unemployment, and booze threaten to destroy their family.",https://www.imdb.com/title/tt0051666/?ref_=sr_i_31,"['Philip Yordan', 'Erskine Caldwell', 'Ben Maddow']",['Anthony Mann'],"['Robert Ryan', 'Tina Louise', 'Aldo Ray', 'Buddy Hackett', 'Jack Lord', 'Fay Spain', 'Vic Morrow', 'Helen Westcott', 'Lance Fuller', 'Rex Ingram']",,,,,"September 23, 1958",['United States'],"['San Joaquin-Sacramento River Delta, California, USA']",['Security Pictures'],"Awards, 1 win & 2 nominations total","['Satire', 'Comedy', 'Drama', 'Romance']",['English']
32. Auntie Mame,1958,2h 23m,Approved,7.9,13K,,An orphan goes to live with his free-spirited aunt. Conflict ensues when the executor of his father's estate objects to the aunt's lifestyle.,https://www.imdb.com/title/tt0051383/?ref_=sr_i_32,"['Betty Comden', 'Adolph Green', 'Patrick Dennis']",['Morton DaCosta'],"['Rosalind Russell', 'Forrest Tucker', 'Coral Browne', 'Fred Clark', 'Roger Smith', 'Patric Knowles', 'Peggy Cass', 'Jan Handzlik', 'Joanna Barnes', 'Pippa Scott']","$2,240,000 (estimated)",,,,"December 27, 1958",['United States'],"['Stage 9, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],"Nominated for 6 Oscars, 5 wins & 12 nominations total","['Screwball Comedy', 'Comedy', 'Drama', 'Romance']","['English', 'French', 'Russian', 'Hindi']"
33. The Toughest Gun in Tombstone,1958,1h 12m,Approved,5.5,257,,Matt Sloane is sent from Texas to Arizona to tame Tombstone where a gang of outlaws deals with cattle and silver. One of them killed his wife.,https://www.imdb.com/title/tt0052312/?ref_=sr_i_33,['Orville H. Hampton'],['Earl Bellamy'],"['George Montgomery', 'Jim Davis', 'Beverly Tyler', 'Gerald Milton', 'Don Beddoe', 'Scotty Morrow', 'Harry Lauter', 'Charles Wagenheim', 'Lane Bradford', 'Rodolfo Hoyos Jr.']",,,,,"May 14, 1958",['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Robert E. Kent Productions'],,['Western'],['English']
34. Bonjour Tristesse,1958,1h 34m,Not Rated,6.9,5.9K,,"Spoiled Cecile, 17, spends her summer at the French Riviera with her rich, widower, playboy dad and Elsa. Anne, her late mom's friend, visits and brings changes to all.",https://www.imdb.com/title/tt0051429/?ref_=sr_i_34,"['Arthur Laurents', 'Françoise Sagan']",['Otto Preminger'],"['Jean Seberg', 'David Niven', 'Deborah Kerr', 'Mylène Demongeot', 'Geoffrey Horne', 'Juliette Gréco', 'Walter Chiari', 'Martita Hunt', 'Roland Culver', 'Jean Kent']",,,$446,,February 1958,"['United Kingdom', 'United States']","['San Tropez Beach, Saint-Tropez, Var, France']",['Wheel Productions'],"Nominated for 1 BAFTA Award, 2 nominations total","['Coming-of-Age', 'Drama', 'Romance']",['English']
35. The Man Inside,1958,1h 30m,Approved,5.9,362,,"A jeweler's bookkeeper steals a gem and kills someone while escaping to Europe, where he lives luxuriously and chases women. A detective follows his trail, realizing others are hunting him too, suggesting a deeper mystery.",https://www.imdb.com/title/tt0051893/?ref_=sr_i_35,"['David Shaw', 'M.E. Chaber', 'John Gilling']",['John Gilling'],"['Jack Palance', 'Anita Ekberg', 'Nigel Patrick', 'Anthony Newley', 'Bonar Colleano', 'Sean Kelly', 'Sidney James', 'Donald Pleasence', 'Eric Pohlmann', 'Josephine Brown']",,,,,December 1958,['United Kingdom'],['France'],['Warwick Film Productions'],,"['Adventure', 'Crime', 'Drama']","['Portuguese', 'Spanish', 'French', 'English']"
