Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Rain Man,1988,2h 13m,R,8.0,562K,65.0,"After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance.",https://www.imdb.com/title/tt0095953/?ref_=sr_i_1,"['Barry Morrow', 'Ron Bass']",['Barry Levinson'],"['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen', 'Jack Murdock', 'Michael D. Roberts', 'Ralph Seymour', 'Lucinda Jenney', 'Bonnie Hunt', 'Kim Robillard']","$25,000,000 (estimated)","$7,005,719","$354,825,435","$172,825,435","December 16, 1988",['United States'],"['Santa Ana Regional Transportation Center - 1000 E. Santa Ana Boulevard, Santa Ana, California, USA (train station)']","['United Artists', 'The Guber-Peters Company', 'Star Partners II Ltd.']","Won 4 Oscars, 27 wins & 26 nominations total","['Road Trip', 'Drama']","['English', 'Italian']"
2. Who Framed Roger Rabbit,1988,1h 44m,PG,7.7,225K,83.0,"When a cartoon rabbit is accused of murder, he enlists the help of a burnt out private investigator to prove his innocence.",https://www.imdb.com/title/tt0096438/?ref_=sr_i_2,"['Jeffrey Price', 'Peter S. Seaman', 'Gary K. Wolf']",['Robert Zemeckis'],"['Bob Hoskins', 'Christopher Lloyd', 'Joanna Cassidy', 'Charles Fleischer', 'Stubby Kaye', 'Alan Tilvern', 'Richard LeParmentier', 'Lou Hirsch', 'Betsy Brantley', 'Joel Silver']","$70,000,000 (estimated)","$11,226,239","$329,803,958","$156,452,370","June 22, 1988",['United States'],"['3280 Hyperion Avenue, Los Angeles, California, USA (end of car chase scene where Roger, Eddie Valiant, and Benny the Cab escape police and weasels)']","['Touchstone Pictures', 'Amblin Entertainment', 'Silver Screen Partners III']","Won 3 Oscars, 24 wins & 22 nominations total","['Adult Animation', 'Buddy Comedy', 'Hand-Drawn Animation', 'High-Concept Comedy', 'Parody', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Crime']",['English']
3. Coming to America,1988,1h 57m,R,7.1,231K,47.0,"An extremely pampered African prince travels to Queens, New York and goes undercover to find a wife that he can respect for her intelligence and strong will.",https://www.imdb.com/title/tt0094898/?ref_=sr_i_3,"['Eddie Murphy', 'David Sheffield', 'Barry W. Blaustein']",['John Landis'],"['Eddie Murphy', 'Paul Bates', 'Garcelle Beauvais', 'Feather', 'Stephanie Simon', 'Victoria Dillard', 'Felicia Taylor', 'Midori', 'James Earl Jones', 'Madge Sinclair']","$30,000,000 (estimated)","$21,404,420","$288,752,301","$128,152,301","June 29, 1988",['United States'],"['392 S 5th Street, Brooklyn, New York, USA (Apartment & Barber Shop)']","['Paramount Pictures', 'Eddie Murphy Productions']","Nominated for 2 Oscars, 5 wins & 5 nominations total","['Romantic Comedy', 'Comedy', 'Romance']",['English']
4. Big,1988,1h 44m,PG,7.3,249K,73.0,"After wishing to be made big, a teenage boy wakes the next morning to find himself mysteriously in the body of an adult.",https://www.imdb.com/title/tt0094737/?ref_=sr_i_4,"['Gary Ross', 'Anne Spielberg']",['Penny Marshall'],"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard', 'Jared Rushton', 'David Moscow', 'Jon Lovitz', 'Mercedes Ruehl', 'Josh Clark', 'Kimberlee M. Davis']","$18,000,000 (estimated)","$8,216,190","$151,927,281","$115,227,281","June 3, 1988",['United States'],"['Rye Playland, Rye, New York, USA (where Josh finds Zoltar at the end of the film)']","['Twentieth Century Fox', 'Gracie Films', 'American Entertainment Partners II L.P.']","Nominated for 2 Oscars, 11 wins & 14 nominations total","['Body Swap Comedy', 'Coming-of-Age', 'High-Concept Comedy', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['English', 'Spanish']"
5. Twins,1988,1h 47m,PG,6.2,142K,50.0,"A physically perfect but innocent man goes in search of his long-lost twin brother, who turns out to be a short, womanizing, small-time crook.",https://www.imdb.com/title/tt0096320/?ref_=sr_i_5,"['William Davies', 'William Osborne', 'Timothy Harris']",['Ivan Reitman'],"['Arnold Schwarzenegger', 'Danny DeVito', 'Kelly Preston', 'Chloe Webb', 'Bonnie Bartlett', 'Marshall Bell', 'Trey Wilson', 'David Caruso', ""Hugh O'Brian"", 'Tony Jay']","$15,000,000 (estimated)","$11,174,980","$216,614,388","$111,938,388","December 9, 1988",['United States'],"['Rio Grande Gorge Bridge, Taos, New Mexico, USA']",['Universal Pictures'],"Awards, 4 wins & 1 nomination total","['Buddy Comedy', 'High-Concept Comedy', 'Comedy', 'Crime']",['English']
6. Crocodile Dundee II,1988,1h 51m,PG,5.7,62K,41.0,Australian outback expert protects his New York love from gangsters who've followed her down under.,https://www.imdb.com/title/tt0092493/?ref_=sr_i_6,"['Paul Hogan', 'Brett Hogan']",['John Cornell'],"['Paul Hogan', 'Linda Kozlowski', 'John Meillon', 'Ernie Dingo', 'Steve Rackman', 'Gerry Skilton', 'Gus Mercurio', 'Jim Holt', 'Alec Wilson', 'Maggie Blinco']","$14,000,000 (estimated)","$24,462,976","$239,606,210","$109,306,210","May 25, 1988","['Australia', 'United States']","['Vanderbilt Museum, Centerpoint, Long Island, New York, USA (Mansion)']","['Paramount Pictures', 'Rimfire Films']","Awards, 2 wins total","['Action', 'Adventure', 'Comedy']","['English', 'Spanish', 'Japanese']"
7. Die Hard,1988,2h 12m,R,8.2,985K,72.0,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,https://www.imdb.com/title/tt0095016/?ref_=sr_i_7,"['Roderick Thorp', 'Jeb Stuart', 'Steven E. de Souza']",['John McTiernan'],"['Bruce Willis', 'Alan Rickman', 'Bonnie Bedelia', 'Reginald VelJohnson', 'Paul Gleason', ""De'voreaux White"", 'William Atherton', 'Hart Bochner', 'James Shigeta', 'Alexander Godunov']","$28,000,000 (estimated)","$601,851","$143,651,650","$85,892,546","July 20, 1988",['United States'],"['Fox Plaza - 2121 Avenue of the Stars, Century City, Los Angeles, California, USA (Nakatomi building, interiors filmed on the 29th and 35th floors)']","['Twentieth Century Fox', 'Gordon Company', 'Silver Pictures']","Nominated for 4 Oscars, 8 wins & 9 nominations total","['Disaster', 'One-Person Army Action', 'Action', 'Holiday', 'Thriller']","['English', 'German', 'Italian', 'Japanese']"
8. The Naked Gun: From the Files of Police Squad!,1988,1h 25m,PG-13,7.6,193K,76.0,Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.,https://www.imdb.com/title/tt0095705/?ref_=sr_i_8,"['Jerry Zucker', 'Jim Abrahams', 'David Zucker']",['David Zucker'],"['Leslie Nielsen', 'Priscilla Presley', 'O.J. Simpson', 'Ricardo Montalban', 'George Kennedy', 'Susan Beaubian', 'Nancy Marchand', 'Raye Birk', 'Jeannette Charles', 'Ed Williams']","$12,000,000 (estimated)","$9,331,746","$78,756,177","$78,756,177","December 2, 1988",['United States'],"['Dodger Stadium - 1000 Vin Scully Avenue, Chavez Ravine, Elysian Park, Los Angeles, California, USA (Int. Baseball Scenes)']",['Paramount Pictures'],"Awards, 2 nominations total","['Parody', 'Screwball Comedy', 'Slapstick', 'Comedy', 'Crime']",['English']
9. Cocktail,1988,1h 44m,R,5.9,95K,12.0,A talented New York City bartender takes a job at a bar in Jamaica and falls in love.,https://www.imdb.com/title/tt0094889/?ref_=sr_i_9,['Heywood Gould'],['Roger Donaldson'],"['Tom Cruise', 'Bryan Brown', 'Elisabeth Shue', 'Lisa Banes', 'Laurence Luckinbill', 'Kelly Lynch', 'Gina Gershon', 'Ron Dean', 'Robert Donley', 'Ellen Foley']","$20,000,000 (estimated)","$11,789,466","$171,504,781","$78,222,753","July 29, 1988",['United States'],"[""Dunn's River Falls, Ocho Rios, St. Ann, Jamaica""]","['Touchstone Pictures', 'Silver Screen Partners III', 'Interscope Communications']","Awards, 5 wins & 6 nominations total","['Comedy', 'Drama', 'Romance']","['English', 'Spanish Sign Language']"
10. Beetlejuice,1988,1h 32m,PG,7.5,401K,71.0,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",https://www.imdb.com/title/tt0094721/?ref_=sr_i_10,"['Michael McDowell', 'Larry Wilson', 'Warren Skaaren']",['Tim Burton'],"['Alec Baldwin', 'Geena Davis', 'Michael Keaton', 'Annie McEnroe', 'Maurice Page', 'Hugo Stanger', 'Rachel Mittelman', ""Catherine O'Hara"", 'J. Jay Saunders', 'Mark Ettlinger']","$15,000,000 (estimated)","$8,030,897","$74,852,535","$74,664,632","March 30, 1988",['United States'],"['East Corinth, Vermont, USA (Winter River, CT)']",['The Geffen Company'],"Won 1 Oscar, 7 wins & 11 nominations total","['Dark Comedy', 'Dark Fantasy', 'Quirky Comedy', 'Slapstick', 'Supernatural Fantasy', 'Comedy', 'Fantasy']",['English']
11. Oliver & Company,1988,1h 14m,G,6.6,55K,58.0,A lost and alone kitten joins a gang of dogs engaged in petty larceny in New York City.,https://www.imdb.com/title/tt0095776/?ref_=sr_i_11,"['Jim Cox', 'Tim Disney', 'James Mangold']",['George Scribner'],"['Joey Lawrence', 'Billy Joel', 'Cheech Marin', 'Richard Mulligan', 'Roscoe Lee Browne', 'Sheryl Lee Ralph', 'Dom DeLuise', 'Taurean Blacque', 'Carl Weintraub', 'Robert Loggia']","$31,000,000 (estimated)","$4,022,752","$74,151,346","$74,151,346","November 18, 1988",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Silver Screen Partners III', 'Walt Disney Animation Studios']","Awards, 1 win & 2 nominations total","['Hand-Drawn Animation', 'Quest', 'Tragedy', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Musical']",['English']
12. Working Girl,1988,1h 53m,R,6.8,65K,73.0,"When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",https://www.imdb.com/title/tt0096463/?ref_=sr_i_12,['Kevin Wade'],['Mike Nichols'],"['Melanie Griffith', 'Harrison Ford', 'Sigourney Weaver', 'Alec Baldwin', 'Joan Cusack', 'Philip Bosco', 'Nora Dunn', 'Oliver Platt', 'James Lally', 'Kevin Spacey']","$28,000,000 (estimated)","$4,718,485","$102,953,112","$63,779,477","December 21, 1988",['United States'],"['7 World Trade Center, World Trade Center, Manhattan, New York City, New York, USA']",['Twentieth Century Fox'],"Won 1 Oscar, 9 wins & 18 nominations total","['Romantic Comedy', 'Workplace Drama', 'Comedy', 'Drama', 'Romance']",['English']
