Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. Cousin Jules,1972,1h 31m,Not Rated,7.6,264,81.0,"An ode to rural France and the simple joys of life, Dominique Benicheti's glorious masterpiece COUSIN JULES captures the daily routine and rituals of Jules, a blacksmith, living with his wife, Felice, on a small farm in the French countryside.",https://www.imdb.com/title/tt0128142/?ref_=sr_i_11,['Dominique Benicheti'],['Dominique Benicheti'],"['Jules Guiteaux', 'Félicie Guiteaux', 'Claude Chaudat', 'Adrienne Chaudat', 'Paul Rabut', 'Marie Cordelier']",,"$5,135","$29,337","$29,337","October 12, 2012",['France'],"['Torpes, Burgundy, France (near Pierre-de-Bresse)']","['Société Rytna Film', 'Société des Films Orzeaux']","Awards, 3 wins total",['Documentary'],['French']
12. Solaris,1972,2h 47m,PG,7.9,101K,93.0,A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.,https://www.imdb.com/title/tt0069293/?ref_=sr_i_12,"['Stanislaw Lem', 'Fridrikh Gorenshteyn', 'Andrei Tarkovsky']",['Andrei Tarkovsky'],"['Natalya Bondarchuk', 'Donatas Banionis', 'Jüri Järvet', 'Vladislav Dvorzhetskiy', 'Nikolay Grinko', 'Anatoliy Solonitsyn', 'Olga Barnet', 'Vitalik Kerdimun', 'Olga Kizilova', 'Tatyana Malykh']","RUR1,000,000 (estimated)","$11,537","$229,210","$22,168","September 26, 1972",['Soviet Union'],"[""Akasaka, Minato, Japan (Berton's car scenes)""]","['Mosfilm', 'Chetvyortoe Tvorcheskoe Obedinenie']","Awards, 2 wins & 4 nominations total","['Adventure Epic', 'Psychological Drama', 'Sci-Fi Epic', 'Space Sci-Fi', 'Drama', 'Mystery', 'Sci-Fi']","['Russian', 'German']"
13. We Won't Grow Old Together,1972,1h 50m,Not Rated,7.2,2.2K,,A husband and wife in a loveless marriage struggle to remain ignorant to their failed relationship.,https://www.imdb.com/title/tt0069027/?ref_=sr_i_13,['Maurice Pialat'],['Maurice Pialat'],"['Marlène Jobert', 'Jean Yanne', 'Christine Fabréga', 'Patricia Pierangeli', 'Jacques Galland', 'Maurice Risch', 'Harry-Max', 'Muse Dalbray', 'Macha Méril']",,"$1,677","$14,104","$14,104","May 3, 1972","['France', 'Italy']","['Marseille, Bouches-du-Rhône, France (Vieux Port, St Charles train station)']","['Lido Films', 'Empire Films']","Awards, 1 win & 2 nominations total",['Drama'],"['French', 'Russian']"
14. The Bitter Tears of Petra von Kant,1972,2h 4m,Not Rated,7.5,12K,73.0,A troubled fashion designer strikes up a romance with a much younger woman.,https://www.imdb.com/title/tt0068278/?ref_=sr_i_14,['Rainer Werner Fassbinder'],['Rainer Werner Fassbinder'],"['Margit Carstensen', 'Hanna Schygulla', 'Katrin Schaake', 'Eva Mattes', 'Gisela Fackeldey', 'Irm Hermann']","DEM325,000 (estimated)","$11,623","$9,982","$8,144","October 5, 1972",['West Germany'],"['Worpswede, Lower Saxony, Germany']","['Filmverlag der Autoren', 'Tango Film']","Awards, 3 wins & 3 nominations total","['Psychological Drama', 'Drama', 'Romance']",['German']
15. The Merchant of Four Seasons,1972,1h 28m,Not Rated,7.3,5.4K,,"Hans Epp is a self-destructive man who lives a dissatisfied life. He tries to find meaning as a fruit vendor, but a heart attack impedes his ability to work, which turns his dissatisfaction into despair.",https://www.imdb.com/title/tt0067227/?ref_=sr_i_15,['Rainer Werner Fassbinder'],['Rainer Werner Fassbinder'],"['Hans Hirschmüller', 'Irm Hermann', 'Hanna Schygulla', 'Klaus Löwitsch', 'Karl Scheydt', 'Andrea Schober', 'Gusti Kreissl', 'Ingrid Caven', 'Kurt Raab', 'Heide Simon']","DEM325,000 (estimated)","$11,623","$8,148","$8,144","February 10, 1972",['West Germany'],"['Munich, Bavaria, Germany']",['Tango Film'],"Awards, 3 wins & 5 nominations total","['Psychological Drama', 'Tragedy', 'Drama']","['German', 'Arabic']"
16. Cesar & Rosalie,1972,1h 44m,R,7.3,4K,,"Cesar is in love with Rosalie. But Rosalie isn't making it easy for him, especially when her old flame enters the picture.",https://www.imdb.com/title/tt0068441/?ref_=sr_i_16,"['Jean-Loup Dabadie', 'Claude Sautet', 'Claude Néron']",['Claude Sautet'],"['Yves Montand', 'Romy Schneider', 'Sami Frey', 'Bernard Le Coq', 'Eva Maria Meineke', 'Henri-Jacques Huet', 'Isabelle Huppert', 'Gisela Hahn', 'Betty Beckers', 'Hervé Sand']",,,"$60,705","$5,063","October 27, 1972","['France', 'Italy', 'West Germany']","[""Beaugency, Loiret, France (first scene, the painter's house, Rue de l'Evêché)""]","['Fildebroc', 'Mega Film', 'Paramount-Orion Filmproduktion']","Awards, 1 win total","['Drama', 'Romance']","['French', 'English']"
17. Deliverance,1972,1h 49m,R,7.6,124K,80.0,"Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country.",https://www.imdb.com/title/tt0068473/?ref_=sr_i_17,"['James Dickey', 'John Boorman']",['John Boorman'],"['Jon Voight', 'Burt Reynolds', 'Ned Beatty', 'Ronny Cox', 'Ed Ramey', 'Billy Redden', 'Seamon Glass', 'Randall Deal', 'Bill McKinney', ""Herbert 'Cowboy' Coward""]","$2,000,000 (estimated)",,"$4,550",,"August 18, 1972",['United States'],"['Chattooga River, Georgia, USA (Cahulawassee River)']","['Warner Bros.', 'Elmer Enterprises']","Nominated for 3 Oscars, 2 wins & 14 nominations total","['Psychological Thriller', 'Survival', 'Adventure', 'Drama', 'Thriller']",['English']
18. Pink Flamingos,1972,1h 33m,NC-17,6.0,29K,47.0,"Notorious Baltimore criminal and underground figure Divine goes up against a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive"".",https://www.imdb.com/title/tt0069089/?ref_=sr_i_18,['John Waters'],['John Waters'],"['Divine', 'David Lochary', 'Mary Vivian Pearce', 'Mink Stole', 'Danny Mills', 'Edith Massey', 'Channing Wilroy', 'Cookie Mueller', 'Paul Swift', 'Susan Walsh']","$10,000 (estimated)",,"$3,491",,"March 31, 1976",['United States'],"['Baltimore, Maryland, USA']",['Dreamland'],"Awards, 1 win total","['Dark Comedy', 'Raunchy Comedy', 'Comedy', 'Crime']",['English']
"19. Aguirre, the Wrath of God",1972,1h 35m,Not Rated,7.8,65K,,"In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado.",https://www.imdb.com/title/tt0068182/?ref_=sr_i_19,['Werner Herzog'],['Werner Herzog'],"['Klaus Kinski', 'Ruy Guerra', 'Helena Rojo', 'Del Negro', 'Peter Berling', 'Cecilia Rivera', 'Daniel Ades', 'Edward Roland', 'Alexandra Cheves', 'Armando Polanah']","$370,000 (estimated)",,"$37,794",,"April 3, 1977","['West Germany', 'Mexico']","['Huayna Picchu, Peru (mountain with stone stairway in the opening scene)']","['Werner Herzog Filmproduktion', 'Hessischer Rundfunk (HR)', 'Estudios Churubusco Azteca S.A.']","Awards, 4 wins & 3 nominations total","['Jungle Adventure', 'Psychological Drama', 'Quest', 'Tragedy', 'Action', 'Adventure', 'Biography', 'Drama', 'History']","['German', 'Quechua', 'Spanish']"
20. Cabaret,1972,2h 4m,PG,7.8,62K,80.0,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.,https://www.imdb.com/title/tt0068327/?ref_=sr_i_20,"['Joe Masteroff', 'John Van Druten', 'Christopher Isherwood']",['Bob Fosse'],"['Liza Minnelli', 'Michael York', 'Helmut Griem', 'Joel Grey', 'Fritz Wepper', 'Marisa Berenson', 'Elisabeth Neumann-Viertel', 'Helen Vita', 'Sigrid von Richthofen', 'Gerd Vespermann']","$4,600,000 (estimated)",,"$77,612",,"February 13, 1972",['United States'],"['Berlin, Germany (filmed on location in West Berlin)']","['Allied Artists Pictures', 'ABC Pictures', 'A Feuer and Martin Production']","Won 8 Oscars, 35 wins & 17 nominations total","['Drama', 'Music', 'Musical', 'Romance']","['English', 'German', 'Hebrew', 'French']"
21. The Way of the Dragon,1972,1h 30m,R,7.2,43K,58.0,"A country bumpkin martial artist visits his relatives in Rome, Italy, where he must defend them and their restaurant against harassment from brutal gangsters.",https://www.imdb.com/title/tt0068935/?ref_=sr_i_21,['Bruce Lee'],['Bruce Lee'],"['Bruce Lee', 'Chuck Norris', 'Nora Miao', 'Ping-Ou Wei', 'Chung-Hsin Huang', 'Robert Wall', 'In-shik Hwang', 'Ti Chin', 'Tony Liu', 'Little Unicorn']","$130,000 (estimated)",,,,September 1973,['Hong Kong'],"['The Colosseum, Rome, Lazio, Italy']","['Golden Harvest Films', 'Concord Productions', 'Golden Harvest Company']","Awards, 1 win total","['Kung Fu', 'Martial Arts', 'One-Person Army Action', 'Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']","['Mandarin', 'Cantonese', 'English', 'Italian']"
22. The Last House on the Left,1972,1h 24m,R,5.8,42K,68.0,"Two teenage girls heading to a rock concert for one's birthday try to score marijuana in the city, where they are kidnapped and brutalized by a gang of psychopathic convicts.",https://www.imdb.com/title/tt0068833/?ref_=sr_i_22,"['Wes Craven', 'Ulla Isaksson']",['Wes Craven'],"['Sandra Peabody', 'Lucy Grantham', 'David Hess', 'Fred J. Lincoln', 'Jeramie Rain', 'Marc Sheffler', 'Richard Towers', 'Cynthia Carr', 'Ada Washington', 'Marshall Anker']","$90,000 (estimated)",,$135,,"August 30, 1972",['United States'],"['New York City, New York, USA (buying grass scene)']","['Sean S. Cunningham Films', 'The Night Co.', 'Lobster Enterprises']",,"['B-Horror', 'Gangster', 'Serial Killer', 'Slasher Horror', 'Splatter Horror', 'Crime', 'Horror', 'Thriller']",['English']
23. Fritz the Cat,1972,1h 18m,Not Rated,6.2,15K,54.0,"In the late 1960s, a pretentious, womanizing young cat drops out of college, starts a riot in Harlem, hits the road with an ex-girlfriend and gets mixed up with domestic terrorists.",https://www.imdb.com/title/tt0068612/?ref_=sr_i_23,"['Robert Crumb', 'Ralph Bakshi']",['Ralph Bakshi'],"['Skip Hinnant', 'Rosetta LeNoire', 'John McCurry', 'Judy Engles', 'Phil Seuling', 'Ralph Bakshi', 'Mary Dean', 'Charles Spidar']","$700,000 (estimated)",,,,"April 14, 1972",['United States'],,"['Fritz Productions', 'Aurica Finance Company', 'Steve Krantz Productions']",,"['Adult Animation', 'Dark Comedy', 'Hand-Drawn Animation', 'Raunchy Comedy', 'Satire', 'Stoner Comedy', 'Animation', 'Comedy', 'Drama']","['English', 'Yiddish']"
24. The Getaway,1972,2h 3m,PG,7.3,37K,55.0,A recently-released ex-con and his loyal wife go on the run after a heist goes awry.,https://www.imdb.com/title/tt0068638/?ref_=sr_i_24,"['Walter Hill', 'Jim Thompson']",['Sam Peckinpah'],"['Steve McQueen', 'Ali MacGraw', 'Ben Johnson', 'Sally Struthers', 'Al Lettieri', 'Slim Pickens', 'Richard Bright', 'Jack Dodson', 'Dub Taylor', 'Bo Hopkins']","$3,352,254 (estimated)",,"$9,588",,"December 13, 1972",['United States'],"['El Paso, Texas, USA (street scenes, Laughlin Hotel at 311 W Franklin Ave, and drive-in restaurant on Dyer St, both demolished)']","['First Artists', 'Foster-Brower Productions', 'Solar Productions']","Awards, 1 win & 2 nominations total","['Caper', 'Action', 'Crime', 'Thriller']","['English', 'Spanish']"
25. Jeremiah Johnson,1972,1h 48m,GP,7.6,36K,75.0,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by the Crow tribe and proves to be a match for their warriors in single combat on the early frontier.,https://www.imdb.com/title/tt0068762/?ref_=sr_i_25,"['Vardis Fisher', 'Raymond W. Thorp', 'Robert Bunker']",['Sydney Pollack'],"['Robert Redford', 'Will Geer', 'Delle Bolton', 'Josh Albee', 'Joaquín Martínez', 'Allyn Ann McLerie', 'Stefan Gierasch', 'Richard Angarola', 'Paul Benedict', 'Charles Tyner']","$3,100,000 (estimated)",,,,"December 21, 1972",['United States'],"['Zion National Park, Utah, USA']","['Sanford Productions (III)', 'Warner Bros.']","Awards, 1 win & 1 nomination total","['Adventure Epic', 'Epic', 'Mountain Adventure', 'Period Drama', 'Survival', 'Western Epic', 'Adventure', 'Drama', 'Western']","['English', 'Crow', 'French']"
26. Prime Cut,1972,1h 28m,R,6.7,6.4K,,"A vicious Kansas City slaughterhouse owner and his hick family are having a bloody ""beef"" with the Chicago crime syndicate over profits from their joint illegal operations. Top enforcer Nick Devlin is sent to straighten things out.",https://www.imdb.com/title/tt0069121/?ref_=sr_i_26,['Robert Dillon'],['Michael Ritchie'],"['Lee Marvin', 'Gene Hackman', 'Sissy Spacek', 'Angel Tompkins', 'Gregory Walcott', 'Janit Baldwin', 'Bill Morey', 'Clint Ellison', 'Howard Platt', 'Les Lannom']",,,,"$520,493","July 8, 1972",['United States'],"['Calgary, Alberta, Canada']",['Cinema Center Films'],,"['Action', 'Crime', 'Drama', 'Thriller']",['English']
27. Fist of Fury,1972,1h 47m,R,7.2,35K,68.0,"During the Japanese occupation of Shanghai, the star pupil of a recently-deceased martial arts teacher battles a Japanese dojo which seeks the demise of his master's fighting school.",https://www.imdb.com/title/tt0068767/?ref_=sr_i_27,['Wei Lo'],['Wei Lo'],"['Bruce Lee', 'Nora Miao', 'James Tien', 'Maria Yi', 'Robert Baker', 'Fu Ching Chen', 'Shan Chin', 'Ying-Chieh Han', 'Chikara Hashimoto', 'Jun Katsumura']","$100,000 (estimated)",,,,"September 9, 1972",['Hong Kong'],"['Hong Kong, China']","['Golden Harvest Company', 'Nova Media']","Awards, 2 wins & 1 nomination total","['Kung Fu', 'Martial Arts', 'Action', 'Drama', 'Romance', 'Thriller']","['Mandarin', 'Cantonese', 'English']"
28. The Canterbury Tales,1972,1h 51m,NC-17,6.3,8.7K,,"Pasolini's artistic, sometimes violent, always vividly cinematic retelling of some of Chaucer's most erotic tales.",https://www.imdb.com/title/tt0067647/?ref_=sr_i_28,"['Pier Paolo Pasolini', 'Geoffrey Chaucer']",['Pier Paolo Pasolini'],"['Hugh Griffith', 'Laura Betti', 'Ninetto Davoli', 'Franco Citti', 'Josephine Chaplin', 'Alan Webb', 'Pier Paolo Pasolini', 'J.P. Van Dyne', 'Vernon Dobtcheff', 'Adrian Street']",,,"$9,028",,"May 30, 1980","['Italy', 'France']","[""Battle Abbey, East Sussex, England, UK (merchant's tale: hall interior)""]","['Produzioni Europee Associate (PEA)', 'Les Productions Artistes Associés']","Awards, 1 win total","['Farce', 'Period Drama', 'Comedy', 'Drama', 'History']","['Italian', 'English', 'Latin', 'Gaelic']"
29. What?,1972,1h 52m,R,5.5,4.7K,,"During her Italian vacation, a beautiful young American tourist finds herself a guest in a coastal villa inhabited by some odd people.",https://www.imdb.com/title/tt0070913/?ref_=sr_i_29,"['Gérard Brach', 'Roman Polanski']",['Roman Polanski'],"['Marcello Mastroianni', 'Sydne Rome', 'Hugh Griffith', 'Romolo Valli', 'Guido Alberti', 'Henning Schlüter', 'Gianfranco Piacentini', 'Christiane Barry', 'Dieter Hallervorden', 'Elisabeth Witte']",,,,$64,"October 3, 1973","['Italy', 'France', 'West Germany']","['Amalfi, Salerno, Campania, Italy']","['Compagnia Cinematografica Champion', 'Les Films Concordia', 'Dieter Geissler Filmproduktion']",,"['Dark Comedy', 'Comedy']","['English', 'Italian', 'French']"
30. Don't Torture a Duckling,1972,1h 45m,Not Rated,7.0,11K,,"When a southern Italian town is rocked by a string of child murders, the police and two urban outcasts search for the culprit amid scapegoating within the superstitious community.",https://www.imdb.com/title/tt0069019/?ref_=sr_i_30,"['Lucio Fulci', 'Roberto Gianviti', 'Gianfranco Clerici']",['Lucio Fulci'],"['Florinda Bolkan', 'Barbara Bouchet', 'Tomas Milian', 'Irene Papas', 'Marc Porel', 'Georges Wilson', 'Antonello Campodifiori', ""Ugo D'Alessio"", 'Virgilio Gazzolo', 'Vito Passeri']",,,,,"September 29, 1972",['Italy'],"[""Monte Sant'Angelo, Foggia, Apulia, Italy (the town of Accendura setting)""]",['Medusa Distribuzione'],,"['Giallo', 'Horror', 'Mystery', 'Thriller']",['Italian']
31. Sleuth,1972,2h 18m,PG,7.9,51K,,"A man who loves games and theater invites his wife's lover to meet him, setting up a battle of wits with potentially deadly results.",https://www.imdb.com/title/tt0069281/?ref_=sr_i_31,['Anthony Shaffer'],['Joseph L. Mankiewicz'],"['Laurence Olivier', 'Michael Caine', 'Alec Cawthorne', 'John Matthews', 'Eve Channing', 'Teddy Martin']",,,,"$4,081,254","December 11, 1972","['United Kingdom', 'United States']","['Athelhampton House & Gardens, Athelhampton, Dorchester, Dorset, England, UK (on location)']","['Palomar Pictures International', 'American Broadcasting Company (ABC)']","Nominated for 4 Oscars, 5 wins & 11 nominations total","['Mystery', 'Thriller']","['English', 'Italian']"
32. What the Peeper Saw,1972,1h 29m,R,5.8,1.9K,,"A wealthy author's second wife begins to suspect that her 12-year-old stepson may have murdered his mother, who mysteriously died in a bathtub accident.",https://www.imdb.com/title/tt0067489/?ref_=sr_i_32,"['Trevor Preston', 'Andrea Bianchi', 'Erich Kröhnke']","['James Kelley', 'Andrea Bianchi']","['Mark Lester', 'Britt Ekland', 'Hardy Krüger', 'Lilli Palmer', 'Harry Andrews', 'Conchita Montes', 'Colette Jack', 'Ricardo Palacios', 'Emilio Rodríguez', 'Ricardo Valle']",,,,,"October 14, 1972","['United Kingdom', 'Italy', 'West Germany', 'Spain']","['Almería, Andalucía, Spain']","['Cemo Film', 'Corona Filmproduktion', 'Eguiluz Films']",,"['Giallo', 'Psychological Thriller', 'Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']","['English', 'Italian']"
33. Silent Running,1972,1h 29m,G,6.6,32K,67.0,"In a future where all flora are extinct on Earth, an astronaut is given orders to destroy the last of Earth's plant samples, kept in a greenhouse aboard a spacecraft.",https://www.imdb.com/title/tt0067756/?ref_=sr_i_33,"['Deric Washburn', 'Michael Cimino', 'Steven Bochco']",['Douglas Trumbull'],"['Bruce Dern', 'Cliff Potts', 'Ron Rifkin', 'Jesse Vint', 'Mark Persons', 'Steven Brown', 'Cheryl Sparks', 'Larry Whisenhunt', 'Joseph Campanella', 'Roy Engel']","$1,000,000 (estimated)",,"$1,104",,"March 10, 1972",['United States'],"['Van Nuys Airport - 16461 Sherman Way, Van Nuys, Los Angeles, California, USA (Dome Number 1, Interiors)']","['Universal Pictures', 'Trumbull/Gruskoff Productions']","Awards, 2 nominations total","['Dark Comedy', 'Dystopian Sci-Fi', 'Space Sci-Fi', 'Drama', 'Sci-Fi']",['English']
34. The Cowboys,1972,2h 14m,GP,7.4,17K,52.0,Rancher Wil Andersen is forced to hire inexperienced boys as cowhands in order to get his cattle herd to market on time but the rough drive is full of dangers and a gang of rustlers is trailing them.,https://www.imdb.com/title/tt0068421/?ref_=sr_i_34,"['William Dale Jennings', 'Irving Ravetch', 'Harriet Frank Jr.']",['Mark Rydell'],"['John Wayne', 'Roscoe Lee Browne', 'Bruce Dern', 'Colleen Dewhurst', 'Alfred Barker Jr.', 'Nicolas Beauvy', 'Steve Benedict', 'Robert Carradine', 'Norman Howell', 'Stephen R. Hudis']","$6,000,000 (estimated)",,,,"January 13, 1972",['United States'],"['Castle Rock, Colorado, USA']",['Sanford Productions (III)'],"Awards, 1 win total","['Adventure', 'Drama', 'Western']","['English', 'Spanish']"
