Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
16. Herbie Goes to Monte Carlo,1977,1h 45m,G,5.7,8.4K,38.0,"Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. Unbeknownst to Herbie's driver, thieves have hidden a stolen diamond in Herbie's gas tank, and are now trying to get it back.",https://www.imdb.com/title/tt0076137/?ref_=sr_i_16,"['Arthur Alsberg', 'Don Nelson', 'Gordon Buford']",['Vincent McEveety'],"['Dean Jones', 'Don Knotts', 'Julie Sommars', 'Jacques Marin', 'Roy Kinnear', 'Bernard Fox', 'Eric Braeden', 'Xavier Saint-Macary', 'François Lalande', 'Alan Caillou']",,,"$29,000,000","$29,000,000","June 24, 1977","['United States', 'France']","['Laguna Seca Raceway - 1021 Monterey Salinas Highway, Monterey, California, USA']",['Walt Disney Productions'],,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sport']","['English', 'French']"
17. Slap Shot,1977,2h 3m,R,7.2,43K,61.0,A failing ice hockey team finds success with outrageously violent hockey goonery.,https://www.imdb.com/title/tt0076723/?ref_=sr_i_17,['Nancy Dowd'],['George Roy Hill'],"['Paul Newman', 'Michael Ontkean', 'Strother Martin', 'Jennifer Warren', 'Lindsay Crouse', 'Jerry Houser', 'Andrew Duncan', 'Jeff Carlson', 'Steve Carlson', 'David Hanson']","$6,000,000 (estimated)",,"$28,000,000","$28,000,000","February 25, 1977",['United States'],"['Johnstown, Pennsylvania, USA']","['Kings Road Entertainment', 'Pan Arts', 'Universal Pictures']","Awards, 1 win & 3 nominations total","['Satire', 'Comedy', 'Drama', 'Sport']",['English']
18. The Gauntlet,1977,1h 49m,R,6.4,26K,59.0,"A hard but mediocre cop is assigned to escort a prostitute into custody from Las Vegas to Phoenix, so that she can testify in a mob trial. But a lot of people are literally betting that they won't make it into town alive.",https://www.imdb.com/title/tt0076070/?ref_=sr_i_18,"['Michael Butler', 'Dennis Shryack']",['Clint Eastwood'],"['Clint Eastwood', 'Sondra Locke', 'Pat Hingle', 'William Prince', 'Bill McKinney', 'Michael Cavanaugh', 'Carole Cook', 'Mara Corday', 'Doug McGrath', 'Jeff Morris']","$5,500,000 (estimated)",,"$26,414,658","$26,414,658","December 21, 1977",['United States'],"['Superior, Arizona, USA']","['Warner Bros.', 'The Malpaso Company']","Awards, 1 nomination total","['Road Trip', 'Action', 'Crime', 'Thriller']",['English']
19. The Turning Point,1977,1h 59m,PG,6.8,5.4K,68.0,"When her daughter joins a ballet company, a former dancer is forced to confront her long-ago decision to give up the stage to have a family.",https://www.imdb.com/title/tt0076843/?ref_=sr_i_19,['Arthur Laurents'],['Herbert Ross'],"['Anne Bancroft', 'Shirley MacLaine', 'Mikhail Baryshnikov', 'Tom Skerritt', 'Leslie Browne', 'Martha Scott', 'Antoinette Sibley', 'Alexandra Danilova', 'Starr Danias', 'Marshall Thompson']",,,"$25,933,445","$25,933,445","November 18, 1977",['United States'],"['Oklahoma City, Oklahoma, USA']","['Hera Productions', 'Major Studio Partners', 'Twentieth Century Fox']","Nominated for 11 Oscars, 11 wins & 18 nominations total","['Drama', 'Music', 'Romance']","['English', 'French']"
20. The Other Side of Midnight,1977,2h 45m,R,6.0,2.1K,,A Greek tycoon's mistress tries to track down and find her ex-World War II lover.,https://www.imdb.com/title/tt0076507/?ref_=sr_i_20,"['Sidney Sheldon', 'Herman Raucher', 'Daniel Taradash']",['Charles Jarrott'],"['Marie-France Pisier', 'John Beck', 'Susan Sarandon', 'Raf Vallone', 'Clu Gulager', 'Christian Marquand', 'Michael Lerner', 'Sorrell Booke', 'Antony Ponzini', 'Louis Zorich']",,,"$24,652,021","$24,652,021","June 8, 1977",['United States'],"['Luray Caverns - 970 US Hwy 211 West, Luray, Virginia, USA']",['Frank Yablans Presentations'],"Nominated for 1 Oscar, 1 nomination total","['Drama', 'Romance', 'Thriller']",['English']
21. Looking for Mr. Goodbar,1977,2h 16m,R,6.7,9.1K,64.0,"Dedicated schoolteacher Theresa Dunn spends her nights cruising bars, looking for males with whom she can engage in progressively dangerous extreme sexual encounters.",https://www.imdb.com/title/tt0076327/?ref_=sr_i_21,"['Judith Rossner', 'Richard Brooks']",['Richard Brooks'],"['Diane Keaton', 'Richard Gere', 'Tuesday Weld', 'William Atherton', 'Richard Kiley', 'Alan Feinstein', 'Tom Berenger', 'Priscilla Pointer', 'Laurie Prange', 'Joel Fabiani']",,"$1,540,635","$22,512,655","$22,512,655","October 19, 1977",['United States'],"['Chicago, Illinois, USA']",['Freddie Fields Productions'],"Nominated for 2 Oscars, 1 win & 6 nominations total",['Drama'],['English']
22. Julia,1977,1h 57m,PG,7.1,11K,58.0,"At the behest of an old and dear friend, playwright Lillian Hellman undertakes a dangerous mission to smuggle funds into Nazi Germany.",https://www.imdb.com/title/tt0076245/?ref_=sr_i_22,"['Lillian Hellman', 'Alvin Sargent']",['Fred Zinnemann'],"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell', 'Hal Holbrook', 'Rosemary Murphy', 'Meryl Streep', 'Dora Doll', 'Elisabeth Mortensen', 'John Glover']","$7,840,000 (estimated)",,"$20,714,400","$20,714,400","January 8, 1978",['United States'],"['Winterton-on-Sea, Norfolk, England, UK (The New England beach and beach house scenes)']",['Twentieth Century Fox'],"Won 3 Oscars, 21 wins & 26 nominations total",['Drama'],"['English', 'French', 'German', 'Russian']"
23. The Bad News Bears in Breaking Training,1977,1h 40m,PG,5.6,3.8K,47.0,"A troubled, rebellious teen drives his rambunctious baseball team out to Houston where they play an exhibition game and the boy meets his estranged father, and hires him as the teams coach.",https://www.imdb.com/title/tt0075718/?ref_=sr_i_23,"['Paul Brickman', 'Bill Lancaster']",['Michael Pressman'],"['William Devane', 'Jackie Earle Haley', 'Clifton James', 'Jimmy Baio', 'Chris Barnes', 'Erin Blunt', 'George Gonzales', 'Jaime Escobedo', 'Alfred Lutter III', 'Brett Marx']",,,"$19,104,350","$19,104,350","July 8, 1977",['United States'],"['Mason Park, 10500 Mason Ave., Chatsworth, California, USA (Little League Fields)']",['Paramount Pictures'],,"['Baseball', 'Comedy', 'Family', 'Sport']",['English']
24. For the Love of Benji,1977,1h 25m,G,5.9,1.3K,46.0,"Benji sniffs out a bogus CIA agent in Athens, Greece.",https://www.imdb.com/title/tt0076044/?ref_=sr_i_24,"['Joe Camp', 'Ben Vaughn', 'Erwin Hearne']",['Joe Camp'],"['Patsy Garrett', 'Benjean', 'Art Vasil', 'Allen Fiuzat', 'Cynthia Smith', 'Ed Nelson', 'Catherine McClenry', 'Anassis Vassilakidis', 'Dean Goss', 'Tony Alatis']",,,"$17,732,000","$17,732,000","June 10, 1977",['United States'],"['New York City, New York, USA']",['Mulberry Square Productions'],,"['Adventure', 'Comedy', 'Drama', 'Family']","['English', 'Greek']"
"25. New York, New York",1977,2h 35m,PG,6.6,23K,64.0,"An egotistical saxophonist and a young lounge singer meet on VJ Day and embark upon a strained and rocky romance, even as their careers begin a long, uphill climb.",https://www.imdb.com/title/tt0076451/?ref_=sr_i_25,"['Earl Mac Rauch', 'Mardik Martin']",['Martin Scorsese'],"['Liza Minnelli', 'Robert De Niro', 'Lionel Stander', 'Barry Primus', 'Mary Kay Place', 'Georgie Auld', 'George Memmoli', 'Dick Miller', 'Murray Moston', 'Leonard Gaines']","$14,000,000 (estimated)",,"$16,400,658","$16,400,000","June 21, 1977",['United States'],"['New York City, New York, USA']",['Chartoff-Winkler Productions'],"Nominated for 2 BAFTA Awards, 2 wins & 8 nominations total","['Drama', 'Music', 'Musical']",['English']
26. Black Sunday,1977,2h 23m,R,6.8,9.4K,57.0,"When a Black September terrorist group begins a plot to carry out a massive terrorist attack in the United States, an Israeli commando works with the FBI to identify the target and conspirators, and prevent the plan from succeeding.",https://www.imdb.com/title/tt0075765/?ref_=sr_i_26,"['Thomas Harris', 'Ernest Lehman', 'Kenneth Ross']",['John Frankenheimer'],"['Robert Shaw', 'Bruce Dern', 'Marthe Keller', 'Fritz Weaver', 'Steven Keats', 'Bekim Fehmiu', 'Michael V. Gazzo', 'William Daniels', 'Walter Gotell', 'Victor Campos']","$8,000,000 (estimated)",,"$15,769,322","$15,769,322","April 1, 1977",['United States'],"['Orange Bowl - 1501 N.W. 3rd Street, Miami, Florida, USA']",['Robert Evans Company'],"Awards, 2 nominations total","['Political Thriller', 'Psychological Thriller', 'Adventure', 'Crime', 'Drama', 'Thriller']",['English']
27. Orca,1977,1h 32m,PG,5.8,14K,27.0,A fisherman and his crew are targeted by a killer whale seeking vengeance for the death of its mate.,https://www.imdb.com/title/tt0076504/?ref_=sr_i_27,"['Luciano Vincenzoni', 'Sergio Donati', 'Robert Towne']",['Michael Anderson'],"['Richard Harris', 'Charlotte Rampling', 'Will Sampson', 'Bo Derek', 'Keenan Wynn', 'Robert Carradine', 'Scott Walker', 'Peter Hooten', 'Wayne Heffley', 'Vincent Gentile']",,,"$14,717,854","$14,717,854","July 22, 1977","['Netherlands', 'Italy']","['Petty Harbour, Newfoundland, Newfoundland and Labrador, Canada (town scenes)']","['Famous Films (II)', 'Dino De Laurentiis']",,"['Adventure', 'Drama', 'Horror', 'Thriller']",['English']
28. Bobby Deerfield,1977,2h 4m,PG,5.8,4.9K,47.0,"Bobby Deerfield, a Formula 1 driver, quits racing after his teammate dies in a crash. He meets Lillian at a medical facility, falls for her, and their relationship takes an unexpected turn when he learns why she's there.",https://www.imdb.com/title/tt0075774/?ref_=sr_i_28,"['Erich Maria Remarque', 'Alvin Sargent']",['Sydney Pollack'],"['Al Pacino', 'Marthe Keller', 'Anny Duperey', 'Walter McGinn', 'Romolo Valli', 'Stephan Meldegg', 'Jaime Sánchez', 'Norm Nielsen', 'Mickey Knox', 'Dorothy James']",,,"$9,300,000","$9,300,000","November 16, 1977","['United States', 'France']","['Circuit de Magny-Cours, Nevers, Nièvre, France (car racing scenes)']","['Columbia Pictures', 'Warner Bros.', 'First Artists']","Awards, 1 nomination total","['Tragedy', 'Tragic Romance', 'Drama', 'Romance']","['English', 'French', 'Italian', 'German']"
29. Islands in the Stream,1977,1h 44m,PG,6.5,1.7K,,An isolated sculptor is visited by his three sons just before the start of WWII.,https://www.imdb.com/title/tt0076211/?ref_=sr_i_29,"['Denne Bart Petitclerc', 'Ernest Hemingway']",['Franklin J. Schaffner'],"['George C. Scott', 'David Hemmings', 'Gilbert Roland', 'Susan Tyrrell', 'Richard Evans', 'Claire Bloom', 'Julius Harris', 'Hart Bochner', 'Brad Savage', 'Michael-James Wixted']",,,"$5,596,173","$5,596,173",July 1977,['United States'],"[""Kaua'i, Hawaii, USA (Home)""]","['Paramount Pictures', 'Zeeuwse Maatschappij N.V.']","Nominated for 1 Oscar, 4 nominations total",['Drama'],"['English', 'German', 'Spanish']"
"30. Race for Your Life, Charlie Brown",1977,1h 16m,G,7.2,4.1K,55.0,"The Peanuts gang goes to summer camp, and they participate in a river-raft race against some cheating bullies.",https://www.imdb.com/title/tt0076591/?ref_=sr_i_30,['Charles M. Schulz'],"['Bill Melendez', 'Phil Roman']","['Duncan Watson', 'Greg Felton', 'Stuart Brotman', 'Gail Davis', 'Liam Martin', 'Kirk Jue', 'Jordan Warren', 'Jimmy Ahrens', 'Melanie Kohn', 'Tom Muller']",,,"$3,223,888","$3,223,888","August 24, 1977",['United States'],,"['Lee Mendelson Film Productions', 'Bill Melendez Productions', 'Charles M. Schulz Creative Associates']",,"['Hand-Drawn Animation', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family']",['English']
31. March or Die,1977,1h 47m,PG,6.3,4.3K,,"During the 1920s, French Foreign Legion Major William Foster's (Gene Hackman's) unit is protecting an archaeological dig, but the discovery of an Arab sacred burial site prompts the angry Arab tribes to attack Foster's small garrison.",https://www.imdb.com/title/tt0076175/?ref_=sr_i_31,"['David Zelag Goodman', 'Dick Richards']",['Dick Richards'],"['Gene Hackman', 'Terence Hill', 'Catherine Deneuve', 'Max von Sydow', 'Ian Holm', ""Jack O'Halloran"", 'Rufus', 'Marcel Bozzuffi', 'André Penvern', 'Paul Sherman']","$9,000,000 (estimated)",,"$1,000,000","$1,000,000","October 13, 1977",['United Kingdom'],"['Yuma, Arizona, USA']","['Sir Lew Grade', 'Associated General Films']",,"['Adventure', 'Drama', 'Romance', 'War']",['English']
32. Joseph Andrews,1977,1h 39m,R,5.6,693,,"Lady Booby alias ""Belle"" (Ann-Margret), the lively wife of the fat landed squire Sir Thomas Booby (Peter Bull), has a lusty eye on the attractive, intelligent villager Joseph Andrews (Peter Firth), a Latin pupil and protégé of Parson Adams (Sir Michael Hordern), and makes him their footman. Joseph's heart belongs to a country girl, foundling Fanny Goodwill (Natalie Ogle), but his masters take him on a fashionable trip to Bath, where the spoiled society comes mainly to see and be seen, yet Sir Thomas really seeks relief for his sick foot, but drowns in the famous Roman baths. When the all but grieving lady finds Joseph's Christian virtue and true love resist her lusting passes just as well as the many ladies who fancy her footman, she fires the boy. On his way back on foot, he falls prey to highwaymen who rob him of everything, even the clothes on his back. He's found and nursed by an innkeeper's maid, which stirs lusts there, again besides his honorable conduct, but is found by the good Parson. Meanwhile, the lady consents to her cousin marrying below his station when learning the fiancée is Joseph's sister, Pamela (Karen Dotrice). The Parson barely escapes a wicked gentleman's totally unjust, all but gentle justice after being accused of the attempted rape committed by a squire he actually prevented, and comes to learn ever more about a relevant child-theft by Gypsies, but meanwhile, he, Joseph, and Fanny, fall prey again to the rapist's utter debauchery.",https://www.imdb.com/title/tt0076234/?ref_=sr_i_32,"['Tony Richardson', 'Allan Scott', 'Chris Bryant']",['Tony Richardson'],"['Ann-Margret', 'Peter Firth', 'Michael Hordern', 'Beryl Reid', 'Jim Dale', 'Natalie Ogle', 'Peter Bull', 'Kenneth Cranham', 'Karen Dotrice', 'James Villiers']",,,"$839,865","$839,865","March 31, 1977",['United Kingdom'],"['Castle Combe, Chippenham, Wiltshire, England, UK (The pedlar meets the gypsy)']",['Woodfall Film Productions'],"Nominated for 1 BAFTA Award, 2 nominations total","['Adventure', 'Comedy', 'Drama', 'Romance']",['English']
