Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. I Knew Her Well,1965,1h 55m,Not Rated,7.6,3.4K,,"Adriana, a naive Italian country girl, moves to Rome to become a movie star and experiences the dark side of the business.",https://www.imdb.com/title/tt0060545/?ref_=sr_i_11,"['Antonio Pietrangeli', 'Ruggero Maccari', 'Ettore Scola']",['Antonio Pietrangeli'],"['Stefania Sandrelli', 'Mario Adorf', 'Jean-Claude Brialy', 'Joachim Fuchsberger', 'Nino Manfredi', 'Enrico Maria Salerno', 'Ugo Tognazzi', 'Karin Dor', 'Franco Fabrizi', 'Turi Ferro']",,"$9,312","$18,010","$18,010","December 2, 1965","['Italy', 'France', 'West Germany']","['Piazza del Duomo, Orvieto, Terni, Umbria, Italy (Orvieto Cathedral)']","['Ultra Film', 'Les Films du Siècle', 'Roxy Film']","Awards, 6 wins & 2 nominations total",['Drama'],"['Italian', 'English']"
12. Six in Paris,1965,1h 35m,,6.7,1.5K,,"Six vignettes set in different sections of Paris, by six directors. St. Germain des Pres (Douchet), Gare du Nord (Rouch), Rue St. Denis (Pollet), and Montparnasse et Levallois (Godard) are stories of love, flirtation and prostitution; Place d'Etoile (Rohmer) concerns a haberdasher and his umbrella; and La Muette (Chabrol), a bourgeois family and earplugs.",https://www.imdb.com/title/tt0059565/?ref_=sr_i_12,"['Claude Chabrol', 'Jean Douchet', 'Jean-Luc Godard']","['Claude Chabrol', 'Jean Douchet', 'Jean-Luc Godard']","['Jean-Pierre Andréani', 'Stéphane Audran', 'Nadine Ballot', 'Claude Chabrol', 'Jean-François Chappey', 'Gilles Chusseau', 'Serge Davri', 'Micheline Dax', 'Marcel Gallon', 'Philippe Hiquilly']",,"$4,053","$15,532","$15,532","May 19, 1965",['France'],"['Paris, France (segment ""La Muette"")']","['Les Filmes du Cyprès', 'Les Films du Losange']","Awards, 1 nomination total","['Comedy', 'Drama']",['French']
13. Shakespeare-Wallah,1965,2h,Not Rated,6.8,961,,"The family troupe of English actors in India, performing Shakespearean plays, witness India's transformation as Maharajas shift to hotel owners, sports dominate, and theater replaced by Bolliwood movies.",https://www.imdb.com/title/tt0059709/?ref_=sr_i_13,"['Ruth Prawer Jhabvala', 'James Ivory']",['James Ivory'],"['Shashi Kapoor', 'Felicity Kendal', 'Geoffrey Kendal', 'Laura Liddell', 'Madhur Jaffrey', 'Utpal Dutt', 'Praveen Paul', 'Prayag Raj', 'Pinchoo Kapoor', 'Jim D. Tytler']",,"$3,378","$4,650","$4,650",December 1965,"['United States', 'India']","['Bombay, Hyderabad, Telangana, India']",['Merchant Ivory Productions'],"Awards, 2 wins & 1 nomination total","['Drama', 'Romance']","['English', 'Hindi']"
14. Who's Crazy?,1965,1h 13m,,5.9,56,77.0,Patients from an insane asylum find refuge at a farmhouse after escaping from a bus.,https://www.imdb.com/title/tt4775814/?ref_=sr_i_14,"['Thomas White', 'Allan Zion']","['Thomas White', 'Allan Zion']","['Wimme Andre', 'Melvin Clay', 'Tom Edmonston', 'Carl Einhorn', 'Michael Elias', 'Warren Finnerty', 'Peter Glaze', 'Gene Gordon', 'Diane Gregory', 'Leroy House']",,"$1,355","$3,497","$3,497","March 10, 2017","['Belgium', 'United States']",['Belgium'],,,['Drama'],['English']
15. Young Cassidy,1965,1h 50m,Approved,6.5,1.4K,,"The misadventures of a young idealist man in Dublin, Ireland in the early twentieth century.",https://www.imdb.com/title/tt0059930/?ref_=sr_i_15,"['John Whiting', ""Sean O'Casey""]","['Jack Cardiff', 'John Ford']","['Rod Taylor', 'Flora Robson', 'Jack MacGowran', 'Siân Phillips', 'T.P. McKenna', 'Julie Ross', 'Robin Sumner', ""Philip O'Flynn"", 'Maggie Smith', 'Julie Christie']",,,,,"April 22, 1965",['United Kingdom'],"['County Wicklow, Ireland']","['Metro-Goldwyn-Mayer (MGM)', 'Sextant Films']","Nominated for 2 BAFTA Awards, 1 win & 3 nominations total","['Biography', 'Drama']",['English']
16. Once a Thief,1965,1h 47m,Not Rated,6.5,2.3K,,"San Francisco ex-con Eddie Pedak wants to go straight, but local cop Mike Vido, motivated by a personal vendetta, keeps harassing him while Eddie's brother Walter wants Eddie for one last major heist.",https://www.imdb.com/title/tt0059540/?ref_=sr_i_16,['Zekial Marko'],['Ralph Nelson'],"['Alain Delon', 'Ann-Margret', 'Van Heflin', 'Jack Palance', 'John Davis Chandler', 'Jeff Corey', 'Steve Mitchell', 'Tammy Locke', 'Tony Musante', 'Zekial Marko']","$1,893,325 (estimated)",,,,"September 8, 1965","['France', 'United States']","[""3 Peralta Avenue, San Francisco, California, USA (Insp. Vito's house)""]",['Compagnie Internationale de Productions Cinématographiques (CIPRA)'],"Awards, 1 win & 1 nomination total","['Crime', 'Drama', 'Thriller']","['English', 'Italian', 'Cantonese']"
17. Happiness,1965,1h 20m,Not Rated,7.6,10K,,"François, a young carpenter, lives a happy, uncomplicated life with his wife Thérèse and their two small children. One day he meets Emilie, a clerk in the local post office.",https://www.imdb.com/title/tt0058985/?ref_=sr_i_17,['Agnès Varda'],['Agnès Varda'],"['Jean-Claude Drouot', 'Claire Drouot', 'Olivier Drouot', 'Sandrine Drouot', 'Marie-France Boyer', 'Marcelle Faure-Bertin', 'Manon Lanclos', 'Sylvia Saurel', 'Marc Eyraud', 'Christian Riehl']",,,,,"May 16, 1997",['France'],"[""Avenue de Verdun, Fontenay-aux-Roses, Hauts-de-Seine, France (carpenter shop and Emilie's apartment building)""]","['MK2 Films', 'Parc Film']","Awards, 3 wins & 3 nominations total","['Drama', 'Romance']",['French']
18. The Ipcress File,1965,1h 49m,Approved,7.2,18K,66.0,"In London, a wisecracking spy investigates the kidnapping and brainwashing of British scientists while dealing with the constraints of his agency's bureaucracy.",https://www.imdb.com/title/tt0059319/?ref_=sr_i_18,"['Len Deighton', 'W.H. Canaway', 'James Doran']",['Sidney J. Furie'],"['Michael Caine', 'Nigel Green', 'Guy Doleman', 'Sue Lloyd', 'Gordon Jackson', 'Aubrey Richards', 'Frank Gatliff', 'Thomas Baptiste', 'Oliver MacGreevy', 'Freda Bamford']","$750,000 (estimated)",,"$10,596",,"August 2, 1965",['United Kingdom'],"['Royal Albert Hall, South Kensington, London, England, UK (Exterior)']",['Lowndes Productions Limited'],"Won 3 BAFTA Awards, 5 wins & 4 nominations total","['Political Thriller', 'Spy', 'Drama', 'Thriller']","['English', 'Albanian']"
19. The Greatest Story Ever Told,1965,4h 20m,G,6.6,12K,,"An all-star, large scale epic movie that chronicles the life and ministry of Jesus Christ.",https://www.imdb.com/title/tt0059245/?ref_=sr_i_19,"['Fulton Oursler', 'Henry Denker', 'James Lee Barrett']",['George Stevens'],"['Max von Sydow', 'Dorothy McGuire', 'Charlton Heston', 'Michael Anderson Jr.', 'Carroll Baker', 'Ina Balin', 'Pat Boone', 'Victor Buono', 'Richard Conte', 'Joanna Dunham']","$20,000,000 (estimated)",,,,"April 9, 1965",['United States'],"['Arches National Park, Utah, USA']",['George Stevens Productions'],"Nominated for 5 Oscars, 1 win & 6 nominations total","['Epic', 'Historical Epic', 'Biography', 'Drama', 'History']",['English']
"20. Faster, Pussycat! Kill! Kill!",1965,1h 23m,Not Rated,6.6,17K,65.0,"Three thrill-seeking go-go dancers kidnap a young girl and attempt to swindle an old rancher and his two sons out of their small fortune, but their scheme does not play out as they intended.",https://www.imdb.com/title/tt0059170/?ref_=sr_i_20,"['Jackie Moran', 'Russ Meyer']",['Russ Meyer'],"['Tura Satana', 'Haji', 'Lori Williams', 'Ray Barlow', 'Sue Bernard', 'Michael Finn', 'Dennis Busch', 'Stuart Lancaster', 'Paul Trinka', 'John Furlong']","$45,000 (estimated)",,,,"August 6, 1965",['United States'],"[""Mojave Desert, California, USA (General location at Randsburg and Johannesburg, two mining ghosttowns, and Ollie Pesch's Musical Wells Ranch for the dirty old man's ranch scenes.)""]","['Eve Productions', 'BIGBALDHEAD / BBHFILMS']",,"['B-Action', 'Dark Comedy', 'Action', 'Comedy']",['English']
21. Sands of the Kalahari,1965,1h 59m,Approved,6.7,1.6K,,"After a small aircraft crashes in the Kalahari Desert, one of the seven passengers decides that his survival chances would increase if he eliminates the other men in the group.",https://www.imdb.com/title/tt0059675/?ref_=sr_i_21,"['Cy Endfield', 'William Mulvihill']",['Cy Endfield'],"['Stanley Baker', 'Stuart Whitman', 'Susannah York', 'Harry Andrews', 'Theodore Bikel', 'Nigel Davenport', 'Nigel Kingsley', 'Barry Lowe']",,,,,"December 2, 1965","['United Kingdom', 'United States']","['Swakopmund, Erongo, Namibia']","['Joseph M. Schenck Enterprises', 'Pendennis Productions']",,"['Adventure', 'Crime', 'Drama']","['English', 'Aboriginal']"
22. Repulsion,1965,1h 45m,Not Rated,7.6,59K,91.0,A withdrawn manicurist who disapproves of her sister's boyfriend sinks into depression and experiences horrific visions of violence.,https://www.imdb.com/title/tt0059646/?ref_=sr_i_22,"['Roman Polanski', 'Gérard Brach', 'David Stone']",['Roman Polanski'],"['Catherine Deneuve', 'Ian Hendry', 'John Fraser', 'Yvonne Furneaux', 'Patrick Wymark', 'Renee Houston', 'Valerie Taylor', 'James Villiers', 'Helen Fraser', 'Hugh Futcher']","$300,000 (estimated)",,"$33,174",,"October 3, 1965",['United Kingdom'],"['Hammersmith Bridge, Hammersmith, London, England, UK (Carol walking by a car accident)']","['Compton Films', 'Tekli British Productions']","Nominated for 1 BAFTA Award, 2 wins & 4 nominations total","['Psychological Horror', 'Psychological Thriller', 'Drama', 'Horror', 'Thriller']",['English']
23. The Great Race,1965,2h 40m,Approved,7.2,21K,71.0,"In the early 20th century, heroic Leslie Gallant and his despicable rival Professor Fate engage in an epic automobile race from New York to Paris while enthusiastic suffragette Maggie Dubois enters the race to report on every step of it.",https://www.imdb.com/title/tt0059243/?ref_=sr_i_23,"['Arthur A. Ross', 'Blake Edwards']",['Blake Edwards'],"['Tony Curtis', 'Natalie Wood', 'Jack Lemmon', 'Peter Falk', 'Keenan Wynn', ""Arthur O'Connell"", 'Vivian Vance', 'Dorothy Provine', 'Larry Storch', 'Ross Martin']","$12,000,000 (estimated)",,,,"December 17, 1965",['United States'],"[""Anif Palace, Anif, Salzburg, Austria (Baron von Stuppe's castle)""]","['Warner Bros.', 'Patricia Productions', 'Jalem Productions']","Won 1 Oscar, 3 wins & 14 nominations total","['Adventure Epic', 'Parody', 'Road Trip', 'Satire', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Family', 'Romance']","['English', 'Russian', 'Latin']"
24. The Sons of Katie Elder,1965,2h 2m,Approved,7.1,20K,72.0,Ranch owner Katie Elder's four sons determine to avenge the murder of their father and the swindling of their mother.,https://www.imdb.com/title/tt0059740/?ref_=sr_i_24,"['William H. Wright', 'Allan Weiss', 'Harry Essex']",['Henry Hathaway'],"['John Wayne', 'Dean Martin', 'Martha Hyer', 'Michael Anderson Jr.', 'Earl Holliman', 'Jeremy Slate', 'James Gregory', 'Paul Fix', 'George Kennedy', 'Dennis Hopper']","$6,500,000 (estimated)",,,,"July 14, 1965",['United States'],"['Denver & Rio Grande Western Railroad, Durango, Colorado, USA']",['Wallis-Hazen'],"Awards, 1 win total","['Classical Western', 'Drama', 'Western']",['English']
25. The Collector,1965,1h 59m,Approved,7.5,12K,,A man kidnaps a woman and holds her hostage just for the pleasure of having her there.,https://www.imdb.com/title/tt0059043/?ref_=sr_i_25,"['John Fowles', 'John Kohn', 'Stanley Mann']",['William Wyler'],"['Terence Stamp', 'Samantha Eggar', 'Mona Washbourne', 'Maurice Dallimore', 'Kenneth More', 'Allyson Ames', 'Gordon Barclay', 'William Beckley', 'William Bickley', 'David Haviland']",,,,,"August 14, 1965","['United Kingdom', 'United States']","[""Gabriels Manor, Marsh Green Road, Marsh Green, Edenbridge, Kent, England, UK (Kidnapper's Tudor Farmhouse Lair, Village)""]",['Collector Company'],"Nominated for 3 Oscars, 5 wins & 11 nominations total","['Psychological Drama', 'Psychological Thriller', 'Drama', 'Thriller']",['English']
26. Cat Ballou,1965,1h 37m,Approved,6.7,17K,60.0,A young schoolteacher turns into an outlaw to avenge her murdered father.,https://www.imdb.com/title/tt0059017/?ref_=sr_i_26,"['Walter Newman', 'Frank Pierson', 'Roy Chanslor']",['Elliot Silverstein'],"['Jane Fonda', 'Lee Marvin', 'Michael Callan', 'Dwayne Hickman', ""Nat 'King' Cole"", 'Stubby Kaye', 'Tom Nardini', 'John Marley', 'Reginald Denny', 'Jay C. Flippen']",,,,"$20,666,667","June 24, 1965",['United States'],"['Buckskin Joe Frontier Town & Railway - 1193 Fremont County Road 3A, Canon City, Colorado, USA']","['Columbia Pictures', 'Harold Hecht Corporation']","Won 1 Oscar, 10 wins & 15 nominations total",['Western'],['English']
27. How to Murder Your Wife,1965,1h 58m,Approved,6.5,7.4K,,A dedicated bachelor drunkenly marries a young woman and immediately lives to regret it.,https://www.imdb.com/title/tt0058212/?ref_=sr_i_27,['George Axelrod'],['Richard Quine'],"['Jack Lemmon', 'Virna Lisi', 'Terry-Thomas', 'Eddie Mayehoff', 'Claire Trevor', 'Sidney Blackmer', 'Max Showalter', 'Jack Albertson', 'Mary Wickes', 'Alan Hewitt']",,,,"$12,467,420","January 26, 1965",['United States'],"['Brooklyn, New York City, New York, USA (at Rheingold Brewery)']",['Murder Inc.'],"Nominated for 1 BAFTA Award, 1 win & 2 nominations total","['Dark Comedy', 'Farce', 'Comedy']","['English', 'Italian', 'French']"
28. In Harm's Way,1965,2h 45m,Approved,7.3,11K,,"A Naval officer, reprimanded after Pearl Harbor, is later promoted to Rear Admiral and gets a second chance to prove himself against the Japanese.",https://www.imdb.com/title/tt0059309/?ref_=sr_i_28,"['Wendell Mayes', 'James Bassett']",['Otto Preminger'],"['John Wayne', 'Kirk Douglas', 'Patricia Neal', 'Tom Tryon', 'Paula Prentiss', 'Brandon De Wilde', 'Jill Haworth', 'Dana Andrews', 'Stanley Holloway', 'Burgess Meredith']",,,,"$4,200,000","April 6, 1965",['United States'],"[""Ford Island, Pearl Harbor, O'ahu, Hawaii, USA (exteriors, Base Housing)""]",['Otto Preminger Films'],"Nominated for 1 Oscar, 1 win & 1 nomination total","['Action Epic', 'War Epic', 'Drama', 'Romance', 'War']","['English', 'French', 'Japanese']"
29. What's New Pussycat,1965,1h 48m,Approved,6.1,11K,,A playboy who refuses to give up his hedonistic lifestyle to settle down and marry his true love seeks help from a demented psychoanalyst who is having romantic problems of his own.,https://www.imdb.com/title/tt0059903/?ref_=sr_i_29,['Woody Allen'],['Clive Donner'],"['Peter Sellers', ""Peter O'Toole"", 'Romy Schneider', 'Capucine', 'Paula Prentiss', 'Woody Allen', 'Ursula Andress', 'Eddra Gale', 'Katrin Schaake', 'Eléonore Hirt']",,,,"$18,820,000","June 22, 1965","['United States', 'France']","['Villa Castel Henriette, Rue des Binelles, Sèvres, Hauts-de-Seine, France']","['Famous Artists Productions', 'Famartists Productions S.A.', 'United Artists']","Nominated for 1 Oscar, 4 nominations total","['Farce', 'Slapstick', 'Comedy']","['English', 'French']"
30. Battle of the Bulge,1965,2h 47m,Approved,6.8,18K,,A dramatization of Nazi Germany's final Western Front counterattack of World War II.,https://www.imdb.com/title/tt0058947/?ref_=sr_i_30,"['Philip Yordan', 'Milton Sperling', 'John Melson']",['Ken Annakin'],"['Henry Fonda', 'Robert Shaw', 'Robert Ryan', 'Dana Andrews', 'George Montgomery', 'Ty Hardin', 'Pier Angeli', 'Barbara Werle', 'Charles Bronson', 'Hans Christian Blech']",,,,"$11,118,000","January 28, 1966",['United States'],"['Sierra de Guadarrama mountain range, Madrid, Spain']","['United States Pictures', 'Cinerama Productions Corp.']","Awards, 2 nominations total","['Historical Epic', 'War Epic', 'Drama', 'History', 'War']","['English', 'German']"
31. Help!,1965,1h 32m,G,7.1,22K,58.0,"When a female member of a murderous Eastern cult sends Ringo Starr their Sacrificial ring and it gets stuck on his hand, he becomes a target of both the cult and an obsessed scientist. Can his fellow Beatles protect him?",https://www.imdb.com/title/tt0059260/?ref_=sr_i_31,"['Marc Behm', 'Charles Wood']",['Richard Lester'],"['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr', 'The Beatles', 'Leo McKern', 'Eleanor Bron', 'Victor Spinetti', 'Roy Kinnear', 'John Bluthal']","$1,500,000 (estimated)",,,,"August 25, 1965",['United Kingdom'],['Bahamas'],"['Walter Shenson Films', 'Subafilms']","Nominated for 2 BAFTA Awards, 5 nominations total","['Dark Comedy', 'Jukebox Musical', 'Rock Musical', 'Adventure', 'Comedy', 'Musical']",['English']
32. Von Ryan's Express,1965,1h 57m,Approved,7.1,16K,,An American POW leads a group of mainly British prisoners to escape from the Germans in WWII.,https://www.imdb.com/title/tt0059885/?ref_=sr_i_32,"['David Westheimer', 'Wendell Mayes', 'Joseph Landon']",['Mark Robson'],"['Frank Sinatra', 'Trevor Howard', 'Raffaella Carrà', 'Brad Dexter', 'Sergio Fantoni', 'John Leyton', 'Edward Mulhare', 'Wolfgang Preiss', 'James Brolin', 'John Van Dreelen']","$5,760,000 (estimated)",,,,"June 23, 1965",['United States'],"['El Churro, Málaga, Andalucía, Spain (final shootout on rail track on mountain)']",['P-R Productions Picture'],"Nominated for 1 Oscar, 1 win & 3 nominations total","['Period Drama', 'Prison Drama', 'Survival', 'Action', 'Adventure', 'War']","['English', 'German', 'Italian']"
33. The Spy Who Came in from the Cold,1965,1h 52m,Approved,7.5,20K,,"Instead of coming in from the Cold War, British agent Alec Leamas chooses to face another mission.",https://www.imdb.com/title/tt0059749/?ref_=sr_i_33,"['John le Carré', 'Paul Dehn', 'Guy Trosper']",['Martin Ritt'],"['Richard Burton', 'Oskar Werner', 'Claire Bloom', 'Sam Wanamaker', 'George Voskovec', 'Rupert Davies', 'Cyril Cusack', 'Peter van Eyck', 'Michael Hordern', 'Robert Hardy']",,,$529,,"December 16, 1965",['United Kingdom'],"['Smithfield Market, Dublin, County Dublin, Ireland (Checkpoint Charlie, Berlin - opening scene: Leamas waits for the agent to come through the border from East Germany)']",['Salem Films Limited'],"Nominated for 2 Oscars, 10 wins & 5 nominations total","['Spy', 'Drama', 'Thriller']","['English', 'Dutch']"
