Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Grease,1978,1h 50m,PG,7.2,313K,70.0,"Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",https://www.imdb.com/title/tt0077631/?ref_=sr_i_1,"['Jim Jacobs', 'Warren Casey', 'Bronte Woodard']",['Randal Kleiser'],"['John Travolta', 'Olivia Newton-John', 'Stockard Channing', 'Jeff Conaway', 'Barry Pearl', 'Michael Tucci', 'Kelly Ward', 'Didi Conn', 'Jamie Donnelly', 'Dinah Manoff']","$6,000,000 (estimated)","$8,941,717","$396,271,103","$190,071,103","June 16, 1978",['United States'],"['Los Angeles River Basin - Between 1st & 4th Street Bridges, Downtown, Los Angeles, California, USA (Thunder Road)']","['Paramount Pictures', 'Robert Stigwood Organization (RSO)', 'Allan Carr Production']","Nominated for 1 Oscar, 8 wins & 10 nominations total","['Feel-Good Romance', 'Pop Musical', 'Rock Musical', 'Romantic Comedy', 'Teen Comedy', 'Teen Romance', 'Comedy', 'Musical', 'Romance']",['English']
2. National Lampoon's Animal House,1978,1h 49m,R,7.4,132K,79.0,"At a 1962 college, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",https://www.imdb.com/title/tt0077975/?ref_=sr_i_2,"['Harold Ramis', 'Douglas Kenney', 'Chris Miller']",['John Landis'],"['John Belushi', 'Karen Allen', 'Tom Hulce', 'Stephen Furst', 'Mark Metcalf', 'Mary Louise Weller', 'Martha Smith', 'James Daughton', 'Kevin Bacon', 'Douglas Kenney']","$3,000,000 (estimated)","$276,538","$141,607,219","$141,600,000","July 28, 1978",['United States'],"['751 East 11th Street, Eugene, Oregon, USA (Delta House, demolished)']","['Universal Pictures', 'Oregon Film Factory', 'Stage III Productions']","Awards, 2 wins & 1 nomination total","['Slapstick', 'Comedy']","['English', 'Italian']"
3. Superman,1978,2h 23m,PG,7.4,195K,82.0,"An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home's first and greatest superhero.",https://www.imdb.com/title/tt0078346/?ref_=sr_i_3,"['Jerry Siegel', 'Joe Shuster', 'Mario Puzo']",['Richard Donner'],"['Christopher Reeve', 'Margot Kidder', 'Gene Hackman', 'Marlon Brando', 'Ned Beatty', 'Jackie Cooper', 'Glenn Ford', 'Trevor Howard', ""Jack O'Halloran"", 'Valerie Perrine']","$55,000,000 (estimated)","$7,465,343","$300,478,449","$134,478,449","December 15, 1978","['United States', 'United Kingdom', 'Switzerland', 'Panama']","[""Range Road 264, Blackie, Calgary, Alberta, Canada (The Kents' farm, coordinates: 50.675111, -113.558333)""]","['Dovemead Films', 'Film Export A.G.', 'International Film Production']","Nominated for 3 Oscars, 19 wins & 23 nominations total","['Sci-Fi Epic', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['English']
4. Every Which Way But Loose,1978,1h 54m,PG,6.3,31K,41.0,The San Fernando Valley adventures of trucker turned prize-fighter Philo Beddoe and his pet orangutan Clyde.,https://www.imdb.com/title/tt0077523/?ref_=sr_i_4,['Jeremy Joe Kronsberg'],['James Fargo'],"['Clint Eastwood', 'Sondra Locke', 'Geoffrey Lewis', ""Beverly D'Angelo"", 'Walter Barnes', 'George Chandler', 'Roy Jenson', 'James McEachin', 'Bill McKinney', ""William O'Connell""]","$5,000,000 (estimated)","$10,272,294","$85,196,485","$85,196,485","December 20, 1978",['United States'],"['Palomino Nightclub - 6907 Lankershim Boulevard, North Hollywood, Los Angeles, California, USA']","['Warner Bros.', 'The Malpaso Company']","Awards, 1 win & 4 nominations total","['Action', 'Comedy']",['English']
5. Jaws 2,1978,1h 56m,PG,5.8,88K,51.0,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,https://www.imdb.com/title/tt0077766/?ref_=sr_i_5,"['Peter Benchley', 'Carl Gottlieb', 'Howard Sackler']",['Jeannot Szwarc'],"['Roy Scheider', 'Lorraine Gary', 'Murray Hamilton', 'Joseph Mascolo', 'Jeffrey Kramer', 'Collin Wilcox Paxton', 'Ann Dusenberry', 'Mark Gruner', 'Barry Coe', 'Susan French']","$20,000,000 (estimated)","$9,866,023","$187,884,007","$81,766,007","June 16, 1978",['United States'],"['Okaloosa Island, Florida, USA']","['Universal Pictures', 'Zanuck/Brown Productions']",,"['Monster Horror', 'Sea Adventure', 'Survival', 'Teen Horror', 'Adventure', 'Horror', 'Thriller']",['English']
6. Heaven Can Wait,1978,1h 41m,PG,6.9,25K,72.0,"A Los Angeles Rams quarterback, accidentally taken away from his body by an overanxious angel before he was meant to die, returns to life in the body of a recently murdered millionaire.",https://www.imdb.com/title/tt0077663/?ref_=sr_i_6,"['Elaine May', 'Warren Beatty', 'Harry Segall']","['Warren Beatty', 'Buck Henry']","['Warren Beatty', 'James Mason', 'Julie Christie', 'Jack Warden', 'Charles Grodin', 'Dyan Cannon', 'Buck Henry', 'Vincent Gardenia', 'Joseph Maher', 'Hamilton Camp']","$6,000,000 (estimated)","$3,652,486","$81,640,278","$81,640,278","June 28, 1978",['United States'],"['Topanga Canyon, Woodland Hills, Los Angeles, California, USA']",['Paramount Pictures'],"Won 1 Oscar, 9 wins & 14 nominations total","['Body Swap Comedy', 'Football', 'High-Concept Comedy', 'Supernatural Fantasy', 'Comedy', 'Fantasy', 'Romance', 'Sport']",['English']
7. Hooper,1978,1h 39m,PG,6.4,8.3K,70.0,"Aging Hollywood stuntman Sonny Hooper wants to prove that he's still got what it takes to be a great professional in this risky, under-recognized line of work.",https://www.imdb.com/title/tt0077696/?ref_=sr_i_7,"['Thomas Rickman', 'Bill Kerby', 'Walt Green']",['Hal Needham'],"['Burt Reynolds', 'Jan-Michael Vincent', 'Sally Field', 'Brian Keith', 'John Marley', 'Robert Klein', 'James Best', 'Adam West', 'Alfie Wise', 'Terry Bradshaw']","$6,000,000 (estimated)",,"$78,000,000","$78,000,000","July 28, 1978",['United States'],"['Tuscaloosa, Alabama, USA']","['Warner Bros.', 'Lawrence Gordon Productions']","Nominated for 1 Oscar, 3 nominations total","['Action', 'Comedy']","['English', 'Spanish']"
8. Revenge of the Pink Panther,1978,1h 39m,PG,6.6,24K,65.0,"To prove that he still is strong and powerful, Philippe Douvier decides to kill Clouseau. Once news of his ""death"" has been announced, Clouseau tries to take advantage of it and goes undercover with Cato to find out who tried to kill him.",https://www.imdb.com/title/tt0078163/?ref_=sr_i_8,"['Frank Waldman', 'Ron Clark', 'Blake Edwards']",['Blake Edwards'],"['Peter Sellers', 'Herbert Lom', 'Burt Kwouk', 'Dyan Cannon', 'Robert Webber', 'Tony Beckley', 'Robert Loggia', 'Paul Stewart', 'André Maranne', 'Graham Stark']","$12,000,000 (estimated)",,"$49,579,269","$49,579,269","July 19, 1978","['United Kingdom', 'United States']","['Antibes, Alpes-Maritimes, France']","['Jewel Productions', 'Sellers-Edwards productions', 'Pimlico Films']","Awards, 1 win & 1 nomination total","['Bumbling Detective', 'Farce', 'Slapstick', 'Comedy', 'Crime', 'Mystery']","['English', 'Latin']"
9. The Deer Hunter,1978,3h 3m,R,8.1,374K,90.0,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,https://www.imdb.com/title/tt0077416/?ref_=sr_i_9,"['Michael Cimino', 'Deric Washburn', 'Louis Garfinkle']",['Michael Cimino'],"['Robert De Niro', 'Christopher Walken', 'John Cazale', 'John Savage', 'Meryl Streep', 'George Dzundza', 'Chuck Aspegren', 'Shirley Stoler', 'Rutanya Alda', 'Pierre Segui']","$15,000,000 (estimated)",,"$49,080,126","$48,979,328","February 23, 1979","['United States', 'United Kingdom']","['St. Theodosius Russian Orthodox Church - 733 Starkweather Avenue, Cleveland, Ohio, USA (wedding)']",['EMI Films'],"Won 5 Oscars, 24 wins & 27 nominations total","['Epic', 'War Epic', 'Drama', 'War']","['English', 'Vietnamese', 'French', 'Russian', 'Cantonese']"
10. Halloween,1978,1h 31m,R,7.7,322K,90.0,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois, to kill again.",https://www.imdb.com/title/tt0077651/?ref_=sr_i_10,"['John Carpenter', 'Debra Hill']",['John Carpenter'],"['Donald Pleasence', 'Jamie Lee Curtis', 'Tony Moran', 'Nancy Kyes', 'P.J. Soles', 'Charles Cyphers', 'Kyle Richards', 'Brian Andrews', 'John Michael Graham', 'Nancy Stephens']","$325,000 (estimated)",,"$47,173,315","$47,160,000","October 27, 1978",['United States'],"['Meridian Avenue & Mission Street, South Pasadena, California, USA (Intersection where Michael drives behind Dr. Loomis who is standing in front of the hardware store.)']","['Compass International Pictures', 'Falcon International Pictures', 'Falcon International Productions']","Awards, 9 wins & 3 nominations total","['B-Horror', 'Slasher Horror', 'Teen Horror', 'Horror', 'Thriller']",['English']
