Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. Winchester '73,1950,1h 32m,Approved,7.6,23K,83.0,A cowboy's obsession with a stolen rifle leads to a bullet-ridden odyssey through the American West.,https://www.imdb.com/title/tt0043137/?ref_=sr_i_11,"['Robert L. Richards', 'Borden Chase', 'Stuart N. Lake']",['Anthony Mann'],"['James Stewart', 'Shelley Winters', 'Dan Duryea', 'Stephen McNally', 'Millard Mitchell', 'Charles Drake', 'John McIntire', 'Will Geer', 'Jay C. Flippen', 'Rock Hudson']",,,,,"July 12, 1950",['United States'],"['Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA']",['Universal International Pictures (UI)'],"Awards, 1 win & 1 nomination total","['Classical Western', 'Desert Adventure', 'Quest', 'Action', 'Drama', 'Western']",['English']
12. Nancy Goes to Rio,1950,1h 40m,Approved,6.4,658,,"A mother and daughter compete over the same singing role and, unbeknownst to each other, the same man.",https://www.imdb.com/title/tt0042779/?ref_=sr_i_12,"['Sidney Sheldon', 'Jane Hall', 'Frederick Kohner']",['Robert Z. Leonard'],"['Ann Sothern', 'Jane Powell', 'Barry Sullivan', 'Carmen Miranda', 'Louis Calhern', 'Scotty Beckett', 'Fortunio Bonanova', 'Glenn Anders', 'Nella Walker', 'Hans Conried']",,,,,"March 10, 1950",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Romantic Comedy', 'Screwball Comedy', 'Comedy', 'Musical', 'Romance']","['English', 'Portuguese', 'Italian']"
13. In a Lonely Place,1950,1h 34m,Approved,7.9,37K,,"A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts.",https://www.imdb.com/title/tt0042593/?ref_=sr_i_13,"['Andrew Solt', 'Edmund H. North', 'Dorothy B. Hughes']",['Nicholas Ray'],"['Humphrey Bogart', 'Gloria Grahame', 'Frank Lovejoy', 'Carl Benton Reid', 'Art Smith', 'Jeff Donnell', 'Martha Stewart', 'Robert Warwick', 'Morris Ankrum', 'William Ching']",,,"$22,276",,August 1950,['United States'],"['City Hall - 455 N. Rexford Drive, Beverly Hills, California, USA (exteriors: Dixon leaves police headquarters after first questioning; seen later from post office across street)']",['Santana Pictures Corporation'],"Awards, 3 wins total","['Film Noir', 'Hard-boiled Detective', 'Drama', 'Mystery', 'Romance', 'Thriller']",['English']
14. Rio Grande,1950,1h 45m,Approved,7.0,18K,,"A cavalry officer posted on the Rio Grande is confronted with murderous raiding Apaches, a son who's a risk-taking recruit and his wife from whom he has been separated for many years.",https://www.imdb.com/title/tt0042895/?ref_=sr_i_14,"['James Kevin McGuinness', 'James Warner Bellah']",['John Ford'],"['John Wayne', ""Maureen O'Hara"", 'Ben Johnson', 'Claude Jarman Jr.', 'Harry Carey Jr.', 'Chill Wills', 'J. Carrol Naish', 'Victor McLaglen', 'Grant Withers', 'Sons of the Pioneers']","$1,214,899 (estimated)",,,,"November 15, 1950",['United States'],"['Colorado River, Moab, Utah, USA']",['Argosy Pictures'],"Awards, 1 nomination total","['Classical Western', 'Drama', 'Romance', 'Western']",['English']
15. Treasure Island,1950,1h 36m,Approved,6.9,10K,89.0,The treasure seeking adventures of young Jim Hawkins and pirate captain Long John Silver.,https://www.imdb.com/title/tt0043067/?ref_=sr_i_15,"['Lawrence Edward Watkin', 'Robert Louis Stevenson']",['Byron Haskin'],"['Bobby Driscoll', 'Robert Newton', 'Basil Sydney', 'Walter Fitzgerald', ""Denis O'Dea"", 'Finlay Currie', 'Ralph Truman', 'Geoffrey Keen', 'Geoffrey Wilkinson', 'John Laurie']",,,"$4,419,657","$4,087,500","July 19, 1950","['United Kingdom', 'United States']","['Carrick Roads, Cornwall, England, UK']","['Walt Disney Productions', 'Walt Disney British Films']","Awards, 2 wins & 1 nomination total","['Swashbuckler', 'Adventure', 'Drama', 'Family']",['English']
16. The Damned Don't Cry,1950,1h 43m,Approved,7.1,3.9K,,A New York socialite climbs the ladder of success man by man until a life among rich gangsters gives her what she thought she always wanted.,https://www.imdb.com/title/tt0042376/?ref_=sr_i_16,"['Harold Medford', 'Jerome Weidman', 'Gertrude Walker']",['Vincent Sherman'],"['Joan Crawford', 'David Brian', 'Steve Cochran', 'Kent Smith', 'Hugh Sanders', 'Selena Royle', 'Jacqueline deWit', 'Morris Ankrum', 'Edith Evanson', 'Richard Egan']","$1,233,000 (estimated)",,$66,,"May 13, 1950",['United States'],"['Palm Springs, California, USA']",['Warner Bros.'],"Awards, 1 win & 1 nomination total","['Film Noir', 'Tragic Romance', 'Crime', 'Drama', 'Romance', 'Thriller']",['English']
17. The Gunfighter,1950,1h 25m,Approved,7.7,14K,94.0,"Notorious gunfighter Jimmy Ringo rides into town to find his true love, who doesn't want to see him. He hasn't come looking for trouble, but trouble finds him around every corner.",https://www.imdb.com/title/tt0042531/?ref_=sr_i_17,"['William Bowers', 'William Sellers', 'André De Toth']",['Henry King'],"['Gregory Peck', 'Helen Westcott', 'Millard Mitchell', 'Jean Parker', 'Karl Malden', 'Skip Homeier', 'Anthony Ross', 'Verna Felton', 'Ellen Corby', 'Richard Jaeckel']",,,,,"August 21, 1950",['United States'],"['Death Valley National Park, California, USA']",['Twentieth Century Fox'],"Nominated for 1 Oscar, 2 wins & 2 nominations total","['Classical Western', 'Western']",['English']
18. A Woman of Distinction,1950,1h 25m,,6.6,613,,College dean Susan meets British professor Alec who has her keepsake. Press agent Teddy falsely creates a romance story around them which spirals out of control despite their efforts to quash it.,https://www.imdb.com/title/tt0043141/?ref_=sr_i_18,"['Charles Hoffman', 'Frank Tashlin', 'Ian McLellan Hunter']",['Edward Buzzell'],"['Rosalind Russell', 'Ray Milland', 'Edmund Gwenn', 'Janis Carter', 'Mary Jane Saunders', 'Francis Lederer', 'Jerome Courtland', 'Lucienne & Ashour', 'Marie Ardell', 'Polly Bailey']",,,,,"March 16, 1950",['United States'],,['Columbia Pictures'],,['Comedy'],['English']
19. King Solomon's Mines,1950,1h 43m,Approved,6.7,7.3K,69.0,Adventurer Allan Quartermain leads an expedition into uncharted African territory in an attempt to locate an explorer who went missing during his search for the fabled diamond mines of King Solomon.,https://www.imdb.com/title/tt0042646/?ref_=sr_i_19,"['Helen Deutsch', 'H. Rider Haggard']","['Compton Bennett', 'Andrew Marton']","['Deborah Kerr', 'Stewart Granger', 'Richard Carlson', 'Hugo Haas', 'Lowell Gilmore', 'Kimursi', 'Siriaque', 'Sekaryongo', 'Baziga', 'Munto Anampio']","$2,258,000 (estimated)",,$951,,"November 24, 1950",['United States'],"['Carlsbad Caverns National Park - 727 Carlsbad Caverns Highway, Carlsbad, New Mexico, USA (underground mines)']",['Metro-Goldwyn-Mayer (MGM)'],"Won 2 Oscars, 4 wins & 2 nominations total","['Adventure Epic', 'Jungle Adventure', 'Quest', 'Steamy Romance', 'Survival', 'Action', 'Adventure', 'Romance']",['English']
20. Father of the Bride,1950,1h 32m,Approved,7.1,13K,76.0,"The father of a young woman deals with the emotional pain of her getting married, along with the financial and organizational trouble of arranging the wedding.",https://www.imdb.com/title/tt0042451/?ref_=sr_i_20,"['Frances Goodrich', 'Albert Hackett', 'Edward Streeter']",['Vincente Minnelli'],"['Spencer Tracy', 'Joan Bennett', 'Elizabeth Taylor', 'Don Taylor', 'Billie Burke', 'Leo G. Carroll', 'Moroni Olsen', 'Melville Cooper', 'Taylor Holmes', 'Paul Harvey']",,,,"$8,838,592","June 16, 1950",['United States'],"[""All Saints' Episcopal Church - 504 N. Camden Drive, Beverly Hills, California, USA""]","[""Loew's""]","Nominated for 3 Oscars, 1 win & 7 nominations total","['Comedy', 'Drama', 'Romance']",['English']
21. Born Yesterday,1950,1h 43m,Approved,7.5,13K,,"While in Washington to lobby for favorable legislation, a garbage tycoon hires a reporter to teach his ex-showgirl mistress proper etiquette to better fit in with high society, but she ends up learning more than he bargained for.",https://www.imdb.com/title/tt0042276/?ref_=sr_i_21,"['Garson Kanin', 'Albert Mannheimer', 'Yves Mirande']",['George Cukor'],"['Judy Holliday', 'William Holden', 'Broderick Crawford', 'Howard St. John', 'Frank Otto', 'Larry Oliver', 'Barbara Brown', 'Grandon Rhodes', 'Claire Carleton', 'Chet Brandenburg']",,,"$12,000,000",,February 1951,['United States'],"['Statler Hotel - 1001 16th Street NW, Washington, District of Columbia, USA']",['Columbia Pictures'],"Won 1 Oscar, 7 wins & 10 nominations total","['Farce', 'Satire', 'Comedy', 'Drama', 'Romance']",['English']
22. Caged,1950,1h 37m,Approved,7.6,5.1K,,"A gentle, naive, pregnant 19-year-old widow is slowly, inexorably ground down by the hardened criminals, sadistic guards, and matron at a woman's prison. Will she be the same person when her sentence is up?",https://www.imdb.com/title/tt0042296/?ref_=sr_i_22,"['Virginia Kellogg', 'Bernard C. Schoenfeld']",['John Cromwell'],"['Eleanor Parker', 'Agnes Moorehead', 'Ellen Corby', 'Hope Emerson', 'Betty Garde', 'Jan Sterling', 'Lee Patrick', 'Olive Deering', 'Jane Darwell', 'Gertrude Michael']",,,,,"June 10, 1950",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.-First National Pictures'],"Nominated for 3 Oscars, 2 wins & 5 nominations total","['Film Noir', 'Prison Drama', 'Psychological Drama', 'Tragedy', 'Crime', 'Drama']",['English']
23. Where the Sidewalk Ends,1950,1h 35m,Approved,7.5,11K,,Det. Sgt. Mark Dixon wants to be something his old man wasn't: a guy on the right side of the law. Will Dixon's vicious nature get the better of him?,https://www.imdb.com/title/tt0043132/?ref_=sr_i_23,"['Ben Hecht', 'Victor Trivas', 'Frank P. Rosenberg']",['Otto Preminger'],"['Dana Andrews', 'Gene Tierney', 'Gary Merrill', 'Bert Freed', 'Tom Tully', 'Karl Malden', 'Ruth Donnelly', 'Craig Stevens', 'Fred Aldrich', 'Don Appell']","$1,475,000 (estimated)",,,,August 1950,['United States'],"['Washington Heights, Manhattan, New York City, New York, USA']",['Twentieth Century Fox'],"Awards, 1 win total","['Cop Drama', 'Film Noir', 'Police Procedural', 'Crime', 'Drama']",['English']
24. Broken Arrow,1950,1h 33m,Approved,7.1,10K,,Tom Jeffords tries to make peace between settlers and Apaches in Arizona territory.,https://www.imdb.com/title/tt0042286/?ref_=sr_i_24,"['Elliott Arnold', 'Albert Maltz', 'Michael Blankfort']",['Delmer Daves'],"['James Stewart', 'Jeff Chandler', 'Debra Paget', 'Basil Ruysdael', 'Will Geer', 'Joyce Mackenzie', 'Arthur Hunnicutt', 'Robert Adler', 'Trevor Bardette', 'Chris Willow Bird']",,,"$10,145",,August 1950,['United States'],"['Oak Creek Canyon, Arizona, USA']",['Twentieth Century Fox'],"Nominated for 3 Oscars, 4 wins & 6 nominations total","['Classical Western', 'Drama', 'Romance', 'Western']","['English', 'Apache languages']"
25. Orpheus,1950,1h 52m,Not Rated,7.8,14K,,A poet in love with Death follows his unhappy wife into the underworld.,https://www.imdb.com/title/tt0041719/?ref_=sr_i_25,['Jean Cocteau'],['Jean Cocteau'],"['Jean Marais', 'François Périer', 'María Casares', 'Marie Déa', 'Henri Crémieux', 'Juliette Gréco', 'Roger Blin', 'Edouard Dermithe', 'André Carnège', 'René Worms']",,,,,"November 29, 1950",['France'],"['Vallée de Chevreuse, Yvelines, France']","['Andre Paulve Film', 'Films du Palais Royal']","Nominated for 1 BAFTA Award, 2 nominations total","['Dark Romance', 'Tragedy', 'Drama', 'Fantasy', 'Romance']",['French']
26. The Black Rose,1950,2h,Approved,6.1,2.6K,,A disinherited 13th Century Saxon nobleman leaves Norman England with an archer friend to seek his fortune in the Far East.,https://www.imdb.com/title/tt0042256/?ref_=sr_i_26,"['Talbot Jennings', 'Thomas B. Costain']",['Henry Hathaway'],"['Tyrone Power', 'Orson Welles', 'Cécile Aubry', 'Jack Hawkins', 'Michael Rennie', 'Finlay Currie', 'Herbert Lom', 'Mary Clare', 'Robert Blake', 'Alfonso Bedoya']","$3,000,000 (estimated)",,,,"September 1, 1950",['United Kingdom'],"['Warwick Castle, Warwick, Warwickshire, England, UK (as Gurney Castle)']","['Twentieth Century-Fox Productions', 'Twentieth Century-Fox Productions']","Nominated for 1 Oscar, 2 wins & 1 nomination total","['Adventure', 'History', 'Romance', 'War']",['English']
27. The Young and the Damned,1950,1h 20m,Not Rated,8.2,23K,,"A group of juvenile delinquents live a violent and crime-filled life in the festering slums of Mexico City, as the morals of young Pedro are gradually corrupted and destroyed by the others.",https://www.imdb.com/title/tt0042804/?ref_=sr_i_27,"['Luis Alcoriza', 'Max Aub', 'Luis Buñuel']",['Luis Buñuel'],"['Alfonso Mejía', 'Roberto Cobo', 'Estela Inda', 'Miguel Inclán', 'Alma Delia Fuentes', 'Francisco Jambrina', 'Jesús García', 'Efraín Arauz', 'Sergio Virel', 'Jorge Pérez']",,,"$134,918",,"March 24, 1952",['Mexico'],"['Estudios Tepeyac, Mexico City, Distrito Federal, Mexico']",['Ultramar Films'],"Nominated for 2 BAFTA Awards, 12 wins & 6 nominations total","['Crime', 'Drama']",['Spanish']
28. Cheaper by the Dozen,1950,1h 26m,Approved,7.0,5.9K,,"Myrna Loy plays the wife of the persnickety father of her 12 children (Clifton Webb), who has uniquely humorous methods for dealing with the ordeals such an unwieldy family undoubtedly encounters.",https://www.imdb.com/title/tt0042327/?ref_=sr_i_28,"['Lamar Trotti', 'Frank B. Gilbreth Jr.', 'Ernestine Gilbreth Carey']",['Walter Lang'],"['Clifton Webb', 'Myrna Loy', 'Jeanne Crain', 'Betty Lynn', 'Edgar Buchanan', 'Barbara Bates', 'Mildred Natwick', 'Sara Allgood', 'Walter Baldwin', 'Betty Barker']",,,,"$9,646,500","April 5, 1950",['United States'],"['Century City, Los Angeles, California, USA']",['Twentieth Century Fox'],"Awards, 2 wins & 1 nomination total","['Quirky Comedy', 'Comedy', 'Drama', 'Family']",['English']
29. The Breaking Point,1950,1h 37m,Approved,7.5,4.8K,,An otherwise moral captain of a charter boat becomes financially strapped and is drawn into illegal activities in order to keep up payments on his boat.,https://www.imdb.com/title/tt0042281/?ref_=sr_i_29,"['Ranald MacDougall', 'Ernest Hemingway']",['Michael Curtiz'],"['John Garfield', 'Patricia Neal', 'Phyllis Thaxter', 'Juano Hernandez', 'Wallace Ford', 'Edmon Ryan', 'Ralph Dumke', 'Guy Thomajan', 'William Campbell', 'Sherry Jackson']",,,,,"October 6, 1950",['United States'],"['Balboa Island, Newport Beach, California, USA']",['Warner Bros.'],"Awards, 4 wins total","['Film Noir', 'Crime', 'Drama', 'Thriller']","['English', 'Spanish', 'Cantonese']"
30. The Nevadan,1950,1h 21m,Approved,6.3,1.3K,,A mysterious stranger crosses paths with an outlaw bank robber and a greedy rancher.,https://www.imdb.com/title/tt0042782/?ref_=sr_i_30,"['George W. George', 'George F. Slavin', 'Rowland Brown']",['Gordon Douglas'],"['Randolph Scott', 'Dorothy Malone', 'Forrest Tucker', 'Frank Faylen', 'George Macready', 'Charles Kemper', 'Jeff Corey', 'Tom Powers', 'Jock Mahoney', 'Victor Adamson']",,,,,"January 11, 1950",['United States'],"['Hoppy Cabin, Alabama Hills, Lone Pine, California, USA']",['Scott-Brown Productions'],,['Western'],['English']
31. Night and the City,1950,1h 36m,Approved,7.8,16K,,A small-time grifter and nightclub tout takes advantage of some fortuitous circumstances and tries to become a big-time player as a wrestling promoter.,https://www.imdb.com/title/tt0042788/?ref_=sr_i_31,"['Jo Eisinger', 'Gerald Kersh', 'Austin Dempster']",['Jules Dassin'],"['Richard Widmark', 'Gene Tierney', 'Googie Withers', 'Hugh Marlowe', 'Francis L. Sullivan', 'Herbert Lom', 'Stanislaus Zbyszko', 'Mike Mazurki', 'Charles Farrell', 'Ada Reeve']",,,"$43,024",,"June 28, 1950",['United Kingdom'],"[""Hammersmith Bridge, Hammersmith, London, England, UK (Harry runs across this bridge after leaving Figler's hideout, running to Anna O'Leary's boat shop)""]","['Twentieth Century Fox', 'Twentieth Century-Fox Productions']",,"['Film Noir', 'Crime', 'Sport', 'Thriller']",['English']
32. The Men,1950,1h 27m,Approved,7.1,5.4K,,A paralyzed war vet tries to adjust to the world without the use of his limbs.,https://www.imdb.com/title/tt0042727/?ref_=sr_i_32,['Carl Foreman'],['Fred Zinnemann'],"['Marlon Brando', 'Teresa Wright', 'Everett Sloane', 'Jack Webb', 'Richard Erdman', 'Arthur Jurado', 'Virginia Farmer', 'Dorothy Tree', 'Howard St. John', 'Nita Hunter']",,,"$5,995",,"August 25, 1950",['United States'],"['John Ford Ranch, San Fernando Valley, Los Angeles, California, USA (swimming pool scene)']",['Stanley Kramer Productions'],"Nominated for 1 Oscar, 7 wins & 3 nominations total","['Medical Drama', 'Psychological Drama', 'Drama']","['English', 'Spanish']"
33. Born to Be Bad,1950,1h 34m,Approved,6.6,3.1K,,"A woman's attempt to appear innocent and sweet clashes with her lover, who sees through her act, and the wealthy man she tries to trick into marrying her.",https://www.imdb.com/title/tt0042275/?ref_=sr_i_33,"['Edith Sommer', 'Charles Schnee', 'Robert Soderberg']",['Nicholas Ray'],"['Mel Ferrer', 'Joan Fontaine', 'Robert Ryan', 'Zachary Scott', 'Joan Leslie', 'Harold Vermilyea', 'Virginia Farmer', 'Kathleen Howard', 'Dick Ryan', 'Bess Flowers']",,,,,"August 31, 1950",['United States'],"['San Francisco, California, USA (general views)']",['RKO Radio Pictures'],,"['Film Noir', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",['English']
34. Paul Temple's Triumph,1950,1h 20m,,5.7,144,,"A husband-and-wife detective team look into the murder of one of her friends, whose father has been kidnapped. They find themselves up against a sinister crime organization headed by a mysterious figure known only as ""Z"".",https://www.imdb.com/title/tt0042835/?ref_=sr_i_34,"['Francis Durbridge', 'A.R. Rawlinson']",['Maclean Rogers'],"['John Bentley', 'Dinah Sheridan', 'Jack Livesey', 'Beatrice Varley', 'Barbara Couper', 'Jenny Mathot', 'Andrew Leigh', 'Hugh Dempster', 'Dino Galvani', 'Ivan Samson']",,,,,May 1950,['United Kingdom'],"['Nettlefold Studios, Walton-on-Thames, Surrey, England, UK (studio: produced at Nettlefold Studios Ltd. Walton-On-Thames England.)']",['Nettlefold Films'],,['Mystery'],['English']
35. Destination Moon,1950,1h 32m,Approved,6.3,4.9K,,"""Destination Moon"", tells the tale of when Doctor Charles Cargraves and retired General Thayer approach Jim Barnes, the head of his own aviation construction firms to help build a rocket that will take them to the moon.",https://www.imdb.com/title/tt0042393/?ref_=sr_i_35,"['Alford Van Ronkel', 'Robert A. Heinlein', ""James O'Hanlon""]",['Irving Pichel'],"['John Archer', 'Warner Anderson', 'Tom Powers', 'Dick Wesson', ""Erin O'Brien-Moore"", 'Steve Carruthers', 'Franklyn Farnum', 'Jack Gargan', 'Everett Glass', 'Kenner G. Kemp']","$592,000 (estimated)",,,,August 1950,['United States'],"['White Sands Missile Range, New Mexico, USA (archive footage of captured German V-2 rocket launch)']",['George Pal Productions'],"Won 1 Oscar, 4 wins & 2 nominations total","['Space Sci-Fi', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",['English']
