Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
13. A Kind of Loving,1962,1h 52m,Not Rated,7.3,2.8K,,"After his girlfriend's pregnancy forces him to marry her, a young man must adjust to his new life and contend with his domineering mother-in-law.",https://www.imdb.com/title/tt0056141/?ref_=sr_i_13,"['Willis Hall', 'Keith Waterhouse', 'Stan Barstow']",['John Schlesinger'],"['Alan Bates', 'June Ritchie', 'Thora Hird', 'Bert Palmer', 'Pat Keen', 'James Bolam', 'Jack Smethurst', 'Gwen Nelson', 'John Ronane', 'David Mahlowe']","£165,000 (estimated)","$3,278","$6,912","$6,912","October 1, 1962",['United Kingdom'],"[""The Promenade, St Anne's on Sea, Fylde, Lancashire, England, UK (honeymoon of Vic and Ingrid)""]","['Joseph Janni Production', 'Vic Films Productions', 'Waterhall Productions']","Nominated for 4 BAFTA Awards, 1 win & 4 nominations total","['Drama', 'Romance']","['English', 'German']"
14. Jules and Jim,1962,1h 45m,Not Rated,7.7,46K,97.0,Decades of a love triangle concerning two friends and an impulsive woman.,https://www.imdb.com/title/tt0055032/?ref_=sr_i_14,"['Henri-Pierre Roché', 'François Truffaut', 'Jean Gruault']",['François Truffaut'],"['Jeanne Moreau', 'Oskar Werner', 'Henri Serre', 'Vanna Urbino', 'Serge Rezvani', 'Anny Nelsen', 'Sabine Haudepin', 'Marie Dubois', 'Michel Subor', 'Danielle Bassiak']",,"$11,206","$487,117",$509,"January 23, 1962",['France'],"['Cimetière du Père-Lachaise, 16 rue du Repos, Paris 20, Paris, France (ending scene)']","['Les Films du Carrosse', 'Sédif Productions']","Nominated for 2 BAFTA Awards, 3 wins & 4 nominations total","['Period Drama', 'Psychological Drama', 'Tragic Romance', 'Drama', 'Romance']","['French', 'German', 'English']"
15. What Ever Happened to Baby Jane?,1962,2h 14m,Approved,8.0,65K,75.0,"A former vaudeville child star torments her paraplegic sister, who eclipsed her as a movie star, in their decaying Hollywood mansion while desperately clinging to hopes of a comeback.",https://www.imdb.com/title/tt0056687/?ref_=sr_i_15,"['Henry Farrell', 'Lukas Heller', 'Jean Redot']",['Robert Aldrich'],"['Bette Davis', 'Joan Crawford', 'Victor Buono', 'Wesley Addy', 'Julie Allred', 'Anne Barton', 'Marjorie Bennett', 'Bert Freed', 'Anna Lee', 'Maidie Norman']","$980,000 (estimated)",,"$4,425",,"October 31, 1962",['United States'],"['172 South McCadden Place, Hancock Park, Los Angeles, California, USA (Hudson house)']",['The Associates & Aldrich Company'],"Won 1 Oscar, 5 wins & 11 nominations total","['Psychological Horror', 'Psychological Thriller', 'Tragedy', 'Drama', 'Horror', 'Thriller']",['English']
16. Lolita,1962,2h 33m,Approved,7.5,112K,79.0,A middle-aged college professor becomes infatuated with a 14-year-old girl.,https://www.imdb.com/title/tt0056193/?ref_=sr_i_16,"['Vladimir Nabokov', 'Stanley Kubrick', 'James B. Harris']",['Stanley Kubrick'],"['James Mason', 'Shelley Winters', 'Sue Lyon', 'Gary Cockrell', 'Jerry Stovin', 'Diana Decker', 'Lois Maxwell', 'Cec Linder', 'Bill Greene', 'Shirley Douglas']","$2,000,000 (estimated)",,"$7,411",,"June 21, 1962","['United Kingdom', 'United States']","['Lake George, New York, USA']","['A.A. Productions Ltd.', 'Anya', 'Harris-Kubrick Productions']","Nominated for 1 Oscar, 2 wins & 9 nominations total","['Dark Comedy', 'Dark Romance', 'Teen Drama', 'Tragedy', 'Tragic Romance', 'Crime', 'Drama', 'Romance']","['English', 'French', 'Spanish', 'German']"
17. Harakiri,1962,2h 13m,Not Rated,8.6,78K,85.0,"When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity.",https://www.imdb.com/title/tt0056058/?ref_=sr_i_17,"['Yasuhiko Takiguchi', 'Shinobu Hashimoto']",['Masaki Kobayashi'],"['Tatsuya Nakadai', 'Akira Ishihama', 'Shima Iwashita', 'Tetsurô Tanba', 'Masao Mishima', 'Ichirô Nakatani', 'Kei Satô', 'Yoshio Inaba', 'Hisashi Igawa', 'Tôru Takeuchi']",,,"$15,222",,"August 4, 1964",['Japan'],"['Kyoto, Kyoto, Japan']",['Shochiku'],"Awards, 9 wins & 3 nominations total","['Period Drama', 'Drama', 'Mystery']",['Japanese']
18. The Creation of the Humanoids,1962,1h 15m,Approved,5.7,1.6K,,"In a post holocaust society, robots take it on their own to help the dying human race by giving them android bodies.",https://www.imdb.com/title/tt0055872/?ref_=sr_i_18,"['Jay Simms', 'Jack Williamson']",['Wesley Barry'],"['Don Megowan', 'Erica Elliott', 'Frances McCann', 'Don Doolittle', 'David Cross', 'Richard Vath', 'Reid Hammond', 'Malcolm Smith', 'George Milan', 'Dudley Manlove']",,,,,"July 3, 1962",['United States'],,['Genie Productions Inc.'],,['Sci-Fi'],['English']
19. The Man Who Shot Liberty Valance,1962,2h 3m,Approved,8.1,85K,94.0,A senator returns to a Western town for the funeral of an old friend and tells the story of his origins.,https://www.imdb.com/title/tt0056217/?ref_=sr_i_19,"['James Warner Bellah', 'Willis Goldbeck', 'Dorothy M. Johnson']",['John Ford'],"['James Stewart', 'John Wayne', 'Vera Miles', 'Lee Marvin', ""Edmond O'Brien"", 'Andy Devine', 'Ken Murray', 'John Carradine', 'Jeanette Nolan', 'John Qualen']","$3,200,000 (estimated)",,,,"April 22, 1962",['United States'],"['Janss Conejo Ranch, Thousand Oaks, California, USA']",['John Ford Productions'],"Nominated for 1 Oscar, 4 wins & 3 nominations total","['Classical Western', 'Drama', 'Western']",['English']
20. The Miracle Worker,1962,1h 46m,Approved,8.1,21K,83.0,"The story of Anne Sullivan's struggle to teach the blind, deaf and mute child Helen Keller how to understand and communicate.",https://www.imdb.com/title/tt0056241/?ref_=sr_i_20,"['William Gibson', 'Helen Keller']",['Arthur Penn'],"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson', 'Andrew Prine', 'Kathleen Comegys', 'Maribel Ayuso', 'Dale Ellen Bethea', 'John Bliss', 'Grant Code']","$500,000 (estimated)",,"$4,139",,"July 28, 1962",['United States'],"['Middletown, New Jersey, USA']",['Playfilm Productions'],"Won 2 Oscars, 13 wins & 13 nominations total","['Period Drama', 'Biography', 'Drama']","['English', 'American Sign Language']"
21. The Music Man,1962,2h 31m,G,7.7,20K,76.0,Traveling con artist Harold Hill targets the naïve residents of a small town in 1910s Iowa by posing as a boys' band leader to raise money before he can skip town.,https://www.imdb.com/title/tt0056262/?ref_=sr_i_21,"['Meredith Willson', 'Franklin Lacey', 'Marion Hargrove']",['Morton DaCosta'],"['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Hermione Gingold', 'Paul Ford', 'Pert Kelton', 'The Buffalo Bills', 'Vern Reed', 'Ron Howard', 'Al Shea']","$4,240,000 (estimated)",,,,"June 19, 1962",['United States'],"['Midwest Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],"Won 1 Oscar, 6 wins & 12 nominations total","['Classic Musical', 'Comedy', 'Family', 'Musical', 'Romance']",['English']
22. The Longest Day,1962,2h 58m,G,7.7,61K,75.0,"The events of D-Day, told on a grand scale from both the Allied and German points of view.",https://www.imdb.com/title/tt0056197/?ref_=sr_i_22,"['Cornelius Ryan', 'Romain Gary', 'James Jones']","['Ken Annakin', 'Andrew Marton', 'Gerd Oswald']","['John Wayne', 'Robert Ryan', 'Richard Burton', 'Henry Fonda', 'Eddie Albert', 'Paul Anka', 'Arletty', 'Jean-Louis Barrault', 'Richard Beymer', 'Hans Christian Blech']","$10,000,000 (estimated)",,,,"October 4, 1962",['United States'],"['Sainte-Mère-Eglise, Manche, France (parachutists landing in the village)']",['Darryl F. Zanuck Productions'],"Won 2 Oscars, 8 wins & 6 nominations total","['Historical Epic', 'War Epic', 'Action', 'Drama', 'History', 'War']","['English', 'German', 'French']"
23. Cléo from 5 to 7,1962,1h 30m,Not Rated,7.8,29K,87.0,"Cleo, a singer and hypochondriac, becomes increasingly worried that she might have cancer while awaiting test results from her doctor.",https://www.imdb.com/title/tt0055852/?ref_=sr_i_23,['Agnès Varda'],['Agnès Varda'],"['Corinne Marchand', 'Antoine Bourseiller', 'Dominique Davray', 'Dorothée Blanck', 'Michel Legrand', 'José Luis de Vilallonga', 'Loye Payen', 'Renée Duchateau', 'Lucienne Marchand', 'Serge Korber']",,,"$1,945",,"April 11, 1962","['France', 'Italy']","['Escalier, Rue des Artistes, Paris 14, Paris, France (Stairs when Cléo says goodbye to Dorothée after taxi ride scene)']","['Ciné-tamaris', 'MK2 Films', 'Rome Paris Films']","Awards, 2 wins & 1 nomination total","['Psychological Drama', 'Comedy', 'Drama', 'Music']",['French']
24. Cape Fear,1962,1h 46m,Approved,7.7,33K,76.0,A lawyer's family is stalked by a man he once helped put in jail.,https://www.imdb.com/title/tt0055824/?ref_=sr_i_24,"['John D. MacDonald', 'James R. Webb']",['J. Lee Thompson'],"['Gregory Peck', 'Robert Mitchum', 'Polly Bergen', 'Lori Martin', 'Martin Balsam', 'Jack Kruschen', 'Telly Savalas', 'Barrie Chase', 'Paul Comi', 'John McKee']","$3,000,000 (estimated)",,,,"June 15, 1962",['United States'],"['Savannah, Georgia, USA']","['Melville Productions', 'Talbot Productions']",,"['Psychological Thriller', 'Drama', 'Thriller']",['English']
25. Mutiny on the Bounty,1962,2h 58m,Approved,7.2,19K,48.0,"In 1787, British ship Bounty leaves Portsmouth to bring a cargo of bread-fruit from Tahiti, but the savage on-board conditions imposed by Captain Bligh trigger a mutiny led by first officer Fletcher Christian.",https://www.imdb.com/title/tt0056264/?ref_=sr_i_25,"['Charles Lederer', 'Charles Nordhoff', 'James Norman Hall']","['Lewis Milestone', 'Carol Reed', 'George Seaton']","['Marlon Brando', 'Trevor Howard', 'Richard Harris', 'Hugh Griffith', 'Richard Haydn', 'Tarita', 'Percy Herbert', 'Duncan Lamont', 'Gordon Jackson', 'Chips Rafferty']","$19,000,000 (estimated)",,,,"November 8, 1962",['United States'],"['Bora Bora, Leeward Islands, French Polynesia (first breadfruit collecting party)']",['Arcola Pictures'],"Nominated for 7 Oscars, 3 wins & 13 nominations total","['Adventure Epic', 'Globetrotting Adventure', 'Historical Epic', 'Period Drama', 'Psychological Drama', 'Quest', 'Steamy Romance', 'Adventure', 'Drama', 'History']","['English', 'Polynesian', 'French', 'Dutch']"
26. Carnival of Souls,1962,1h 18m,PG,7.0,30K,,"After a traumatic accident, a woman becomes drawn to a mysterious abandoned carnival.",https://www.imdb.com/title/tt0055830/?ref_=sr_i_26,"['John Clifford', 'Herk Harvey']",['Herk Harvey'],"['Candace Hilligoss', 'Frances Feist', 'Sidney Berger', 'Art Ellison', 'Stan Levitt', 'Tom McGinnis', 'Forbes Caldwell', 'Dan Palmquist', 'Bill de Jarnette', 'Steve Boozer']","$30,000 (estimated)",,,,"November 2, 1962",['United States'],"['Saltair Amusement Park, near, Magna, Utah, USA (carnival)']","['Harcourt Productions', 'Centron Corporation']",,"['B-Horror', 'Supernatural Horror', 'Horror', 'Mystery']",['English']
27. The 300 Spartans,1962,1h 54m,Approved,6.5,7.9K,,A small Army of Greeks spearheaded by three hundred Spartans do battle with the whole invading Persian Army.,https://www.imdb.com/title/tt0055719/?ref_=sr_i_27,"['George St. George', 'Ugo Liberatore', 'Remigio Del Grosso']",['Rudolph Maté'],"['Richard Egan', 'Ralph Richardson', 'Diane Baker', 'Barry Coe', 'David Farrar', 'Donald Houston', 'Anna Synodinou', 'Kieron Moore', 'John Crawford', 'Robert Brown']","£500,000 (estimated)",,,,October 1962,['United States'],"['Perachora, Greece']",['Twentieth Century Fox'],,"['Historical Epic', 'Sword & Sandal', 'Adventure', 'Drama', 'History', 'War']",['English']
28. L'Eclisse,1962,2h 6m,Not Rated,7.7,23K,,"A young woman meets a vital young man, but their love affair is doomed because of the man's materialistic nature.",https://www.imdb.com/title/tt0056736/?ref_=sr_i_28,"['Michelangelo Antonioni', 'Tonino Guerra', 'Elio Bartolini']",['Michelangelo Antonioni'],"['Monica Vitti', 'Alain Delon', 'Francisco Rabal', 'Lilla Brignone', 'Rossana Rory', 'Mirella Ricciardi', 'Louis Seigner', 'Cyrus Elias', 'Alba Maiolini', 'Maria Tedeschi']",,,"$5,947",,"December 20, 1962","['Italy', 'France']","['Rome Stock Exchange, Rome, Lazio, Italy (Vittoria and Piero meet)']","['Cineriz', 'Interopa Film', 'Paris Film']","Awards, 1 win & 5 nominations total","['Drama', 'Romance']","['Italian', 'English']"
29. Hatari!,1962,2h 37m,Approved,7.1,15K,,A group of men trap wild animals in Africa and sell them to zoos before the arrival of a female wildlife photographer threatens to change their ways.,https://www.imdb.com/title/tt0056059/?ref_=sr_i_29,"['Leigh Brackett', 'Harry Kurnitz']",['Howard Hawks'],"['John Wayne', 'Elsa Martinelli', 'Hardy Krüger', 'Red Buttons', 'Gérard Blain', 'Bruce Cabot', 'Michèle Girardon', 'Valentin de Vargas', 'Eduard Franz', 'Queenie Leonard']",,,"$9,276",,"June 19, 1962",['United States'],"['Arusha National Park, Tanzania']",['Malabar'],"Nominated for 1 Oscar, 3 nominations total","['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']","['English', 'Swahili', 'Italian', 'French']"
30. Birdman of Alcatraz,1962,2h 27m,Approved,7.8,20K,76.0,A surly convicted murderer held in permanent isolation redeems himself when he becomes a renowned bird expert.,https://www.imdb.com/title/tt0055798/?ref_=sr_i_30,"['Guy Trosper', 'Thomas E. Gaddis']",['John Frankenheimer'],"['Burt Lancaster', 'Karl Malden', 'Thelma Ritter', 'Neville Brand', 'Betty Field', 'Telly Savalas', ""Edmond O'Brien"", 'Hugh Marlowe', 'Whit Bissell', 'Crahan Denton']","$2,650,000 (estimated)",,,,"July 4, 1962",['United States'],"['Alcatraz Island, San Francisco Bay, California, USA (exteriors: long shots)']",['Norma Productions'],"Nominated for 4 Oscars, 4 wins & 12 nominations total","['Prison Drama', 'Biography', 'Crime', 'Drama']",['English']
31. The Exterminating Angel,1962,1h 35m,Not Rated,8.0,37K,,The guests at an upper-class dinner party find themselves unable to leave.,https://www.imdb.com/title/tt0056732/?ref_=sr_i_31,"['Luis Buñuel', 'Luis Alcoriza']",['Luis Buñuel'],"['Silvia Pinal', 'Jacqueline Andere', 'Enrique Rambal', 'José Baviera', 'Augusto Benedico', 'Luis Beristáin', 'Antonio Bravo', 'Claudio Brook', 'César del Campo', 'Rosa Elena Durgel']",,,"$1,843",,"August 21, 1967",['Mexico'],"['308 Calderon de la Barca, Polanco, Mexico City, Distrito Federal, Mexico (mansion; exteriors seen from Av. Homero)']",['Producciones Gustavo Alatriste'],"Awards, 4 wins & 2 nominations total","['Dark Comedy', 'Drama', 'Fantasy']",['Spanish']
32. Days of Wine and Roses,1962,1h 57m,Approved,7.8,15K,74.0,"An alcoholic marries a young woman and systematically addicts her to booze so that they can share his ""passion"" together.",https://www.imdb.com/title/tt0055895/?ref_=sr_i_32,['J.P. Miller'],['Blake Edwards'],"['Jack Lemmon', 'Lee Remick', 'Charles Bickford', 'Jack Klugman', 'Alan Hewitt', 'Tom Palmer', 'Debbie Megowan', 'Maxine Stuart', 'Jack Albertson', 'Leon Alton']",,,"$2,031",,"February 4, 1963",['United States'],"[""1800 Pacific Ave, San Francisco, California, USA (Joe and Kirsten Clay's Apartment Building)""]",['Jalem Productions'],"Won 1 Oscar, 10 wins & 13 nominations total","['Tragedy', 'Drama']",['English']
33. Boccaccio '70,1962,3h 25m,Unrated,7.0,5.3K,,"Inspired by Boccaccio's novellas, each episode focuses on sex, love and seduction in Italy in the 1960s, an era of economic growth and major cultural changes.",https://www.imdb.com/title/tt0055805/?ref_=sr_i_33,"['Giovanni Arpino', ""Suso Cecchi D'Amico"", 'Italo Calvino']","['Vittorio De Sica', 'Federico Fellini', 'Mario Monicelli']","['Anita Ekberg', 'Sophia Loren', 'Romy Schneider', 'Marisa Solinas', 'Germano Gilioli', 'Peppino De Filippo', 'Tomas Milian', 'Romolo Valli', 'Luigi Giuliani', 'Alfio Vita']",,,"$10,641",,"June 26, 1962","['Italy', 'France']","['E.U.R., Rome, Lazio, Italy']","['Cineriz', 'Concordia Compagnia Cinematografica', 'Francinex']","Awards, 1 nomination total","['Comedy', 'Fantasy', 'Romance']","['Italian', 'German']"
34. Ride the High Country,1962,1h 34m,Approved,7.4,15K,92.0,An ex-union soldier is hired to transport gold from a mining community through dangerous territory. But what he doesn't realize is that his partner and old friend is plotting to double-cross him.,https://www.imdb.com/title/tt0056412/?ref_=sr_i_34,"['N.B. Stone Jr.', 'Sam Peckinpah', 'William Roberts']",['Sam Peckinpah'],"['Joel McCrea', 'Randolph Scott', 'Mariette Hartley', 'Ron Starr', 'Edgar Buchanan', 'R.G. Armstrong', 'Jenie Jackson', 'James Drury', 'L.Q. Jones', 'John Anderson']","$813,000 (estimated)",,,,"May 9, 1962",['United States'],"['Mammoth Lakes, California, USA (Twin Lake, Horseshoe Lake)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 1 BAFTA Award, 2 wins & 2 nominations total","['Classical Western', 'Drama', 'Western']","['English', 'Chinese']"
