Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. The Treasure of the Sierra Madre,1948,2h 6m,Approved,8.2,137K,98.0,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,https://www.imdb.com/title/tt0040897/?ref_=sr_i_1,"['John Huston', 'B. Traven', 'Charles Dorat']",['John Huston'],"['Humphrey Bogart', 'Walter Huston', 'Tim Holt', 'Bruce Bennett', 'Barton MacLane', 'Alfonso Bedoya', 'Arturo Soto Rangel', 'Manuel Dondé', 'José Torvay', 'Margarito Luna']","$3,000,000 (estimated)","$144,074","$5,014,000","$5,014,000","January 24, 1948",['United States'],"[""Kernville, California, USA (Kelly's Rainbow Mine)""]",['Warner Bros.'],"Won 3 Oscars, 18 wins & 5 nominations total","['Tragedy', 'Adventure', 'Drama', 'Western']","['English', 'Spanish']"
2. Abbott and Costello Meet Frankenstein,1948,1h 23m,Approved,7.3,21K,69.0,The Wolf Man tries to warn a dimwitted porter that Dracula wants his brain for Frankenstein monster's body.,https://www.imdb.com/title/tt0040068/?ref_=sr_i_2,"['Robert Lees', 'Frederic I. Rinaldo', 'John Grant']","['Charles Barton', 'Walter Lantz']","['Bud Abbott', 'Lou Costello', 'Lon Chaney Jr.', 'Bela Lugosi', 'Glenn Strange', 'Lenore Aubert', 'Jane Randolph', 'Frank Ferguson', 'Charles Bradstreet', 'Bobby Barber']","$800,000 (estimated)",,"$4,812,444","$4,796,000","June 15, 1948",['United States'],"['Benedict Castle, Riverside, California, USA']",['Universal International Pictures (UI)'],"Awards, 4 wins & 2 nominations total","['Monster Horror', 'Parody', 'Screwball Comedy', 'Slapstick', 'Supernatural Horror', 'Werewolf Horror', 'Comedy', 'Family', 'Fantasy', 'Horror']",['English']
3. Bicycle Thieves,1948,1h 29m,Not Rated,8.2,184K,,"In post-war Italy, a working-class man's bicycle is stolen, endangering his efforts to find work. He and his son set out to find it.",https://www.imdb.com/title/tt0040522/?ref_=sr_i_3,"['Cesare Zavattini', 'Luigi Bartolini', 'Oreste Biancoli']",['Vittorio De Sica'],"['Lamberto Maggiorani', 'Enzo Staiola', 'Lianella Carell', 'Elena Altieri', 'Gino Saltamerenda', 'Giulio Chiari', 'Vittorio Antonucci', 'Michele Sakara', 'Fausto Guerzoni', 'Emma Druetti']","$133,000 (estimated)","$25,377","$451,336","$371,111","December 13, 1949",['Italy'],"['Citta Valmelaina, Via Salaria, Rome, Lazio, Italy']",['Produzioni De Sica'],"Nominated for 1 Oscar, 18 wins & 1 nomination total","['Tragedy', 'Drama']","['Italian', 'German']"
4. The Fallen Idol,1948,1h 35m,Approved,7.6,10K,88.0,"A butler working in a foreign embassy in London falls under suspicion when his wife accidentally falls to her death, the only witness being an impressionable young boy.",https://www.imdb.com/title/tt0040338/?ref_=sr_i_4,"['Graham Greene', 'Lesley Storm', 'William Templeton']",['Carol Reed'],"['Ralph Richardson', 'Michèle Morgan', 'Sonia Dresdel', 'Bobby Henrey', ""Denis O'Dea"", 'Jack Hawkins', 'Walter Fitzgerald', 'Dandy Nichols', 'Joan Young', 'Karel Stepanek']","£397,568 (estimated)","$9,030","$373,185","$341,121","October 3, 1949",['United Kingdom'],"['1 Grosvenor Crescent, Belgravia, London, England, UK (embassy exterior)']",['London Film Productions'],"Nominated for 2 Oscars, 10 wins & 7 nominations total","['Film Noir', 'Drama', 'Mystery', 'Thriller']","['English', 'French']"
5. Brighton Rock,1948,1h 32m,Not Rated,7.3,7.3K,,"In Brighton in 1935, small-time gang leader Pinkie Brown murders a journalist and later desperately tries to cover his tracks but runs into trouble with the police, a few witnesses, and a rival gang.",https://www.imdb.com/title/tt0039220/?ref_=sr_i_5,"['Graham Greene', 'Terence Rattigan']",['John Boulting'],"['Richard Attenborough', 'Hermione Baddeley', 'William Hartnell', 'Harcourt Williams', 'Wylie Watson', 'Nigel Stock', 'Virginia Winter', 'Reginald Purdell', 'George Carney', 'Charles Goldner']",,"$10,626","$72,464","$49,466","November 7, 1951",['United Kingdom'],"['Brighton Racecourse, Brighton, East Sussex, England, UK']","['Associated British Picture Corporation (ABPC)', 'Charter Film Productions']",,"['Film Noir', 'Crime', 'Drama']",['English']
6. Drunken Angel,1948,1h 42m,Not Rated,7.6,14K,,A drunken doctor with a hot temper and a violence-prone gangster with tuberculosis form a quicksilver bond.,https://www.imdb.com/title/tt0040979/?ref_=sr_i_6,"['Keinosuke Uekusa', 'Akira Kurosawa']",['Akira Kurosawa'],"['Takashi Shimura', 'Toshirô Mifune', 'Reizaburô Yamamoto', 'Michiyo Kogure', 'Chieko Nakakita', 'Noriko Sengoku', 'Shizuko Kasagi', 'Eitarô Shindô', 'Masao Shimizu', 'Taiji Tonoyama']",,"$15,942","$47,023","$46,808","December 30, 1959",['Japan'],"['Toho Studios, Tokyo, Japan (Studio)']",['Toho'],"Awards, 4 wins total","['Crime', 'Drama', 'Romance', 'Thriller']",['Japanese']
7. The Terrible Parents,1948,1h 45m,Not Rated,6.9,1K,,"Michel is in love with Madeleine, so he decides to tell his parents of his intention to marry her. He thinks his announcement is innocent enough; his engagement, however, threatens to reveal dark secrets lurking within his family's home.",https://www.imdb.com/title/tt0040682/?ref_=sr_i_7,['Jean Cocteau'],['Jean Cocteau'],"['Jean Marais', 'Josette Day', 'Yvonne de Bray', 'Marcel André', 'Gabrielle Dorziat', 'Jean Cocteau']",,"$5,332","$11,818","$11,818","April 22, 1950",['France'],"['Franstudio, rue Francoeur, Paris 18, Paris, France (Studio)']",['Les Films Ariane'],"Awards, 1 nomination total",['Drama'],['French']
8. The Luck of the Irish,1948,1h 39m,Not Rated,6.6,1.3K,,"Following American reporter Stephen Fitzgerald from Ireland to New York, a grateful leprechaun acts as the newsman's servant and conscience.",https://www.imdb.com/title/tt0040553/?ref_=sr_i_8,"['Philip Dunne', 'Constance Jones', 'Guy Jones']",['Henry Koster'],"['Tyrone Power', 'Anne Baxter', 'Cecil Kellaway', 'Lee J. Cobb', 'James Todd', 'Jayne Meadows', 'J.M. Kerrigan', 'Phil Brown', 'Charles Irwin', 'Robert Adler']",,,,,"September 15, 1948",['United States'],"['20th Century Fox Ranch, Malibu Creek State Park - 1925 Las Virgenes Road, Calabasas, California, USA']",['Twentieth Century Fox'],"Nominated for 1 Oscar, 1 win & 1 nomination total","['Comedy', 'Fantasy', 'Romance']","['English', 'Italian']"
"9. Sorry, Wrong Number",1948,1h 29m,Approved,7.3,13K,,"When neurotic bedridden wife Leona Stevenson overhears a murder plot on her telephone, she tries to piece the puzzle together and prevent the murder. Based on Lucille Fletcher's famous radio play.",https://www.imdb.com/title/tt0040823/?ref_=sr_i_9,['Lucille Fletcher'],['Anatole Litvak'],"['Barbara Stanwyck', 'Burt Lancaster', 'Ann Richards', 'Wendell Corey', 'Harold Vermilyea', 'Ed Begley', 'Leif Erickson', 'William Conrad', 'John Bromfield', 'Jimmy Hunt']",,,"$1,974",,"September 24, 1948",['United States'],"['Hollywood, California, USA (telephone switchboard at a telephone company office on Gower St.)']",['Hal Wallis Productions'],"Nominated for 1 Oscar, 3 wins & 3 nominations total","['Film Noir', 'Drama', 'Mystery', 'Thriller']",['English']
10. Red River,1948,2h 13m,Approved,7.7,36K,96.0,"Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",https://www.imdb.com/title/tt0040724/?ref_=sr_i_10,"['Borden Chase', 'Charles Schnee']","['Howard Hawks', 'Arthur Rosson']","['John Wayne', 'Montgomery Clift', 'Joanne Dru', 'Walter Brennan', 'Coleen Gray', 'Harry Carey', 'John Ireland', 'Noah Beery Jr.', 'Harry Carey Jr.', 'Chief Yowlachie']","$3,000,000 (estimated)",,"$14,462",,"September 17, 1948",['United States'],"['Elgin, Arizona, USA']","['Monterey Productions', 'Charles K. Feldman Group']","Nominated for 2 Oscars, 2 wins & 5 nominations total","['Classical Western', 'Western Epic', 'Drama', 'Western']","['English', 'Spanish']"
